"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","36456","38251","613","45","0","0","0","0","44880","76113","24655","264","20","1336","635","10433","6789","7890","49728","59973","10544","120245","1"
"ALEXANDER","3596","12736","112","5","0","0","0","0","9299","22340","938","32","1","168","37","1717","515","613","11564","12343","1841","25748","1"
"ALLEGHANY","1486","3634","34","2","0","0","0","0","3059","7189","79","12","0","8","12","716","199","272","3676","3879","660","8215","1"
"ANSON","7643","3424","58","6","0","0","0","0","4849","6752","6118","31","2","95","25","2675","282","222","5958","7260","2762","15980","1"
"ASHE","3321","9616","99","5","0","0","0","0","7663","18827","119","27","2","57","17","1369","286","368","9267","10121","1316","20704","1"
"AVERY","1122","7125","65","5","0","0","0","0","4172","11241","56","17","0","31","14","959","171","148","5578","6032","879","12489","1"
"BEAUFORT","8832","13324","122","13","0","0","0","0","11578","23762","6483","38","3","61","54","2599","869","810","14313","16773","2783","33869","1"
"BERTIE","6989","1808","41","2","0","0","0","0","3748","4612","6686","17","0","29","16","1148","80","57","5090","6338","1160","12588","1"
"BLADEN","8001","6011","71","10","0","0","0","0","8752","12514","7053","397","7","27","87","2132","628","691","9583","11383","1879","22845","1"
"BRUNSWICK","27545","60155","731","50","0","0","0","0","58415","122305","9499","434","10","677","237","10547","3187","2852","62467","72243","12186","146896","1"
"BUNCOMBE","71293","44892","1547","259","0","0","0","0","98434","177453","10424","367","43","1706","1004","18588","6840","6447","91983","106988","17454","216425","1"
"BURKE","11226","25194","357","29","0","0","0","0","23713","50275","3082","98","2","994","127","4169","1772","1770","26460","29456","4603","60519","1"
"CABARRUS","43564","52110","1068","131","0","0","0","0","65284","98088","33656","433","21","4438","696","15655","9170","9135","67674","79098","15385","162157","1"
"CALDWELL","8573","27898","339","18","0","0","0","0","19122","46104","2547","77","0","222","140","5615","1245","1428","24578","27259","4113","55950","1"
"CAMDEN","1194","3456","65","8","0","0","0","0","3874","6843","868","9","2","44","15","636","180","91","3834","4062","701","8597","1"
"CARTERET","8273","26810","337","25","0","0","0","0","22136","49724","2104","107","7","332","122","4215","970","885","25045","28077","4459","57581","1"
"CASWELL","5407","4819","58","4","0","0","0","0","5324","9759","4348","24","1","36","50","1100","294","308","6765","7701","1146","15612","1"
"CATAWBA","19583","51384","671","56","0","0","0","0","46630","90762","9014","154","9","2801","317","9439","5828","5977","51198","57023","10103","118324","1"
"CHATHAM","20943","14984","303","29","0","0","0","0","27896","46645","5827","132","9","1375","241","7151","2775","2880","26328","30560","7267","64155","1"
"CHEROKEE","2962","13247","152","9","0","0","0","0","8435","23014","255","117","2","108","29","961","319","290","11732","12520","553","24805","1"
"CHOWAN","3135","3270","47","2","0","0","0","0","3728","6642","2535","16","6","19","23","793","148","108","4419","5230","533","10182","1"
"CLAY","1259","5138","54","2","0","0","0","0","3743","9525","43","16","0","19","9","494","90","108","4649","5081","466","10196","1"
"CLEVELAND","18014","27795","396","20","0","0","0","0","23256","47909","13147","96","8","392","211","6186","1532","1355","29289","34087","6105","69481","1"
"COLUMBUS","11624","11930","124","10","0","0","0","0","13541","22489","9942","976","4","61","80","2934","743","715","15787","18536","2906","37229","1"
"CRAVEN","18527","29032","547","51","0","0","0","0","28894","53619","13602","180","8","1324","262","5177","2879","2522","33005","38797","5249","77051","1"
"CUMBERLAND","82939","50937","1767","177","0","0","0","0","87485","85999","86346","2430","124","3765","1949","26680","16012","15503","88280","109091","25934","223305","1"
"CURRITUCK","3026","10681","203","6","0","0","0","0","10755","21100","1205","41","3","138","63","1573","548","326","11208","11879","1584","24671","1"
"DARE","6117","11471","216","17","0","0","0","0","14872","29497","535","35","1","127","61","1713","724","450","14847","16094","1752","32693","1"
"DAVIDSON","20709","59259","670","38","0","0","0","0","41954","95194","11450","257","7","1018","262","10199","4243","4332","52777","59396","10457","122630","1"
"DAVIE","4444","17151","157","15","0","0","0","0","11926","28091","1959","41","0","163","82","2379","978","1138","14921","16523","2249","33693","1"
"DUPLIN","9612","10697","125","11","0","0","0","0","11851","18656","7806","62","3","66","119","3483","2101","2718","13541","15748","3007","32296","1"
"DURHAM","122405","22543","1022","213","0","0","0","0","100314","115889","72283","563","45","9550","2529","32738","12900","14191","95244","120906","30347","246497","1"
"EDGECOMBE","18798","6908","116","17","0","0","0","0","9951","12079","18298","59","2","58","87","4442","765","797","13628","17729","4433","35790","1"
"FORSYTH","94670","71263","1600","197","0","0","0","0","105631","161003","64998","507","37","3846","1423","27484","14063","16217","110466","136547","26348","273361","1"
