"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","37066","35886","680","10","0","0","36751","72394","22666","259","10","0","0","0","15064","5407","46056","56046","8291","110393","0"
"ALEXANDER","4310","11951","116","1","0","0","8246","21643","931","32","2","0","0","0","2016","449","11208","11910","1506","24624","0"
"ALLEGHANY","1837","3216","37","0","0","0","2685","6913","72","7","0","0","0","0","783","215","3468","3724","583","7775","0"
"ANSON","8948","2981","51","1","0","0","3902","6674","6404","30","0","0","0","0","2775","113","6028","7299","2556","15883","0"
"ASHE","3870","8997","103","1","0","0","6702","18119","112","25","2","0","0","0","1415","280","8881","9763","1029","19673","0"
"AVERY","1271","7157","50","1","0","0","3885","11214","54","19","0","0","0","0","1077","88","5512","6054","798","12364","0"
"BEAUFORT","10503","12426","134","1","0","0","10373","23379","7095","40","2","0","0","0","2921","574","14314","16852","2271","33437","0"
"BERTIE","7789","1617","38","0","0","0","3068","4522","7134","19","1","0","0","0","836","48","5248","6546","718","12512","0"
"BLADEN","9456","5317","85","0","0","0","7320","12532","7499","397","2","0","0","0","1748","534","9705","11515","958","22178","0"
"BRUNSWICK","26842","50210","674","10","0","0","46800","103293","8642","365","6","0","0","0","12230","1795","52894","61242","10400","124536","0"
"BUNCOMBE","72429","44387","1582","37","0","0","83661","167797","9874","336","44","0","0","0","24045","4781","85808","101063","15225","202096","0"
"BURKE","12824","22978","345","4","0","0","21246","48214","3031","92","1","0","0","0","6059","1243","25228","28221","3948","57397","0"
"CABARRUS","43053","50428","1189","24","0","0","54948","95311","29752","376","10","0","0","0","24193","6519","62774","73716","13152","149642","0"
"CALDWELL","9600","26175","357","2","0","0","16930","45804","2538","70","0","0","0","0","4652","1025","23622","26062","3380","53064","0"
"CAMDEN","1430","3029","70","0","0","0","3610","6656","919","10","1","0","0","0","553","49","3719","4005","415","8139","0"
"CARTERET","9554","25224","339","3","0","0","19687","47274","2197","100","10","0","0","0","5226","642","23711","26852","4244","54807","0"
"CASWELL","6081","4131","52","2","0","0","4732","9251","4541","21","1","0","0","0","1184","207","6582","7496","920","14998","0"
"CATAWBA","20375","47250","640","6","0","0","39869","84730","8527","143","4","0","0","0","14736","4314","47206","52955","7979","108140","0"
"CHATHAM","20913","13956","316","2","0","0","23752","43841","5830","119","2","0","0","0","9147","2096","24521","28535","5883","58939","0"
"CHEROKEE","3392","11299","134","1","0","0","7484","20760","237","117","1","0","0","0","1195","208","10516","11349","445","22310","0"
"CHOWAN","3688","3049","43","0","0","0","3389","6583","2825","12","4","0","0","0","745","80","4396","5401","372","10169","0"
"CLAY","1408","4560","58","0","0","0","3429","8877","41","15","0","0","0","0","522","82","4347","4715","393","9455","0"
"CLEVELAND","20046","25254","391","5","0","0","20004","46047","12963","86","4","0","0","0","6600","907","28015","32684","5001","65700","0"
"COLUMBUS","15191","10590","111","1","0","0","11224","22392","10675","967","2","0","0","0","3081","485","16055","18822","2240","37117","0"
"CRAVEN","20127","27295","564","4","0","0","25358","51169","13988","166","8","0","0","0","8017","1921","31463","37379","4506","73348","0"
"CUMBERLAND","86712","47775","1712","33","0","0","70475","83962","82343","2276","69","0","0","0","38057","12566","82631","103471","20605","206707","0"
"CURRITUCK","3452","9820","225","3","0","0","9887","20337","1178","44","3","0","0","0","1825","217","10766","11407","1214","23387","0"
"DARE","7576","11041","254","7","0","0","13226","29005","530","36","1","0","0","0","2532","308","14406","15913","1785","32104","0"
"DAVIDSON","21401","54740","646","2","0","0","36080","90119","10274","240","7","0","0","0","12229","2815","49024","55601","8244","112869","0"
"DAVIE","4696","16170","159","1","0","0","10510","26606","1881","41","1","0","0","0","3007","742","14062","15581","1893","31536","0"
"DUPLIN","10900","9508","129","1","0","0","10037","18017","7992","62","1","0","0","0","4503","1986","12879","15217","2479","30575","0"
"DURHAM","123629","23275","1184","34","0","0","81754","111084","72333","567","32","0","0","0","45860","10574","90712","115414","23750","229876","0"
"EDGECOMBE","20653","6499","103","1","0","0","6377","11901","19022","62","2","0","0","0","2646","537","13707","18033","1893","33633","0"
"FORSYTH","97205","70632","1656","29","0","0","87825","156211","64141","499","27","0","0","0","36469","12171","105944","130239","21164","257347","0"
"FRANKLIN","16692","15643","363","3","0","0","17093","31626","11662","136","3","0","0","0","6367","1599","20867","24006","4921","49794","0"
"GASTON","40120","59259","1143","12","0","0","50948","105870","26092","333","5","0","0","0","19182","5209","64250","75890","11342","151482","0"
"GATES","3514","2004","33","0","0","0","2504","4953","2449","16","0","0","0","0","637","50","3503","4008","544","8055","0"
"GRAHAM","1141","2979","31","0","0","0","1838","5443","8","263","1","0","0","0","274","33","2803","2992","194","5989","0"
"GRANVILLE","16028","10737","203","2","0","0","12641","22955","11398","82","3","0","0","0","5173","1074","16226","18937","4448","39611","0"
"GREENE","4963","2482","28","1","0","0","3351","5917","3760","12","0","0","0","0","1136","463","4668","5607","550","10825","0"
"GUILFORD","154872","88090","2176","40","0","0","121797","190638","121855","927","21","0","0","0","53534","12715","153778","192362","20835","366975","0"
"HALIFAX","20704","4801","104","2","0","0","9839","13556","18287","1033","4","0","0","0","2570","267","15081","18539","1830","35450","0"
"HARNETT","23820","29765","766","14","0","0","27945","51011","16817","462","17","0","0","0","14003","4741","34193","40248","7869","82310","0"
"HAYWOOD","12407","15780","321","5","0","0","16460","41515","458","114","1","0","0","0","2885","545","20233","23094","1646","44973","0"
"HENDERSON","16955","31595","600","6","0","0","37517","75477","2300","145","7","0","0","0","8744","2537","37206","44205","5262","86673","0"
"HERTFORD","9022","1511","36","0","0","0","3221","4459","8354","92","2","0","0","0","883","95","5723","7479","588","13790","0"
"HOKE","13665","7120","290","5","0","0","11177","12719","12232","1935","15","0","0","0","5356","2248","13986","16859","1412","32257","0"
"HYDE","1384","654","17","0","0","0","1067","2340","568","0","0","0","0","0","214","51","1398","1559","165","3122","0"
"IREDELL","27209","55298","855","12","0","0","49820","103979","14236","217","5","0","0","0","14757","4296","58740","65274","9180","133194","0"
"JACKSON","8509","8205","244","9","0","0","11982","23769","607","1487","3","0","0","0","3083","660","12606","14165","2178","28949","0"
"JOHNSTON","39355","55886","1147","20","0","0","52417","100741","24445","417","17","0","0","0","23205","7736","64568","74465","9792","148825","0"
"JONES","2551","2263","37","0","0","0","2186","4363","2053","12","1","0","0","0","608","86","3025","3522","490","7037","0"
"LEE","12544","11799","265","3","0","0","13894","24859","7193","141","7","0","0","0","6305","3114","16140","19339","3026","38505","0"
"LENOIR","16659","10267","145","4","0","0","10026","18523","14502","61","5","0","0","0","4010","738","15082","18900","3119","37101","0"
"LINCOLN","11691","30942","423","7","0","0","22158","55165","3482","88","1","0","0","0","6485","1895","29041","31589","4591","65221","0"
"MACON","5184","12474","181","2","0","0","10444","25968","191","63","1","0","0","0","2062","498","13063","14769","453","28285","0"
"MADISON","5090","4739","114","2","0","0","6798","15079","116","28","0","0","0","0","1520","170","7374","7944","1425","16743","0"
"MARTIN","7758","3414","46","1","0","0","4585","8481","6250","27","0","0","0","0","1046","167","6643","8392","769","15804","0"
"MCDOWELL","5725","12810","174","4","0","0","10540","26572","796","35","1","0","0","0","1849","549","13291","14733","1229","29253","0"
"MECKLENBURG","317687","152816","5738","92","0","0","280096","391306","231824","1993","53","0","0","0","131253","41195","317788","383277","55364","756429","0"
"MITCHELL","1054","6438","39","2","0","0","3438","9835","40","13","1","0","0","0","1082","129","4857","5335","779","10971","0"
"MONTGOMERY","5389","6259","81","0","0","0","5352","11958","3068","45","0","0","0","0","2010","729","7573","8469","1039","17081","0"
"MOORE","15253","30749","604","5","0","0","27217","59313","7413","341","6","0","0","0","6755","1619","32372","38162","3294","73828","0"
"NASH","28566","19178","299","1","0","0","18070","33609","25681","331","5","0","0","0","6488","1605","27962","34206","3946","66114","0"
"NEW HANOVER","50037","52768","1461","25","0","0","69809","133668","18714","380","12","0","0","0","21326","3734","72207","85023","16870","174100","0"
"NORTHAMPTON","7946","1547","40","1","0","0","3266","5083","7004","32","0","0","0","0","681","62","5561","6599","640","12800","0"
"ONSLOW","24098","45543","1703","15","0","0","47186","80643","18216","433","27","0","0","0","19226","6757","50280","58467","9798","118545","0"
"ORANGE","49863","13188","563","19","0","0","42616","73811","11210","235","1","0","0","0","20992","3937","43550","51722","10977","106249","0"
"PAMLICO","2871","3957","59","2","0","0","3057","7732","1431","25","0","0","0","0","758","106","4415","4993","538","9946","0"
