"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"GRANVILLE","15050","11509","212","9","156","4","4","12","14014","22296","10771","73","4","173","183","6261","1209","1216","15969","18290","6711","40970","1"
"GREENE","4406","2687","27","2","45","4","7","3","3657","5921","3535","10","1","17","17","834","503","531","4615","5497","726","10838","1"
"GUILFORD","151463","88863","1962","231","1646","38","66","114","135652","191102","125707","984","60","10372","2628","32976","16206","15607","157946","197144","24945","380035","1"
"HALIFAX","18728","4834","92","6","111","2","5","5","10343","13193","17148","945","5","176","119","2123","417","313","14343","17674","2109","34126","1"
"HARNETT","23575","32915","748","59","549","17","21","40","31664","55009","17655","479","30","773","510","9795","5337","6027","37101","43146","9341","89588","1"
"HAYWOOD","11405","16916","317","26","147","5","10","13","18287","43179","482","133","0","163","98","2408","663","726","21234","24136","1756","47126","1"
"HENDERSON","16721","32060","598","44","256","20","6","28","39320","76965","2284","151","16","562","375","5958","2742","3221","38146","45124","5783","89053","1"
"HERTFORD","8192","1666","39","4","34","0","1","1","3533","4465","7820","91","3","41","52","847","151","107","5588","7095","787","13470","1"
"HOKE","12847","7698","289","23","166","6","6","8","13174","12985","12271","1895","21","363","224","4052","2406","2461","14240","16775","3202","34217","1"
"HYDE","1212","687","13","0","4","0","0","0","1057","2246","507","2","0","2","8","161","47","62","1317","1501","155","2973","1"
"IREDELL","26816","59599","845","45","524","10","13","46","54305","109351","15408","207","12","1658","420","10135","5012","5527","62388","69120","10695","142203","1"
"JACKSON","7914","8635","210","26","57","5","2","8","13236","23928","571","1493","9","235","176","2971","710","850","12764","14338","2991","30093","1"
"JOHNSTON","40060","60053","1140","85","917","24","32","87","59266","106520","27048","445","28","1133","599","17445","8446","10315","69039","79432","13193","161664","1"
"JONES","2219","2386","27","0","21","2","1","4","2275","4223","1838","10","2","21","26","715","100","115","2904","3325","706","6935","1"
"LEE","11946","12636","303","21","174","1","4","6","14946","25499","7184","139","9","318","257","3873","2758","3749","16691","19848","3498","40037","1"
"LENOIR","15065","10565","129","16","256","3","19","15","11091","18175","13863","53","5","91","115","3977","880","941","14606","18602","3951","37159","1"
"LINCOLN","11087","32911","384","15","202","10","1","16","23389","56788","3692","87","3","341","156","5092","1856","2304","29971","32735","5309","68015","1"
"MACON","4651","12525","189","9","38","3","2","6","11112","26001","192","66","1","118","59","1493","605","666","13243","14797","495","28535","1"
"MADISON","4650","5008","113","16","46","3","1","4","7395","15172","114","25","3","61","41","1592","228","205","7396","8005","1835","17236","1"
"MARTIN","7124","3592","57","3","40","1","2","4","5337","8510","5873","24","1","21","48","1452","231","220","6513","8219","1428","16160","1"
"MCDOWELL","5057","13746","172","11","85","3","6","10","11324","27399","800","39","1","155","125","1278","617","665","13811","15090","1513","30414","1"
"MECKLENBURG","315160","155830","5338","580","4295","80","178","283","318440","401734","238068","2058","97","24502","4949","82720","46056","49082","330101","397197","72886","800184","1"
"MITCHELL","964","6426","54","2","21","0","1","3","3585","9793","41","13","1","17","15","1082","94","135","4845","5319","892","11056","1"
"MONTGOMERY","4538","6621","69","6","49","0","6","10","5729","11793","2754","49","1","178","42","1529","682","832","7345","8302","1381","17028","1"
"MOORE","14627","32654","589","23","202","5","6","24","29725","62439","7188","382","8","703","248","4496","2391","2096","34048","39779","4028","77855","1"
"NASH","26426","19832","277","20","269","10","12","19","22060","33996","25987","363","5","368","273","5848","2085","2068","28364","34607","5954","68925","1"
"NEW HANOVER","48558","54414","1319","135","687","19","15","42","75950","137012","17580","394","17","1540","766","19096","4734","4452","73275","87301","20563","181139","1"
"NORTHAMPTON","7150","1598","31","2","33","1","0","3","3694","4934","6549","29","0","10","15","884","91","72","5346","6246","920","12512","1"
"ONSLOW","21083","48783","1573","59","538","21","9","55","51959","83865","17894","472","71","1773","739","11832","7434","8016","53022","59789","11269","124080","1"
"ORANGE","49018","13301","476","80","276","6","7","13","46013","74549","11341","225","8","5474","1075","11974","4544","4733","44291","53061","11838","109190","1"
"PAMLICO","2548","4224","48","5","25","2","3","4","3207","7839","1344","24","1","43","15","665","135","132","4492","4938","636","10066","1"
"PASQUOTANK","9697","7678","181","13","138","1","3","4","11231","16170","8953","34","3","154","141","2812","679","470","12017","14124","2805","28946","1"
"PENDER","10367","21364","412","16","168","5","1","12","19004","39522","5599","141","6","240","148","4206","1487","1563","22283","24581","4485","51349","1"
"PERQUIMANS","2571","3727","57","3","33","2","1","3","3712","7334","1737","18","2","27","18","858","115","75","4295","4928","886","10109","1"
"PERSON","8909","8615","121","10","55","2","3","10","10109","18027","6764","113","3","57","90","2147","633","641","11954","13858","2022","27834","1"
"PITT","44955","30465","667","76","539","16","23","39","43124","62847","38425","241","12","1080","621","12108","4570","3847","47434","59805","12665","119904","1"
"POLK","3402","6380","100","6","38","2","0","4","6689","14645","567","14","2","54","36","1030","273","313","7359","8659","603","16621","1"
"RANDOLPH","14055","51289","539","25","323","8","12","21","30729","77927","6035","298","9","776","226","7651","4079","4701","42491","47462","7048","97001","1"
"RICHMOND","10665","7896","105","12","115","4","2","5","8908","16094","8180","382","3","148","55","2016","834","674","11808","14081","1823","27712","1"
"ROBESON","30564","15606","227","23","380","10","13","30","27047","19733","18107","25008","46","289","432","7233","3052","2445","30609","38202","5089","73900","1"
"ROCKINGHAM","16382","25721","330","21","190","10","13","33","20005","43853","11036","103","0","217","166","5912","1418","1493","27606","32145","2954","62705","1"
"ROWAN","21232","43021","594","41","520","15","14","59","32779","70942","15027","167","7","545","307","7928","3352","3742","42143","47970","8162","98275","1"
"RUTHERFORD","8819","20582","247","17","156","3","7","14","16233","37155","3722","48","1","143","96","3932","981","1002","19669","22641","3768","46078","1"
"SAMPSON","11870","15826","177","10","166","5","8","8","9963","22063","9661","530","2","97","114","3089","2477","3097","16480","19402","2151","38033","1"
"SCOTLAND","8739","4931","73","11","103","3","6","5","7402","9308","7381","1726","18","163","109","2278","290","267","8437","10687","2149","21273","1"
"STANLY","7974","22254","214","25","237","3","6","50","14862","34929","4695","81","7","437","68","4490","918","876","19151","21666","4808","45625","1"
"STOKES","4782","17814","207","18","69","6","0","9","10110","28371","1224","54","2","78","83","2733","470","538","15733","17185","97","33015","1"
"SURRY","8448","23141","214","17","100","4","3","7","15772","40129","1576","47","3","129","96","4075","1651","2234","20970","23444","3292","47706","1"
"SWAIN","2561","3210","69","11","33","3","3","4","3879","7298","92","1574","1","38","36","588","146","102","4413","4852","508","9773","1"
"TRANSYLVANIA","5411","8510","143","5","39","3","4","9","11948","23152","690","47","2","94","73","1678","336","284","11390","12994","1688","26072","1"
"TYRRELL","966","493","11","0","3","0","0","0","882","1427","631","3","0","21","4","225","44","42","1021","1103","231","2355","1"
"UNION","37526","70347","1110","75","662","15","11","47","65521","116606","18535","513","14","4399","732","26521","7994","8968","72227","80239","22848","175314","1"
"VANCE","14731","5318","106","10","100","1","6","11","7177","11148","13170","56","2","104","92","2076","812","848","11071","14379","2010","27460","1"
"WAKE","277300","172808","5355","578","3502","57","92","139","359715","494935","142602","2131","94","36102","5016","93586","45080","38338","341342","394288","83916","819546","1"
"WARREN","7382","2476","43","3","30","5","1","4","3223","5562","6005","529","3","35","42","795","196","149","5624","6715","828","13167","1"
"WASHINGTON","4310","1503","20","0","11","0","0","2","2104","3611","3614","8","1","17","14","589","96","64","3300","4075","575","7950","1"
"WATAUGA","10622","12221","307","64","110","5","5","9","20023","37589","784","47","14","372","417","3346","797","1319","18696","21512","3158","43366","1"
"WAYNE","25474","26214","413","27","552","19","22","52","21833","41150","22847","140","7","536","374","5685","3867","3597","31102","37420","6084","74606","1"
"WILKES","6159","24887","192","9","102","5","2","9","13150","38631","1529","49","0","138","97","3166","905","1058","19607","21613","3295","44515","1"
"WILSON","22832","14033","240","20","207","7","11","18","16061","26338","20581","114","2","276","133","3782","2203","2082","22116","27858","3455","53429","1"
"YADKIN","2710","14540","130","6","53","4","1","6","7719","21657","709","23","2","68","38","1809","863","1085","11145","12205","1819","25169","1"
"YANCEY","3457","5469","79","8","28","0","1","2","5179","12763","70","28","1","30","22","1149","160","173","6379","6898","946","14223","1"
