"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","40038","31250","265","0","0","22456","68951","19013","237","0","5808","1634","41213","50931","1865","94009"
"ALEXANDER","7349","10609","49","0","0","6089","22520","1050","30","0","496","193","11505","12446","145","24096"
"ALLEGHANY","3109","2319","20","0","0","1656","6845","81","11","0","167","117","3336","3722","46","7104"
"ANSON","12505","2402","11","0","0","2236","7801","7676","38","0","1639","39","7038","8440","1676","17154"
"ASHE","6171","7791","40","0","0","4379","18008","93","16","0","264","118","8669","9661","51","18381"
"AVERY","1604","7275","27","0","0","3063","11582","100","26","0","261","66","5586","6297","86","11969"
"BEAUFORT","15161","10056","73","0","0","6877","22880","8456","36","0","795","214","14402","17361","404","32167"
"BERTIE","11027","1412","12","0","0","1972","5142","8680","19","0","582","27","6190","7852","381","14423"
"BLADEN","14939","2957","23","0","0","4547","13084","8464","287","0","631","210","10210","12129","127","22466"
"BRUNSWICK","27045","30075","223","0","0","24622","70776","8620","240","0","2329","656","37887","43265","813","81965"
"BUNCOMBE","75343","47328","812","0","0","58034","160652","10950","373","0","9542","1881","82015","96629","2873","181517"
"BURKE","21154","20005","186","0","0","15920","51704","3473","77","0","2011","438","26704","30331","230","57265"
"CABARRUS","39646","45718","449","0","0","32125","91756","18979","306","0","6897","2572","53412","62951","1575","117938"
"CALDWELL","16422","23538","236","0","0","12513","48522","2851","51","0","1285","479","24815","27628","266","52709"
"CAMDEN","2901","1975","23","0","0","2318","5889","1110","13","0","205","25","3418","3720","79","7217"
"CARTERET","14218","20519","174","0","0","14672","45169","2685","96","0","1633","300","22903","25870","810","49583"
"CASWELL","8908","3366","18","0","0","3185","9543","5534","21","0","379","65","6981","8352","144","15477"
"CATAWBA","29692","43785","245","0","0","27629","86945","9349","129","0","4928","1606","46578","54150","623","101351"
"CHATHAM","20285","11912","135","0","0","13358","36615","6247","90","0","2738","782","20348","23999","1343","45690"
"CHEROKEE","6781","8814","66","0","0","5743","20743","220","118","0","323","108","10009","11328","67","21404"
"CHOWAN","5557","2488","13","0","0","2429","6882","3352","10","0","243","37","4686","5723","78","10487"
"CLAY","2530","3320","27","0","0","2786","8458","38","16","0","151","37","4100","4545","18","8663"
"CLEVELAND","28874","18948","125","0","0","13614","46333","13600","88","0","1540","428","27698","33515","348","61561"
"COLUMBUS","23936","6206","45","0","0","7083","23750","11786","991","0","743","163","16772","20366","132","37270"
"CRAVEN","27243","23249","221","0","0","18446","49642","16011","134","0","3372","1080","30851","37344","964","69159"
"CUMBERLAND","101577","47371","652","0","0","49373","93951","82078","2082","0","20862","8677","87095","107310","4568","198973"
"CURRITUCK","4717","5652","82","0","0","6532","15487","951","50","0","495","112","8046","8794","143","16983"
"DARE","9702","8042","129","0","0","9186","25714","556","38","0","751","164","12870","14054","135","27059"
"DAVIDSON","30331","47650","312","0","0","24905","90589","9678","252","0","2679","996","47841","54972","385","103198"
"DAVIE","6161","14700","62","0","0","6956","25182","1918","34","0","745","280","12919","14881","79","27879"
"DUPLIN","15340","7464","61","0","0","6402","18651","9198","42","0","1376","819","12832","15770","665","29267"
"DURHAM","118035","27869","642","0","0","53242","100978","77874","523","0","20413","4795","85477","109259","5052","199788"
"EDGECOMBE","29053","6056","42","0","0","3809","14513","23662","51","0","734","208","16954","21726","280","38960"
