"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","36542","38337","625","50","0","0","0","0","44049","76041","24508","261","19","1319","639","10225","6591","7714","49538","59727","10338","119603","1"
"ALEXANDER","3658","12754","117","3","0","0","0","0","9204","22329","944","32","1","163","37","1733","497","592","11558","12323","1855","25736","1"
"ALLEGHANY","1517","3606","36","1","0","0","0","0","3003","7144","79","11","0","8","13","718","190","264","3641","3859","663","8163","1"
"ANSON","7636","3421","55","6","0","0","0","0","4777","6706","6096","32","2","91","26","2669","273","218","5932","7220","2743","15895","1"
"ASHE","3384","9595","97","5","0","0","0","0","7568","18786","116","26","2","58","17","1364","280","364","9228","10098","1323","20649","1"
"AVERY","1125","7121","66","4","0","0","0","0","4087","11154","56","17","0","30","14","974","158","144","5516","5991","896","12403","1"
"BEAUFORT","8998","13345","121","10","0","0","0","0","11309","23753","6515","39","3","62","52","2510","849","793","14315","16787","2681","33783","1"
"BERTIE","7002","1803","42","1","0","0","0","0","3468","4595","6654","17","1","30","15","934","70","51","5071","6300","945","12316","1"
"BLADEN","8115","5992","76","11","0","0","0","0","8548","12514","7046","399","6","27","88","2057","605","669","9560","11367","1815","22742","1"
"BRUNSWICK","27427","59410","728","42","0","0","0","0","57178","120415","9355","418","12","664","235","10600","3086","2748","61518","71059","12208","144785","1"
"BUNCOMBE","71288","45050","1555","253","0","0","0","0","96475","176587","10319","366","44","1688","1005","17959","6653","6319","91356","106461","16804","214621","1"
"BURKE","11359","25176","361","27","0","0","0","0","23452","50162","3083","99","2","989","129","4198","1713","1723","26386","29375","4614","60375","1"
"CABARRUS","43468","52227","1081","125","0","0","0","0","64480","97976","33280","426","21","4344","696","15732","8906","8937","67273","78691","15417","161381","1"
"CALDWELL","8662","27961","343","18","0","0","0","0","18930","46128","2542","76","0","212","141","5610","1205","1390","24561","27228","4125","55914","1"
"CAMDEN","1190","3410","65","6","0","0","0","0","3843","6797","865","8","2","41","16","612","173","87","3800","4041","673","8514","1"
"CARTERET","8394","26797","348","25","0","0","0","0","21833","49616","2099","102","7","328","121","4178","946","870","24973","27993","4431","57397","1"
"CASWELL","5446","4762","58","3","0","0","0","0","5245","9702","4328","24","1","37","48","1096","278","296","6719","7647","1148","15514","1"
"CATAWBA","19633","51324","676","54","0","0","0","0","45898","90285","8976","155","9","2766","316","9406","5672","5865","50852","56660","10073","117585","1"
"CHATHAM","20957","15058","306","30","0","0","0","0","27682","46518","5812","133","9","1358","247","7257","2699","2834","26227","30449","7357","64033","1"
"CHEROKEE","2985","13176","150","9","0","0","0","0","8345","22879","253","117","2","106","30","964","314","287","11654","12456","555","24665","1"
"CHOWAN","3155","3270","47","1","0","0","0","0","3563","6634","2553","16","5","18","23","643","144","102","4383","5206","447","10036","1"
"CLAY","1264","5106","52","2","0","0","0","0","3688","9461","42","16","0","18","9","479","87","103","4610","5048","454","10112","1"
"CLEVELAND","18144","27763","401","20","0","0","0","0","22920","47728","13082","94","8","392","212","6243","1489","1315","29152","33946","6150","69248","1"
"COLUMBUS","11773","11897","122","8","0","0","0","0","13240","22429","9929","977","4","59","81","2840","721","695","15732","18498","2810","37040","1"
"CRAVEN","18553","28970","542","43","0","0","0","0","28444","53431","13544","179","8","1316","263","5007","2804","2467","32848","38621","5083","76552","1"
"CUMBERLAND","82788","50964","1765","164","0","0","0","0","85240","85578","85628","2413","125","3725","1962","25885","15605","15214","87517","108288","25116","220921","1"
"CURRITUCK","3040","10583","205","5","0","0","0","0","10621","20957","1190","40","3","130","64","1538","532","311","11108","11778","1568","24454","1"
"DARE","6247","11421","223","19","0","0","0","0","14586","29307","534","33","1","124","62","1723","712","432","14737","16010","1749","32496","1"
"DAVIDSON","20681","59200","684","38","0","0","0","0","41385","94839","11293","257","7","1011","265","10217","4099","4225","52445","59100","10443","121988","1"
"DAVIE","4438","17167","154","14","0","0","0","0","11759","27987","1943","40","0","158","85","2389","930","1096","14844","16438","2250","33532","1"
"DUPLIN","9716","10667","120","11","0","0","0","0","11494","18608","7816","62","3","65","122","3291","2041","2663","13508","15694","2806","32008","1"
"DURHAM","122273","22729","1050","219","0","0","0","0","98825","115347","72118","572","46","9437","2527","32519","12530","13949","94747","120235","30114","245096","1"
"EDGECOMBE","19011","6932","115","12","0","0","0","0","9450","12127","18417","64","3","58","94","4011","746","770","13673","17831","4016","35520","1"
"FORSYTH","94616","71659","1609","189","0","0","0","0","104291","160834","64796","508","36","3794","1453","27297","13646","15933","110040","136114","26210","272364","1"
"FRANKLIN","16567","17773","386","21","0","0","0","0","21440","35300","12467","140","6","414","183","5152","2525","2592","23411","26754","6022","56187","1"
"GASTON","40222","62763","1162","71","0","0","0","0","58348","110460","29468","334","16","1592","643","13155","6898","7600","69168","81412","11986","162566","1"
"GATES","3006","2329","33","2","0","0","0","0","2830","5206","2316","17","0","10","37","529","85","58","3597","4016","587","8200","1"
"GRAHAM","926","3255","30","0","0","0","0","0","2023","5651","11","273","1","15","5","226","52","44","2947","3083","204","6234","1"
"GRANVILLE","14861","11696","223","9","0","0","0","0","14954","22484","10859","76","2","188","180","6583","1371","1365","16215","18551","6977","41743","1"
"GREENE","4306","2730","28","4","0","0","0","0","3878","5932","3547","9","1","16","14","854","573","604","4641","5548","757","10946","1"
