"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","37265","34402","576","22","0","53","33073","70281","21308","261","0","0","0","0","13541","4181","44273","54312","6806","105391","0"
"ALEXANDER","5106","11228","100","2","0","18","7663","21534","923","36","0","0","0","0","1624","344","11119","11965","1033","24117","0"
"ALLEGHANY","2131","2821","31","4","0","2","2331","6675","75","8","0","0","0","0","562","187","3336","3614","370","7320","0"
"ANSON","10017","2689","31","8","0","23","3519","6714","6798","28","0","0","0","0","2747","85","6254","7553","2480","16287","0"
"ASHE","4497","8432","79","3","0","10","5842","17658","107","22","0","0","0","0","1076","221","8585","9601","677","18863","0"
"AVERY","1388","6957","57","5","0","6","3543","11063","78","19","0","0","0","0","796","90","5433","6031","492","11956","0"
"BEAUFORT","11790","11560","105","15","0","15","9690","22922","7667","42","0","0","0","0","2544","478","14328","16920","1927","33175","0"
"BERTIE","8591","1508","31","2","0","2","2799","4554","7662","19","0","0","0","0","698","40","5499","6905","529","12933","0"
"BLADEN","10709","4651","61","4","0","7","6909","12615","7957","399","0","0","0","0","1370","437","9975","11755","611","22341","0"
"BRUNSWICK","26475","42862","518","24","0","36","39743","90737","8618","331","0","0","0","0","9972","1383","47611","54804","7243","109658","0"
"BUNCOMBE","75648","45703","1545","200","0","96","77733","167731","10652","381","10","0","0","0","22151","4003","86668","102097","12160","200925","0"
"BURKE","15258","21411","301","30","0","40","19236","47931","3196","81","0","0","0","0","5068","971","25356","28273","2647","56276","0"
"CABARRUS","42808","50440","988","59","0","106","49626","94940","26794","350","0","0","0","0","21943","5403","60921","71847","11259","144027","0"
"CALDWELL","11243","24790","362","34","0","28","15733","45858","2657","62","0","0","0","0","3613","903","23849","26252","2089","52190","0"
"CAMDEN","1766","2722","59","1","0","2","3336","6380","962","11","0","0","0","0","533","36","3685","3896","305","7886","0"
"CARTERET","9847","22496","247","9","0","21","17380","43601","2206","83","0","0","0","0","4110","500","21966","24872","3162","50000","0"
"CASWELL","6852","3631","41","4","0","7","4505","9147","4819","19","0","0","0","0","1055","162","6641","7678","721","15040","0"
"CATAWBA","22713","45449","496","27","0","56","36319","83580","8978","125","0","0","0","0","12377","3463","46619","52708","5733","105060","0"
"CHATHAM","20765","13569","282","14","0","24","21240","41394","6040","117","0","0","0","0","8343","1754","23261","27331","5302","55894","0"
"CHEROKEE","4214","10416","125","10","0","7","7162","20713","221","129","0","0","0","0","871","186","10332","11423","179","21934","0"
"CHOWAN","4152","2761","31","3","0","2","3066","6441","3004","13","0","0","0","0","557","65","4361","5425","229","10015","0"
"CLAY","1632","3979","58","3","0","4","3171","8331","43","14","0","0","0","0","459","58","4067","4460","320","8847","0"
"CLEVELAND","22662","22978","309","14","0","47","18576","45991","13488","91","0","0","0","0","5016","676","28170","33094","3322","64586","0"
"COLUMBUS","16737","8744","89","5","0","17","10112","22003","10717","943","0","0","0","0","2041","317","15704","18785","1215","35704","0"
"CRAVEN","21394","25626","453","34","0","41","23178","49022","14667","162","0","0","0","0","6875","1666","30568","36764","3394","70726","0"
"CUMBERLAND","94018","49649","1464","70","0","154","70689","89722","86989","2320","1","0","0","0","37012","12566","87631","109649","18764","216044","0"
"CURRITUCK","3564","8467","187","14","0","10","8866","18594","1082","48","0","0","0","0","1384","161","9884","10417","807","21108","0"
"DARE","7657","9622","198","17","0","12","11457","26438","517","35","0","0","0","0","1973","245","13155","14580","1228","28963","0"
"DAVIDSON","23486","52174","504","32","0","58","33145","88372","10201","252","1","0","0","0","10573","2180","48307","54891","6201","109399","0"
"DAVIE","5051","15716","139","7","0","24","9601","25668","1879","35","0","0","0","0","2956","557","13676","15185","1677","30538","0"
"DUPLIN","12358","8612","106","4","0","21","8675","17926","8424","51","0","0","0","0","3375","1639","12787","15251","1738","29776","0"
"DURHAM","126975","26036","1189","126","0","73","79042","109753","78248","597","2","0","0","0","44841","9576","93810","118872","20759","233441","0"
"EDGECOMBE","22963","6128","87","8","0","15","5572","12091","20548","73","0","0","0","0","2061","443","14550","19045","1178","34773","0"
"FORSYTH","103295","74172","1446","104","0","139","83028","159428","68778","510","0","0","0","0","33468","10687","109644","134803","17737","262184","0"
"FRANKLIN","16827","14276","276","21","0","33","13958","28628","10980","132","0","0","0","0","5651","1128","19346","22100","3945","45391","0"
"GASTON","41584","56413","915","48","0","122","46064","104064","24380","325","0","0","0","0","16377","3996","62131","73934","9081","145146","0"
"GATES","3839","1862","33","0","0","4","2367","4983","2592","18","0","0","0","0","512","42","3584","4089","432","8105","0"
"GRAHAM","1416","2803","21","0","0","6","1652","5442","4","266","0","0","0","0","186","20","2793","2993","112","5898","0"
"GRANVILLE","17249","9786","155","9","0","18","11122","22556","11835","79","0","0","0","0","3869","809","16067","18985","3287","38339","0"
"GREENE","5522","2325","22","5","0","4","3174","6099","3994","11","0","0","0","0","948","423","4876","5809","367","11052","0"
"GUILFORD","162440","91609","2118","164","0","172","114362","195783","125185","981","0","0","0","0","48916","10939","156947","196378","17540","370865","0"
"HALIFAX","22840","4733","105","9","0","7","9178","14234","19398","1066","0","0","0","0","2174","258","15865","19714","1293","36872","0"
"HARNETT","24897","27927","592","29","0","61","24426","48937","16611","457","1","0","0","0","11926","3800","32880","39267","5785","77932","0"
"HAYWOOD","14224","14894","292","14","0","26","15281","41715","464","112","0","0","0","0","2440","414","20203","23221","1307","44731","0"
"HENDERSON","17470","31540","521","37","0","41","35427","74386","2396","147","0","0","0","0","8107","2065","36878","43765","4393","85036","0"
"HERTFORD","10094","1463","35","4","0","9","3050","4620","9151","94","0","0","0","0","790","98","6161","8066","428","14655","0"
"HOKE","14070","6885","250","13","0","32","10388","13105","12355","2000","0","0","0","0","4178","2078","13830","16956","852","31638","0"
"HYDE","1544","560","17","1","0","0","987","2279","639","1","0","0","0","0","190","35","1399","1568","142","3109","0"
"IREDELL","28439","52442","702","44","0","65","43938","98416","13752","218","0","0","0","0","13244","3358","55946","62477","7207","125630","0"
"JACKSON","9319","7800","193","12","0","7","10817","23451","619","1369","0","0","0","0","2709","568","12294","14144","1710","28148","0"
"JOHNSTON","39031","52807","943","43","0","129","44550","96923","21853","382","0","0","0","0","18345","5930","61340","70723","5440","137503","0"
"JONES","3080","2039","31","2","0","1","2064","4432","2285","15","0","0","0","0","485","72","3217","3674","326","7217","0"
"LEE","13476","10981","223","7","0","30","12492","24203","7310","136","1","0","0","0","5559","2674","15800","19059","2350","37209","0"
"LENOIR","18320","9871","121","3","0","12","9086","19142","15497","63","0","0","0","0","2711","636","15801","19789","1823","37413","0"
"LINCOLN","12212","27715","319","17","0","38","19554","50428","3126","84","0","0","0","0","6217","1523","26727","29233","3895","59855","0"
"MACON","5832","11315","150","18","0","14","9110","24673","183","54","0","0","0","0","1529","365","12130","13901","408","26439","0"
"MADISON","5807","4468","110","11","0","9","6161","15116","169","28","0","0","0","0","1253","159","7562","8013","991","16566","0"
"MARTIN","8790","3373","39","5","0","8","3910","8609","6793","29","0","0","0","0","694","132","7033","8725","367","16125","0"
"MCDOWELL","6765","11824","158","13","0","14","9862","26655","802","27","0","0","0","0","1152","390","13360","14784","492","28636","0"
"MECKLENBURG","329886","165571","5326","356","0","402","263700","398573","241259","2055","0","0","0","0","123354","36230","326515","391821","46905","765241","0"
"MITCHELL","1082","6381","36","1","0","3","3185","9895","32","10","0","0","0","0","751","98","4879","5322","487","10688","0"
"MONTGOMERY","6165","5499","77","4","0","22","4548","11476","3184","42","0","0","0","0","1613","602","7369","8244","702","16315","0"
"MOORE","16034","29294","476","26","0","48","25084","57013","7904","317","0","0","0","0","5728","1306","31276","37311","2375","70962","0"
"NASH","31219","19188","260","11","0","38","16020","34412","26320","330","1","0","0","0","5673","1367","28797","35017","2922","66736","0"
"NEW HANOVER","51585","53404","1316","93","0","87","65185","132164","20507","380","1","0","0","0","18618","3201","72706","85357","13607","171670","0"
"NORTHAMPTON","9018","1458","32","4","0","4","3103","5222","7735","33","0","0","0","0","629","48","5908","7149","562","13619","0"
