"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","37051","35932","677","10","0","36890","72474","22692","259","10","15125","5447","46130","56100","8330","110560"
"ALEXANDER","4299","11968","115","1","0","8275","21675","934","32","2","2015","450","11231","11916","1511","24658"
"ALLEGHANY","1832","3231","37","0","0","2690","6930","72","7","0","781","217","3480","3731","579","7790"
"ANSON","8950","2995","51","1","0","3918","6694","6416","30","0","2775","114","6039","7317","2559","15915"
"ASHE","3863","9007","102","1","0","6733","18150","111","24","2","1419","285","8902","9774","1030","19706"
"AVERY","1273","7135","50","1","0","3894","11201","55","19","0","1078","88","5504","6049","800","12353"
"BEAUFORT","10499","12442","133","1","0","10412","23419","7097","40","2","2929","581","14336","16882","2269","33487"
"BERTIE","7784","1623","38","0","0","3079","4527","7139","19","1","838","48","5258","6543","723","12524"
"BLADEN","9435","5335","86","0","0","7333","12541","7488","398","2","1760","539","9704","11515","970","22189"
"BRUNSWICK","26889","50461","675","10","0","47062","103799","8683","367","6","12242","1814","53139","61534","10424","125097"
"BUNCOMBE","72483","44435","1597","41","0","84013","168242","9902","339","44","24042","4823","86071","101293","15205","202569"
"BURKE","12793","22995","346","4","0","21331","48254","3033","91","1","6090","1251","25248","28246","3975","57469"
"CABARRUS","43099","50474","1191","25","0","55136","95402","29863","380","10","24270","6558","62882","73860","13183","149925"
"CALDWELL","9585","26184","358","2","0","16941","45789","2537","70","0","4674","1035","23612","26058","3400","53070"
"CAMDEN","1428","3034","70","0","0","3625","6671","919","10","1","556","50","3731","4005","421","8157"
"CARTERET","9534","25274","341","4","0","19730","47342","2202","100","10","5229","644","23764","26882","4237","54883"
"CASWELL","6071","4144","52","2","0","4735","9255","4543","21","1","1184","209","6581","7498","925","15004"
"CATAWBA","20376","47321","644","6","0","40063","84893","8540","143","4","14830","4363","47345","53035","8030","108410"
"CHATHAM","20938","13984","315","4","0","23850","43901","5833","120","3","9234","2116","24567","28592","5932","59091"
"CHEROKEE","3395","11335","135","1","0","7526","20841","238","116","1","1196","210","10553","11386","453","22392"
"CHOWAN","3684","3060","43","0","0","3394","6597","2826","12","4","742","81","4403","5401","377","10181"
"CLAY","1396","4569","59","0","0","3437","8881","41","15","0","524","82","4350","4714","397","9461"
"CLEVELAND","20035","25310","392","5","0","20076","46107","12983","85","4","6639","920","28043","32747","5028","65818"
"COLUMBUS","14542","10407","107","1","0","10875","21724","10251","927","2","3028","466","15489","18216","2227","35932"
"CRAVEN","20120","27363","571","5","0","25467","51301","14012","167","8","8038","1930","31559","37454","4513","73526"
"CUMBERLAND","86763","47863","1724","36","0","70806","84135","82550","2283","69","38155","12662","82898","103711","20583","207192"
"CURRITUCK","3409","9761","217","3","0","9796","20160","1165","44","3","1814","217","10693","11279","1214","23186"
"DARE","7561","11071","254","8","0","13274","29067","530","36","1","2534","314","14450","15938","1780","32168"
"DAVIDSON","21362","54791","645","2","0","36145","90159","10284","242","7","12253","2833","49078","55598","8269","112945"
"DAVIE","4690","16190","161","3","0","10557","26644","1888","41","1","3027","757","14083","15622","1896","31601"
"DUPLIN","10877","9537","129","2","0","10046","18037","7990","62","1","4501","2001","12888","15230","2473","30591"
"DURHAM","123653","23270","1188","36","0","81910","111237","72378","567","32","45843","10630","90864","115520","23673","230057"
"EDGECOMBE","20656","6516","103","2","0","6472","11923","19082","62","2","2680","545","13754","18065","1930","33749"
"FORSYTH","97195","70693","1659","33","0","88188","156459","64228","505","27","36549","12245","106133","130469","21166","257768"
"FRANKLIN","16709","15689","367","3","0","17172","31719","11680","134","3","6404","1619","20922","24074","4944","49940"
"GASTON","40159","59359","1147","12","0","51166","106074","26198","333","5","19233","5263","64418","76084","11341","151843"
"GATES","3516","2019","35","0","0","2532","4983","2463","16","0","640","52","3528","4030","544","8102"
"GRAHAM","1137","2984","31","0","0","1839","5448","8","263","1","271","32","2805","2993","193","5991"
"GRANVILLE","16019","10769","204","3","0","12683","22950","11390","82","3","5253","1077","16241","18928","4509","39678"
"GREENE","4955","2486","28","1","0","3359","5921","3760","12","0","1136","461","4667","5610","552","10829"
"GUILFORD","154777","88032","2180","41","0","122113","190743","122002","928","21","53449","12767","154012","192473","20658","367143"
"HALIFAX","20625","4798","107","2","0","9920","13545","18275","1032","4","2596","272","15080","18521","1851","35452"
"HARNETT","23827","29817","771","15","0","28085","51139","16866","464","17","14029","4772","34282","40368","7865","82515"
"HAYWOOD","12364","15778","318","5","0","16508","41518","461","114","1","2879","548","20234","23100","1639","44973"
"HENDERSON","16994","31654","598","7","0","37629","75653","2307","145","8","8769","2566","37283","44319","5280","86882"
"HERTFORD","8990","1524","36","0","0","3239","4453","8358","92","2","884","96","5722","7477","590","13789"
"HOKE","13675","7153","291","5","0","11256","12770","12274","1937","15","5384","2260","14034","16919","1427","32380"
"HYDE","1384","653","17","0","0","1065","2337","568","0","0","214","51","1396","1558","165","3119"
"IREDELL","27228","55415","854","12","0","50031","104217","14272","217","4","14830","4329","58882","65437","9221","133540"
"JACKSON","8507","8207","246","9","0","12049","23821","610","1487","3","3097","672","12637","14200","2181","29018"
"JOHNSTON","39416","55986","1151","23","0","52655","100947","24579","416","17","23272","7813","64749","74644","9838","149231"
"JONES","2549","2263","36","0","0","2192","4364","2053","12","1","610","87","3023","3518","499","7040"
"LEE","12546","11806","268","4","0","13966","24906","7209","142","7","6326","3141","16195","19367","3028","38590"
"LENOIR","16632","10279","143","4","0","10064","18526","14511","62","5","4018","742","15083","18915","3124","37122"
"LINCOLN","11677","31022","417","7","0","22215","55259","3483","88","2","6506","1918","29085","31651","4602","65338"
"MACON","5004","12214","175","2","0","10041","25173","183","62","1","2017","486","12698","14290","448","27436"
"MADISON","5089","4749","114","2","0","6835","15116","119","28","0","1526","172","7396","7962","1431","16789"
"MARTIN","7765","3418","48","1","0","4591","8492","6261","27","0","1043","171","6650","8407","766","15823"
"MCDOWELL","5714","12839","174","4","0","10554","26591","798","35","1","1860","554","13300","14746","1239","29285"
"MECKLENBURG","318213","152978","5770","104","0","281526","392269","232465","2000","52","131805","41484","318769","384296","55526","758591"
"MITCHELL","1058","6443","40","2","0","3460","9868","39","13","1","1082","132","4875","5351","777","11003"
"MONTGOMERY","5386","6278","81","0","0","5374","11989","3068","45","0","2017","735","7593","8486","1040","17119"
"MOORE","15238","30719","602","6","0","27252","59304","7419","345","6","6743","1626","32371","38150","3296","73817"
"NASH","28515","19185","301","2","0","18152","33612","25701","333","5","6504","1617","27966","34229","3960","66155"
"NEW HANOVER","50084","52835","1465","25","0","70062","133936","18745","380","12","21398","3752","72375","85170","16926","174471"
"NORTHAMPTON","7943","1557","41","1","0","3272","5083","7014","32","0","685","63","5570","6603","641","12814"
"ONSLOW","24091","45722","1714","14","0","47462","80964","18265","434","28","19312","6860","50524","58695","9784","119003"
"ORANGE","49832","13167","561","20","0","42689","73809","11225","233","1","21001","3949","43568","51723","10978","106269"
