"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","40034","31145","200","0","0","21605","69495","18597","197","0","4695","1358","40878","50909","1197","92984"
"ALEXANDER","7513","10644","39","0","0","5838","22491","1067","28","0","448","169","11460","12436","138","24034"
"ALLEGHANY","3257","2370","18","0","0","1649","7048","76","12","0","158","112","3428","3824","42","7294"
"ANSON","12219","2408","9","0","0","2152","8108","8033","37","0","610","31","7275","8852","661","16788"
"ASHE","6491","7966","35","0","0","4376","18516","100","14","0","238","108","8877","9945","46","18868"
"AVERY","1556","7228","23","0","0","2929","11419","71","23","0","223","57","5466","6184","86","11736"
"BEAUFORT","15317","10019","52","0","0","6749","23146","8272","35","0","684","183","14350","17483","304","32137"
"BERTIE","11087","1453","11","0","0","1828","5287","8566","17","0","509","23","6126","7949","304","14379"
"BLADEN","14907","2880","15","0","0","4442","13208","8178","280","0","578","181","10061","12076","107","22244"
"BRUNSWICK","27249","29903","160","0","0","23719","70506","8363","217","0","1945","593","37522","42817","692","81031"
"BUNCOMBE","76674","48652","612","0","0","57085","163081","10753","340","0","8849","1672","82737","97540","2746","183023"
"BURKE","21821","20288","150","0","0","15713","52517","3482","78","0","1895","396","27047","30705","220","57972"
"CABARRUS","38922","45247","366","0","0","30613","91045","18073","271","0","5759","2201","52133","61783","1232","115148"
"CALDWELL","17020","23968","151","0","0","12360","49396","2814","52","0","1237","419","25052","28196","251","53499"
"CAMDEN","3023","2027","15","0","0","2311","6033","1136","13","0","194","24","3489","3808","79","7376"
"CARTERET","14833","20394","137","0","0","14183","45392","2677","87","0","1391","260","22906","25926","715","49547"
"CASWELL","9052","3321","15","0","0","3134","9636","5557","15","0","314","63","6956","8441","125","15522"
"CATAWBA","30151","44596","198","0","0","27406","88739","9058","117","0","4437","1357","47046","54742","563","102351"
"CHATHAM","20373","11866","90","0","0","12832","36487","6273","82","0","2319","686","20225","23974","962","45161"
"CHEROKEE","7195","9007","42","0","0","5723","21328","224","117","0","298","99","10272","11641","54","21967"
"CHOWAN","5640","2537","10","0","0","2432","7112","3274","12","0","221","34","4756","5793","70","10619"
"CLAY","2712","3460","21","0","0","2817","8781","34","16","0","179","35","4219","4715","76","9010"
"CLEVELAND","29073","19029","85","0","0","13355","46864","13217","90","0","1371","382","27600","33671","271","61542"
"COLUMBUS","23969","6124","34","0","0","6828","23861","11477","990","0","627","135","16616","20233","106","36955"
"CRAVEN","27534","23650","168","0","0","18264","50659","15923","125","0","2909","1028","31203","37755","658","69616"
"CUMBERLAND","101937","49168","468","0","0","50115","98286","82089","2031","0","19282","8237","88799","109656","3233","201688"
"CURRITUCK","5041","5759","58","0","0","6559","15919","980","51","0","467","101","8236","9039","142","17417"
"DARE","10131","8256","98","0","0","9269","26481","541","41","0","691","136","13209","14444","101","27754"
"DAVIDSON","31040","47538","266","0","0","24324","90994","9591","237","0","2346","908","47961","54962","245","103168"
"DAVIE","6181","14756","44","0","0","6702","25159","1872","31","0","621","255","12862","14785","36","27683"
"DUPLIN","15453","7313","52","0","0","6230","18760","9065","41","0","1182","691","12672","15842","534","29048"
"DURHAM","118066","29153","445","0","0","51068","102488","77734","512","0","17998","4113","85376","109176","4180","198732"
"EDGECOMBE","28582","6061","36","0","0","3793","14566","23190","50","0","666","156","16639","21604","229","38472"
"FORSYTH","105443","76949","613","0","0","55163","160898","65426","422","0","11422","4362","105089","130930","2149","238168"
"FRANKLIN","18855","11794","94","0","0","8251","26813","10797","103","0","1281","481","17977","20584","433","38994"
"GASTON","47394","50651","315","0","0","32825","105511","20536","282","0","4856","1686","58412","71171","1602","131185"
"GATES","4954","1553","10","0","0","1764","5164","2834","8","0","275","18","3682","4379","220","8281"
"GRAHAM","2407","2810","9","0","0","1389","6185","1","302","0","127","41","3171","3392","52","6615"
"GRANVILLE","19674","8528","80","0","0","7131","22255","11840","84","0","1234","378","15645","18879","889","35413"
"GREENE","7346","1886","13","0","0","1981","6654","4297","13","0","262","172","5090","6122","14","11226"
"GUILFORD","169216","97729","862","0","0","80457","211622","117247","960","0","18435","4733","154168","193102","994","348264"
"HALIFAX","25839","4872","43","0","0","5576","15012","19255","1034","0","1029","141","15552","20488","290","36330"
"HARNETT","27770","22161","242","0","0","14941","46398","14892","425","0","3399","1510","29128","35644","342","65114"
"HAYWOOD","19378","12342","78","0","0","10647","41349","422","104","0","570","237","19510","22787","148","42445"
"HENDERSON","18657","31568","187","0","0","27420","72825","2193","144","0","2670","1054","35496","41776","560","77832"
"HERTFORD","11138","1493","12","0","0","1818","5204","8828","105","0","324","43","6118","8270","73","14461"
"HOKE","14715","5925","59","0","0","7664","13281","11024","2128","0","1930","1163","12605","15705","53","28363"
"HYDE","2465","519","3","0","0","643","2617","947","5","0","61","12","1650","1954","26","3630"
"IREDELL","33535","44600","246","0","0","29525","90412","13065","184","0","4245","1514","50179","56938","789","107906"
"JACKSON","11334","7052","71","0","0","8614","23663","487","1551","0","1370","209","12189","14091","791","27071"
"JOHNSTON","37880","39836","263","0","0","26036","82567","16607","296","0","4545","1783","47487","55566","962","104015"
"JONES","4361","1567","14","0","0","1517","4690","2600","14","0","155","43","3417","3988","54","7459"
"LEE","15635","9790","58","0","0","7841","24492","7073","103","0","1656","1063","15042","18137","145","33324"
"LENOIR","22993","9339","37","0","0","6261","21623","16163","54","0","790","250","16913","21598","119","38630"
"LINCOLN","15992","21930","74","0","0","13672","47253","2934","80","0","1401","674","24228","27109","331","51668"
"MACON","7880","9824","38","0","0","6868","23958","145","40","0","467","123","11316","13193","101","24610"
"MADISON","7430","4637","43","0","0","4223","15792","139","22","0","380","55","7823","8270","240","16333"
"MARTIN","11757","3052","19","0","0","2862","9587","7808","37","0","258","61","7870","9747","73","17690"
"MCDOWELL","10266","10141","55","0","0","8036","27157","867","21","0","453","170","13342","15154","2","28498"
"MECKLENBURG","293269","176760","1699","0","0","176048","388598","204640","1772","0","52766","16016","287143","350043","10590","647776"
"MITCHELL","1281","7359","9","0","0","2902","11374","21","14","0","142","54","5406","6112","33","11551"
"MONTGOMERY","8117","4687","19","0","0","3339","12030","3485","43","0","604","213","7403","8683","76","16162"
"MOORE","18105","26321","175","0","0","18126","52782","8116","311","0","1518","521","28642","34071","14","62727"
"NASH","35861","19619","91","0","0","11183","39575","25119","260","0","1800","568","30150","36428","176","66754"
"NEW HANOVER","54875","51382","684","0","0","47033","125895","21227","311","0","6541","1585","69266","81775","2933","153974"
"NORTHAMPTON","11504","1358","9","0","0","1984","5942","8601","22","0","290","23","6453","8111","291","14855"
"ONSLOW","31272","32841","316","0","0","28948","68487","17571","290","0","7029","3244","41322","50929","1126","93377"
"ORANGE","53706","18429","390","0","0","33674","83203","12918","274","0","9804","2125","47392","57693","1114","106199"
"PAMLICO","4507","2782","14","0","0","2123","7348","1819","30","0","229","37","4334","4994","98","9426"
"PASQUOTANK","14507","5663","76","0","0","7695","16217","10549","45","0","1130","137","12487","15085","369","27941"
"PENDER","13708","12490","114","0","0","8946","27707","6460","52","0","1039","303","16386","18569","303","35258"
"PERQUIMANS","4683","2362","18","0","0","2670","7253","2297","17","0","166","33","4504","5227","2","9733"
"PERSON","13325","5951","38","0","0","6164","17854","6932","112","0","580","166","11518","13815","145","25478"
"PITT","56093","28968","296","0","0","25308","68492","37533","235","0","4405","1139","49176","61015","474","110665"
"POLK","4817","5270","35","0","0","4906","13989","721","12","0","306","125","6815","8147","66","15028"
"RANDOLPH","22090","44505","207","0","0","22461","81006","5353","276","0","2628","1383","41264","47674","325","89263"
"RICHMOND","19014","5325","31","0","0","5932","19546","9707","320","0","729","207","13676","16502","124","30302"
"ROBESON","52963","8333","92","0","0","11749","24027","20952","25258","0","2900","701","31236","41576","325","73137"
"ROCKINGHAM","26880","19076","111","0","0","13196","45885","11866","111","0","1401","406","26956","32307","0","59263"
"ROWAN","31575","37691","149","0","0","22489","73761","15382","164","0","2597","814","42600","48874","430","91904"
"RUTHERFORD","17733","14562","84","0","0","10702","37565","4467","60","0","989","330","19581","23136","364","43081"
"SAMPSON","18248","13422","46","0","0","5597","23389","11783","559","0","1582","709","16463","20578","272","37313"
"SCOTLAND","13816","3542","21","0","0","4976","11548","8715","1277","0","815","135","9491","12568","296","22355"
"STANLY","13383","17082","59","0","0","9061","34547","4064","56","0","918","146","18377","20970","238","39585"
"STOKES","9349","14467","84","0","0","6501","28508","1330","56","0","507","170","14266","16113","22","30401"
"SURRY","16689","17473","98","0","0","9499","40979","1779","50","0","951","484","19852","23738","169","43759"
"SWAIN","4369","2597","21","0","0","3001","8007","60","1732","0","189","35","4683","5287","18","9988"
"TRANSYLVANIA","7518","8357","58","0","0","7887","22394","881","45","0","500","112","11082","12557","181","23820"
"TYRRELL","1709","309","2","0","0","531","1634","846","4","0","67","15","1157","1377","17","2551"
"UNION","38563","57592","376","0","0","35902","109558","16178","314","0","6383","3051","62057","69506","870","132433"
"VANCE","21073","4222","38","0","0","4684","13750","15441","39","0","787","215","13169","16654","194","30017"
"WAKE","255167","185553","2183","0","0","188550","443890","130663","1472","0","55428","13574","290311","335292","5850","631453"
"WARREN","9812","1649","24","0","0","1897","5380","7084","562","0","356","36","6059","7228","95","13382"
"WASHINGTON","6574","1151","17","0","0","1316","4329","4553","8","0","168","23","3969","5042","47","9058"
"WATAUGA","12829","14733","260","0","0","15592","40902","734","69","0","1709","470","20829","22278","307","43414"
"WAYNE","34773","22783","143","0","0","14322","43672","24430","126","0","3793","1125","31685","39025","1311","72021"
"WILKES","11516","21534","62","0","0","8649","39406","1636","25","0","694","320","19530","22009","222","41761"
"WILSON","30746","13691","67","0","0","9992","30062","22570","70","0","1794","544","24257","29979","260","54496"
"YADKIN","5047","13459","35","0","0","5266","22494","744","22","0","547","298","11079","12474","254","23807"
"YANCEY","6245","5261","22","0","0","3084","14298","102","18","0","194","50","6917","7607","88","14612"
