"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"CUMBERLAND","81848","49512","1671","149","1404","35","62","128","77600","83523","83068","2329","124","3490","1995","23766","14114","14217","84127","104761","23521","212409","1"
"CURRITUCK","2987","10120","194","6","99","0","1","6","9990","20063","1144","42","3","119","66","1482","484","280","10611","11280","1512","23403","1"
"DARE","6660","11091","219","16","84","3","6","3","13432","28439","514","33","1","115","65","1711","636","382","14249","15513","1752","31514","1"
"DAVIDSON","20693","58219","677","32","432","15","13","42","39091","92991","10935","250","6","949","275","10237","3571","3803","51103","57763","10348","119214","1"
"DAVIE","4443","16918","152","14","96","1","1","4","11236","27448","1906","42","0","143","84","2424","818","999","14527","16118","2220","32865","1"
"DUPLIN","9916","10414","117","10","79","4","3","8","10955","18297","7789","61","3","64","126","3341","1825","2503","13272","15423","2811","31506","1"
"DURHAM","121070","22670","1035","189","818","21","36","68","90676","112138","71027","563","47","8953","2549","30116","11190","12934","91534","116756","28293","236583","1"
"EDGECOMBE","19195","6864","110","9","143","5","6","13","8508","12044","18366","65","3","55","93","3557","670","706","13594","17723","3536","34853","1"
"FORSYTH","94045","71161","1576","162","1193","31","52","99","97721","158156","63900","508","37","3603","1467","26115","12254","14796","107644","133191","25205","266040","1"
"FRANKLIN","16532","17267","384","16","173","11","6","15","19983","34240","12188","142","6","374","187","5032","2218","2359","22635","25917","5835","54387","1"
"GASTON","39680","61807","1128","66","996","24","13","87","54570","108299","28332","317","15","1463","650","13170","6125","6872","67139","79261","11971","158371","1"
"GATES","3093","2242","32","2","24","0","1","4","2648","5074","2292","18","0","9","35","539","79","56","3500","3942","604","8046","1"
"GRAHAM","965","3178","29","0","2","1","1","2","1931","5530","10","266","1","17","5","234","46","41","2866","3030","213","6109","1"
"GRANVILLE","14975","11499","213","9","155","4","4","12","14054","22255","10741","74","4","175","182","6273","1221","1225","15949","18255","6721","40925","1"
"GREENE","4396","2690","28","2","45","4","7","3","3671","5925","3535","10","1","17","16","833","509","538","4614","5506","726","10846","1"
"GUILFORD","151443","88871","1964","232","1639","38","62","116","136211","191269","125943","983","60","10426","2610","32868","16417","15763","158266","197442","24868","380576","1"
"HALIFAX","18553","4819","92","7","111","2","5","6","10363","13120","17057","941","5","177","118","2115","425","318","14254","17594","2110","33958","1"
"HARNETT","23590","33035","750","59","546","17","22","43","31927","55175","17732","478","32","785","505","9858","5424","6102","37250","43314","9425","89989","1"
"HAYWOOD","11339","16924","317","26","147","5","10","14","18318","43161","486","133","0","167","95","2389","669","726","21230","24126","1744","47100","1"
"HENDERSON","16686","32088","601","45","261","21","5","29","39388","77016","2293","151","16","564","373","5924","2787","3251","38192","45166","5766","89124","1"
"HERTFORD","8189","1667","39","4","34","0","1","1","3528","4462","7816","91","3","41","52","847","151","107","5586","7092","785","13463","1"
"HOKE","12870","7777","293","24","173","6","7","15","13392","13127","12376","1908","21","366","226","4056","2477","2528","14380","16950","3227","34557","1"
"HYDE","1210","690","13","0","3","0","0","0","1061","2246","508","2","0","2","8","163","48","61","1319","1501","157","2977","1"
"IREDELL","26790","59680","857","43","527","11","14","46","54557","109515","15476","209","12","1671","419","10128","5095","5585","62536","69275","10714","142525","1"
"JACKSON","7866","8633","209","26","56","4","2","7","13255","23903","571","1502","9","233","174","2953","713","853","12755","14340","2963","30058","1"
"JOHNSTON","39998","60140","1142","89","920","25","34","91","59621","106731","27147","446","28","1145","595","17385","8583","10423","69257","79613","13190","162060","1"
"JONES","2196","2377","27","0","20","3","1","4","2275","4203","1825","10","2","21","25","713","104","116","2891","3310","702","6903","1"
"LEE","11923","12676","302","21","172","1","4","6","15036","25541","7199","140","9","320","257","3868","2807","3787","16749","19891","3501","40141","1"
"LENOIR","14915","10538","131","15","264","3","21","16","11071","18090","13778","52","5","93","113","3953","890","946","14538","18509","3927","36974","1"
"LINCOLN","11054","32961","383","15","205","10","2","17","23447","56857","3693","87","3","348","154","5082","1870","2312","30015","32769","5310","68094","1"
"MACON","4608","12485","188","9","38","3","3","5","11146","25943","196","65","1","118","59","1485","618","673","13224","14764","497","28485","1"
"MADISON","4632","5015","113","16","46","3","1","5","7391","15172","112","25","3","61","41","1581","227","204","7391","8007","1824","17222","1"
"MARTIN","7120","3618","57","4","40","1","2","4","5346","8527","5888","24","1","22","50","1443","237","223","6536","8234","1422","16192","1"
"MCDOWELL","5024","13724","176","12","84","3","6","10","11324","27361","798","39","1","153","124","1266","621","667","13794","15058","1511","30363","1"
"MECKLENBURG","315185","155798","5350","584","4359","80","183","293","318982","402003","238735","2057","96","24653","4900","81858","46512","49426","330734","397897","72183","800814","1"
"MITCHELL","956","6390","54","2","21","0","2","3","3592","9765","41","14","1","16","15","1073","95","137","4837","5294","889","11020","1"
"MONTGOMERY","4516","6624","69","6","49","0","6","10","5729","11782","2747","48","1","179","42","1523","687","835","7336","8290","1383","17009","1"
"MOORE","14597","32676","595","23","201","5","6","24","29823","62510","7186","387","8","703","247","4491","2418","2124","34105","39835","4010","77950","1"
"NASH","26382","19845","280","20","264","9","12","19","22104","34003","26022","359","5","368","266","5808","2104","2086","28361","34645","5929","68935","1"
"NEW HANOVER","48502","54398","1324","135","689","18","16","41","76165","137097","17588","395","17","1542","763","19112","4774","4488","73344","87362","20582","181288","1"
"NORTHAMPTON","7127","1608","32","2","34","1","0","3","3699","4939","6541","29","0","11","15","880","91","73","5348","6245","913","12506","1"
"ONSLOW","21051","48922","1573","58","531","21","11","56","52208","84151","17958","472","71","1801","737","11717","7524","8088","53228","60021","11182","124431","1"
"ORANGE","48900","13281","472","82","280","6","7","12","46075","74491","11332","228","8","5478","1069","11905","4604","4739","44284","53049","11782","109115","1"
"PAMLICO","2543","4233","48","5","27","2","3","4","3226","7865","1346","24","1","44","15","661","135","131","4505","4952","634","10091","1"
"PASQUOTANK","9693","7734","183","13","138","1","3","5","11269","16263","8966","34","3","154","141","2782","696","481","12091","14180","2768","29039","1"
"PENDER","10336","21429","410","17","172","5","1","12","19111","39652","5613","140","6","244","146","4182","1510","1587","22366","24650","4477","51493","1"
"PERQUIMANS","2561","3749","59","3","34","2","1","3","3718","7357","1740","18","2","26","18","854","115","77","4304","4939","887","10130","1"
"PERSON","8881","8634","122","10","55","2","3","10","10125","18033","6769","111","3","57","89","2138","642","653","11966","13862","2014","27842","1"
"PITT","44966","30522","665","76","544","17","23","40","43245","62956","38527","245","12","1080","618","12043","4617","3888","47510","59982","12606","120098","1"
"POLK","3389","6402","100","6","38","2","0","4","6717","14684","566","14","2","54","36","1026","276","315","7366","8689","603","16658","1"
"RANDOLPH","13960","51242","538","25","329","8","12","20","30805","77808","6044","296","9","781","222","7633","4146","4751","42452","47432","7055","96939","1"
"RICHMOND","10632","7910","106","13","120","4","4","5","8956","16105","8184","382","3","152","54","2022","848","684","11828","14084","1838","27750","1"
"ROBESON","30452","15644","227","25","384","11","14","32","27085","19689","18109","25000","46","289","431","7218","3092","2476","30620","38172","5082","73874","1"
"ROCKINGHAM","16331","25707","326","21","189","10","13","33","20071","43852","11038","103","0","221","165","5880","1442","1507","27594","32146","2961","62701","1"
"ROWAN","21218","43018","592","41","533","15","16","59","32893","70999","15058","167","7","545","300","7901","3408","3790","42235","48003","8147","98385","1"
"RUTHERFORD","8816","20629","246","16","156","3","7","15","16244","37213","3731","48","1","145","96","3897","1001","1012","19720","22659","3753","46132","1"
"SAMPSON","11848","15818","178","10","168","6","7","8","9977","22048","9644","528","2","98","114","3078","2508","3117","16489","19381","2150","38020","1"
"SCOTLAND","8709","4932","73","12","104","3","7","6","7416","9285","7385","1727","18","164","109","2282","292","268","8431","10671","2160","21262","1"
"STANLY","7950","22300","218","25","236","3","7","54","14932","34995","4713","83","7","439","67","4480","941","902","19191","21717","4817","45725","1"
"STOKES","4767","17851","208","18","68","6","0","9","10147","28428","1223","54","2","79","83","2731","474","540","15782","17196","96","33074","1"
"SURRY","8402","23151","217","17","98","5","3","7","15805","40095","1582","47","3","131","96","4065","1686","2264","20979","23437","3289","47705","1"
"SWAIN","2553","3217","70","11","33","3","3","4","3892","7309","92","1572","1","38","36","589","149","104","4417","4860","509","9786","1"
"TRANSYLVANIA","5395","8517","145","5","38","4","4","9","11962","23160","691","47","2","95","73","1668","343","290","11407","12996","1676","26079","1"
"TYRRELL","964","491","11","0","3","0","0","0","878","1420","631","3","0","21","4","225","43","41","1017","1099","231","2347","1"
"UNION","37533","70385","1099","73","656","15","11","43","65867","116639","18572","514","14","4443","729","26679","8092","9044","72339","80330","23013","175682","1"
"VANCE","14693","5310","107","10","103","1","6","13","7206","11132","13162","56","2","102","92","2075","828","863","11057","14372","2020","27449","1"
"WAKE","276993","172495","5345","564","3463","57","91","138","361055","495327","142931","2142","94","36270","4959","92896","45582","38657","341942","394866","83393","820201","1"
"WARREN","7362","2486","44","3","31","6","1","4","3225","5567","5998","529","3","35","43","790","197","152","5621","6717","824","13162","1"
"WASHINGTON","4301","1507","21","0","11","0","0","2","2102","3601","3616","8","1","18","13","590","97","65","3294","4074","576","7944","1"
"WATAUGA","10568","12216","307","62","111","5","4","9","20033","37564","781","45","14","372","415","3331","793","1314","18679","21495","3141","43315","1"
"WAYNE","25413","26187","418","27","560","19","23","53","21934","41135","22856","140","7","541","368","5667","3920","3639","31115","37449","6070","74634","1"
"WILKES","6114","24937","190","11","108","5","2","10","13181","38665","1533","49","0","138","98","3154","921","1074","19636","21637","3285","44558","1"
"WILSON","22740","14007","239","20","215","7","11","18","16099","26278","20550","115","2","279","132","3778","2222","2097","22071","27831","3454","53356","1"
"YADKIN","2697","14541","130","5","52","4","0","6","7731","21646","708","22","2","67","37","1810","874","1093","11149","12194","1823","25166","1"
"YANCEY","3450","5481","78","8","27","0","1","2","5187","12774","69","28","1","31","22","1145","164","176","6392","6896","946","14234","1"
