"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","38843","35894","653","31","0","63","34528","71315","21656","271","7","0","0","0","16763","4304","44958","55200","9854","110012","0"
"ALEXANDER","5087","11673","108","3","0","21","7863","21580","927","37","1","0","0","0","2210","347","11170","12007","1578","24755","0"
"ALLEGHANY","2153","2943","34","4","0","2","2417","6745","76","8","0","0","0","0","724","189","3362","3651","540","7553","0"
"ANSON","10031","2789","35","8","0","24","3643","6721","6829","28","0","0","0","0","2952","84","6297","7556","2677","16530","0"
"ASHE","4500","8778","87","5","0","16","6016","17824","110","24","0","0","0","0","1444","235","8702","9694","1006","19402","0"
"AVERY","1424","7109","60","6","0","9","3667","11115","73","19","0","0","0","0","1068","89","5471","6052","752","12275","0"
"BEAUFORT","11873","11910","111","16","0","18","9834","23062","7720","40","0","0","0","0","2940","484","14441","16993","2328","33762","0"
"BERTIE","8683","1608","38","3","0","3","2874","4600","7702","19","1","0","0","0","887","40","5548","6941","720","13209","0"
"BLADEN","10715","4925","63","5","0","7","7052","12683","7974","407","0","0","0","0","1703","447","10058","11814","895","22767","0"
"BRUNSWICK","27085","45058","585","29","0","51","41172","92155","8675","342","2","0","0","0","12806","1418","48236","55536","10208","113980","0"
"BUNCOMBE","77264","47080","1645","245","0","113","79494","168482","10766","377","32","0","0","0","26184","4093","87088","102341","16412","205841","0"
"BURKE","15332","22387","330","31","0","46","19681","48235","3209","88","0","0","0","0","6275","991","25555","28387","3865","57807","0"
"CABARRUS","44476","52061","1097","74","0","110","51641","95109","27375","364","2","0","0","0","26609","5504","61333","72185","15941","149459","0"
"CALDWELL","11334","26068","383","38","0","34","16267","46379","2703","63","0","0","0","0","4979","909","24122","26516","3486","54124","0"
"CAMDEN","1753","2865","61","2","0","2","3442","6468","966","11","0","0","0","0","680","36","3727","3948","450","8125","0"
"CARTERET","10071","23367","279","14","0","30","17856","44044","2217","85","3","0","0","0","5268","523","22220","25105","4292","51617","0"
"CASWELL","6893","3856","47","4","0","9","4587","9195","4818","21","0","0","0","0","1362","170","6700","7679","1017","15396","0"
"CATAWBA","23036","47147","562","32","0","65","37198","83881","8985","124","2","0","0","0","15048","3524","46855","52817","8368","108040","0"
"CHATHAM","21253","14039","293","20","0","24","21927","41755","6057","122","1","0","0","0","9621","1801","23523","27574","6459","57556","0"
"CHEROKEE","4272","10837","127","11","0","10","7330","21048","235","134","0","0","0","0","1170","191","10559","11646","382","22587","0"
"CHOWAN","4196","2880","34","3","0","3","3137","6496","3035","13","2","0","0","0","707","68","4411","5472","370","10253","0"
"CLAY","1637","4156","62","3","0","5","3244","8481","43","16","0","0","0","0","567","67","4148","4530","429","9107","0"
"CLEVELAND","22960","24536","340","17","0","50","19205","46539","13623","97","1","0","0","0","6848","703","28528","33465","5115","67108","0"
"COLUMBUS","16856","9331","92","7","0","19","10332","22108","10784","948","0","0","0","0","2797","312","15785","18832","2020","36637","0"
"CRAVEN","21868","26437","491","42","0","43","23656","49386","14786","166","3","0","0","0","8196","1698","30863","37036","4638","72537","0"
"CUMBERLAND","97055","51720","1665","99","0","185","73547","90572","88292","2369","26","0","0","0","43012","12897","88678","110367","25226","224271","0"
"CURRITUCK","3650","8826","197","14","0","15","9072","18851","1096","48","1","0","0","0","1778","167","10034","10553","1187","21774","0"
"DARE","7814","10034","207","22","0","15","11823","26694","525","37","0","0","0","0","2659","250","13289","14715","1911","29915","0"
"DAVIDSON","23909","54242","557","39","0","70","33986","88806","10288","259","4","0","0","0","13446","2208","48637","55155","9011","112803","0"
"DAVIE","5109","16154","156","10","0","26","9873","25759","1880","36","1","0","0","0","3652","562","13743","15234","2351","31328","0"
"DUPLIN","12508","9046","114","6","0","23","8883","18058","8480","52","1","0","0","0","3989","1666","12927","15309","2344","30580","0"
"DURHAM","131335","26679","1277","147","0","79","82917","111208","78784","599","19","0","0","0","51824","9886","95048","119949","27437","242434","0"
"EDGECOMBE","23134","6350","95","10","0","15","5740","12149","20488","73","0","0","0","0","2634","448","14565","19019","1760","35344","0"
