"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","37065","36003","683","11","0","0","36983","72560","22741","259","10","0","0","0","15175","5486","46190","56198","8357","110745","0"
"ALEXANDER","4292","11969","117","1","0","0","8290","21676","935","32","2","0","0","0","2024","454","11227","11924","1518","24669","0"
"ALLEGHANY","1822","3231","37","0","0","0","2696","6928","72","7","0","0","0","0","779","217","3479","3728","579","7786","0"
"ANSON","8948","3011","51","1","0","0","3941","6707","6425","31","0","0","0","0","2789","115","6055","7325","2572","15952","0"
"ASHE","3853","9020","103","1","0","0","6772","18188","109","24","2","0","0","0","1426","286","8921","9793","1035","19749","0"
"AVERY","1269","7151","51","1","0","0","3903","11219","56","19","0","0","0","0","1081","91","5520","6052","803","12375","0"
"BEAUFORT","10467","12459","134","2","0","0","10439","23422","7097","41","2","0","0","0","2939","587","14336","16889","2276","33501","0"
"BERTIE","7775","1625","38","0","0","0","3088","4528","7135","19","1","0","0","0","843","50","5255","6543","728","12526","0"
"BLADEN","9419","5354","87","1","0","0","7366","12561","7487","402","2","0","0","0","1775","542","9723","11526","978","22227","0"
"BRUNSWICK","26958","50663","680","12","0","0","47224","104186","8720","368","6","0","0","0","12257","1827","53352","61740","10445","125537","0"
"BUNCOMBE","72458","44403","1607","42","0","0","84309","168434","9932","340","43","0","0","0","24070","4862","86227","101382","15210","202819","0"
"BURKE","12772","23012","345","4","0","0","21394","48284","3041","91","1","0","0","0","6110","1258","25255","28268","4004","57527","0"
"CABARRUS","43109","50485","1197","26","0","0","55374","95467","29974","378","10","0","0","0","24362","6604","63018","73954","13219","150191","0"
"CALDWELL","9570","26204","358","3","0","0","16970","45808","2536","70","0","0","0","0","4691","1046","23611","26075","3419","53105","0"
"CAMDEN","1424","3038","70","0","0","0","3646","6689","921","10","1","0","0","0","557","51","3741","4015","422","8178","0"
"CARTERET","9521","25330","342","5","0","0","19810","47448","2208","101","10","0","0","0","5241","649","23820","26942","4246","55008","0"
"CASWELL","6057","4146","52","2","0","0","4746","9263","4535","21","1","0","0","0","1183","210","6588","7491","924","15003","0"
"CATAWBA","20361","47356","644","7","0","0","40224","85001","8553","144","4","0","0","0","14890","4404","47429","53106","8057","108592","0"
"CHATHAM","20933","14007","316","4","0","0","23910","43878","5832","121","3","0","0","0","9336","2131","24578","28585","6007","59170","0"
"CHEROKEE","3385","11360","135","1","0","0","7545","20871","238","117","1","0","0","0","1199","211","10568","11401","457","22426","0"
"CHOWAN","3675","3060","41","0","0","0","3413","6609","2827","12","4","0","0","0","737","81","4418","5396","375","10189","0"
"CLAY","1391","4573","58","0","0","0","3448","8886","41","15","0","0","0","0","528","84","4350","4721","399","9470","0"
"CLEVELAND","20030","25351","393","6","0","0","20165","46162","13003","85","4","0","0","0","6691","929","28093","32786","5066","65945","0"
"COLUMBUS","14510","10459","105","1","0","0","10917","21762","10265","931","2","0","0","0","3032","476","15518","18245","2229","35992","0"
"CRAVEN","20122","27422","568","7","0","0","25594","51427","14034","169","8","0","0","0","8075","1954","31639","37549","4525","73713","0"
"CUMBERLAND","86736","47869","1731","38","0","0","71116","84201","82696","2290","67","0","0","0","38236","12733","83084","103829","20577","207490","0"
"CURRITUCK","3413","9777","219","3","0","0","9823","20201","1167","44","3","0","0","0","1820","218","10717","11296","1222","23235","0"
"DARE","7557","11112","252","9","0","0","13304","29131","529","36","1","0","0","0","2537","314","14497","15950","1787","32234","0"
"DAVIDSON","21362","54876","648","3","0","0","36270","90287","10313","242","7","0","0","0","12310","2859","49190","55663","8306","113159","0"
"DAVIE","4683","16194","161","3","0","0","10580","26653","1890","41","1","0","0","0","3036","765","14070","15644","1907","31621","0"
"DUPLIN","10855","9546","128","3","0","0","10077","18039","7994","62","1","0","0","0","4513","2017","12901","15243","2465","30609","0"
"DURHAM","123559","23219","1192","41","0","0","82005","111170","72414","566","33","0","0","0","45833","10682","90882","115499","23635","230016","0"
"EDGECOMBE","20664","6541","104","2","0","0","6557","11961","19133","61","2","0","0","0","2711","548","13801","18100","1967","33868","0"
"FORSYTH","97153","70652","1668","36","0","0","88506","156539","64287","504","27","0","0","0","36658","12348","106237","130581","21197","258015","0"
"FRANKLIN","16718","15706","370","3","0","0","17249","31747","11712","136","3","0","0","0","6448","1650","20958","24120","4968","50046","0"
"GASTON","40139","59328","1148","13","0","0","51333","106082","26280","335","5","0","0","0","19259","5309","64477","76143","11341","151961","0"
"GATES","3512","2020","36","0","0","0","2538","4986","2464","16","0","0","0","0","640","52","3533","4029","544","8106","0"
"GRAHAM","1130","2988","31","0","0","0","1840","5448","8","261","1","0","0","0","271","33","2801","2994","194","5989","0"
"GRANVILLE","16004","10788","206","3","0","0","12708","22916","11384","82","4","0","0","0","5323","1082","16243","18892","4574","39709","0"
"GREENE","4944","2489","28","1","0","0","3368","5919","3761","12","0","0","0","0","1138","466","4665","5613","552","10830","0"
"GUILFORD","154698","87907","2181","44","0","0","122531","190647","122187","927","22","0","0","0","53578","12860","154134","192554","20673","367361","0"
"HALIFAX","20489","4782","105","2","0","0","9952","13492","18205","1027","4","0","0","0","2602","277","15035","18444","1851","35330","0"
"HARNETT","23833","29888","773","17","0","0","28241","51279","16896","463","17","0","0","0","14097","4830","34401","40473","7878","82752","0"
"HAYWOOD","12320","15803","313","5","0","0","16556","41541","461","114","1","0","0","0","2880","551","20248","23104","1645","44997","0"
"HENDERSON","16966","31621","605","8","0","0","37696","75640","2311","145","10","0","0","0","8790","2593","37306","44320","5270","86896","0"
"HERTFORD","8981","1523","36","0","0","0","3242","4451","8353","92","2","0","0","0","884","95","5720","7472","590","13782","0"
"HOKE","13687","7157","293","6","0","0","11319","12784","12312","1940","15","0","0","0","5411","2273","14063","16957","1442","32462","0"
"HYDE","1375","649","17","0","0","0","1063","2326","565","0","0","0","0","0","213","51","1389","1552","163","3104","0"
"IREDELL","27215","55472","856","16","0","0","50148","104318","14300","219","4","0","0","0","14866","4368","58960","65501","9246","133707","0"
"JACKSON","8494","8215","246","10","0","0","12062","23828","607","1494","3","0","0","0","3095","679","12644","14205","2178","29027","0"
"JOHNSTON","39426","56075","1158","26","0","0","52934","101135","24666","415","17","0","0","0","23386","7877","64920","74781","9918","149619","0"
"JONES","2545","2268","36","0","0","0","2191","4364","2052","12","1","0","0","0","611","88","3026","3517","497","7040","0"
"LEE","12536","11817","266","4","0","0","14003","24909","7224","141","7","0","0","0","6345","3155","16208","19376","3042","38626","0"
"LENOIR","16609","10273","149","6","0","0","10108","18536","14517","61","5","0","0","0","4026","749","15101","18908","3136","37145","0"
"LINCOLN","11689","31086","415","8","0","0","22292","55368","3494","88","2","0","0","0","6538","1935","29130","31731","4629","65490","0"
"MACON","4998","12230","175","2","0","0","10090","25217","185","63","1","0","0","0","2029","491","12732","14313","450","27495","0"
"MADISON","5076","4756","114","3","0","0","6872","15150","119","27","0","0","0","0","1525","174","7410","7980","1431","16821","0"
"MARTIN","7746","3426","51","1","0","0","4607","8490","6265","27","0","0","0","0","1049","173","6649","8411","771","15831","0"
"MCDOWELL","5700","12866","175","4","0","0","10572","26617","800","35","1","0","0","0","1864","561","13314","14759","1244","29317","0"
"MECKLENBURG","318403","152856","5788","116","0","0","282552","392459","232971","2004","53","0","0","0","132228","41766","319307","384775","55633","759715","0"
"MITCHELL","1059","6453","42","2","0","0","3475","9895","39","13","1","0","0","0","1083","133","4887","5366","778","11031","0"
"MONTGOMERY","5378","6286","81","0","0","0","5394","12007","3066","45","0","0","0","0","2021","740","7600","8497","1042","17139","0"
"MOORE","15242","30743","602","7","0","0","27378","59422","7432","346","6","0","0","0","6766","1641","32445","38218","3309","73972","0"
"NASH","28482","19195","300","3","0","0","18247","33618","25733","334","5","0","0","0","6537","1637","27991","34247","3989","66227","0"
"NEW HANOVER","50086","52817","1467","27","0","0","70267","134074","18772","380","12","0","0","0","21426","3777","72454","85264","16946","174664","0"
"NORTHAMPTON","7946","1562","41","2","0","0","3282","5094","7024","32","0","0","0","0","683","64","5578","6614","641","12833","0"
"ONSLOW","24073","45859","1730","16","0","0","47739","81262","18316","432","28","0","0","0","19379","6945","50762","58888","9767","119417","0"
"ORANGE","49812","13150","561","21","0","0","42746","73794","11249","235","1","0","0","0","21011","3968","43591","51736","10963","106290","0"
"PAMLICO","2862","3985","58","2","0","0","3071","7770","1427","25","0","0","0","0","756","107","4430","5008","540","9978","0"
"PASQUOTANK","11044","7362","206","3","0","0","10601","16385","9838","38","4","0","0","0","2951","395","12470","14755","1991","29216","0"
"PENDER","10876","18998","403","8","0","0","16836","36406","5732","116","4","0","0","0","4863","1194","20715","22988","3418","47121","0"
"PERQUIMANS","2976","3468","54","0","0","0","3571","7440","1978","19","2","0","0","0","630","57","4449","5101","519","10069","0"
"PERSON","9531","8030","119","0","0","0","9550","17747","6780","118","3","0","0","0","2582","474","11731","13723","1776","27230","0"
"PITT","48305","30136","762","18","0","0","39699","63877","40000","253","5","0","0","0","14785","3215","48433","60666","9821","118920","0"
"POLK","3591","6018","110","1","0","0","6371","14256","578","10","2","0","0","0","1245","267","7136","8447","508","16091","0"
"RANDOLPH","15077","49140","589","3","0","0","28987","76914","5853","307","6","0","0","0","10716","3553","41578","46436","5782","93796","0"
"RICHMOND","12125","7297","128","2","0","0","8570","16603","8770","402","0","0","0","0","2347","527","12315","14558","1249","28122","0"
"ROBESON","35419","13125","225","3","0","0","22528","20081","18650","24697","14","0","0","0","7858","2042","30608","38234","2458","71300","0"
"ROCKINGHAM","17713","23913","310","5","0","0","18302","42073","10853","96","0","0","0","0","7221","1112","26887","31526","1830","60243","0"
"ROWAN","22421","40961","603","9","0","0","31034","69519","14895","182","6","0","0","0","10426","2774","41073","46919","7036","95028","0"
