"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","40475","31532","226","0","0","0","22144","70168","18858","211","0","0","0","0","5140","1451","41424","51463","1490","94377","0"
"ALEXANDER","7535","10692","39","0","0","0","5892","22602","1071","28","0","0","0","0","457","169","11516","12501","141","24158","0"
"ALLEGHANY","3261","2392","20","0","0","0","1677","7101","77","12","0","0","0","0","160","112","3450","3859","41","7350","0"
"ANSON","12249","2423","8","0","0","0","2176","8077","7977","37","0","0","0","0","765","31","7233","8803","820","16856","0"
"ASHE","6479","8003","37","0","0","0","4414","18569","100","15","0","0","0","0","249","112","8903","9979","51","18933","0"
"AVERY","1573","7246","24","0","0","0","2951","11468","73","24","0","0","0","0","229","63","5506","6203","85","11794","0"
"BEAUFORT","15432","10121","53","0","0","0","6878","23273","8448","36","0","0","0","0","727","195","14517","17626","341","32484","0"
"BERTIE","11165","1466","10","0","0","0","1844","5313","8654","17","0","0","0","0","501","25","6190","7996","299","14485","0"
"BLADEN","14978","2916","15","0","0","0","4523","13258","8287","284","0","0","0","0","603","190","10150","12175","107","22432","0"
"BRUNSWICK","27466","30173","165","0","0","0","24120","71212","8448","224","0","0","0","0","2040","614","37954","43257","713","81924","0"
"BUNCOMBE","77106","48666","654","0","0","0","57983","163973","10980","358","0","0","0","0","9098","1751","83197","98440","2772","184409","0"
"BURKE","21858","20392","156","0","0","0","15890","52716","3539","76","0","0","0","0","1965","403","27220","30840","236","58296","0"
"CABARRUS","39658","45750","384","0","0","0","31236","92094","18588","286","0","0","0","0","6060","2308","52978","62780","1270","117028","0"
"CALDWELL","17047","24065","165","0","0","0","12526","49627","2846","55","0","0","0","0","1275","449","25213","28334","256","53803","0"
"CAMDEN","3038","2052","18","0","0","0","2346","6086","1151","13","0","0","0","0","204","25","3513","3856","85","7454","0"
"CARTERET","14798","20590","145","0","0","0","14385","45690","2684","87","0","0","0","0","1457","272","23043","26114","761","49918","0"
"CASWELL","9092","3380","16","0","0","0","3194","9732","5590","18","0","0","0","0","342","62","7028","8517","137","15682","0"
"CATAWBA","30505","44839","207","0","0","0","27869","89352","9289","126","0","0","0","0","4653","1449","47579","55258","583","103420","0"
"CHATHAM","20548","12006","105","0","0","0","13050","36867","6324","82","0","0","0","0","2436","721","20433","24228","1048","45709","0"
"CHEROKEE","7187","9047","48","0","0","0","5764","21387","227","117","0","0","0","0","315","106","10300","11693","53","22046","0"
"CHOWAN","5657","2534","10","0","0","0","2450","7099","3311","11","0","0","0","0","230","36","4757","5828","66","10651","0"
"CLAY","2711","3496","21","0","0","0","2848","8841","35","16","0","0","0","0","184","36","4242","4755","79","9076","0"
"CLEVELAND","29434","19205","100","0","0","0","13569","47265","13526","94","0","0","0","0","1423","412","27955","34077","276","62308","0"
"COLUMBUS","24021","6189","38","0","0","0","6968","23935","11622","988","0","0","0","0","671","146","16721","20384","111","37216","0"
"CRAVEN","27684","23776","179","0","0","0","18430","50853","16083","127","0","0","0","0","3006","1060","31367","38008","694","70069","0"
"CUMBERLAND","105753","50130","544","0","0","0","51922","100279","85597","2121","0","0","0","0","20352","8876","91781","113207","3361","208349","0"
"CURRITUCK","5053","5833","57","0","0","0","6648","16057","993","52","0","0","0","0","489","110","8331","9116","144","17591","0"
"DARE","10151","8307","104","0","0","0","9358","26625","542","41","0","0","0","0","712","144","13270","14545","105","27920","0"
"DAVIDSON","31156","47926","272","0","0","0","24639","91611","9683","242","0","0","0","0","2457","941","48330","55381","282","103993","0"
"DAVIE","6243","14867","46","0","0","0","6811","25391","1894","31","0","0","0","0","651","268","13000","14913","54","27967","0"
"DUPLIN","15561","7388","57","0","0","0","6327","18877","9183","43","0","0","0","0","1230","716","12803","15950","580","29333","0"
"DURHAM","121306","29617","503","0","0","0","53599","104718","80170","539","0","0","0","0","19598","4516","87874","112555","4596","205025","0"
"EDGECOMBE","28619","6059","34","0","0","0","3781","14568","23196","50","0","0","0","0","679","160","16632","21623","238","38493","0"
"FORSYTH","105598","77271","629","0","0","0","55505","161369","65519","430","0","0","0","0","11685","4475","105488","131315","2200","239003","0"
"FRANKLIN","19028","11913","104","0","0","0","8419","27030","10950","111","0","0","0","0","1373","493","18176","20794","494","39464","0"
"GASTON","48156","51014","334","0","0","0","33299","106328","21058","294","0","0","0","0","5123","1791","59043","71992","1768","132803","0"
"GATES","5004","1580","12","0","0","0","1809","5229","2884","9","0","0","0","0","283","16","3737","4435","233","8405","0"
"GRAHAM","2396","2815","9","0","0","0","1404","6192","1","305","0","0","0","0","126","41","3174","3398","52","6624","0"
"GRANVILLE","19904","8615","88","0","0","0","7284","22460","12050","87","0","0","0","0","1294","387","15868","19050","973","35891","0"
"GREENE","7367","1900","13","0","0","0","2026","6679","4327","12","0","0","0","0","288","187","5140","6154","12","11306","0"
"GUILFORD","171856","98408","944","0","0","0","81932","213369","119468","978","0","0","0","0","19325","5034","156044","196022","1074","353140","0"
"HALIFAX","25997","4872","45","0","0","0","5659","15047","19421","1043","0","0","0","0","1062","146","15663","20599","311","36573","0"
"HARNETT","28205","22614","248","0","0","0","15401","47088","15313","444","0","0","0","0","3623","1614","29716","36339","413","66468","0"
"HAYWOOD","19436","12441","82","0","0","0","10826","41656","423","103","0","0","0","0","603","237","19683","22908","194","42785","0"
"HENDERSON","18795","31802","197","0","0","0","27750","73390","2231","147","0","0","0","0","2776","1087","35802","42134","608","78544","0"
"HERTFORD","11431","1496","12","0","0","0","1886","5241","9130","108","0","0","0","0","346","44","6305","8442","78","14825","0"
"HOKE","14868","6042","69","0","0","0","7745","13433","11160","2142","0","0","0","0","1989","1190","12757","15911","56","28724","0"
"HYDE","2459","528","4","0","0","0","669","2641","947","5","0","0","0","0","67","13","1663","1969","28","3660","0"
"IREDELL","33826","44959","265","0","0","0","29979","91068","13322","192","0","0","0","0","4447","1598","50689","57453","887","109029","0"
"JACKSON","11387","7125","78","0","0","0","9014","23867","503","1569","0","0","0","0","1665","221","12282","14253","1069","27604","0"
"JOHNSTON","38307","40366","281","0","0","0","26542","83393","16958","306","0","0","0","0","4839","1865","48189","56240","1067","105496","0"
"JONES","4376","1589","15","0","0","0","1545","4722","2630","13","0","0","0","0","160","45","3444","4025","56","7525","0"
"LEE","15811","9836","63","0","0","0","7960","24612","7216","109","0","0","0","0","1733","1113","15209","18296","165","33670","0"
"LENOIR","23344","9457","39","0","0","0","6365","21763","16544","59","0","0","0","0","839","269","17196","21878","131","39205","0"
"LINCOLN","16147","22197","83","0","0","0","13935","47788","3006","80","0","0","0","0","1488","721","24583","27409","370","52362","0"
"MACON","7898","9894","38","0","0","0","7050","24129","150","43","0","0","0","0","558","129","11415","13288","177","24880","0"
"MADISON","7427","4648","41","0","0","0","4352","15849","154","24","0","0","0","0","441","56","7872","8297","299","16468","0"
"MARTIN","11758","3129","23","0","0","0","2923","9650","7874","37","0","0","0","0","272","67","7946","9806","81","17833","0"
"MCDOWELL","10261","10210","56","0","0","0","8112","27295","864","23","0","0","0","0","457","176","13399","15233","7","28639","0"
"MECKLENBURG","302364","178650","1916","0","0","0","179584","394364","211216","1858","0","0","0","0","55076","17310","293606","358232","10676","662514","0"
"MITCHELL","1276","7396","9","0","0","0","2937","11434","21","15","0","0","0","0","148","57","5438","6144","36","11618","0"
"MONTGOMERY","8146","4722","22","0","0","0","3383","12092","3516","44","0","0","0","0","621","217","7471","8718","84","16273","0"
"MOORE","18188","26555","192","0","0","0","18288","53184","8171","311","0","0","0","0","1557","541","28861","34343","19","63223","0"
"NASH","35972","19679","95","0","0","0","11302","39639","25281","266","0","0","0","0","1862","588","30293","36571","184","67048","0"
"NEW HANOVER","55217","51638","731","0","0","0","47673","126818","21351","314","0","0","0","0","6776","1672","69752","82546","2961","155259","0"
"NORTHAMPTON","11710","1374","11","0","0","0","2001","5957","8818","23","0","0","0","0","298","24","6544","8247","305","15096","0"
"ONSLOW","31857","33330","339","0","0","0","29531","69403","17992","303","0","0","0","0","7359","3433","41996","51886","1175","95057","0"
"ORANGE","54553","18704","428","0","0","0","34849","84556","13237","282","0","0","0","0","10459","2313","48294","58820","1420","108534","0"
"PAMLICO","4505","2834","14","0","0","0","2143","7396","1829","31","0","0","0","0","240","41","4382","5008","106","9496","0"
"PASQUOTANK","14840","5746","80","0","0","0","7872","16320","10981","50","0","0","0","0","1187","151","12764","15375","399","28538","0"
"PENDER","13795","12587","113","0","0","0","9049","27879","6536","56","0","0","0","0","1073","312","16515","18713","316","35544","0"
"PERQUIMANS","4728","2403","17","0","0","0","2719","7343","2336","17","0","0","0","0","171","33","4564","5295","8","9867","0"
"PERSON","13430","6007","43","0","0","0","6265","17975","7049","112","0","0","0","0","609","177","11646","13938","161","25745","0"
"PITT","57436","29520","323","0","0","0","26056","69677","38707","248","0","0","0","0","4703","1256","50261","62551","523","113335","0"
