"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","38491","38533","693","35","245","6","2","13","42163","77037","24840","274","19","1282","773","10436","5520","7113","49711","60091","10379","120181","1"
"ALEXANDER","3977","12798","125","4","70","4","2","11","9105","22622","974","39","2","158","44","1822","435","554","11691","12505","1900","26096","1"
"ALLEGHANY","1693","3604","42","1","19","0","0","2","3020","7338","78","12","0","6","17","767","163","257","3714","3967","700","8381","1"
"ANSON","8527","3439","59","5","37","1","1","4","4770","6985","6481","34","1","104","22","2985","231","176","6278","7531","3034","16843","1"
"ASHE","3681","9577","105","4","29","0","0","1","7453","18931","123","26","3","58","20","1447","242","358","9268","10215","1367","20850","1"
"AVERY","1277","7403","69","4","23","0","1","2","4193","11669","67","18","0","27","19","1038","134","136","5778","6255","939","12972","1"
"BEAUFORT","10141","13408","133","7","59","1","4","8","11446","24355","7122","42","3","63","71","2765","786","750","14875","17413","2919","35207","1"
"BERTIE","7500","1804","39","1","19","1","1","0","3459","4631","7079","17","1","32","17","970","77","56","5297","6557","970","12824","1"
"BLADEN","8994","5891","87","7","58","0","3","3","8621","12922","7597","421","4","30","97","2040","553","660","10069","11868","1727","23664","1"
"BRUNSWICK","28413","57895","739","35","285","2","5","11","54418","117188","9335","414","12","591","278","11396","2589","2441","59848","69337","12618","141803","1"
"BUNCOMBE","74535","46100","1652","218","618","13","9","38","94218","178800","10551","379","50","1643","1107","18790","6081","5959","92164","107642","17595","217401","1"
"BURKE","12394","25055","366","19","102","6","1","9","23321","50850","3191","101","3","1029","147","4414","1538","1563","26776","29811","4686","61273","1"
"CABARRUS","44951","52922","1181","101","662","8","14","45","62114","99446","33286","428","20","3933","786","16268","7831","8290","67497","78950","15551","161998","1"
"CALDWELL","9311","28135","362","15","116","9","3","8","18569","47221","2622","81","0","207","163","5207","1027","1278","24992","27606","3930","56528","1"
"CAMDEN","1357","3399","72","6","24","1","0","2","3935","7134","939","11","2","35","18","494","163","72","3988","4270","538","8796","1"
"CARTERET","9298","27272","369","16","83","8","1","6","21886","50739","2266","108","7","324","153","4509","833","836","25499","28723","4717","58939","1"
"CASWELL","5874","4703","64","1","21","2","1","2","5227","9836","4558","22","1","36","50","1141","251","281","6932","7809","1154","15895","1"
"CATAWBA","20779","51299","671","49","406","16","12","45","44857","90695","9251","158","10","2782","365","9730","5143","5530","51197","56865","10072","118134","1"
"CHATHAM","21547","15143","320","27","126","4","0","5","26606","46177","5997","133","11","1228","279","7646","2307","2633","26066","30175","7537","63778","1"
"CHEROKEE","3256","12900","157","7","37","2","0","1","8339","22901","253","124","2","99","37","1002","281","276","11661","12502","536","24699","1"
"CHOWAN","3570","3355","46","3","30","1","1","3","3690","6965","2851","15","6","17","29","685","131","103","4647","5586","466","10699","1"
"CLAY","1390","5157","58","2","5","0","2","2","3792","9760","45","17","0","17","12","474","83","100","4727","5236","445","10408","1"
"CLEVELAND","19689","27877","416","17","208","2","4","16","22663","48682","13630","99","8","367","250","6546","1310","1229","29902","34628","6362","70892","1"
"COLUMBUS","13440","11727","118","7","50","3","1","4","12752","22869","10520","980","4","66","94","2906","663","643","16218","19095","2789","38102","1"
"CRAVEN","20364","30124","600","37","256","8","6","7","29040","55717","14687","203","11","1354","342","5474","2654","2573","34513","40514","5415","80442","1"
"CUMBERLAND","88795","52186","1855","130","1156","25","27","67","84170","89954","88794","2476","120","3708","2293","26314","14752","15332","90663","112100","25648","228411","1"
"CURRITUCK","3360","10678","217","7","91","0","0","5","10814","21568","1247","46","3","115","78","1610","505","284","11433","12121","1618","25172","1"
"DARE","7435","11881","245","15","72","3","2","3","14473","30818","560","38","1","131","72","1864","645","411","15421","16845","1863","34129","1"
"DAVIDSON","21784","59060","703","27","383","16","9","30","40347","95245","11297","263","6","978","297","10852","3421","3757","52421","59219","10719","122359","1"
"DAVIE","4703","17283","165","14","95","1","0","2","11624","28306","1988","43","0","145","88","2527","790","997","14962","16645","2280","33887","1"
"DUPLIN","10634","10688","133","10","70","4","2","6","11462","19004","8253","69","3","69","144","3584","1883","2644","13888","16125","2996","33009","1"
"DURHAM","129919","24488","1164","187","751","20","28","52","97399","119596","76200","625","49","9826","2995","33139","11578","13756","98328","124873","30807","254008","1"
"EDGECOMBE","20231","6982","114","8","121","4","4","7","8898","12403","19363","64","3","53","109","3694","680","717","14316","18433","3620","36369","1"
"FORSYTH","99906","73554","1694","151","981","27","34","74","102501","164474","67884","551","38","3731","1633","28342","12269","15307","113044","138875","27003","278922","1"
"FRANKLIN","17161","17427","398","13","156","6","0","7","20261","34739","12558","153","6","362","208","5287","2116","2321","23110","26328","5991","55429","1"
"GASTON","42019","63498","1198","62","773","15","4","52","57475","112486","29671","343","15","1504","734","14219","6124","7003","70016","82364","12716","165096","1"
"GATES","3359","2311","34","1","17","0","0","3","2796","5337","2459","19","0","11","44","563","88","56","3709","4182","630","8521","1"
"GRAHAM","1035","3264","36","0","2","1","0","2","1996","5735","9","279","1","19","5","243","45","39","2985","3130","221","6336","1"
"GRANVILLE","15698","11722","221","8","118","2","2","7","14492","23104","11347","77","4","182","207","6075","1274","1281","16663","19039","6568","42270","1"
"GREENE","4715","2764","26","1","43","2","4","3","3827","6143","3762","11","1","21","25","877","545","588","4853","5776","756","11385","1"
"GUILFORD","159746","91606","2142","214","1431","34","44","81","142827","198170","132763","1029","59","10662","2953","35984","16505","16154","165298","205917","26910","398125","1"
"HALIFAX","20237","5046","110","6","100","0","3","3","11050","13942","18559","1036","5","179","137","2262","435","327","15579","18768","2208","36555","1"
"HARNETT","25070","34232","816","60","492","13","19","37","33599","57628","18793","513","29","806","575","10355","5639","6419","39142","45497","9699","94338","1"
"HAYWOOD","11967","17370","346","25","139","4","8","11","18807","44577","508","138","0","172","108","2514","660","735","21942","24921","1814","48677","1"
"HENDERSON","17670","33279","621","43","222","17","4","20","40942","80153","2458","162","16","596","421","6256","2756","3316","39783","47097","5938","92818","1"
"HERTFORD","8841","1759","43","4","30","0","1","1","3803","4685","8516","99","3","45","61","908","165","118","5993","7655","834","14482","1"
"HOKE","13952","8358","319","24","152","4","5","6","14372","14176","13270","2069","22","398","264","4314","2679","2778","15548","18324","3320","37192","1"
"HYDE","1312","726","14","0","3","0","0","0","1151","2400","563","2","0","2","8","181","50","70","1421","1614","171","3206","1"
"IREDELL","28019","60517","889","45","411","7","7","25","56109","112385","15826","220","12","1688","466","10492","4940","5573","64160","70985","10884","146029","1"
"JACKSON","8441","9009","242","27","54","4","1","7","13874","25221","653","1586","9","252","197","2995","746","910","13497","15164","2998","31659","1"
