"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","37091","36051","686","12","0","0","37234","72671","22854","258","10","0","0","0","15281","5552","46332","56321","8421","111074","0"
"ALEXANDER","4274","11984","115","1","0","0","8331","21705","938","32","2","0","0","0","2028","461","11239","11938","1528","24705","0"
"ALLEGHANY","1815","3247","40","0","0","0","2711","6948","72","7","0","0","0","0","786","218","3494","3734","585","7813","0"
"ANSON","8948","3023","51","1","0","0","3952","6717","6437","31","0","0","0","0","2790","117","6064","7347","2564","15975","0"
"ASHE","3837","9056","103","1","0","0","6810","18232","111","24","2","0","0","0","1438","293","8939","9823","1045","19807","0"
"AVERY","1274","7180","53","1","0","0","3924","11274","56","20","0","0","0","0","1082","92","5543","6084","805","12432","0"
"BEAUFORT","10434","12464","135","2","0","0","10504","23450","7095","41","2","0","0","0","2951","597","14351","16902","2286","33539","0"
"BERTIE","7773","1630","38","0","0","0","3102","4532","7142","19","1","0","0","0","849","50","5261","6547","735","12543","0"
"BLADEN","9389","5358","87","1","0","0","7399","12549","7491","402","2","0","0","0","1790","550","9738","11507","989","22234","0"
"BRUNSWICK","27015","50875","677","15","0","0","47516","104684","8754","365","9","0","0","0","12286","1853","53603","62014","10481","126098","0"
"BUNCOMBE","72524","44472","1621","48","0","0","84877","169082","9966","339","43","0","0","0","24112","4926","86624","101732","15186","203542","0"
"BURKE","12737","23072","343","4","0","0","21520","48393","3050","90","1","0","0","0","6142","1272","25331","28318","4027","57676","0"
"CABARRUS","43202","50551","1207","31","0","0","55743","95658","30150","382","11","0","0","0","24533","6688","63207","74242","13285","150734","0"
"CALDWELL","9539","26207","358","3","0","0","17023","45812","2536","70","0","0","0","0","4712","1056","23615","26079","3436","53130","0"
"CAMDEN","1420","3061","70","0","0","0","3662","6727","919","10","1","0","0","0","556","52","3756","4038","419","8213","0"
"CARTERET","9494","25424","349","6","0","0","19933","47647","2210","102","10","0","0","0","5237","653","23901","27054","4251","55206","0"
"CASWELL","6039","4154","53","2","0","0","4771","9278","4534","21","1","0","0","0","1185","213","6595","7495","929","15019","0"
"CATAWBA","20345","47373","648","9","0","0","40454","85120","8549","145","4","0","0","0","15011","4471","47561","53177","8091","108829","0"
"CHATHAM","20945","14051","316","5","0","0","24040","43943","5833","122","3","0","0","0","9456","2149","24610","28643","6104","59357","0"
"CHEROKEE","3392","11422","135","1","0","0","7587","20977","238","117","1","0","0","0","1204","215","10619","11459","459","22537","0"
"CHOWAN","3660","3080","42","0","0","0","3420","6624","2824","12","4","0","0","0","738","82","4428","5400","374","10202","0"
"CLAY","1387","4589","58","0","0","0","3465","8918","41","15","0","0","0","0","525","83","4362","4740","397","9499","0"
"CLEVELAND","19976","25415","393","5","0","0","20313","46239","13012","83","4","0","0","0","6764","946","28153","32834","5115","66102","0"
"COLUMBUS","14440","10514","107","2","0","0","11007","21817","10268","937","3","0","0","0","3045","484","15558","18272","2240","36070","0"
