"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","39561","30820","173","0","0","0","20651","68961","18193","186","0","0","0","0","3865","1221","40269","50259","677","91205","0"
"ALEXANDER","7594","10532","38","0","0","0","5665","22339","1053","26","0","0","0","0","411","153","11367","12335","127","23829","0"
"ALLEGHANY","3321","2342","15","0","0","0","1609","7048","77","9","0","0","0","0","153","109","3410","3837","40","7287","0"
"ANSON","12747","2425","7","0","0","0","2170","8487","8283","38","0","0","0","0","541","30","7553","9198","598","17349","0"
"ASHE","6624","8021","28","0","0","0","4305","18622","102","15","0","0","0","0","239","105","8938","9997","43","18978","0"
"AVERY","1561","7275","22","0","0","0","2908","11475","68","24","0","0","0","0","199","55","5501","6192","73","11766","0"
"BEAUFORT","15404","9835","50","0","0","0","6540","22948","8209","32","0","0","0","0","640","171","14150","17393","286","31829","0"
"BERTIE","11099","1434","10","0","0","0","1714","5293","8542","17","0","0","0","0","405","22","6100","7959","198","14257","0"
"BLADEN","14993","2806","16","0","0","0","4321","13166","8152","267","0","0","0","0","551","166","10003","12029","104","22136","0"
"BRUNSWICK","27183","29432","146","0","0","0","22948","69402","8268","220","0","0","0","0","1819","568","36908","42155","646","79709","0"
"BUNCOMBE","76029","48175","536","0","0","0","54814","160605","10517","329","0","0","0","0","8103","1563","81288","95905","2361","179554","0"
"BURKE","21973","20120","141","0","0","0","15372","52243","3452","72","0","0","0","0","1839","377","26892","30508","206","57606","0"
"CABARRUS","38196","44625","324","0","0","0","29430","89802","17162","257","0","0","0","0","5354","2020","51004","60403","1168","112575","0"
"CALDWELL","17303","23965","123","0","0","0","12046","49426","2789","47","0","0","0","0","1175","394","25011","28176","250","53437","0"
"CAMDEN","3062","1986","15","0","0","0","2253","5991","1133","13","0","0","0","0","179","24","3466","3776","74","7316","0"
"CARTERET","14957","20092","104","0","0","0","13826","44977","2640","86","0","0","0","0","1276","248","22670","25670","639","48979","0"
"CASWELL","9120","3245","14","0","0","0","3018","9551","5546","15","0","0","0","0","285","58","6903","8388","106","15397","0"
"CATAWBA","30135","44312","172","0","0","0","26571","88120","8750","111","0","0","0","0","4209","1245","46547","54125","518","101190","0"
"CHATHAM","20256","11620","83","0","0","0","12352","35906","6204","81","0","0","0","0","2120","629","19881","23554","876","44311","0"
"CHEROKEE","7187","8904","40","0","0","0","5564","21075","214","118","0","0","0","0","288","93","10141","11502","52","21695","0"
"CHOWAN","5758","2508","8","0","0","0","2342","7090","3305","12","0","0","0","0","209","31","4764","5786","66","10616","0"
"CLAY","2741","3441","24","0","0","0","2811","8799","35","15","0","0","0","0","168","33","4245","4705","67","9017","0"
"CLEVELAND","28954","18747","75","0","0","0","12893","46529","12760","84","0","0","0","0","1296","343","27145","33261","263","60669","0"
"COLUMBUS","23942","6002","32","0","0","0","6621","23677","11359","973","0","0","0","0","588","124","16441","20069","87","36597","0"
"CRAVEN","27622","23326","132","0","0","0","17709","50359","15590","122","0","0","0","0","2718","934","30800","37360","629","68789","0"
"CUMBERLAND","101400","48950","433","0","0","0","49056","98005","80985","2041","0","0","0","0","18808","7967","87841","108807","3191","199839","0"
"CURRITUCK","5159","5656","52","0","0","0","6364","15746","980","50","0","0","0","0","455","97","8153","8935","143","17231","0"
"DARE","10171","8117","88","0","0","0","9056","26199","532","38","0","0","0","0","663","129","13049","14290","93","27432","0"
"DAVIDSON","31203","47205","250","0","0","0","23565","90344","9476","235","0","0","0","0","2168","870","47544","54508","171","102223","0"
"DAVIE","6192","14660","37","0","0","0","6497","24939","1846","29","0","0","0","0","572","247","12744","14617","25","27386","0"
"DUPLIN","15451","7137","48","0","0","0","6070","18594","8966","40","0","0","0","0","1106","648","12508","15675","523","28706","0"
"DURHAM","114714","28954","387","0","0","0","48505","101070","74013","479","0","0","0","0","16998","3668","82705","105891","3964","192560","0"
"EDGECOMBE","28727","6007","34","0","0","0","3729","14613","23176","48","0","0","0","0","660","139","16619","21652","226","38497","0"
"FORSYTH","103904","76252","525","0","0","0","53080","158852","63674","408","0","0","0","0","10827","3972","102851","128811","2099","233761","0"
"FRANKLIN","18803","11622","82","0","0","0","7899","26554","10582","101","0","0","0","0","1169","451","17680","20342","384","38406","0"
