"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","36547","33139","560","17","0","42","31521","69795","20953","251","0","0","0","0","10827","3868","43674","53632","4520","101826","0"
"ALEXANDER","5330","10810","89","0","0","14","7435","21562","924","36","0","0","0","0","1156","323","11096","11972","610","23678","0"
"ALLEGHANY","2237","2647","32","1","0","0","2185","6619","71","7","0","0","0","0","405","173","3297","3592","213","7102","0"
"ANSON","10157","2463","29","8","0","24","3318","6661","6821","27","0","0","0","0","2490","81","6200","7576","2223","15999","0"
"ASHE","4602","8027","77","3","0","5","5613","17496","105","20","0","0","0","0","706","200","8488","9496","343","18327","0"
"AVERY","1347","6691","53","3","0","3","3407","10855","76","18","0","0","0","0","555","89","5307","5923","274","11504","0"
"BEAUFORT","11923","10946","98","8","0","6","9275","22608","7643","43","0","0","0","0","1962","435","14147","16780","1329","32256","0"
"BERTIE","8685","1426","26","2","0","1","2682","4582","7669","19","0","0","0","0","552","39","5495","6944","383","12822","0"
"BLADEN","11071","4257","51","1","0","7","6559","12603","7929","381","0","0","0","0","1033","423","9911","11718","317","21946","0"
"BRUNSWICK","26031","40703","465","17","0","34","38294","88872","8575","317","0","0","0","0","7780","1336","46751","53860","4933","105544","0"
"BUNCOMBE","73609","44664","1537","158","0","77","74945","166220","10552","371","0","0","0","0","17847","3843","85564","101128","8298","194990","0"
"BURKE","15518","20208","290","16","0","24","18390","47448","3182","79","0","0","0","0","3737","938","25000","28135","1311","54446","0"
"CABARRUS","41115","48562","907","46","0","82","46726","94142","25825","348","0","0","0","0","17123","5100","59637","70636","7165","137438","0"
"CALDWELL","11636","23974","367","32","0","17","15292","46051","2686","65","0","0","0","0","2516","858","23933","26400","985","51318","0"
"CAMDEN","1847","2563","59","0","0","2","3181","6272","964","10","0","0","0","0","406","36","3622","3846","184","7652","0"
"CARTERET","10690","22879","244","5","0","9","18200","46288","2464","97","0","0","0","0","3178","524","23366","26469","2192","52027","0"
"CASWELL","6917","3369","36","2","0","6","4338","9061","4814","17","0","0","0","0","776","155","6587","7642","439","14668","0"
"CATAWBA","22692","43849","458","17","0","40","35035","83130","8929","122","0","0","0","0","9910","3267","46200","52442","3449","102091","0"
"CHATHAM","20305","13146","273","17","0","22","20330","41156","6030","108","0","0","0","0","6799","1692","22999","27141","3953","54093","0"
"CHEROKEE","4327","9902","129","7","0","6","6999","20429","216","122","0","0","0","0","603","171","10123","11182","65","21370","0"
"CHOWAN","4212","2672","32","3","0","1","2940","6430","2975","12","0","0","0","0","443","57","4313","5378","169","9860","0"
"CLAY","1636","3814","55","3","0","5","3115","8235","46","14","0","0","0","0","333","56","4013","4422","193","8628","0"
"CLEVELAND","23246","21465","285","9","0","28","17763","45679","13403","81","0","0","0","0","3633","651","27869","32908","2019","62796","0"
"COLUMBUS","17224","7947","72","3","0","10","9628","21818","10701","938","0","0","0","0","1427","300","15594","18693","597","34884","0"
"CRAVEN","21346","24570","407","24","0","21","22121","48438","14535","159","0","0","0","0","5357","1591","30137","36361","1991","68489","0"
"CUMBERLAND","92135","47365","1320","47","0","112","67655","88752","85680","2260","0","0","0","0","31942","12042","85998","108319","14317","208634","0"
"CURRITUCK","3595","7902","175","10","0","9","8476","18050","1069","45","0","0","0","0","1003","149","9552","10137","478","20167","0"
"DARE","7998","9460","223","11","0","8","11726","27432","569","35","0","0","0","0","1390","256","13700","15107","619","29426","0"
"DAVIDSON","23444","50316","482","21","0","39","32099","88194","10103","248","0","0","0","0","7856","2102","47989","54759","3653","106401","0"
"DAVIE","4985","15173","133","6","0","12","9264","25517","1858","34","0","0","0","0","2164","540","13502","15097","974","29573","0"
"DUPLIN","12479","8147","105","2","0","17","8272","17820","8352","49","0","0","0","0","2801","1593","12647","15190","1185","29022","0"
"DURHAM","122491","25926","1156","108","0","56","75561","108647","78428","571","0","0","0","0","37652","9106","92813","117836","14649","225298","0"
"EDGECOMBE","23224","5799","80","5","0","13","5360","12111","20785","72","0","0","0","0","1513","416","14599","19155","727","34481","0"
