"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","36523","38005","638","45","0","0","0","0","42647","75186","24187","260","20","1286","644","10108","6167","7374","48821","58860","10177","117858","1"
"ALEXANDER","3726","12630","115","5","0","0","0","0","9059","22145","932","32","2","153","37","1762","472","571","11434","12242","1859","25535","1"
"ALLEGHANY","1551","3573","36","1","0","0","0","0","2941","7095","77","10","0","7","13","731","169","250","3599","3829","674","8102","1"
"ANSON","7710","3376","54","6","0","0","0","0","4617","6640","6050","34","2","89","24","2669","255","199","5891","7133","2739","15763","1"
"ASHE","3417","9488","98","5","0","0","0","0","7425","18580","111","26","3","57","18","1375","263","348","9116","9986","1331","20433","1"
"AVERY","1131","7062","65","4","0","0","0","0","4012","11042","56","17","0","29","14","971","145","135","5461","5920","893","12274","1"
"BEAUFORT","9150","13170","122","10","0","0","0","0","10982","23464","6492","38","3","60","53","2514","810","761","14124","16618","2692","33434","1"
"BERTIE","7026","1789","42","1","0","0","0","0","3390","4562","6631","16","1","28","15","923","72","52","5040","6274","934","12248","1"
"BLADEN","8174","5875","76","8","0","0","0","0","8349","12409","7036","397","6","27","87","1957","563","643","9501","11282","1699","22482","1"
"BRUNSWICK","27275","57941","711","36","0","0","0","0","55031","117058","9131","407","12","624","241","10661","2860","2594","59738","69078","12178","140994","1"
"BUNCOMBE","71267","44936","1536","232","0","0","0","0","93932","174373","10161","365","44","1648","1009","17973","6330","6074","90070","105072","16761","211903","1"
"BURKE","11433","24911","353","21","0","0","0","0","23012","49652","3053","95","2","967","131","4210","1620","1641","26084","29029","4617","59730","1"
"CABARRUS","43102","51853","1080","118","0","0","0","0","62663","96689","32680","417","22","4186","707","15685","8430","8545","66125","77409","15282","158816","1"
"CALDWELL","8750","27777","345","15","0","0","0","0","18542","45887","2537","77","0","206","143","5434","1145","1344","24345","27069","4015","55429","1"
"CAMDEN","1203","3311","65","6","0","0","0","0","3721","6661","861","8","2","37","16","559","162","77","3712","3977","617","8306","1"
"CARTERET","8486","26502","341","22","0","0","0","0","21321","48942","2082","100","7","319","122","4207","893","834","24577","27657","4438","56672","1"
"CASWELL","5493","4690","58","2","0","0","0","0","5155","9603","4321","24","1","37","47","1095","270","289","6652","7614","1132","15398","1"
"CATAWBA","19565","50903","661","51","0","0","0","0","44845","89181","8852","158","10","2695","318","9452","5359","5639","50120","55869","10036","116025","1"
"CHATHAM","20844","14896","309","28","0","0","0","0","27020","45805","5765","128","9","1301","252","7311","2526","2730","25805","29956","7336","63097","1"
"CHEROKEE","2979","12887","145","6","0","0","0","0","8162","22423","249","116","2","99","31","964","295","272","11435","12199","545","24179","1"
"CHOWAN","3166","3212","42","1","0","0","0","0","3468","6531","2539","16","6","18","23","624","132","96","4301","5139","449","9889","1"
"CLAY","1275","5050","52","2","0","0","0","0","3628","9352","43","16","0","18","10","482","86","101","4556","4998","453","10007","1"
"CLEVELAND","18252","27499","400","20","0","0","0","0","22440","47243","12962","96","7","371","214","6304","1414","1272","28833","33619","6159","68611","1"
"COLUMBUS","12317","11683","118","7","0","0","0","0","12493","22227","9892","949","4","60","83","2724","679","647","15580","18357","2681","36618","1"
"CRAVEN","18516","28563","542","39","0","0","0","0","27536","52470","13412","180","8","1269","261","4949","2647","2380","32229","37973","4994","75196","1"
"CUMBERLAND","82323","50389","1736","145","0","0","0","0","81946","84355","84061","2361","124","3597","1959","25300","14782","14656","85666","106366","24507","216539","1"
"CURRITUCK","2992","10321","199","5","0","0","0","0","10348","20445","1162","42","3","125","67","1518","503","294","10829","11497","1539","23865","1"
"DARE","6632","11265","225","18","0","0","0","0","13843","28825","517","33","1","122","63","1740","682","406","14467","15754","1762","31983","1"
"DAVIDSON","20690","58715","679","33","0","0","0","0","40394","93833","11101","255","6","975","265","10243","3833","4004","51691","58407","10413","120511","1"
"DAVIE","4441","17001","155","14","0","0","0","0","11493","27631","1923","42","0","146","85","2416","861","1036","14637","16235","2232","33104","1"
"DUPLIN","9840","10453","122","10","0","0","0","0","11148","18355","7772","62","3","65","127","3264","1925","2577","13335","15476","2762","31573","1"
"DURHAM","121424","22611","1039","197","0","0","0","0","94382","113189","71379","573","47","9188","2525","30939","11813","13362","92945","118146","28562","239653","1"
"EDGECOMBE","19098","6890","110","10","0","0","0","0","8844","12064","18355","64","3","57","92","3613","704","737","13593","17758","3601","34952","1"
"FORSYTH","94096","71275","1595","169","0","0","0","0","101037","158941","64123","510","37","3693","1456","26551","12861","15287","108539","134177","25456","268172","1"
"FRANKLIN","16521","17504","389","18","0","0","0","0","20737","34714","12309","144","6","398","188","5057","2353","2468","23006","26283","5880","55169","1"
"GASTON","40086","62313","1139","69","0","0","0","0","56898","109385","28919","326","15","1528","649","13146","6537","7261","68203","80351","11951","160505","1"
"GATES","3058","2276","32","2","0","0","0","0","2729","5126","2300","17","0","10","36","528","80","56","3545","3963","589","8097","1"
"GRAHAM","950","3207","31","0","0","0","0","0","1972","5580","10","272","1","16","5","226","50","44","2897","3058","205","6160","1"
"GRANVILLE","14966","11522","216","8","0","0","0","0","14450","22252","10747","73","3","180","183","6446","1278","1276","16004","18300","6858","41162","1"
"GREENE","4347","2710","30","3","0","0","0","0","3789","5904","3557","9","1","16","15","841","536","567","4613","5528","738","10879","1"
"GUILFORD","151805","88912","1987","239","0","0","0","0","140813","191895","126948","976","56","10666","2551","33500","17164","16336","159784","198848","25124","383756","1"
"HALIFAX","18466","4837","93","7","0","0","0","0","10647","13187","17058","950","4","180","119","2108","444","344","14336","17624","2090","34050","1"
"HARNETT","23820","33743","777","63","0","0","0","0","33585","56186","18035","484","33","821","504","10144","5781","6411","38174","44321","9493","91988","1"
"HAYWOOD","11204","17105","314","26","0","0","0","0","18873","43560","498","133","0","168","98","2370","695","757","21477","24341","1704","47522","1"
