"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","39452","30699","163","0","0","20484","68678","18157","181","0","3782","1196","40114","50057","627","90798"
"ALEXANDER","7614","10475","38","0","0","5610","22256","1051","26","0","404","152","11334","12278","125","23737"
"ALLEGHANY","3339","2335","15","0","0","1588","7041","78","9","0","149","104","3411","3828","38","7277"
"ANSON","12651","2406","7","0","0","2146","8464","8251","38","0","457","29","7531","9172","507","17210"
"ASHE","6628","7998","28","0","0","4286","18587","102","14","0","237","104","8925","9972","43","18940"
"AVERY","1567","7233","22","0","0","2880","11417","65","23","0","197","54","5479","6149","74","11702"
"BEAUFORT","15426","9808","48","0","0","6479","22888","8213","33","0","627","163","14110","17368","283","31761"
"BERTIE","11092","1437","10","0","0","1701","5278","8541","17","0","404","21","6099","7942","199","14240"
"BLADEN","14937","2777","16","0","0","4257","13089","8090","262","0","546","159","9924","11959","104","21987"
"BRUNSWICK","27245","29363","146","0","0","22849","69299","8277","219","0","1808","561","36892","42064","647","79603"
"BUNCOMBE","76071","48161","519","0","0","54526","160382","10529","326","0","8040","1539","81157","95787","2333","179277"
"BURKE","22005","20122","140","0","0","15315","52230","3447","74","0","1831","379","26878","30498","206","57582"
"CABARRUS","38238","44595","326","0","0","29304","89727","17145","257","0","5334","2006","50962","60330","1171","112463"
"CALDWELL","17439","23838","119","0","0","11868","49269","2782","47","0","1166","389","24930","28091","243","53264"
"CAMDEN","3065","1987","16","0","0","2243","5988","1133","13","0","177","24","3467","3769","75","7311"
"CARTERET","14997","20075","103","0","0","13763","44962","2639","87","0","1250","245","22664","25646","628","48938"
"CASWELL","9129","3240","14","0","0","3013","9549","5548","15","0","284","58","6900","8395","101","15396"
"CATAWBA","30143","44267","169","0","0","26437","88000","8752","109","0","4155","1234","46492","54049","475","101016"
"CHATHAM","20259","11595","82","0","0","12270","35839","6206","80","0","2081","620","19846","23508","852","44206"
"CHEROKEE","7193","8902","40","0","0","5529","21049","213","119","0","283","90","10136","11477","51","21664"
"CHOWAN","5763","2503","8","0","0","2332","7077","3309","12","0","208","31","4761","5779","66","10606"
"CLAY","2746","3423","23","0","0","2775","8757","35","14","0","161","32","4227","4676","64","8967"
"CLEVELAND","29037","18678","74","0","0","12823","46493","12735","84","0","1300","347","27135","33216","261","60612"
"COLUMBUS","23874","5998","32","0","0","6576","23616","11314","968","0","582","123","16399","19998","83","36480"
"CRAVEN","27641","23271","132","0","0","17631","50266","15590","120","0","2699","922","30763","37288","624","68675"
"CUMBERLAND","101572","48816","420","0","0","48772","98020","80819","2029","0","18712","7901","87720","108669","3191","199580"
"CURRITUCK","5187","5628","52","0","0","6320","15706","981","50","0","450","96","8126","8919","142","17187"
"DARE","10193","8098","88","0","0","9003","26149","533","37","0","663","126","13019","14270","93","27382"
"DAVIDSON","31268","47187","245","0","0","23481","90300","9488","236","0","2157","858","47502","54508","171","102181"
"DAVIE","6199","14606","37","0","0","6416","24841","1840","29","0","548","235","12676","14559","23","27258"
"DUPLIN","15475","7116","47","0","0","6051","18584","8967","41","0","1097","642","12497","15667","525","28689"
"DURHAM","113363","28753","357","0","0","47203","99400","73348","454","0","16474","3516","81616","104189","3871","189676"
"EDGECOMBE","28577","5952","33","0","0","3693","14579","22980","44","0","652","130","16503","21522","230","38255"
"FORSYTH","103766","76056","502","0","0","52564","158375","63465","404","0","10644","3925","102523","128324","2041","232888"
"FRANKLIN","18838","11582","83","0","0","7853","26520","10577","98","0","1161","450","17658","20320","378","38356"
"GASTON","46572","50102","266","0","0","31593","104670","19279","263","0","4321","1495","57251","69874","1408","128533"
"GATES","4939","1503","9","0","0","1697","5094","2788","6","0","260","15","3623","4323","202","8148"
"GRAHAM","2432","2797","8","0","0","1358","6172","1","301","0","121","41","3173","3376","46","6595"
"GRANVILLE","19581","8340","63","0","0","6709","21915","11582","77","0","1119","323","15287","18551","855","34693"
"GREENE","7366","1821","12","0","0","1907","6615","4232","14","0","245","157","5021","6072","13","11106"
"GUILFORD","164814","95993","709","0","0","75514","207820","111695","890","0","16625","4134","149183","187097","750","337030"
"HALIFAX","25665","4788","38","0","0","5396","14901","18967","1021","0","998","132","15331","20284","272","35887"
"HARNETT","27949","21588","205","0","0","14214","45795","14581","426","0","3154","1381","28665","34994","297","63956"
"HAYWOOD","19578","12208","67","0","0","10339","41140","421","102","0","529","232","19398","22677","117","42192"
