"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","38021","30734","314","0","0","0","23486","67352","18866","227","0","0","0","0","6110","1833","40360","50050","2145","92555","0"
"ALEXANDER","6876","10334","54","0","0","0","6255","21971","997","28","0","0","0","0","523","195","11209","12160","150","23519","0"
"ALLEGHANY","2895","2323","26","0","0","0","1814","6774","80","11","0","0","0","0","193","136","3319","3690","49","7058","0"
"ANSON","12166","2279","14","0","0","0","2501","7499","7547","36","0","0","0","0","1878","51","6875","8211","1874","16960","0"
"ASHE","5752","7621","45","0","0","0","4562","17589","93","18","0","0","0","0","280","128","8488","9435","57","17980","0"
"AVERY","1383","6763","38","0","0","0","2970","10803","87","26","0","0","0","0","238","60","5195","5875","84","11154","0"
"BEAUFORT","14291","10059","90","0","0","0","7392","22673","8235","33","0","0","0","0","891","238","14282","17084","466","31832","0"
"BERTIE","10549","1391","12","0","0","0","2070","4964","8478","18","0","0","0","0","562","22","6062","7572","388","14022","0"
"BLADEN","14167","2936","26","0","0","0","4961","12890","8264","291","0","0","0","0","645","248","10108","11860","122","22090","0"
"BRUNSWICK","26056","30880","297","0","0","0","27143","73020","8554","248","0","0","0","0","2554","728","38804","44518","1054","84376","0"
"BUNCOMBE","72620","45289","1027","0","0","0","60704","159051","10677","362","0","0","0","0","9550","2107","81042","95692","2906","179640","0"
"BURKE","19566","19525","223","0","0","0","16322","50165","3328","73","0","0","0","0","2070","467","26022","29374","240","55636","0"
"CABARRUS","38570","45682","548","0","0","0","34453","91499","19910","318","0","0","0","0","7526","2806","53830","63650","1773","119253","0"
"CALDWELL","15358","23402","304","0","0","0","13251","48111","2802","52","0","0","0","0","1350","547","24712","27354","249","52315","0"
"CAMDEN","2641","2002","35","0","0","0","2451","5840","1068","12","0","0","0","0","209","31","3408","3649","72","7129","0"
"CARTERET","13157","20491","209","0","0","0","15484","44888","2681","95","0","0","0","0","1677","339","22770","25746","825","49341","0"
"CASWELL","8414","3354","25","0","0","0","3243","9323","5304","18","0","0","0","0","391","79","6761","8112","163","15036","0"
"CATAWBA","27463","42428","310","0","0","0","28083","83934","9083","119","0","0","0","0","5148","1721","45125","52455","704","98284","0"
"CHATHAM","19819","11961","191","0","0","0","14359","37120","6185","94","0","0","0","0","2931","912","20474","24309","1547","46330","0"
"CHEROKEE","6655","9099","96","0","0","0","6346","21475","229","131","0","0","0","0","361","121","10374","11760","62","22196","0"
"CHOWAN","5130","2475","14","0","0","0","2446","6689","3126","11","0","0","0","0","239","36","4485","5511","69","10065","0"
"CLAY","2338","3363","34","0","0","0","2888","8415","38","14","0","0","0","0","156","37","4078","4498","47","8623","0"
