"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","38159","35995","671","0","0","0","35364","73133","22342","271","8","0","0","0","14435","4873","46128","56356","7705","110189","0"
"ALEXANDER","4734","11771","126","0","0","0","8013","21758","949","33","2","0","0","0","1902","388","11235","12042","1367","24644","0"
"ALLEGHANY","2012","3038","34","0","0","0","2498","6798","71","8","0","0","0","0","705","190","3406","3640","536","7582","0"
"ANSON","9097","2875","41","0","0","0","3626","6560","6306","26","0","0","0","0","2747","89","5914","7208","2517","15639","0"
"ASHE","4245","8826","102","0","0","0","6295","18020","115","24","1","0","0","0","1308","262","8818","9764","886","19468","0"
"AVERY","1342","7014","54","0","0","0","3722","11064","49","20","0","0","0","0","999","83","5425","5980","727","12132","0"
"BEAUFORT","10789","11860","124","0","0","0","9467","22604","7002","36","1","0","0","0","2597","473","13800","16424","2016","32240","0"
"BERTIE","8144","1646","37","0","0","0","2850","4574","7339","20","1","0","0","0","743","43","5380","6677","620","12677","0"
"BLADEN","9775","4997","76","0","0","0","6841","12337","7447","382","2","0","0","0","1521","457","9574","11356","759","21689","0"
"BRUNSWICK","26856","47006","631","0","0","0","43091","97443","8638","367","5","0","0","0","11131","1537","50348","58126","9110","117584","0"
"BUNCOMBE","74973","45662","1661","0","0","0","79538","167870","10310","354","35","0","0","0","23265","4342","86473","101301","14060","201834","0"
"BURKE","14530","22758","345","0","0","0","19971","48668","3119","95","0","0","0","0","5722","1107","25665","28483","3456","57604","0"
"CABARRUS","43624","51125","1173","0","0","0","52909","96716","28890","379","8","0","0","0","22838","5904","62924","73784","12123","148831","0"
"CALDWELL","10575","26134","366","0","0","0","16540","46546","2640","74","0","0","0","0","4355","977","24158","26458","2999","53615","0"
"CAMDEN","1488","2847","63","0","0","0","3315","6291","892","8","1","0","0","0","521","39","3532","3809","372","7713","0"
"CARTERET","9804","23967","303","0","0","0","18165","45708","2161","87","9","0","0","0","4274","562","22903","25906","3430","52239","0"
"CASWELL","6548","3975","50","0","0","0","4609","9333","4694","21","1","0","0","0","1133","191","6678","7661","843","15182","0"
"CATAWBA","21699","46858","600","0","0","0","37839","84809","8691","138","3","0","0","0","13355","3793","47127","53026","6843","106996","0"
"CHATHAM","21066","13976","306","0","0","0","22560","43457","5970","125","1","0","0","0","8355","1893","24379","28324","5205","57908","0"
"CHEROKEE","3886","10945","127","0","0","0","7222","20657","232","126","0","0","0","0","1165","189","10441","11364","375","22180","0"
"CHOWAN","3851","2818","35","0","0","0","3042","6323","2762","10","2","0","0","0","649","70","4226","5217","303","9746","0"
"CLAY","1553","4344","59","0","0","0","3232","8646","42","17","0","0","0","0","483","71","4227","4599","362","9188","0"
"CLEVELAND","21454","24990","374","0","0","0","19326","46736","13228","93","2","0","0","0","6085","784","28364","33270","4510","66144","0"
"COLUMBUS","15477","9808","104","0","0","0","10336","21781","10246","931","0","0","0","0","2767","359","15404","18290","2031","35725","0"
"CRAVEN","20223","25958","511","0","0","0","22913","48743","13711","161","7","0","0","0","6983","1656","29925","35966","3714","69605","0"
"CUMBERLAND","87195","47336","1602","0","0","0","65497","82522","80295","2207","54","0","0","0","36552","11426","79962","101098","20570","201630","0"
"CURRITUCK","3375","8949","203","0","0","0","8869","18692","1076","44","2","0","0","0","1582","175","9916","10430","1050","21396","0"
"DARE","7600","10305","214","0","0","0","12110","27258","508","37","1","0","0","0","2425","262","13533","14970","1726","30229","0"
"DAVIDSON","22448","54341","605","0","0","0","34593","90239","10125","253","5","0","0","0","11365","2349","49005","55549","7433","111987","0"
"DAVIE","4969","16081","163","0","0","0","10037","26560","1893","39","1","0","0","0","2757","644","14065","15530","1655","31250","0"
"DUPLIN","12041","9336","115","0","0","0","9188","18267","8273","59","1","0","0","0","4080","1802","13073","15365","2242","30680","0"
"DURHAM","124874","24409","1260","0","0","0","79003","110202","74628","562","23","0","0","0","44131","9776","91497","115854","22195","229546","0"
"EDGECOMBE","21560","6410","95","0","0","0","5777","12041","19439","62","1","0","0","0","2299","467","13912","18417","1513","33842","0"
"FORSYTH","102986","72914","1620","0","0","0","86333","159131","68137","526","23","0","0","0","36036","11589","109155","133753","20945","263853","0"
"FRANKLIN","16802","15084","332","0","0","0","15362","30608","11310","144","3","0","0","0","5515","1341","20335","23203","4042","47580","0"
"GASTON","41473","59155","1088","0","0","0","48740","105960","25518","340","3","0","0","0","18635","4537","63942","75395","11119","150456","0"
"GATES","3678","1976","29","0","0","0","2402","4973","2499","15","0","0","0","0","598","49","3516","4050","519","8085","0"
"GRAHAM","1312","2901","26","0","0","0","1731","5435","6","264","1","0","0","0","264","22","2804","2985","181","5970","0"
"GRANVILLE","16752","10650","179","0","0","0","11914","23531","11690","82","3","0","0","0","4189","985","16545","19323","3627","39495","0"
"GREENE","5091","2351","21","0","0","0","3112","5824","3729","13","0","0","0","0","1009","408","4568","5524","483","10575","0"
"GUILFORD","159643","89902","2154","0","0","0","116152","192897","122923","972","11","0","0","0","51048","11708","154784","193447","19620","367851","0"
"HALIFAX","21675","4956","104","0","0","0","9448","13905","18666","1076","0","0","0","0","2536","249","15389","19029","1765","36183","0"
"HARNETT","24305","28927","710","0","0","0","25639","49872","16474","469","15","0","0","0","12751","4114","33251","39475","6855","79581","0"
"HAYWOOD","13506","15616","337","0","0","0","15825","41873","460","116","1","0","0","0","2834","478","20366","23346","1572","45284","0"
"HENDERSON","17539","31722","579","0","0","0","36180","75294","2354","147","3","0","0","0","8222","2213","37145","44177","4698","86020","0"
"HERTFORD","9551","1537","35","0","0","0","3120","4588","8709","95","3","0","0","0","848","94","5980","7729","534","14243","0"
