"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"DAVIE","4446","16933","155","14","93","1","1","4","11283","27475","1913","41","0","144","84","2443","830","1009","14561","16132","2237","32930","1"
"DUPLIN","9923","10431","118","10","79","4","3","8","10992","18307","7784","61","3","66","127","3371","1849","2528","13299","15447","2822","31568","1"
"DURHAM","121184","22664","1036","188","810","22","35","68","91743","112379","71090","560","47","8997","2541","30825","11311","13006","92019","117332","28399","237750","1"
"EDGECOMBE","19175","6872","111","9","141","4","6","13","8528","12035","18363","64","3","56","93","3572","673","709","13591","17726","3542","34859","1"
"FORSYTH","94134","71168","1580","161","1190","31","50","100","98039","158144","63915","507","37","3611","1460","26434","12345","14861","107790","133319","25344","266453","1"
"FRANKLIN","16548","17306","384","16","176","11","6","14","20088","34306","12213","143","6","378","187","5071","2245","2382","22696","25984","5869","54549","1"
"GASTON","39783","61921","1126","65","990","23","13","86","54882","108493","28468","319","15","1480","650","13256","6208","6959","67394","79520","11975","158889","1"
"GATES","3063","2244","31","2","26","0","1","4","2668","5076","2284","18","0","9","36","538","78","54","3494","3941","604","8039","1"
"GRAHAM","961","3188","29","0","2","1","1","2","1944","5543","10","269","1","17","5","236","47","41","2875","3041","212","6128","1"
"GRANVILLE","14986","11525","215","8","153","4","4","12","14109","22254","10742","73","4","177","183","6348","1235","1235","15973","18271","6772","41016","1"
"GREENE","4389","2692","28","2","43","4","7","3","3680","5921","3532","10","1","17","16","840","511","540","4612","5504","732","10848","1"
"GUILFORD","151684","88893","1963","231","1630","37","63","115","136902","191252","126130","980","58","10472","2596","33442","16588","15887","158651","197769","25098","381518","1"
"HALIFAX","18540","4831","93","7","113","2","5","6","10390","13138","17049","944","5","176","119","2129","427","321","14279","17600","2108","33987","1"
"HARNETT","23682","33318","758","57","543","17","22","43","32208","55327","17790","477","32","796","504","10247","5475","6148","37554","43578","9516","90648","1"
"HAYWOOD","11337","16958","317","26","146","5","10","14","18409","43255","488","132","0","165","93","2414","675","733","21301","24185","1736","47222","1"
"HENDERSON","16768","32130","602","45","262","21","5","29","39665","77216","2308","152","15","567","368","6086","2815","3274","38372","45367","5788","89527","1"
"HERTFORD","8188","1681","38","4","34","0","1","1","3554","4478","7830","92","3","41","51","854","152","107","5611","7103","787","13501","1"
"HOKE","12818","7862","301","24","171","6","7","15","13536","13146","12361","1880","22","367","227","4205","2532","2575","14402","17018","3320","34740","1"
"HYDE","1204","688","13","0","3","0","0","0","1059","2235","506","2","0","2","8","164","50","62","1322","1490","155","2967","1"
"IREDELL","26880","59850","868","44","529","11","14","46","54950","109817","15549","212","12","1677","418","10349","5158","5614","62831","69485","10876","143192","1"
"JACKSON","7845","8664","212","26","56","4","2","7","13280","23938","570","1498","9","234","175","2950","722","858","12770","14373","2953","30096","1"
"JOHNSTON","40068","60264","1158","89","921","25","34","91","59959","106945","27235","448","28","1159","594","17512","8688","10521","69485","79861","13263","162609","1"
"JONES","2197","2380","28","0","20","3","1","3","2285","4214","1827","10","2","21","25","713","105","118","2904","3315","698","6917","1"
"LEE","11943","12716","305","21","172","1","4","6","15139","25568","7213","140","9","322","257","3943","2855","3822","16820","19949","3538","40307","1"
"LENOIR","14884","10569","131","15","264","3","21","16","11133","18116","13777","52","5","93","114","3972","907","959","14567","18533","3936","37036","1"
"LINCOLN","11076","33047","391","15","201","10","2","17","23500","56941","3704","88","3","351","154","5124","1894","2329","30097","32853","5309","68259","1"
"MACON","4615","12506","188","9","37","3","3","5","11251","26025","198","63","1","117","60","1519","634","688","13293","14816","508","28617","1"
"MADISON","4631","5021","114","16","44","3","1","5","7429","15201","112","25","3","61","41","1593","228","205","7400","8030","1834","17264","1"
"MARTIN","7088","3629","59","4","41","1","2","4","5361","8527","5869","24","1","21","50","1455","242","224","6527","8233","1429","16189","1"
"MCDOWELL","5012","13723","178","12","81","3","6","10","11358","27357","801","38","1","154","123","1282","627","674","13796","15073","1514","30383","1"
"MECKLENBURG","315671","155820","5362","581","4329","80","180","290","318417","402448","239329","2062","93","24778","4859","80137","47024","49756","331937","399115","69678","800730","1"
"MITCHELL","957","6395","54","2","21","0","2","3","3595","9774","42","14","1","16","15","1071","96","137","4841","5296","892","11029","1"
"MONTGOMERY","4480","6620","68","6","48","0","6","10","5747","11772","2731","46","1","179","43","1523","690","839","7338","8275","1372","16985","1"
"MOORE","14674","32849","605","23","202","7","6","24","30095","62642","7215","386","8","713","248","4825","2448","2151","34353","40052","4080","78485","1"
"NASH","26371","19869","279","20","265","9","12","19","22201","34052","26033","358","5","369","264","5835","2129","2109","28411","34699","5935","69045","1"
"NEW HANOVER","48574","54460","1327","133","679","18","16","41","76540","137172","17604","395","17","1544","763","19481","4812","4512","73484","87470","20834","181788","1"
"NORTHAMPTON","7123","1617","32","2","33","1","0","3","3712","4945","6543","30","0","11","15","885","94","75","5363","6248","912","12523","1"
"ONSLOW","21248","49524","1617","59","531","22","12","55","52803","84489","18022","474","70","1820","732","12641","7623","8161","53600","60412","11859","125871","1"
"ORANGE","49086","13318","470","82","286","6","7","12","46490","74514","11323","230","8","5494","1056","12489","4643","4755","44480","53212","12065","109757","1"
"PAMLICO","2531","4237","48","5","28","2","3","4","3250","7874","1346","24","1","45","15","665","138","133","4517","4952","639","10108","1"
"PASQUOTANK","9719","7775","183","13","140","1","2","5","11318","16300","8983","34","3","153","141","2833","709","485","12141","14220","2795","29156","1"
"PENDER","10330","21439","410","17","173","5","1","12","19216","39709","5601","138","6","245","144","4239","1521","1598","22390","24701","4512","51603","1"
"PERQUIMANS","2557","3768","57","3","34","2","1","3","3728","7378","1734","18","2","25","18","859","119","79","4317","4947","889","10153","1"
"PERSON","8883","8663","125","10","56","2","3","10","10147","18059","6776","111","3","57","88","2157","648","656","11990","13874","2035","27899","1"
"PITT","45028","30601","664","76","540","17","23","41","43486","63069","38594","245","12","1093","614","12196","4653","3915","47663","60143","12670","120476","1"
"POLK","3394","6420","101","6","38","2","0","4","6739","14715","566","14","2","54","36","1039","278","319","7393","8709","602","16704","1"
"RANDOLPH","13988","51260","537","25","327","8","11","20","30911","77814","6059","292","9","788","221","7715","4189","4787","42486","47499","7102","97087","1"
"RICHMOND","10633","7950","105","13","118","4","4","5","9000","16142","8198","384","3","153","54","2040","858","695","11872","14108","1852","27832","1"
"ROBESON","30405","15701","223","25","383","11","14","31","27171","19699","18121","25021","46","290","432","7228","3127","2506","30664","38218","5082","73964","1"
"ROCKINGHAM","16285","25749","331","20","189","10","13","33","20154","43895","11059","103","1","221","165","5875","1465","1531","27637","32177","2970","62784","1"
"ROWAN","21232","43105","598","40","533","14","16","58","33025","71106","15073","167","7","549","301","7952","3466","3833","42326","48106","8189","98621","1"
"RUTHERFORD","8800","20657","247","16","155","2","6","15","16299","37245","3734","47","1","147","96","3917","1010","1018","19753","22693","3751","46197","1"
"SAMPSON","11801","15843","179","11","175","6","7","10","10050","22036","9624","527","2","99","115","3096","2583","3161","16498","19381","2203","38082","1"
"SCOTLAND","8683","4961","75","12","103","3","7","6","7451","9298","7381","1728","18","162","109","2312","293","269","8446","10672","2183","21301","1"
"STANLY","7958","22306","219","25","235","3","7","54","14979","35018","4731","83","7","441","68","4491","947","906","19221","21744","4821","45786","1"
"STOKES","4756","17878","208","18","68","6","0","9","10204","28481","1223","54","2","79","82","2749","477","545","15828","17221","98","33147","1"
"SURRY","8397","23179","222","17","96","5","3","7","15873","40144","1586","47","3","133","96","4089","1701","2280","21024","23481","3294","47799","1"
"SWAIN","2526","3222","71","11","32","4","3","4","3904","7293","91","1573","1","37","36","594","152","104","4411","4851","515","9777","1"
"TRANSYLVANIA","5403","8548","146","5","38","4","4","9","12008","23196","693","47","2","95","73","1712","347","291","11433","13026","1706","26165","1"
"TYRRELL","951","498","12","0","4","0","0","0","870","1412","629","3","0","21","4","223","43","42","1014","1094","227","2335","1"
"UNION","37649","70634","1097","71","656","15","11","43","66361","116898","18625","515","14","4500","730","27050","8205","9141","72628","80599","23310","176537","1"
"VANCE","14696","5325","108","10","103","1","6","13","7248","11135","13182","57","2","103","92","2097","842","874","11084","14386","2040","27510","1"
"WAKE","277502","172563","5357","565","3461","55","90","138","362774","496192","143377","2152","94","36477","4943","93331","45939","38920","342791","395821","83893","822505","1"
"WARREN","7365","2491","43","3","31","6","1","4","3236","5571","6006","527","3","35","41","797","200","153","5622","6730","828","13180","1"
"WASHINGTON","4297","1515","22","0","11","1","0","2","2111","3602","3619","8","1","17","13","602","97","66","3300","4075","584","7959","1"
"WATAUGA","10569","12241","307","62","112","5","3","9","20099","37609","783","46","14","368","415","3380","792","1307","18735","21523","3149","43407","1"
"WAYNE","25467","26287","423","27","555","19","23","53","22096","41162","22875","140","7","539","366","5896","3965","3679","31230","37529","6191","74950","1"
"WILKES","6094","24958","190","11","106","5","2","10","13222","38684","1532","50","0","139","98","3158","937","1086","19657","21663","3278","44598","1"
"WILSON","22684","13995","233","21","215","6","11","18","16198","26255","20555","115","2","278","133","3796","2247","2116","22069","27840","3472","53381","1"
"YADKIN","2707","14558","129","5","51","4","0","6","7743","21659","713","22","2","67","37","1824","879","1097","11174","12202","1827","25203","1"
"YANCEY","3450","5485","79","8","27","0","1","2","5225","12800","69","28","1","31","22","1161","165","176","6405","6914","958","14277","1"
