"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","36596","37786","642","42","311","9","5","18","40638","74537","23828","266","19","1241","655","9814","5687","6996","48047","57989","10011","116047","1"
"ALEXANDER","3804","12617","117","5","81","5","2","11","8880","22125","937","34","2","147","39","1785","453","561","11419","12246","1857","25522","1"
"ALLEGHANY","1599","3529","36","1","20","0","0","2","2866","7056","75","11","0","5","13","741","152","233","3569","3801","683","8053","1"
"ANSON","7882","3323","53","5","44","1","2","6","4508","6623","6050","32","1","91","23","2777","227","175","5870","7118","2836","15824","1"
"ASHE","3457","9390","100","4","32","0","0","1","7230","18380","111","25","3","56","20","1375","244","336","8990","9894","1330","20214","1"
"AVERY","1145","7073","62","5","22","0","1","2","3953","11048","54","16","0","24","14","974","133","124","5460","5904","899","12263","1"
"BEAUFORT","9275","12994","124","9","66","2","6","19","10706","23268","6488","40","3","56","54","2537","755","714","13991","16508","2702","33201","1"
"BERTIE","7076","1755","38","1","21","1","1","3","3305","4522","6623","17","1","28","15","920","75","54","5032","6236","933","12201","1"
"BLADEN","8323","5754","76","8","68","0","3","16","8161","12349","7068","393","5","26","89","1956","523","615","9476","11245","1688","22409","1"
"BRUNSWICK","27004","56397","687","34","336","5","8","16","52528","113617","8917","398","12","572","249","10653","2597","2407","57914","67025","12076","137015","1"
"BUNCOMBE","71443","44635","1527","234","679","19","12","60","90969","172517","9971","360","45","1583","1042","18088","5972","5809","88761","103726","17091","209578","1"
"BURKE","11617","24627","343","22","127","8","5","21","22403","49233","3040","97","2","926","131","4247","1497","1544","25806","28744","4623","59173","1"
"CABARRUS","42855","51511","1095","112","821","13","29","68","59756","95717","31901","418","22","3963","712","15683","7844","8103","64956","76090","15214","156260","1"
"CALDWELL","8865","27709","339","15","135","10","6","13","18009","45886","2530","76","0","198","145","5220","1046","1269","24270","26905","3926","55101","1"
"CAMDEN","1207","3201","67","6","29","1","0","2","3608","6589","855","9","2","35","16","464","151","72","3659","3941","521","8121","1"
"CARTERET","8562","26256","326","20","101","9","3","11","20678","48345","2061","99","7","308","126","4193","827","797","24208","27294","4464","55966","1"
"CASWELL","5545","4612","61","1","27","1","2","2","5043","9521","4327","22","1","37","47","1084","255","277","6632","7539","1123","15294","1"
"CATAWBA","19553","50425","642","52","455","22","17","57","43026","88032","8720","152","10","2578","330","9466","4961","5308","49371","54918","9960","114249","1"
"CHATHAM","20881","14864","300","28","150","2","5","5","26196","45374","5748","125","10","1226","260","7335","2353","2619","25510","29595","7326","62431","1"
"CHEROKEE","3043","12575","145","8","38","5","1","5","8008","22082","242","116","2","95","31","980","280","264","11237","12050","541","23828","1"
"CHOWAN","3225","3199","42","2","32","1","1","5","3434","6561","2575","15","6","17","24","626","117","93","4316","5184","441","9941","1"
"CLAY","1286","4976","53","2","5","0","2","2","3571","9260","39","16","0","16","11","473","82","101","4510","4944","443","9897","1"
"CLEVELAND","18466","27216","392","20","253","5","5","30","21629","46805","12860","95","8","359","222","6374","1293","1201","28521","33254","6241","68016","1"
"COLUMBUS","12508","11486","119","7","64","3","2","4","12170","22034","9870","935","4","60","84","2756","620","605","15442","18235","2686","36363","1"
"CRAVEN","18520","28197","529","40","278","12","10","17","26444","51775","13272","181","8","1237","274","4844","2456","2252","31664","37433","4950","74047","1"
"CUMBERLAND","82099","49538","1659","149","1373","34","53","116","77240","83621","82858","2328","127","3466","2012","23895","13954","14114","84046","104617","23598","212261","1"
"CURRITUCK","2995","10068","196","7","100","0","1","6","9919","19954","1133","41","3","119","67","1499","476","277","10546","11227","1519","23292","1"
"DARE","6680","11079","218","16","85","3","6","3","13332","28351","516","33","1","115","65","1721","620","372","14204","15461","1757","31422","1"
"DAVIDSON","20733","58145","673","32","436","16","14","41","38832","92812","10875","248","6","949","277","10263","3492","3741","50948","57626","10348","118922","1"
"DAVIE","4465","16919","151","14","96","1","1","4","11198","27442","1902","42","0","142","84","2434","803","987","14515","16108","2226","32849","1"
"DUPLIN","9948","10414","117","10","79","4","3","7","10920","18288","7786","60","3","64","127","3371","1803","2484","13269","15410","2823","31502","1"
"DURHAM","121305","22722","1037","197","805","20","34","67","90498","112233","71001","565","47","8906","2576","30305","11052","12854","91493","116750","28442","236685","1"
"EDGECOMBE","19268","6857","110","8","144","5","5","12","8500","12062","18410","64","3","54","93","3562","661","700","13618","17757","3534","34909","1"
"FORSYTH","94189","71191","1569","159","1195","32","51","98","97316","158049","63893","510","37","3565","1477","26202","12067","14671","107496","133042","25262","265800","1"
"FRANKLIN","16542","17234","387","16","169","11","5","13","19851","34137","12168","141","6","369","189","5040","2178","2328","22579","25819","5830","54228","1"
"GASTON","39716","61777","1124","65","974","24","13","87","54420","108239","28230","315","15","1457","661","13250","6033","6807","67000","79166","12034","158200","1"
"GATES","3146","2240","32","2","24","0","1","3","2652","5105","2311","18","0","9","37","542","78","56","3524","3967","609","8100","1"
"GRAHAM","974","3179","29","0","2","1","1","2","1919","5528","9","264","1","19","5","236","45","40","2858","3033","216","6107","1"
"GRANVILLE","15059","11505","212","9","155","4","4","12","14006","22296","10771","73","4","173","183","6258","1208","1215","15975","18280","6711","40966","1"
"GREENE","4408","2682","26","2","45","4","7","3","3654","5913","3536","10","1","17","17","836","501","529","4609","5496","726","10831","1"
"GUILFORD","151522","88891","1963","233","1652","38","65","113","135756","191150","125716","983","60","10363","2630","33152","16179","15581","157981","197175","25077","380233","1"
"HALIFAX","18771","4846","93","6","112","2","5","5","10349","13229","17167","945","5","176","119","2130","418","312","14374","17700","2115","34189","1"
"HARNETT","23586","32907","748","59","548","16","21","40","31651","54990","17664","481","30","770","512","9795","5334","6027","37094","43143","9339","89576","1"
"HAYWOOD","11433","16912","317","26","145","5","10","13","18285","43199","482","133","0","163","98","2411","660","726","21243","24147","1756","47146","1"
"HENDERSON","16733","32075","596","44","255","20","6","28","39312","76978","2286","151","16","563","376","5966","2733","3215","38141","45139","5789","89069","1"
"HERTFORD","8201","1669","39","4","34","0","1","1","3534","4472","7826","91","3","41","52","847","151","107","5595","7101","787","13483","1"
"HOKE","12857","7701","289","23","166","6","6","8","13184","12996","12278","1897","21","363","224","4053","2408","2464","14249","16788","3203","34240","1"
