"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","37984","31199","347","0","0","0","24733","68414","19289","225","0","0","0","0","6335","2036","41159","50970","2134","94263","0"
"ALEXANDER","6755","10373","53","0","0","0","6430","22040","995","30","0","0","0","0","546","204","11272","12191","148","23611","0"
"ALLEGHANY","2857","2347","27","0","0","0","1915","6860","83","11","0","0","0","0","192","144","3363","3736","47","7146","0"
"ANSON","12044","2291","17","0","0","0","2633","7515","7602","35","0","0","0","0","1833","57","6922","8267","1796","16985","0"
"ASHE","5716","7717","47","0","0","0","4771","17855","96","21","0","0","0","0","279","143","8622","9573","56","18251","0"
"AVERY","1432","6846","45","0","0","0","3127","11093","85","26","0","0","0","0","246","70","5319","6049","82","11450","0"
"BEAUFORT","14106","10240","89","0","0","0","7708","22912","8251","34","0","0","0","0","946","261","14425","17236","482","32143","0"
"BERTIE","10476","1435","15","0","0","0","2117","4963","8509","19","0","0","0","0","552","22","6069","7600","374","14043","0"
"BLADEN","13993","3040","23","0","0","0","5105","12928","8290","375","0","0","0","0","568","259","10114","11924","123","22161","0"
"BRUNSWICK","26387","32339","312","0","0","0","29011","76421","8696","266","0","0","0","0","2666","797","40547","46482","1020","88049","0"
"BUNCOMBE","73637","45798","1135","0","0","0","63792","163157","10867","382","0","0","0","0","9956","2332","83127","98262","2973","184362","0"
"BURKE","19439","19718","232","0","0","0","17009","50764","3370","76","0","0","0","0","2188","510","26384","29769","245","56398","0"
"CABARRUS","38989","46583","572","0","0","0","36250","93516","20661","323","0","0","0","0","7894","3074","55270","65345","1779","122394","0"
"CALDWELL","15302","23712","315","0","0","0","13871","48881","2851","56","0","0","0","0","1412","587","25139","27816","245","53200","0"
"CAMDEN","2591","2115","36","0","0","0","2579","6005","1086","13","0","0","0","0","217","31","3523","3731","67","7321","0"
"CARTERET","13080","20869","212","0","0","0","16155","45800","2705","100","0","0","0","0","1711","377","23233","26268","815","50316","0"
"CASWELL","8312","3426","32","0","0","0","3345","9404","5291","20","0","0","0","0","400","85","6814","8135","166","15115","0"
"CATAWBA","27283","42798","331","0","0","0","29097","84819","9189","117","0","0","0","0","5384","1855","45729","53081","699","99509","0"
"CHATHAM","19970","12267","202","0","0","0","15143","38146","6283","96","0","0","0","0","3057","1018","21042","25015","1525","47582","0"
"CHEROKEE","6630","9405","100","0","0","0","6698","22067","243","140","0","0","0","0","383","140","10681","12089","63","22833","0"
"CHOWAN","5090","2504","16","0","0","0","2487","6704","3149","10","0","0","0","0","234","34","4495","5535","67","10097","0"
"CLAY","2248","3388","39","0","0","0","2949","8404","44","17","0","0","0","0","159","40","4067","4505","52","8624","0"
"CLEVELAND","26679","18562","182","0","0","0","14290","44730","13325","77","0","0","0","0","1581","442","26875","32414","424","59713","0"
"COLUMBUS","21529","6006","53","0","0","0","7356","22177","11045","952","0","0","0","0","770","168","15683","19067","194","34944","0"
"CRAVEN","25061","23087","308","0","0","0","19601","48764","15607","139","0","0","0","0","3547","1184","30459","36690","908","68057","0"
"CUMBERLAND","94802","45432","777","0","0","0","52936","89920","81048","2030","0","0","0","0","20949","8858","84490","104462","4995","193947","0"
"CURRITUCK","4287","6206","122","0","0","0","7224","16270","996","47","0","0","0","0","526","111","8491","9168","180","17839","0"
