"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","36572","37876","640","43","304","8","7","16","41366","74762","23966","266","19","1261","649","9991","5918","7178","48385","58380","10067","116832","1"
"ALEXANDER","3773","12619","115","5","80","5","2","11","8932","22132","934","33","2","153","38","1787","463","566","11425","12247","1870","25542","1"
"ALLEGHANY","1578","3552","35","1","20","0","0","2","2890","7075","75","11","0","5","13","739","160","242","3580","3815","683","8078","1"
"ANSON","7834","3342","54","5","46","1","2","8","4536","6634","6063","32","2","91","23","2743","240","183","5876","7137","2815","15828","1"
"ASHE","3440","9424","97","5","34","0","0","1","7300","18443","111","25","3","55","20","1388","256","344","9031","9931","1339","20301","1"
"AVERY","1134","7062","62","4","22","0","1","2","3963","11015","55","16","0","27","14","985","138","130","5451","5896","903","12250","1"
"BEAUFORT","9222","13084","124","9","67","2","6","18","10748","23336","6485","39","3","60","54","2521","782","735","14029","16561","2690","33280","1"
"BERTIE","7027","1768","39","1","21","2","1","3","3316","4526","6603","17","1","27","15","916","73","54","5028","6228","922","12178","1"
"BLADEN","8234","5796","76","8","67","0","7","17","8218","12352","7045","397","6","27","88","1962","546","633","9478","11254","1691","22423","1"
"BRUNSWICK","27123","57038","696","34","325","5","6","15","53415","114965","8995","399","12","610","244","10720","2712","2485","58679","67872","12106","138657","1"
"BUNCOMBE","71370","44746","1525","226","682","19","14","59","91926","173143","10041","365","44","1613","1014","18215","6132","5924","89326","104312","16929","210567","1"
"BURKE","11514","24721","348","21","130","8","4","21","22608","49362","3044","95","2","952","130","4226","1564","1589","25913","28849","4613","59375","1"
"CABARRUS","42967","51636","1092","112","830","14","30","72","60614","96052","32214","417","22","4070","707","15771","8114","8299","65478","76619","15270","157367","1"
"CALDWELL","8811","27702","342","15","142","9","5","11","18160","45816","2532","77","0","204","144","5336","1088","1299","24263","26966","3968","55197","1"
"CAMDEN","1200","3251","67","6","29","1","0","2","3650","6615","858","8","2","35","16","517","155","73","3679","3955","572","8206","1"
"CARTERET","8538","26355","340","20","105","9","3","11","20928","48566","2070","99","7","314","122","4279","852","814","24373","27451","4485","56309","1"
"CASWELL","5518","4646","59","1","27","1","2","2","5075","9544","4320","24","1","37","46","1094","265","284","6639","7562","1130","15331","1"
"CATAWBA","19535","50642","652","50","457","20","18","59","43548","88468","8790","154","10","2629","319","9449","5162","5465","49703","55299","9979","114981","1"
"CHATHAM","20801","14843","305","27","154","2","7","5","26477","45427","5756","123","10","1249","257","7396","2403","2640","25568","29701","7352","62621","1"
"CHEROKEE","3008","12709","142","7","37","5","1","5","8042","22192","246","115","2","99","31","985","286","265","11305","12109","542","23956","1"
"CHOWAN","3170","3170","41","2","32","1","0","5","3423","6495","2537","15","6","17","23","625","126","95","4275","5119","450","9844","1"
"CLAY","1271","5001","52","2","5","0","2","2","3591","9274","43","16","0","18","11","480","84","102","4514","4959","453","9926","1"
"CLEVELAND","18331","27352","393","19","249","5","5","30","21840","46933","12882","95","7","363","221","6371","1352","1235","28638","33381","6205","68224","1"
"COLUMBUS","12411","11558","118","7","60","4","2","5","12264","22093","9875","938","4","59","84","2739","637","617","15485","18255","2689","36429","1"
"CRAVEN","18524","28364","540","40","277","12","9","17","26778","52023","13337","180","8","1245","268","4961","2539","2309","31927","37642","4992","74561","1"
"CUMBERLAND","82243","50150","1721","148","1416","35","62","127","78745","83792","83430","2338","122","3540","1979","25129","14317","14354","84815","105488","24344","214647","1"
"CURRITUCK","2996","10196","195","6","97","0","1","6","10109","20200","1158","42","3","123","67","1522","491","286","10690","11373","1543","23606","1"
"DARE","6673","11145","219","16","85","3","6","3","13572","28575","518","33","1","118","64","1762","651","389","14346","15598","1778","31722","1"
"DAVIDSON","20711","58363","677","32","426","15","13","42","39399","93257","10980","253","6","956","277","10291","3658","3880","51301","57956","10421","119678","1"
"DAVIE","4450","16946","154","14","92","1","1","4","11311","27514","1914","41","0","142","85","2437","840","1016","14576","16157","2240","32973","1"
"DUPLIN","9918","10440","117","10","79","4","3","8","11008","18307","7790","61","3","66","127","3371","1862","2540","13312","15450","2825","31587","1"
"DURHAM","121190","22659","1038","187","807","22","35","68","91991","112515","71141","560","46","9024","2537","30796","11378","13052","92165","117462","28370","237997","1"
"EDGECOMBE","19156","6877","111","9","141","4","6","13","8543","12030","18366","64","3","57","93","3570","677","713","13587","17728","3545","34860","1"
"FORSYTH","94123","71212","1580","161","1185","31","50","100","98358","158307","63974","508","37","3632","1463","26445","12434","14960","107949","133496","25355","266800","1"
"FRANKLIN","16541","17348","385","16","178","11","6","14","20160","34388","12227","144","6","382","187","5065","2260","2394","22756","26029","5874","54659","1"
"GASTON","39806","61997","1130","64","989","23","13","85","55062","108636","28550","321","15","1484","650","13238","6275","7018","67543","79648","11978","159169","1"
"GATES","3067","2251","32","2","26","0","1","4","2679","5091","2292","18","0","9","36","538","78","54","3509","3949","604","8062","1"
"GRAHAM","959","3186","29","0","2","1","1","2","1948","5543","10","269","1","17","5","236","47","41","2877","3039","212","6128","1"
"GRANVILLE","14983","11530","216","8","153","4","4","12","14141","22255","10744","73","4","177","183","6370","1245","1243","15978","18279","6794","41051","1"
"GREENE","4380","2693","28","2","43","4","7","3","3680","5918","3528","10","1","17","16","836","514","543","4612","5499","729","10840","1"
"GUILFORD","151629","88849","1974","231","1621","37","63","114","137215","191255","126265","974","58","10502","2587","33432","16660","15939","158778","197868","25087","381733","1"
"HALIFAX","18538","4835","94","7","112","2","5","6","10411","13145","17062","943","5","176","119","2133","427","323","14300","17598","2112","34010","1"
"HARNETT","23691","33306","762","57","535","17","22","43","32323","55382","17823","478","32","798","503","10220","5520","6191","37610","43649","9497","90756","1"
"HAYWOOD","11316","16966","316","26","145","5","10","14","18471","43302","489","133","0","165","92","2408","680","738","21322","24217","1730","47269","1"
"HENDERSON","16763","32164","605","46","263","18","5","29","39762","77324","2313","152","15","566","367","6083","2835","3289","38438","45426","5791","89655","1"
"HERTFORD","8104","1664","38","4","34","0","1","1","3534","4427","7768","91","3","40","51","849","151","107","5544","7053","783","13380","1"
"HOKE","12829","7873","301","24","172","6","7","15","13575","13170","12383","1881","22","366","227","4205","2548","2584","14425","17053","3324","34802","1"
"HYDE","1200","691","13","0","3","0","0","0","1059","2236","504","2","0","2","8","164","50","62","1321","1490","155","2966","1"
"IREDELL","26896","59953","872","44","528","11","13","46","55136","109983","15583","212","12","1692","416","10403","5198","5646","62948","69602","10949","143499","1"
"JACKSON","7827","8677","211","26","56","4","2","7","13292","23955","567","1498","9","231","175","2943","724","858","12765","14383","2954","30102","1"
"JOHNSTON","40087","60317","1163","89","915","25","34","91","60175","107118","27284","448","28","1168","592","17491","8767","10593","69621","80010","13265","162896","1"
"JONES","2189","2386","28","0","20","3","1","3","2290","4220","1824","10","2","21","25","712","106","119","2908","3315","697","6920","1"
"LEE","11942","12754","304","21","171","1","4","6","15190","25613","7214","142","9","329","255","3946","2885","3845","16858","19991","3544","40393","1"
"LENOIR","14872","10578","130","15","264","3","22","16","11149","18134","13777","52","5","94","114","3964","909","961","14578","18540","3931","37049","1"
"LINCOLN","11081","33079","392","15","201","10","2","17","23556","57015","3718","89","3","353","153","5116","1906","2339","30154","32897","5302","68353","1"
"MACON","4602","12513","189","9","37","3","3","5","11285","26054","197","64","1","117","60","1514","639","690","13309","14832","505","28646","1"
"MADISON","4619","5021","114","16","44","3","1","5","7443","15203","112","25","3","63","40","1590","230","205","7402","8031","1833","17266","1"
"MARTIN","7037","3616","58","4","41","1","2","4","5348","8477","5840","24","1","21","50","1455","243","224","6485","8194","1432","16111","1"
"MCDOWELL","5011","13736","178","12","81","3","6","10","11381","27390","801","38","1","155","123","1281","629","676","13824","15080","1514","30418","1"
"MECKLENBURG","316052","156007","5376","577","4311","80","177","286","319348","403272","239957","2073","92","24892","4857","79742","47329","50031","332884","400037","69293","802214","1"
"MITCHELL","957","6397","54","2","21","0","2","3","3606","9786","43","14","1","16","15","1070","97","137","4847","5304","891","11042","1"
"MONTGOMERY","4478","6631","69","6","48","0","6","10","5762","11796","2727","46","1","182","42","1519","697","845","7351","8284","1375","17010","1"
"MOORE","14656","32853","599","23","199","7","6","24","30137","62674","7207","390","8","716","246","4804","2459","2156","34363","40070","4071","78504","1"
"NASH","26362","19872","280","20","265","9","12","19","22214","34059","26033","360","5","369","263","5828","2136","2113","28406","34714","5933","69053","1"
"NEW HANOVER","48571","54448","1334","131","673","18","16","41","76555","137203","17620","395","17","1542","758","19429","4823","4523","73516","87495","20776","181787","1"
"NORTHAMPTON","7118","1619","32","2","33","1","0","3","3714","4946","6543","30","0","11","15","882","95","76","5362","6250","910","12522","1"
"ONSLOW","21275","49635","1618","58","529","22","11","55","53019","84739","18064","478","70","1831","733","12626","7681","8205","53771","60594","11857","126222","1"
"ORANGE","49079","13314","472","82","284","6","7","12","46559","74553","11317","230","7","5493","1055","12477","4683","4768","44526","53233","12056","109815","1"
"PAMLICO","2530","4236","48","5","28","2","3","4","3256","7876","1346","24","1","45","15","667","138","133","4517","4955","640","10112","1"
"PASQUOTANK","9728","7803","182","13","140","1","2","6","11345","16332","9007","34","4","154","141","2836","712","490","12169","14249","2802","29220","1"
"PENDER","10330","21476","408","17","172","5","1","12","19289","39810","5604","137","6","247","144","4231","1531","1606","22451","24750","4509","51710","1"
"PERQUIMANS","2559","3775","58","3","33","2","1","3","3737","7390","1737","18","2","25","19","859","121","81","4326","4955","890","10171","1"
