"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","36497","38309","615","48","0","0","0","0","44595","76068","24627","262","20","1330","634","10393","6730","7835","49651","59910","10503","120064","1"
"ALEXANDER","3607","12764","111","4","0","0","0","0","9283","22353","945","33","1","167","37","1725","508","606","11582","12342","1845","25769","1"
"ALLEGHANY","1493","3622","34","2","0","0","0","0","3048","7171","80","12","0","8","13","720","195","270","3666","3871","662","8199","1"
"ANSON","7661","3426","56","6","0","0","0","0","4835","6738","6128","31","2","93","25","2687","280","222","5963","7253","2768","15984","1"
"ASHE","3327","9614","99","5","0","0","0","0","7643","18805","117","26","2","57","17","1381","283","364","9260","10102","1326","20688","1"
"AVERY","1116","7116","66","5","0","0","0","0","4133","11186","56","17","0","30","14","967","166","147","5548","6004","884","12436","1"
"BEAUFORT","8878","13352","119","11","0","0","0","0","11454","23751","6501","38","3","61","53","2547","860","804","14318","16769","2727","33814","1"
"BERTIE","7007","1800","41","1","0","0","0","0","3567","4606","6692","17","0","29","16","976","80","58","5090","6339","987","12416","1"
"BLADEN","8051","6014","72","10","0","0","0","0","8695","12521","7057","398","7","27","88","2123","621","685","9583","11385","1874","22842","1"
"BRUNSWICK","27426","59742","720","45","0","0","0","0","57749","121243","9427","429","11","670","232","10538","3132","2794","61943","71570","12169","145682","1"
"BUNCOMBE","71266","44910","1540","252","0","0","0","0","97494","177109","10391","363","43","1700","993","18082","6781","6397","91733","106769","16960","215462","1"
"BURKE","11283","25223","357","30","0","0","0","0","23638","50293","3085","100","2","990","129","4178","1754","1755","26469","29448","4614","60531","1"
"CABARRUS","43523","52162","1067","130","0","0","0","0","65033","98028","33561","433","20","4412","704","15664","9093","9084","67563","78955","15397","161915","1"
"CALDWELL","8601","27911","339","17","0","0","0","0","19070","46129","2543","77","0","220","140","5596","1233","1420","24565","27263","4110","55938","1"
"CAMDEN","1198","3438","65","7","0","0","0","0","3843","6819","865","8","2","44","15","620","178","89","3816","4050","685","8551","1"
"CARTERET","8301","26831","339","24","0","0","0","0","22057","49692","2108","106","7","330","121","4224","964","881","25041","28041","4470","57552","1"
"CASWELL","5429","4805","59","4","0","0","0","0","5290","9742","4344","24","1","37","50","1102","287","302","6748","7689","1150","15587","1"
"CATAWBA","19596","51379","666","55","0","0","0","0","46323","90608","9015","154","9","2787","319","9353","5774","5931","51095","56895","10029","118019","1"
"CHATHAM","20976","15029","304","29","0","0","0","0","27826","46637","5821","132","9","1370","246","7198","2751","2868","26323","30535","7306","64164","1"
"CHEROKEE","2966","13211","150","9","0","0","0","0","8402","22949","254","117","2","107","29","961","319","290","11695","12491","552","24738","1"
