"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","39326","30468","156","0","0","20128","68227","18031","183","0","3637","1157","39859","49639","580","90078"
"ALEXANDER","7624","10390","37","0","0","5503","22095","1047","25","0","387","145","11256","12174","124","23554"
"ALLEGHANY","3338","2302","14","0","0","1575","7004","78","9","0","138","94","3392","3799","38","7229"
"ANSON","12480","2379","7","0","0","2120","8420","8138","38","0","390","25","7457","9090","439","16986"
"ASHE","6627","7960","30","0","0","4212","18483","99","13","0","234","100","8878","9911","40","18829"
"AVERY","1576","7232","21","0","0","2856","11403","64","21","0","197","53","5468","6143","74","11685"
"BEAUFORT","15699","9803","42","0","0","6424","22991","8327","32","0","618","158","14201","17487","280","31968"
"BERTIE","11084","1429","9","0","0","1685","5276","8509","17","0","405","21","6067","7941","199","14207"
"BLADEN","14992","2768","15","0","0","4152","13040","8096","257","0","534","150","9889","11934","104","21927"
"BRUNSWICK","27110","29112","141","0","0","22496","68722","8156","217","0","1764","541","36536","41679","644","78859"
"BUNCOMBE","75897","47693","506","0","0","53411","158985","10414","326","0","7782","1483","80358","94928","2221","177507"
"BURKE","22031","19989","128","0","0","15022","51929","3424","73","0","1744","359","26669","30303","198","57170"
"CABARRUS","38029","44093","301","0","0","28605","88793","16826","252","0","5157","1920","50314","59576","1138","111028"
"CALDWELL","17454","23654","114","0","0","11663","48954","2745","47","0","1139","367","24730","27910","245","52885"
"CAMDEN","3072","1970","15","0","0","2226","5968","1128","13","0","174","22","3453","3754","76","7283"
"CARTERET","15011","19794","93","0","0","13496","44465","2615","86","0","1228","241","22395","25379","620","48394"
"CASWELL","9143","3225","13","0","0","2953","9500","5546","15","0","273","54","6871","8368","95","15334"
"CATAWBA","30163","43970","155","0","0","26029","87468","8666","109","0","4074","1201","46163","53686","468","100317"
"CHATHAM","20199","11447","77","0","0","12038","35506","6159","78","0","2018","593","19634","23288","839","43761"
"CHEROKEE","7214","8831","39","0","0","5408","20878","212","120","0","282","88","10051","11390","51","21492"
"CHOWAN","5769","2464","7","0","0","2272","7018","3278","12","0","204","30","4707","5739","66","10512"
"CLAY","2753","3395","21","0","0","2753","8712","34","14","0","162","32","4208","4649","65","8922"
"CLEVELAND","29304","18497","70","0","0","12596","46420","12681","82","0","1284","336","27089","33118","260","60467"
"COLUMBUS","24107","5902","31","0","0","6375","23594","11288","972","0","561","118","16365","19961","89","36415"
"CRAVEN","27659","23134","122","0","0","17435","50008","15491","120","0","2731","943","30727","36997","626","68350"
"CUMBERLAND","100926","48366","395","0","0","47745","97299","79858","2014","0","18261","7743","86791","107606","3035","197432"
"CURRITUCK","5224","5581","49","0","0","6218","15600","973","50","0","449","96","8085","8846","141","17072"
"DARE","10186","8044","86","0","0","8844","25950","530","36","0","644","121","12901","14168","91","27160"
"DAVIDSON","31575","46809","241","0","0","22917","89798","9389","235","0","2120","837","47235","54134","173","101542"
"DAVIE","6199","14552","35","0","0","6292","24711","1817","30","0","520","230","12617","14448","13","27078"
"DUPLIN","15432","7030","42","0","0","5928","18450","8867","43","0","1072","624","12383","15529","520","28432"
"DURHAM","112276","28526","338","0","0","45829","98458","72205","449","0","15857","3375","80576","102815","3578","186969"
"EDGECOMBE","28392","5885","33","0","0","3610","14505","22733","43","0","639","123","16329","21362","229","37920"
"FORSYTH","103278","75403","467","0","0","51514","157209","62876","402","0","10175","3794","101461","127244","1957","230662"
