"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","39502","33111","440","0","0","28027","72411","20701","272","0","7696","2767","44118","54440","2522","101080"
"ALEXANDER","6550","10743","71","0","0","7046","22668","1004","33","0","705","231","11646","12528","236","24410"
"ALLEGHANY","2813","2559","36","0","0","2064","7134","83","12","0","243","166","3496","3904","72","7472"
"ANSON","11973","2465","20","0","0","3012","7508","7677","37","0","2248","58","7016","8321","2133","17470"
"ASHE","5680","8090","66","0","0","5276","18540","105","22","0","445","179","8972","9990","150","19112"
"AVERY","1504","7071","49","0","0","3420","11622","94","24","0","304","84","5569","6383","92","12044"
"BEAUFORT","13882","10747","98","0","0","8598","23513","8399","43","0","1370","312","14849","17681","795","33325"
"BERTIE","10324","1542","19","0","0","2378","5062","8602","19","0","580","26","6172","7698","393","14263"
"BLADEN","13712","3458","33","0","0","5876","13396","8562","419","0","702","302","10530","12400","149","23079"
"BRUNSWICK","27059","35461","339","0","0","32368","81905","8963","285","0","4074","990","43396","49945","1886","95227"
"BUNCOMBE","78242","47815","1288","0","0","71097","172920","11424","446","0","13652","3030","88870","104485","5087","198442"
"BURKE","19327","20721","258","0","0","18399","52434","3515","90","0","2666","678","27475","30866","364","58705"
"CABARRUS","41366","49314","669","0","0","41073","98773","23170","347","0","10132","3861","59453","70228","2741","132422"
"CALDWELL","15140","24821","337","0","0","15142","50809","2928","65","0","1638","672","26228","28841","371","55440"
"CAMDEN","2504","2378","43","0","0","2819","6335","1111","15","0","283","32","3732","3942","70","7744"
"CARTERET","12894","22234","232","0","0","17586","47967","2770","112","0","2097","454","24289","27462","1195","52946"
"CASWELL","8265","3701","32","0","0","3823","9803","5414","24","0","580","111","7128","8421","272","15821"
"CATAWBA","27480","44898","390","0","0","31893","88428","9553","137","0","6543","2289","48146","55393","1122","104661"
"CHATHAM","20833","13226","215","0","0","17379","40573","6468","112","0","4500","1263","22575","26509","2569","51653"
"CHEROKEE","6541","9982","112","0","0","7270","23044","258","151","0","452","166","11184","12644","77","23905"
"CHOWAN","5135","2631","23","0","0","2669","6886","3275","12","0","285","37","4679","5698","81","10458"
"CLAY","2238","3642","37","0","0","3157","8763","49","18","0","244","51","4287","4688","99","9074"
"CLEVELAND","26786","20437","209","0","0","16308","47356","13925","92","0","2367","540","28641","34114","985","63740"
"COLUMBUS","21468","6711","52","0","0","8397","23148","11537","1024","0","919","210","16514","19889","225","36628"
"CRAVEN","25461","24834","353","0","0","21387","51355","16302","169","0","4209","1450","32277","38638","1120","72035"
"CUMBERLAND","99201","48802","995","0","0","62825","95331","87201","2282","0","27009","10648","90120","111027","10676","211823"
"CURRITUCK","4179","6774","129","0","0","7849","17204","1032","52","0","643","141","9011","9673","247","18931"
"DARE","9272","8910","195","0","0","11175","28030","574","36","0","912","220","14018","15274","260","29552"
"DAVIDSON","27738","49391","414","0","0","28344","91532","9997","268","0","4090","1456","49048","56007","832","105887"
"DAVIE","5733","15245","95","0","0","8663","26428","1998","37","0","1273","417","13844","15650","242","29736"
"DUPLIN","14486","8195","93","0","0","7429","18958","9231","49","0","1965","1285","13259","16085","859","30203"
"DURHAM","129601","29866","1078","0","0","71713","114823","86394","632","0","30409","7640","98951","124381","8926","232258"
"EDGECOMBE","27568","6267","70","0","0","4819","14106","23535","61","0","1022","320","16898","21449","377","38724"
"FORSYTH","106649","76985","1168","0","0","71104","164655","70724","526","0","20001","7673","111357","137251","7298","255906"
"FRANKLIN","18604","13187","191","0","0","11535","29356","11633","128","0","2400","817","19966","22440","1111","43517"
"GASTON","46283","54557","609","0","0","41530","110575","23602","366","0","8436","2942","63663","76352","2964","142979"
"GATES","4735","1736","23","0","0","2155","5341","2939","13","0","356","32","3856","4479","314","8649"
"GRAHAM","2013","2801","17","0","0","1591","5962","4","311","0","145","45","3074","3280","68","6422"
"GRANVILLE","19108","9274","140","0","0","9594","23599","12497","82","0","1938","633","16799","19771","1546","38116"
"GREENE","6819","2085","25","0","0","2622","6598","4411","11","0","531","312","5304","6164","83","11551"
"GUILFORD","169547","95953","1655","0","0","99016","207883","127478","1039","0","29771","8081","160731","200378","5062","366171"
"HALIFAX","26176","4728","83","0","0","7969","15432","20982","1139","0","1403","220","17112","21371","473","38956"
"HARNETT","27439","25797","489","0","0","20445","50327","16811","504","0","6528","2828","32994","39616","1560","74170"
"HAYWOOD","17408","13305","212","0","0","13420","42528","470","112","0","1235","321","20364","23672","309","44345"
"HENDERSON","18367","31558","397","0","0","32369","75969","2426","150","0","4146","1636","37388","44143","1160","82691"
"HERTFORD","11450","1484","37","0","0","2537","5129","9767","109","0","503","77","6647","8687","174","15508"
"HOKE","15464","6854","181","0","0","9766","14566","12526","2261","0","2912","1756","14575","17637","53","32265"
"HYDE","2048","535","10","0","0","841","2520","830","3","0","81","20","1598","1784","52","3434"
"IREDELL","31241","49046","514","0","0","37346","97852","13939","227","0","6129","2490","55259","61569","1319","118147"
"JACKSON","10689","7632","166","0","0","10579","24741","708","1594","0","2023","425","12836","14936","1294","29066"
"JOHNSTON","39092","46913","612","0","0","35795","94161","19788","361","0","8102","3780","55913","64615","1884","122412"
"JONES","3821","1842","25","0","0","1877","4773","2535","15","0","242","78","3494","3989","82","7565"
"LEE","15005","10210","146","0","0","10157","24850","7657","132","0","2879","1967","15979","19114","425","35518"
"LENOIR","21893","9696","98","0","0","7870","21281","16869","61","0","1346","475","17316","21655","586","39557"
"LINCOLN","14610","24453","224","0","0","16988","50658","3172","96","0","2349","1182","26398","29134","743","56275"
"MACON","6936","10317","102","0","0","8402","24795","179","58","0","725","221","11814","13737","206","25757"
"MADISON","6847","4428","98","0","0","5696","16199","203","28","0","639","115","8077","8557","435","17069"
"MARTIN","10545","3371","41","0","0","3385","9344","7576","25","0","397","98","7772","9434","136","17342"
"MCDOWELL","8815","11016","120","0","0","9483","27965","892","30","0","547","267","13883","15551","0","29434"
"MECKLENBURG","316846","172595","3885","0","0","217646","398809","233891","2038","0","76234","27323","314705","380218","16049","710972"
"MITCHELL","1207","6966","31","0","0","3246","11059","31","11","0","349","84","5403","5932","115","11450"
"MONTGOMERY","7396","4946","49","0","0","4028","11971","3507","48","0","893","392","7553","8698","168","16419"
"MOORE","16981","27149","331","0","0","21810","55053","8309","343","0","2566","904","30260","35945","66","66271"
"NASH","34324","19015","177","0","0","13586","37262","26579","317","0","2944","1000","30050","36354","698","67102"
"NEW HANOVER","55059","53928","1139","0","0","59949","135541","22339","414","0","11781","2730","74534","88061","7480","170075"
"NORTHAMPTON","10894","1446","14","0","0","2529","5726","8750","32","0","375","35","6521","8036","326","14883"
"ONSLOW","29519","38214","792","0","0","37931","76361","19423","378","0","10294","5014","47525","56936","1995","106456"
"ORANGE","54376","17483","728","0","0","44309","85909","13517","305","0","17165","3555","50527","60736","5633","116896"
"PAMLICO","4051","3104","33","0","0","2642","7643","1808","30","0","349","61","4548","5126","156","9830"
"PASQUOTANK","13589","5989","146","0","0","8907","16228","10846","56","0","1501","229","12734","15224","673","28631"
"PENDER","13091","14885","223","0","0","11923","31711","6551","92","0","1768","630","18703","20861","558","40122"
