"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","38329","36542","712","3","0","37830","74494","23297","272","10","15343","5414","47392","57648","8376","113416"
"ALEXANDER","4491","12082","127","0","0","8459","22130","964","37","2","2026","459","11502","12177","1480","25159"
"ALLEGHANY","1881","3199","39","0","0","2697","6952","71","7","0","786","220","3495","3732","589","7816"
"ANSON","9031","2964","49","1","0","3875","6665","6425","29","0","2801","109","6026","7319","2575","15920"
"ASHE","4009","9074","108","0","0","6768","18403","114","26","2","1414","290","9025","9925","1009","19959"
"AVERY","1346","7254","57","1","0","3975","11475","57","19","0","1082","93","5652","6176","805","12633"
"BEAUFORT","10606","12395","133","1","0","10293","23354","7111","39","2","2922","558","14295","16870","2263","33428"
"BERTIE","8045","1650","39","0","0","3110","4598","7385","19","1","841","47","5424","6700","720","12844"
"BLADEN","9554","5287","79","0","0","7289","12549","7533","399","2","1726","519","9720","11548","941","22209"
"BRUNSWICK","27598","50546","692","3","0","47379","104678","8899","382","6","12253","1817","53825","62152","10241","126218"
"BUNCOMBE","75564","46112","1708","19","0","86892","174116","10574","372","45","25188","4929","89627","105011","15657","210295"
"BURKE","13435","23306","370","1","0","21857","49498","3152","96","1","6222","1248","26059","28987","3923","58969"
"CABARRUS","44284","51385","1243","7","0","56288","97816","30494","391","9","24497","6669","64495","75624","13088","153207"
"CALDWELL","10076","26419","380","0","0","17416","46937","2640","76","0","4638","1056","24263","26742","3286","54291"
"CAMDEN","1443","3019","67","0","0","3603","6653","922","10","1","546","48","3704","4024","404","8132"
"CARTERET","9682","25176","332","1","0","19609","47319","2213","98","10","5160","635","23728","26885","4187","54800"
"CASWELL","6312","4140","57","0","0","4890","9481","4691","21","1","1205","210","6751","7731","917","15399"
"CATAWBA","21344","47906","650","0","0","40746","86660","8892","150","4","14940","4364","48468","54287","7891","110646"
"CHATHAM","21420","14184","323","0","0","24069","44671","6053","122","2","9148","2152","25055","29120","5821","59996"
"CHEROKEE","3629","11556","142","0","0","7820","21549","253","127","1","1217","218","10894","11812","441","23147"
"CHOWAN","3728","3010","39","0","0","3310","6521","2834","13","4","715","76","4362","5364","361","10087"
"CLAY","1474","4648","59","0","0","3550","9139","45","17","0","530","89","4472","4863","396","9731"
"CLEVELAND","21042","25602","403","2","0","20566","47380","13516","96","4","6619","901","28911","33749","4955","67615"
"COLUMBUS","15308","10446","110","1","0","11111","22325","10652","967","2","3030","464","15948","18791","2237","36976"
"CRAVEN","20365","27286","563","2","0","25323","51271","14108","171","9","7980","1899","31537","37531","4471","73539"
"CUMBERLAND","88780","48700","1763","11","0","71866","85623","83971","2319","69","39138","12818","84150","105631","21339","211120"
"CURRITUCK","3428","9657","222","2","0","9708","20042","1166","44","3","1762","207","10618","11241","1158","23017"
"DARE","7616","11002","246","4","0","13043","28835","532","36","1","2507","303","14315","15829","1767","31911"
"DAVIDSON","22149","55348","659","0","0","36782","91952","10503","252","7","12224","2786","50108","56719","8111","114938"
"DAVIE","4855","16364","165","1","0","10703","27095","1934","40","1","3018","744","14352","15881","1855","32088"
"DUPLIN","11310","9551","138","0","0","10186","18343","8219","63","1","4559","2029","13158","15531","2496","31185"
"DURHAM","128072","24383","1274","10","0","85313","115037","75682","605","31","47697","10936","94766","119883","24403","239052"
"EDGECOMBE","21420","6620","110","1","0","6606","12220","19763","66","2","2706","563","14216","18650","1891","34757"
"FORSYTH","103137","72827","1742","10","0","92291","161883","69004","531","26","38563","12696","111410","136149","22448","270007"
"FRANKLIN","17187","15829","368","1","0","17314","32183","11965","144","4","6403","1593","21408","24437","4854","50699"
"GASTON","41617","60249","1166","2","0","52414","108535","26984","356","5","19568","5249","66094","77883","11471","155448"
"GATES","3661","2050","35","0","0","2592","5139","2542","15","0","642","50","3621","4170","547","8338"
"GRAHAM","1209","3026","30","0","0","1842","5552","8","273","1","273","31","2859","3054","194","6107"
"GRANVILLE","16503","10918","205","1","0","12917","23660","11756","87","3","5038","1103","16752","19500","4292","40544"
"GREENE","5036","2481","27","1","0","3334","5943","3800","12","0","1124","455","4694","5647","538","10879"
"GUILFORD","160110","90015","2275","21","0","125619","195179","126400","994","19","55448","13083","158705","197727","21608","378040"
"HALIFAX","21875","5018","112","1","0","10285","14182","19322","1104","3","2680","292","15931","19474","1886","37291"
"HARNETT","24436","30231","774","8","0","28604","52054","17236","484","15","14264","4756","34907","41267","7879","84053"
"HAYWOOD","12813","16074","341","1","0","16893","42608","469","121","1","2923","549","20779","23707","1636","46122"
"HENDERSON","17530","32344","631","1","0","38500","77591","2402","162","7","8844","2536","38255","45539","5212","89006"
"HERTFORD","9427","1571","38","0","0","3330","4613","8748","95","2","908","99","6021","7759","586","14366"
"HOKE","14192","7397","313","4","0","11756","13378","12681","2035","15","5553","2386","14667","17636","1359","33662"
"HYDE","1385","640","17","0","0","1066","2325","569","0","0","214","50","1392","1550","166","3108"
"IREDELL","28005","55828","874","6","0","50530","105582","14557","226","4","14874","4303","59825","66356","9062","135243"
"JACKSON","8950","8421","249","5","0","12404","24610","665","1526","3","3225","694","13050","14706","2273","30029"
"JOHNSTON","40532","56664","1177","8","0","53438","102929","24986","438","15","23451","7815","66265","76077","9477","151819"
"JONES","2589","2228","36","0","0","2174","4344","2062","13","1","607","82","3013","3533","481","7027"
"LEE","12943","11911","262","0","0","14239","25380","7382","151","7","6435","3177","16560","19776","3019","39355"
"LENOIR","16875","10209","144","0","0","9991","18569","14613","63","3","3971","711","15144","18992","3083","37219"
"LINCOLN","12227","31227","446","1","0","22649","56341","3561","93","1","6554","1962","29752","32324","4474","66550"
"MACON","5210","12408","172","0","0","10283","25780","191","64","1","2037","477","12974","14662","437","28073"
"MADISON","5357","4863","127","0","0","7017","15628","149","32","0","1555","190","7713","8216","1435","17364"
"MARTIN","8068","3471","47","0","0","4660","8679","6505","26","0","1036","166","6897","8616","733","16246"
"MCDOWELL","5989","12885","172","1","0","10837","27189","816","37","1","1841","536","13631","15043","1210","29884"
"MECKLENBURG","337027","162305","6168","22","0","294935","413004","247678","2153","55","137567","43177","338874","404811","56772","800457"
"MITCHELL","1097","6538","44","3","0","3526","10059","42","13","1","1093","125","4976","5461","771","11208"
"MONTGOMERY","5636","6325","85","0","0","5416","12193","3191","46","0","2032","748","7782","8665","1015","17462"
"MOORE","15770","31302","606","1","0","27914","60620","7734","353","6","6880","1657","33220","39166","3207","75593"
"NASH","29804","19640","304","1","0","18627","34611","26796","346","5","6618","1668","29071","35365","3940","68376"
"NEW HANOVER","52004","54177","1532","13","0","72244","138049","19767","400","12","21742","3880","75021","87908","17041","179970"
"NORTHAMPTON","8285","1564","45","1","0","3317","5175","7318","33","0","686","59","5758","6814","640","13212"
"ONSLOW","24356","45302","1682","5","0","46899","80379","18238","433","25","19169","6594","49884","58542","9818","118244"
"ORANGE","51697","13832","619","9","0","44769","76647","11831","257","1","22190","4135","45471","53938","11517","110926"
"PAMLICO","2930","3957","61","0","0","3023","7744","1442","27","0","758","99","4425","5017","529","9971"
"PASQUOTANK","11181","7318","207","1","0","10471","16362","9880","43","3","2890","388","12447","14800","1931","29178"
"PENDER","11359","19049","417","0","0","16993","36964","5951","119","4","4780","1179","21132","23425","3261","47818"
"PERQUIMANS","3087","3486","59","0","0","3606","7567","2029","20","2","620","57","4550","5182","506","10238"
"PERSON","9876","8092","124","1","0","9782","18168","6976","121","3","2607","480","12045","14059","1771","27875"
"PITT","49016","30306","771","10","0","39715","64346","40379","252","5","14836","3122","48724","61248","9846","119818"
"POLK","3737","6129","111","1","0","6523","14624","609","12","2","1254","251","7350","8642","509","16501"
"RANDOLPH","15847","49929","601","0","0","29639","78995","5996","314","6","10705","3525","42742","47587","5687","96016"
"RICHMOND","12326","7250","127","1","0","8524","16671","8804","400","0","2353","501","12337","14631","1260","28228"
"ROBESON","36343","12902","217","0","0","22349","20273","18880","24831","14","7813","1991","30850","38572","2389","71811"
"ROCKINGHAM","18543","24303","329","0","0","18728","43212","11265","101","0","7325","1123","27760","32467","1676","61903"
"ROWAN","23688","41520","594","0","0","31908","71249","15723","197","6","10535","2729","42451","48278","6981","97710"
"RUTHERFORD","10775","19833","256","1","0","15777","37878","4107","65","0","4592","830","20240","23229","3173","46642"
"SAMPSON","13257","15199","186","0","0","9374","22147","10214","542","0","5113","2601","16515","19629","1872","38016"
"SCOTLAND","10101","4372","77","0","0","6552","9535","7980","1647","8","1932","198","8658","11061","1383","21102"
"STANLY","8849","20755","199","4","0","14040","33988","4453","82","2","5322","594","18671","21032","4144","43847"
"STOKES","5627","16936","191","4","0","9679","27900","1204","52","0","3281","399","15310","16821","306","32437"
"SURRY","9835","22027","219","3","0","15445","40492","1728","50","2","5257","1920","20959","23572","2998","47529"
"SWAIN","3026","3052","66","0","0","3798","7593","98","1568","2","681","87","4477","5092","373","9942"
"TRANSYLVANIA","5979","8543","153","1","0","11914","23693","773","51","1","2072","236","11618","13441","1531","26590"
"TYRRELL","1063","451","7","0","0","775","1425","648","3","0","220","35","1012","1118","166","2296"
"UNION","39313","68440","1095","2","0","61413","122153","19317","485","9","28299","8063","73936","82435","13892","170263"
"VANCE","16891","4954","105","0","0","6780","11470","14378","59","1","2822","696","11904","15081","1745","28730"
"WAKE","291773","179550","6538","61","0","336652","497738","147495","2021","47","167273","33293","342641","392135","79798","814574"
"WARREN","8110","2224","41","0","0","2875","5369","6390","537","2","952","114","5723","6851","676","13250"
"WASHINGTON","4846","1373","20","0","0","1959","3723","3922","11","0","542","65","3490","4348","360","8198"
"WATAUGA","11829","12870","449","18","0","20493","39730","906","69","11","4943","1262","19695","22816","3148","45659"
"WAYNE","28182","25647","437","1","0","21650","41977","24145","132","4","9659","2895","31955","38369","5593","75917"
"WILKES","7294","23981","209","3","0","12656","38705","1601","52","0","3785","884","19549","21620","2974","44143"
"WILSON","25635","13803","239","2","0","15683","27061","22196","110","0","5995","1683","23226","29146","2990","55362"
"YADKIN","3175","14130","128","0","0","7433","21761","743","29","1","2332","899","11177","12243","1446","24866"
"YANCEY","4036","5528","75","0","0","4966","13354","74","23","1","1153","126","6603","7185","817","14605"
