"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","35746","32187","522","13","0","22","29434","68294","20245","248","0","0","0","0","9137","3468","42341","52168","3415","97924","0"
"ALEXANDER","5407","10524","84","0","0","8","7076","21170","902","35","0","0","0","0","992","278","10864","11744","491","23099","0"
"ALLEGHANY","2265","2557","30","1","0","0","2044","6476","70","6","0","0","0","0","345","154","3216","3505","176","6897","0"
"ANSON","10117","2325","26","3","0","23","3116","6496","6682","28","0","0","0","0","2404","74","6073","7377","2160","15610","0"
"ASHE","4616","7763","73","1","0","3","5317","17049","99","20","0","0","0","0","605","181","8261","9248","264","17773","0"
"AVERY","1320","6518","48","2","0","1","3275","10591","77","20","0","0","0","0","476","89","5162","5791","211","11164","0"
"BEAUFORT","11971","10467","88","3","0","6","8751","21983","7529","45","0","0","0","0","1729","380","13726","16361","1199","31286","0"
"BERTIE","8673","1387","25","1","0","1","2450","4535","7469","17","0","0","0","0","516","32","5355","6832","350","12537","0"
"BLADEN","11084","4052","43","1","0","4","6263","12400","7800","380","0","0","0","0","867","372","9693","11513","241","21447","0"
"BRUNSWICK","25347","38525","425","14","0","18","35957","85022","8330","293","0","0","0","0","6641","1158","44601","51696","3989","100286","0"
"BUNCOMBE","71827","43687","1474","123","0","33","71374","161985","10302","362","0","0","0","0","15869","3472","83066","98498","6954","188518","0"
"BURKE","15625","19497","272","11","0","19","17370","46512","3150","78","0","0","0","0","3054","814","24416","27572","806","52794","0"
"CABARRUS","39588","47326","850","33","0","47","43801","92327","24496","329","0","0","0","0","14493","4743","57681","68478","5486","131645","0"
"CALDWELL","11623","23193","345","15","0","16","14504","44899","2614","63","0","0","0","0","2120","759","23280","25719","697","49696","0"
"CAMDEN","1888","2381","56","1","0","1","2970","6022","948","9","0","0","0","0","318","33","3478","3700","119","7297","0"
"CARTERET","10702","21705","226","2","0","4","16955","44519","2371","92","0","0","0","0","2612","474","22347","25495","1752","49594","0"
"CASWELL","6902","3188","33","1","0","3","4191","8897","4739","19","0","0","0","0","663","138","6460","7516","342","14318","0"
"CATAWBA","22387","42666","430","10","0","23","32868","81261","8706","117","0","0","0","0","8300","2872","44800","51127","2457","98384","0"
"CHATHAM","19918","12676","249","17","0","15","19143","40117","5952","108","0","0","0","0","5841","1523","22346","26311","3361","52018","0"
"CHEROKEE","4339","9422","127","6","0","6","6731","19807","201","120","0","0","0","0","503","155","9743","10826","62","20631","0"
"CHOWAN","4226","2518","25","1","0","1","2645","6190","2853","10","0","0","0","0","363","51","4110","5169","137","9416","0"
"CLAY","1644","3612","49","2","0","2","2993","7946","40","14","0","0","0","0","302","54","3843","4293","166","8302","0"
"CLEVELAND","23151","20504","272","7","0","12","16730","44493","13037","79","0","0","0","0","3067","573","27019","32051","1606","60676","0"
"COLUMBUS","17359","7318","70","3","0","7","9109","21236","10472","914","0","0","0","0","1244","277","15170","18231","465","33866","0"
"CRAVEN","21173","23658","372","12","0","10","20743","47039","14178","152","0","0","0","0","4599","1459","29126","35336","1506","65968","0"
"CUMBERLAND","90143","45886","1234","33","0","71","63943","86687","83239","2170","0","0","0","0","29214","11340","83435","105096","12779","201310","0"
"CURRITUCK","3511","7260","160","6","0","4","7876","16962","1007","43","0","0","0","0","805","136","8954","9502","361","18817","0"
"DARE","7909","8997","216","7","0","3","11061","26481","540","36","0","0","0","0","1136","233","13200","14531","462","28193","0"
"DAVIDSON","23220","48851","440","13","0","23","30227","86211","9801","237","0","0","0","0","6525","1865","46678","53446","2650","102774","0"
"DAVIE","4904","14633","121","4","0","8","8801","24780","1806","34","0","0","0","0","1851","476","13046","14688","737","28471","0"
