"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"IREDELL","26776","59657","848","43","531","11","14","46","54469","109446","15457","206","12","1670","419","10110","5075","5572","62487","69220","10688","142395","1"
"JACKSON","7894","8637","210","26","56","4","2","8","13262","23930","571","1499","9","235","175","2967","713","851","12757","14359","2983","30099","1"
"JOHNSTON","40031","60124","1138","89","924","25","34","92","59514","106694","27130","446","28","1142","597","17401","8533","10382","69214","79565","13192","161971","1"
"JONES","2204","2382","27","0","20","3","1","4","2275","4211","1827","10","2","21","26","715","104","116","2895","3315","706","6916","1"
"LEE","11927","12667","303","21","174","1","4","6","15015","25532","7194","140","9","319","257","3874","2793","3778","16737","19876","3505","40118","1"
"LENOIR","15041","10576","129","15","265","3","21","16","11102","18179","13864","53","5","92","113","3972","890","947","14619","18603","3946","37168","1"
"LINCOLN","11071","32962","382","15","205","10","2","17","23444","56869","3695","86","3","345","155","5086","1869","2312","30028","32773","5307","68108","1"
"MACON","4616","12485","187","9","38","3","3","5","11126","25933","196","65","1","118","59","1485","615","672","13213","14763","496","28472","1"
"MADISON","4639","5014","113","16","46","3","1","5","7402","15184","112","25","3","61","41","1585","228","205","7395","8015","1829","17239","1"
"MARTIN","7117","3611","57","4","40","1","2","4","5344","8519","5882","24","1","22","50","1444","238","224","6525","8231","1424","16180","1"
"MCDOWELL","5032","13734","174","12","84","3","6","10","11313","27364","797","39","1","153","124","1270","620","668","13793","15061","1514","30368","1"
"MECKLENBURG","315252","155960","5335","585","4378","82","185","293","319017","402238","238535","2058","96","24621","4924","82241","46374","49326","330683","397897","72507","801087","1"
"MITCHELL","965","6418","54","2","21","0","2","3","3597","9802","42","14","1","17","15","1076","95","136","4852","5320","890","11062","1"
"MONTGOMERY","4532","6628","69","6","49","0","6","10","5725","11789","2755","49","1","178","42","1525","686","834","7336","8308","1381","17025","1"
"MOORE","14602","32674","594","23","201","5","6","24","29758","62465","7190","384","8","703","247","4488","2402","2109","34060","39804","4023","77887","1"
"NASH","26377","19838","278","20","267","10","12","19","22088","33989","25996","360","5","368","266","5821","2104","2081","28352","34621","5936","68909","1"
"NEW HANOVER","48514","54402","1320","136","689","19","16","41","76071","137036","17581","395","17","1541","765","19114","4759","4476","73302","87323","20583","181208","1"
"NORTHAMPTON","7143","1607","31","2","34","1","0","3","3702","4939","6557","29","0","11","15","882","90","72","5353","6252","918","12523","1"
"ONSLOW","21073","48877","1570","58","534","21","11","56","52166","84102","17938","473","71","1791","738","11753","7500","8073","53183","59973","11210","124366","1"
"ORANGE","48926","13290","473","81","279","6","7","13","46045","74500","11323","228","8","5471","1070","11947","4573","4734","44269","53035","11816","109120","1"
"PAMLICO","2540","4221","48","5","27","2","3","4","3208","7834","1341","24","1","44","15","663","136","132","4485","4937","636","10058","1"
"PASQUOTANK","9693","7714","183","13","138","1","3","5","11271","16241","8963","34","3","154","141","2794","691","478","12077","14168","2776","29021","1"
"PENDER","10358","21415","411","17","172","5","1","12","19067","39614","5609","140","6","244","147","4196","1502","1580","22336","24643","4479","51458","1"
"PERQUIMANS","2561","3742","58","3","34","2","1","3","3718","7348","1739","18","2","26","18","856","115","76","4301","4935","886","10122","1"
"PERSON","8889","8630","121","10","55","2","3","10","10114","18028","6769","111","3","57","90","2140","636","643","11957","13861","2016","27834","1"
"PITT","44942","30508","665","76","544","17","23","40","43184","62903","38485","244","12","1082","619","12061","4593","3861","47470","59901","12628","119999","1"
"POLK","3391","6397","100","6","38","2","0","4","6702","14667","566","14","2","54","36","1027","274","315","7363","8671","606","16640","1"
"RANDOLPH","13994","51304","537","25","327","8","12","20","30771","77893","6043","299","9","781","224","7636","4113","4725","42501","47452","7045","96998","1"
"RICHMOND","10640","7907","106","13","119","4","4","5","8933","16091","8184","384","3","150","54","2019","846","681","11816","14080","1835","27731","1"
"ROBESON","30482","15642","225","25","388","11","14","31","27058","19700","18111","25000","46","289","431","7224","3075","2464","30613","38177","5086","73876","1"
"ROCKINGHAM","16360","25720","328","21","189","10","13","33","20062","43870","11051","103","0","220","165","5887","1440","1503","27621","32160","2955","62736","1"
"ROWAN","21221","43018","593","41","532","15","16","60","32844","70977","15044","167","7","545","301","7910","3389","3778","42203","47983","8154","98340","1"
"RUTHERFORD","8818","20611","245","17","157","3","7","15","16225","37181","3728","48","1","144","96","3904","996","1010","19692","22646","3760","46098","1"
"SAMPSON","11842","15803","179","10","168","6","7","8","9954","22025","9633","527","2","98","114","3079","2499","3113","16471","19358","2148","37977","1"
"SCOTLAND","8714","4932","73","12","104","3","7","6","7406","9282","7380","1728","18","164","109","2284","292","268","8427","10670","2160","21257","1"
"STANLY","7961","22290","216","25","237","3","7","55","14913","34985","4711","83","7","438","67","4482","934","895","19175","21717","4815","45707","1"
"STOKES","4769","17847","208","18","68","6","0","9","10136","28412","1223","54","2","79","83","2735","473","539","15770","17195","96","33061","1"
"SURRY","8408","23134","216","17","99","5","3","7","15781","40071","1577","47","3","130","96","4071","1675","2254","20960","23420","3290","47670","1"
"SWAIN","2555","3211","70","11","33","3","3","4","3885","7302","92","1570","1","38","36","587","149","103","4417","4850","508","9775","1"
"TRANSYLVANIA","5402","8522","146","5","38","4","4","9","11952","23160","692","47","2","94","73","1671","343","290","11404","12996","1682","26082","1"
"TYRRELL","965","491","11","0","3","0","0","0","879","1422","631","3","0","21","4","225","43","41","1018","1100","231","2349","1"
"UNION","37539","70407","1100","73","658","15","11","45","65800","116689","18560","513","14","4435","730","26639","8068","9024","72351","80326","22971","175648","1"
"VANCE","14693","5313","107","10","103","1","6","13","7192","11132","13152","55","2","102","92","2078","825","862","11050","14370","2018","27438","1"
"WAKE","277130","172653","5347","566","3471","57","91","138","360639","495356","142780","2138","94","36214","4980","93093","45437","38553","341750","394803","83539","820092","1"
"WARREN","7373","2482","44","3","31","6","1","4","3224","5564","6006","529","3","35","42","792","197","150","5623","6720","825","13168","1"
"WASHINGTON","4304","1503","21","0","11","0","0","2","2104","3603","3616","8","1","18","13","590","96","65","3294","4075","576","7945","1"
"WATAUGA","10576","12222","307","64","111","5","4","9","20032","37565","783","47","14","372","415","3342","792","1312","18684","21497","3149","43330","1"
"WAYNE","25422","26193","416","27","561","19","23","53","21907","41133","22852","140","7","541","372","5666","3910","3631","31115","37435","6071","74621","1"
"WILKES","6118","24933","189","11","109","5","2","10","13176","38664","1530","49","0","138","97","3157","918","1070","19633","21629","3291","44553","1"
"WILSON","22743","14002","239","19","215","7","11","18","16082","26264","20548","115","2","279","132","3780","2216","2093","22057","27822","3457","53336","1"
"YADKIN","2700","14544","129","5","53","4","0","6","7736","21659","709","23","2","68","38","1808","870","1092","11153","12202","1822","25177","1"
"YANCEY","3452","5479","78","8","28","0","1","2","5184","12770","69","28","1","30","22","1148","164","176","6387","6900","945","14232","1"
