"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"CLAY","1274","5042","53","2","0","0","0","0","3626","9342","43","16","0","18","10","483","85","101","4553","4989","455","9997","1"
"CLEVELAND","18221","27498","400","21","0","0","0","0","22439","47234","12943","96","7","378","213","6290","1418","1271","28823","33614","6142","68579","1"
"COLUMBUS","12282","11676","118","7","0","0","0","0","12507","22209","9885","950","4","59","83","2720","680","645","15560","18348","2682","36590","1"
"CRAVEN","18472","28538","542","39","0","0","0","0","27560","52428","13405","181","8","1270","261","4950","2648","2375","32219","37945","4987","75151","1"
"CUMBERLAND","82329","50481","1750","149","0","0","0","0","82499","84484","84263","2369","125","3624","1958","25483","14902","14730","85908","106608","24692","217208","1"
"CURRITUCK","3004","10352","202","5","0","0","0","0","10391","20523","1171","43","3","126","66","1515","507","296","10869","11543","1542","23954","1"
"DARE","6620","11265","224","17","0","0","0","0","13849","28818","517","33","1","122","63","1739","682","410","14464","15750","1761","31975","1"
"DAVIDSON","20630","58680","683","33","0","0","0","0","40437","93771","11097","255","6","984","265","10237","3848","4017","51699","58354","10410","120463","1"
"DAVIE","4428","17001","155","13","0","0","0","0","11519","27646","1929","41","0","148","85","2401","866","1042","14634","16249","2233","33116","1"
"DUPLIN","9798","10438","121","10","0","0","0","0","11109","18340","7745","60","3","65","126","3218","1919","2557","13304","15442","2730","31476","1"
"DURHAM","121634","22665","1043","203","0","0","0","0","95202","113684","71481","577","47","9258","2532","31267","11901","13451","93292","118580","28875","240747","1"
"EDGECOMBE","19078","6900","109","11","0","0","0","0","8886","12066","18368","65","3","57","92","3626","707","738","13584","17781","3619","34984","1"
"FORSYTH","94214","71495","1599","179","0","0","0","0","101881","159537","64330","509","36","3709","1456","26781","13010","15416","108964","134685","25719","269368","1"
"FRANKLIN","16528","17553","389","18","0","0","0","0","20846","34801","12324","142","6","400","186","5102","2373","2486","23061","26338","5935","55334","1"
"GASTON","40033","62315","1140","68","0","0","0","0","56932","109383","28902","325","14","1532","650","13131","6551","7273","68175","80362","11951","160488","1"
"GATES","3046","2275","32","2","0","0","0","0","2735","5122","2296","17","0","10","37","527","81","57","3542","3962","586","8090","1"
"GRAHAM","948","3210","31","0","0","0","0","0","1975","5582","10","272","1","16","5","228","50","44","2897","3061","206","6164","1"
"GRANVILLE","14927","11582","217","8","0","0","0","0","14576","22292","10750","73","3","181","184","6528","1299","1298","16041","18352","6917","41310","1"
"GREENE","4340","2708","30","3","0","0","0","0","3794","5896","3550","9","1","16","14","851","538","569","4606","5520","749","10875","1"
"GUILFORD","151603","88918","2001","244","0","0","0","0","141986","191949","127212","975","56","10724","2548","34016","17272","16410","160019","199169","25564","384752","1"
"HALIFAX","18445","4844","93","7","0","0","0","0","10708","13197","17061","949","4","182","119","2139","446","346","14354","17623","2120","34097","1"
"HARNETT","23824","33861","777","63","0","0","0","0","33796","56386","18085","482","33","832","503","10180","5820","6448","38292","44476","9553","92321","1"
"HAYWOOD","11172","17117","317","26","0","0","0","0","18920","43588","496","134","0","168","100","2367","699","761","21489","24366","1697","47552","1"
"HENDERSON","16781","32323","609","51","0","0","0","0","40691","77998","2344","150","15","576","370","6009","2993","3412","38813","45863","5779","90455","1"
"HERTFORD","8041","1686","38","4","0","0","0","0","3658","4469","7765","90","3","41","50","856","153","109","5554","7074","799","13427","1"
"HOKE","12849","7934","299","26","0","0","0","0","14125","13331","12518","1899","22","372","222","4198","2671","2681","14601","17267","3365","35233","1"
"HYDE","1187","702","12","0","0","0","0","0","1067","2240","503","2","0","2","8","158","55","62","1323","1493","152","2968","1"
"IREDELL","27063","60489","877","47","0","0","0","0","56859","111045","15889","209","13","1738","417","10559","5465","5848","63810","70377","11148","145335","1"
"JACKSON","7768","8750","219","24","0","0","0","0","13554","24120","574","1512","9","237","181","2946","736","887","12865","14501","2949","30315","1"
"JOHNSTON","40288","60809","1187","90","0","0","0","0","62720","108385","27788","450","28","1224","578","17404","9237","10998","70590","81114","13390","165094","1"
"JONES","2171","2399","30","0","0","0","0","0","2345","4250","1824","11","2","19","22","703","114","126","2927","3331","687","6945","1"
"LEE","11894","12840","307","23","0","0","0","0","15639","25750","7275","139","9","331","248","3894","3057","3974","17042","20123","3538","40703","1"
"LENOIR","14784","10599","136","17","0","0","0","0","11636","18188","13794","52","5","96","116","3975","946","995","14622","18598","3952","37172","1"
"LINCOLN","11067","33439","402","17","0","0","0","0","24109","57555","3766","88","3","356","151","5114","2001","2417","30484","33215","5335","69034","1"
"MACON","4587","12603","190","10","0","0","0","0","11593","26348","199","65","1","120","58","1508","684","731","13468","15010","505","28983","1"
"MADISON","4550","5072","114","15","0","0","0","0","7649","15329","112","25","3","65","39","1595","232","205","7467","8086","1847","17400","1"
"MARTIN","6977","3637","60","5","0","0","0","0","5456","8497","5824","25","1","22","49","1466","251","229","6494","8191","1450","16135","1"
"MCDOWELL","4950","13841","178","11","0","0","0","0","11701","27596","816","38","0","153","121","1298","659","696","13957","15201","1523","30681","1"
"MECKLENBURG","317456","156635","5393","573","0","0","0","0","331186","407092","242521","2084","95","25370","4805","80138","49138","51529","336931","404433","69879","811243","1"
"MITCHELL","960","6402","56","3","0","0","0","0","3670","9838","45","14","1","16","15","1053","109","144","4879","5338","874","11091","1"
"MONTGOMERY","4456","6643","71","6","0","0","0","0","5894","11854","2732","47","1","182","42","1483","729","868","7413","8302","1355","17070","1"
"MOORE","14604","33160","605","24","0","0","0","0","30918","63375","7234","393","8","734","245","4786","2536","2228","34709","40519","4083","79311","1"
"NASH","26366","19957","270","21","0","0","0","0","22901","34199","26215","364","5","369","255","5886","2222","2189","28599","34898","6018","69515","1"
"NEW HANOVER","48593","54760","1338","133","0","0","0","0","78703","138850","17686","398","16","1595","762","19168","5052","4716","74388","88580","20559","183527","1"
"NORTHAMPTON","7073","1643","33","2","0","0","0","0","3819","4996","6542","30","0","11","14","879","98","82","5391","6269","910","12570","1"
"ONSLOW","21391","50189","1631","58","0","0","0","0","55011","86156","18337","479","71","1870","732","12572","8063","8550","54755","61699","11826","128280","1"
"ORANGE","49259","13309","477","82","0","0","0","0","47541","75117","11368","231","9","5635","1039","12417","4852","4851","44905","53742","12021","110668","1"
"PAMLICO","2518","4257","49","5","0","0","0","0","3352","7943","1347","24","1","46","16","659","145","143","4549","4991","641","10181","1"
"PASQUOTANK","9772","7935","191","15","0","0","0","0","11672","16574","9101","35","4","158","141","2826","746","504","12342","14450","2793","29585","1"
"PENDER","10308","21748","405","16","0","0","0","0","19935","40441","5612","138","5","248","141","4208","1619","1674","22782","25099","4531","52412","1"
"PERQUIMANS","2555","3821","57","3","0","0","0","0","3814","7471","1737","17","2","25","19","858","121","81","4360","5003","887","10250","1"
"PERSON","8843","8745","126","9","0","0","0","0","10365","18195","6799","111","3","57","92","2163","668","672","12064","13977","2047","28088","1"
"PITT","45031","30999","675","77","0","0","0","0","46200","63794","38898","244","13","1133","627","13479","4794","4080","48199","60908","13875","122982","1"
"POLK","3391","6540","103","6","0","0","0","0","6912","14947","571","14","2","54","36","1035","293","329","7504","8840","608","16952","1"
"RANDOLPH","13927","51427","543","26","0","0","0","0","31772","78207","6103","292","9","801","215","7685","4383","4977","42781","47810","7104","97695","1"
"RICHMOND","10550","8048","107","13","0","0","0","0","9410","16274","8262","393","3","155","51","2077","913","737","11983","14245","1900","28128","1"
"ROBESON","30162","15898","226","27","0","0","0","0","28663","19726","18200","25141","46","294","431","7858","3280","2617","30832","38427","5717","74976","1"
"ROCKINGHAM","16170","25956","334","21","0","0","0","0","20709","44231","11086","104","1","230","167","5817","1554","1607","27819","32393","2978","63190","1"
"ROWAN","21307","43308","609","45","0","0","0","0","34292","71541","15357","165","7","575","315","7921","3680","4012","42746","48587","8228","99561","1"
"RUTHERFORD","8709","20870","248","17","0","0","0","0","16760","37640","3747","47","1","151","96","3861","1061","1046","19980","22898","3726","46604","1"
"SAMPSON","11681","15893","176","11","0","0","0","0","10386","22088","9589","526","2","100","110","3028","2704","3259","16548","19413","2186","38147","1"
"SCOTLAND","8624","4986","77","12","0","0","0","0","7863","9343","7413","1759","18","169","111","2448","301","279","8503","10750","2309","21562","1"
"STANLY","7913","22536","227","31","0","0","0","0","15598","35427","4815","82","7","451","68","4437","1018","974","19461","22055","4789","46305","1"
"STOKES","4719","17975","208","19","0","0","0","0","10479","28698","1235","56","2","80","81","2741","507","566","15944","17345","111","33400","1"
"SURRY","8228","23346","225","18","0","0","0","0","16293","40402","1588","47","3","135","96","4032","1807","2375","21192","23655","3263","48110","1"
"SWAIN","2488","3264","73","11","0","0","0","0","4004","7348","95","1574","1","38","36","587","161","112","4448","4881","511","9840","1"
"TRANSYLVANIA","5362","8573","150","8","0","0","0","0","12242","23358","702","45","2","99","73","1686","370","299","11547","13098","1690","26335","1"
"TYRRELL","945","506","11","0","0","0","0","0","900","1436","628","3","0","21","4","224","46","44","1020","1111","231","2362","1"
"UNION","37848","71167","1117","79","0","0","0","0","68778","117807","18878","526","15","4670","726","27804","8563","9463","73432","81489","24068","178989","1"
"VANCE","14617","5360","112","10","0","0","0","0","7668","11138","13280","57","3","105","91","2206","887","912","11121","14489","2157","27767","1"
"WAKE","278515","173068","5366","584","0","0","0","0","375799","501674","145470","2196","95","37571","4885","93437","48004","40380","347809","401434","84089","833332","1"
"WARREN","7308","2531","43","2","0","0","0","0","3370","5615","6012","529","3","34","43","807","211","166","5644","6757","853","13254","1"
"WASHINGTON","4256","1538","23","1","0","0","0","0","2158","3615","3612","8","1","17","13","607","103","74","3314","4076","586","7976","1"
"WATAUGA","10699","12352","325","61","0","0","0","0","21046","38367","831","50","14","379","435","3580","827","1421","19183","21985","3315","44483","1"
"WAYNE","25356","26408","439","27","0","0","0","0","23180","41337","22956","143","7","549","366","5899","4153","3864","31455","37765","6190","75410","1"
"WILKES","6011","25075","191","11","0","0","0","0","13577","38929","1546","49","0","153","95","3109","984","1125","19810","21816","3239","44865","1"
"WILSON","22559","14078","233","22","0","0","0","0","16820","26364","20635","119","2","290","132","3828","2342","2216","22202","27978","3532","53712","1"
"YADKIN","2687","14631","123","4","0","0","0","0","7909","21791","719","23","2","66","36","1798","919","1138","11277","12267","1810","25354","1"
"YANCEY","3393","5521","83","9","0","0","0","0","5340","12884","70","28","1","32","21","1135","175","181","6439","6967","940","14346","1"
