"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","36547","37969","633","45","0","0","0","0","42485","75104","24166","260","20","1277","643","10087","6122","7352","48753","58744","10182","117679","1"
"ALEXANDER","3744","12613","114","5","0","0","0","0","9058","22134","931","32","2","153","37","1774","471","571","11428","12239","1867","25534","1"
"ALLEGHANY","1560","3561","36","1","0","0","0","0","2918","7076","76","10","0","7","13","729","165","245","3584","3820","672","8076","1"
"ANSON","7745","3355","54","6","0","0","0","0","4600","6626","6055","33","2","90","23","2682","249","195","5880","7127","2753","15760","1"
"ASHE","3425","9478","98","5","0","0","0","0","7400","18543","112","25","4","57","19","1382","264","348","9101","9968","1337","20406","1"
"AVERY","1133","7050","63","4","0","0","0","0","4000","11020","56","17","0","27","14","972","144","134","5454","5900","896","12250","1"
"BEAUFORT","9174","13154","122","9","0","0","0","0","10931","23418","6493","39","3","61","53","2525","798","746","14099","16592","2699","33390","1"
"BERTIE","7034","1783","41","1","0","0","0","0","3374","4556","6630","16","1","28","15","915","72","52","5038","6270","925","12233","1"
"BLADEN","8183","5844","76","8","0","0","0","0","8319","12382","7035","396","6","26","87","1947","551","634","9471","11271","1688","22430","1"
"BRUNSWICK","27249","57623","708","37","0","0","0","0","54612","116335","9085","405","12","621","245","10702","2824","2565","59387","68664","12178","140229","1"
"BUNCOMBE","71372","44865","1531","228","0","0","0","0","93552","174046","10114","364","44","1646","1002","18055","6277","6029","89860","104869","16819","211548","1"
"BURKE","11464","24867","353","20","0","0","0","0","22963","49593","3052","94","2","966","131","4217","1612","1631","26047","29000","4620","59667","1"
"CABARRUS","43071","51718","1084","117","0","0","0","0","62317","96440","32539","420","21","4141","701","15681","8364","8495","65920","77145","15242","158307","1"
"CALDWELL","8774","27737","341","14","0","0","0","0","18448","45846","2528","77","0","204","144","5388","1127","1333","24317","27008","3989","55314","1"
"CAMDEN","1204","3306","68","6","0","0","0","0","3716","6662","862","8","2","36","16","553","161","77","3713","3974","613","8300","1"
