"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","37115","36495","697","24","36","0","38672","73593","23378","257","10","1059","670","9571","4501","5894","47142","57217","8680","113039","1"
"ALEXANDER","4196","12203","114","3","18","0","8673","22104","965","35","1","152","37","1551","362","501","11433","12202","1572","25207","1"
"ALLEGHANY","1767","3327","43","0","6","0","2797","7056","74","7","0","6","15","648","134","238","3537","3812","591","7940","1"
"ANSON","8885","3126","57","1","9","0","4140","6862","6497","32","1","97","22","2523","184","141","6170","7457","2591","16218","1"
"ASHE","3749","9248","103","2","10","0","7108","18619","115","25","2","51","19","1169","220","330","9112","10043","1065","20220","1"
"AVERY","1292","7341","64","1","8","0","4092","11625","61","19","0","25","19","929","120","117","5718","6277","803","12798","1"
"BEAUFORT","10346","12820","137","3","14","0","10984","23968","7191","42","2","60","72","2262","707","681","14696","17250","2358","34304","1"
"BERTIE","7692","1691","37","1","0","0","3227","4591","7125","20","1","32","18","794","67","55","5267","6590","791","12648","1"
"BLADEN","9280","5480","89","2","7","0","7796","12686","7557","408","3","24","94","1370","512","617","9870","11647","1137","22654","1"
"BRUNSWICK","27425","53033","705","18","62","0","50254","109412","9001","383","9","512","259","9728","2193","2087","55942","64739","10816","131497","1"
"BUNCOMBE","73066","44811","1664","106","127","0","88731","173502","10187","341","45","1553","990","16433","5454","5379","88989","104298","15218","208505","1"
"BURKE","12591","23554","356","7","20","0","22346","49207","3068","91","1","939","126","4072","1370","1410","25817","28788","4269","58874","1"
"CABARRUS","43819","51405","1229","64","163","0","58639","97655","31426","402","10","3534","748","14725","6819","7360","65208","76446","13665","155319","1"
"CALDWELL","9357","26535","374","5","27","0","17537","46104","2562","73","0","186","133","3840","937","1163","23864","26407","3564","53835","1"
"CAMDEN","1420","3219","76","0","8","0","3805","6994","936","10","1","35","18","383","151","63","3903","4192","433","8528","1"
"CARTERET","9414","26000","361","5","32","0","20840","48997","2238","103","7","295","136","4132","744","748","24566","27817","4269","56652","1"
"CASWELL","5979","4251","63","2","5","0","4914","9417","4548","22","1","30","49","935","212","234","6660","7602","952","15214","1"
"CATAWBA","20222","48325","680","18","114","0","42577","87019","8725","145","4","2514","346","8715","4468","4946","48862","54411","8663","111936","1"
"CHATHAM","21115","14328","334","11","37","0","24975","44720","5879","124","3","1059","258","6797","1960","2332","25084","29189","6527","60800","1"
"CHEROKEE","3362","11918","151","1","8","0","7893","21729","247","123","1","88","32","882","231","244","11010","11842","481","23333","1"
"CHOWAN","3658","3160","44","0","6","0","3525","6763","2870","13","5","16","27","585","114","89","4500","5512","381","10393","1"
"CLAY","1402","4779","61","0","2","0","3589","9234","42","16","0","17","9","439","76","91","4493","4934","406","9833","1"
"CLEVELAND","19902","26055","408","12","37","0","21384","47259","13297","90","4","317","218","5469","1144","1073","28918","33526","5354","67798","1"
"COLUMBUS","14116","10831","114","4","5","0","11441","22113","10282","951","4","63","85","2414","599","562","15665","18564","2282","36511","1"
"CRAVEN","20063","28263","598","20","83","0","27289","53183","14239","179","8","1181","293","4891","2342","2197","32722","38791","4803","76316","1"
"CUMBERLAND","87304","49006","1841","72","227","0","75173","86568","85121","2367","67","3425","2067","20865","13143","13774","86020","107064","20539","213623","1"
"CURRITUCK","3365","10027","215","4","18","0","10151","20628","1183","46","3","104","75","1307","434","239","10920","11577","1283","23780","1"
"DARE","7560","11443","261","11","18","0","14027","30127","555","37","1","128","62","1825","585","357","15017","16512","1791","33320","1"
"DAVIDSON","21390","56005","707","18","114","0","38022","92384","10697","240","7","852","265","8887","2924","3293","50498","57193","8565","116256","1"
"DAVIE","4698","16560","163","10","40","0","11147","27453","1931","46","0","143","80","2310","655","879","14484","16117","2017","32618","1"
"DUPLIN","10788","9905","137","8","24","0","10710","18417","8135","70","1","69","134","3131","1615","2416","13399","15668","2505","31572","1"
"DURHAM","124943","23405","1194","71","204","0","85114","113733","73180","570","33","8544","2677","26379","9815","11668","92908","117953","24070","234931","1"
"EDGECOMBE","20535","6629","106","4","32","0","6997","12035","19308","59","2","47","113","2139","600","622","13923","18267","2113","34303","1"
"FORSYTH","97364","70918","1692","77","219","0","93305","158996","65041","511","30","3373","1509","23707","10408","13520","108134","133111","22330","263575","1"
"FRANKLIN","16830","16205","391","8","41","0","18466","32902","12013","140","3","305","187","4709","1682","1918","21769","24967","5205","51941","1"
"GASTON","40664","60442","1181","32","192","0","53977","108682","27515","333","4","1348","665","12643","5298","6006","66665","78418","11405","156488","1"
"GATES","3442","2092","38","2","5","0","2628","5097","2448","16","0","11","40","512","83","53","3581","4082","544","8207","1"
"GRAHAM","1099","3071","33","0","1","0","1896","5535","10","263","1","19","5","229","38","37","2853","3039","208","6100","1"
"GRANVILLE","16010","11019","224","7","49","0","13351","23156","11514","78","3","180","192","4258","1279","1207","16533","19149","4978","40660","1"
"GREENE","4850","2533","28","1","12","0","3522","5973","3769","12","0","18","24","676","474","520","4735","5646","565","10946","1"
"GUILFORD","155367","88590","2220","87","223","0","130666","193707","125205","954","27","9705","2671","30367","14517","14113","158220","197069","21864","377153","1"
"HALIFAX","20392","4866","100","2","37","0","10383","13700","18378","1040","5","173","137","1939","408","315","15289","18606","1885","35780","1"
"HARNETT","24064","30890","801","30","105","0","30330","53335","17616","472","17","657","512","9028","4583","5436","35952","42124","8144","86220","1"
"HAYWOOD","12083","16237","314","13","21","0","17452","42551","474","115","0","155","97","2194","534","620","20801","23627","1692","46120","1"
"HENDERSON","17240","32103","625","27","68","0","39362","77623","2387","145","10","532","393","5922","2413","2938","38397","45583","5445","89425","1"
"HERTFORD","8820","1556","38","1","8","0","3368","4468","8296","93","2","41","57","691","143","99","5703","7443","645","13791","1"
"HOKE","13809","7428","313","15","19","0","11984","13191","12670","1967","16","345","255","2783","2341","2446","14558","17375","1635","33568","1"
"HYDE","1366","681","16","0","0","0","1115","2381","570","0","0","1","8","174","44","66","1411","1603","164","3178","1"
"IREDELL","27457","57165","906","28","101","0","53264","108094","14882","224","5","1511","451","9543","4211","4911","61308","67976","9637","138921","1"
"JACKSON","8463","8439","255","15","9","0","12544","24371","621","1547","6","241","185","2131","623","750","12949","14564","2212","29725","1"
"JOHNSTON","40110","57567","1231","49","260","0","56376","104616","25923","431","17","943","647","16265","6751","8865","67407","77583","10603","155593","1"
"JONES","2496","2322","35","0","8","0","2294","4432","2042","12","1","19","23","531","95","105","3077","3538","540","7155","1"
"LEE","12477","12002","285","8","33","0","14763","25392","7340","140","6","254","272","3756","2408","3457","16605","19833","3130","39568","1"
"LENOIR","16479","10513","149","12","62","0","10899","18921","14724","64","7","102","125","3344","827","881","15421","19325","3368","38114","1"
"LINCOLN","11804","32063","430","15","55","0","23383","57071","3650","87","2","323","152","4807","1658","2141","30129","32711","4910","67750","1"
"MACON","4980","12481","192","3","4","0","10671","25947","201","64","0","117","63","1425","514","573","13108","14742","481","28331","1"
"MADISON","4977","4828","121","10","16","0","7121","15361","128","27","0","47","45","1263","202","193","7518","8102","1453","17073","1"
"MARTIN","7647","3514","53","2","2","0","4802","8576","6287","28","0","25","53","847","204","194","6708","8478","834","16020","1"
"MCDOWELL","5604","13103","183","6","25","0","11027","27109","828","36","1","137","127","1135","575","638","13590","15038","1320","29948","1"
"MECKLENBURG","323599","155790","5969","253","785","0","300858","404370","239964","2056","61","22592","5133","71186","41892","45350","330718","397235","59301","787254","1"
