"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","40601","31374","263","0","0","0","22326","69370","19173","238","0","0","0","0","5783","1604","41427","51265","1872","94564","0"
"ALEXANDER","7390","10566","48","0","0","0","5926","22367","1054","27","0","0","0","0","482","180","11399","12386","145","23930","0"
"ALLEGHANY","3242","2432","19","0","0","0","1696","7129","79","12","0","0","0","0","169","117","3462","3879","48","7389","0"
"ANSON","12618","2407","11","0","0","0","2211","7827","7725","35","0","0","0","0","1660","39","7054","8488","1705","17247","0"
"ASHE","6452","8032","38","0","0","0","4476","18611","103","16","0","0","0","0","268","116","8959","9986","53","18998","0"
"AVERY","1629","7321","26","0","0","0","3091","11672","101","26","0","0","0","0","268","69","5646","6331","90","12067","0"
"BEAUFORT","15775","10369","63","0","0","0","7017","23627","8754","36","0","0","0","0","807","212","14878","17930","416","33224","0"
"BERTIE","11482","1465","13","0","0","0","2040","5367","8992","20","0","0","0","0","621","28","6409","8186","405","15000","0"
"BLADEN","15419","3041","22","0","0","0","4647","13466","8716","296","0","0","0","0","651","208","10500","12495","134","23129","0"
"BRUNSWICK","27946","30698","197","0","0","0","24782","72257","8745","243","0","0","0","0","2378","664","38662","44109","852","83623","0"
"BUNCOMBE","75284","47124","745","0","0","0","56852","159252","10902","377","0","0","0","0","9474","1831","81286","95805","2914","180005","0"
"BURKE","21945","20608","168","0","0","0","16167","53172","3587","78","0","0","0","0","2051","436","27507","31146","235","58888","0"
"CABARRUS","40750","46715","435","0","0","0","32458","93844","19248","310","0","0","0","0","6956","2534","54431","64306","1621","120358","0"
"CALDWELL","17282","24431","215","0","0","0","12852","50405","2966","58","0","0","0","0","1351","480","25707","28793","280","54780","0"
"CAMDEN","3036","2087","21","0","0","0","2390","6139","1166","13","0","0","0","0","216","25","3563","3883","88","7534","0"
"CARTERET","14987","21183","166","0","0","0","15026","46800","2782","95","0","0","0","0","1685","309","23717","26797","848","51362","0"
"CASWELL","9041","3361","18","0","0","0","3179","9589","5608","22","0","0","0","0","380","68","7035","8416","148","15599","0"
"CATAWBA","29981","43985","230","0","0","0","27381","87233","9370","128","0","0","0","0","4846","1538","46711","54235","631","101577","0"
"CHATHAM","20341","11903","124","0","0","0","13158","36464","6265","86","0","0","0","0","2711","770","20248","23921","1357","45526","0"
"CHEROKEE","7175","9137","62","0","0","0","5877","21565","235","119","0","0","0","0","332","112","10396","11786","69","22251","0"
"CHOWAN","5806","2579","13","0","0","0","2488","7167","3455","11","0","0","0","0","253","40","4865","5939","82","10886","0"
"CLAY","2701","3528","23","0","0","0","2884","8919","37","17","0","0","0","0","163","35","4302","4820","14","9136","0"
"CLEVELAND","29920","19754","123","0","0","0","14096","48128","14025","97","0","0","0","0","1643","445","28741","34780","372","63893","0"
"COLUMBUS","24563","6345","46","0","0","0","7159","24261","12088","997","0","0","0","0","767","168","17148","20833","132","38113","0"
"CRAVEN","28405","24390","211","0","0","0","19094","51746","16629","136","0","0","0","0","3589","1123","32098","38920","1082","72100","0"
"CUMBERLAND","102030","47112","625","0","0","0","48368","93446","81905","2074","0","0","0","0","20710","8498","86607","106846","4682","198135","0"
"CURRITUCK","5037","5927","76","0","0","0","6794","16247","1005","54","0","0","0","0","528","115","8453","9233","148","17834","0"
"DARE","10272","8493","120","0","0","0","9547","27036","573","44","0","0","0","0","779","165","13521","14776","135","28432","0"
"DAVIDSON","31407","48689","298","0","0","0","25225","92748","9878","258","0","0","0","0","2735","1003","49065","56161","393","105619","0"
"DAVIE","6309","15069","54","0","0","0","6978","25712","1941","36","0","0","0","0","721","269","13220","15114","76","28410","0"
"DUPLIN","15986","7672","62","0","0","0","6538","19249","9573","44","0","0","0","0","1392","794","13242","16314","702","30258","0"
"DURHAM","125737","30334","621","0","0","0","56787","108193","82875","561","0","0","0","0","21850","5070","91583","116508","5388","213479","0"
"EDGECOMBE","29947","6197","39","0","0","0","3883","14896","24368","51","0","0","0","0","751","202","17425","22349","292","40066","0"
"FORSYTH","106429","76248","737","0","0","0","55590","159207","66612","456","0","0","0","0","12729","4837","105400","130594","3010","239004","0"
"FRANKLIN","19432","12224","126","0","0","0","8730","27537","11255","120","0","0","0","0","1600","532","18653","21231","628","40512","0"
"GASTON","48974","52173","388","0","0","0","34618","108229","21725","322","0","0","0","0","5877","1983","60491","73480","2182","136153","0"
"GATES","5139","1624","13","0","0","0","1846","5303","2993","8","0","0","0","0","318","24","3823","4507","292","8622","0"
"GRAHAM","2384","2830","12","0","0","0","1430","6220","2","308","0","0","0","0","126","43","3185","3414","57","6656","0"
"GRANVILLE","20090","8739","98","0","0","0","7511","22584","12283","92","0","0","0","0","1479","428","16169","19138","1131","36438","0"
