"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"MCDOWELL","5111","13755","172","9","83","3","5","9","11321","27440","802","38","1","154","125","1299","609","663","13818","15126","1524","30468","1"
"MECKLENBURG","313378","153732","5287","533","3680","54","107","186","314354","396953","234661","2047","100","23992","5036","84362","44160","47636","325452","392159","73700","791311","1"
"MITCHELL","972","6437","54","2","20","0","1","3","3590","9805","40","12","1","17","15","1095","94","132","4857","5326","896","11079","1"
"MONTGOMERY","4583","6646","71","6","47","0","6","10","5727","11839","2768","50","1","176","42","1554","666","819","7383","8311","1402","17096","1"
"MOORE","14673","32555","582","23","186","4","5","22","29642","62282","7188","377","8","697","248","4539","2353","2063","33944","39713","4035","77692","1"
"NASH","26526","19826","275","21","260","9","10","17","22057","34015","26014","363","4","364","277","5901","2063","2050","28377","34628","5996","69001","1"
"NEW HANOVER","48605","54342","1321","132","675","19","12","41","75741","136724","17570","391","19","1530","770","19200","4684","4404","73119","87104","20665","180888","1"
"NORTHAMPTON","7616","1679","35","2","35","1","0","2","3876","5160","7006","33","0","10","20","921","96","77","5649","6634","963","13246","1"
"ONSLOW","21013","48283","1551","57","512","17","7","42","51203","82854","17704","459","69","1736","744","11924","7195","7804","52338","59037","11310","122685","1"
"ORANGE","49166","13320","477","79","266","5","7","12","45923","74621","11342","226","8","5456","1079","12012","4511","4708","44316","53083","11856","109255","1"
"PAMLICO","2553","4217","48","5","24","1","3","3","3194","7819","1344","24","1","42","15","670","133","131","4483","4930","635","10048","1"
"PASQUOTANK","11059","8353","214","13","133","1","3","3","12633","17916","10311","47","3","170","182","3012","771","532","13567","15839","3006","32412","1"
"PENDER","10367","21217","409","16","160","5","1","12","18837","39304","5569","141","6","239","147","4190","1428","1524","22134","24433","4457","51024","1"
"PERQUIMANS","2586","3700","57","3","32","1","1","3","3698","7309","1736","18","2","27","18","856","115","73","4291","4903","887","10081","1"
"PERSON","8965","8620","122","10","57","2","3","9","10116","18066","6792","114","3","57","90","2156","626","634","11995","13884","2025","27904","1"
"PITT","45011","30429","666","73","523","16","22","32","43066","62796","38334","241","12","1069","626","12236","4524","3816","47331","59727","12780","119838","1"
"POLK","3420","6368","102","6","36","2","0","4","6676","14636","563","14","2","54","36","1036","273","311","7362","8650","602","16614","1"
"RANDOLPH","14105","51334","539","26","308","7","13","21","30694","77995","6013","301","9","771","232","7726","4000","4646","42490","47474","7083","97047","1"
"RICHMOND","10700","7869","103","12","111","3","2","3","8863","16085","8174","381","3","148","55","1994","826","665","11803","14067","1796","27666","1"
"ROBESON","30688","15565","224","22","362","10","12","28","26972","19724","18144","24992","48","288","434","7248","3005","2413","30588","38200","5095","73883","1"
"ROCKINGHAM","16470","25677","328","20","186","11","10","27","19917","43807","11030","103","0","218","168","5938","1382","1458","27582","32109","2955","62646","1"
"ROWAN","21322","43015","593","40","494","14","12","48","32713","70934","15028","171","7","541","310","7955","3305","3707","42135","47939","8177","98251","1"
"RUTHERFORD","8949","20553","244","15","149","2","5","11","16113","37105","3741","50","1","139","97","3954","954","983","19672","22607","3762","46041","1"
"SAMPSON","11911","15804","175","9","159","7","7","9","9920","22063","9656","525","2","98","116","3115","2426","3052","16457","19381","2163","38001","1"
"SCOTLAND","8790","4926","73","11","100","3","4","5","7411","9324","7402","1731","18","163","110","2292","283","265","8458","10706","2159","21323","1"
"STANLY","8009","22223","208","24","231","3","5","43","14830","34886","4674","81","7","441","68","4518","901","862","19096","21658","4822","45576","1"
"STOKES","4823","17818","208","18","65","5","0","9","10091","28379","1230","56","2","78","85","2743","464","527","15740","17199","98","33037","1"
"SURRY","8486","23091","215","17","97","4","3","7","15740","40082","1576","47","3","128","98","4099","1627","2208","20934","23420","3306","47660","1"
"SWAIN","2736","3382","75","11","30","2","3","4","4146","7755","107","1673","1","38","40","619","156","108","4695","5167","527","10389","1"
"TRANSYLVANIA","5446","8521","146","5","39","3","3","7","11903","23147","690","47","2","93","73","1691","330","283","11382","12992","1699","26073","1"
"TYRRELL","967","495","11","0","3","0","0","0","883","1430","632","3","0","21","4","225","44","42","1022","1105","232","2359","1"
"UNION","37632","70302","1106","75","637","14","10","42","65298","116581","18503","509","14","4367","733","26485","7924","8895","72173","80143","22800","175116","1"
"VANCE","14814","5320","105","10","92","1","5","10","7156","11182","13181","56","2","105","93","2097","797","834","11088","14400","2025","27513","1"
"WAKE","276876","172183","5360","553","3305","51","71","112","356451","492023","141549","2102","94","35622","5076","94383","44113","37638","338993","391542","84427","814962","1"
"WARREN","7395","2468","42","3","30","4","0","4","3210","5556","6004","530","3","35","39","795","194","148","5623","6709","824","13156","1"
"WASHINGTON","4328","1495","20","0","10","0","0","2","2106","3606","3626","8","1","16","14","595","95","62","3304","4079","578","7961","1"
"WATAUGA","10771","12293","311","64","113","5","4","9","20305","37923","810","48","15","377","438","3458","806","1361","18867","21761","3247","43875","1"
"WAYNE","25537","26211","414","26","522","16","17","46","21744","41135","22823","141","7","533","378","5701","3815","3551","31081","37371","6081","74533","1"
"WILKES","6205","24623","194","9","89","4","1","7","12994","38270","1526","48","0","136","98","3191","857","1023","19439","21420","3267","44126","1"
"WILSON","22875","14030","238","19","199","6","10","13","15979","26326","20566","114","2","276","131","3786","2168","2057","22077","27839","3453","53369","1"
"YADKIN","2726","14524","127","6","49","4","1","6","7698","21639","708","23","2","68","39","1816","846","1069","11132","12187","1822","25141","1"
"YANCEY","3472","5464","82","8","27","0","1","2","5153","12748","70","28","1","29","22","1152","159","171","6377","6889","943","14209","1"
