"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","36505","38111","635","51","0","0","0","0","43332","75553","24330","262","19","1306","643","10156","6365","7525","49112","59256","10266","118634","1"
"ALEXANDER","3693","12740","118","4","0","0","0","0","9142","22296","940","32","1","161","37","1742","488","585","11538","12309","1850","25697","1"
"ALLEGHANY","1537","3611","37","1","0","0","0","0","2981","7153","79","11","0","8","13","721","182","259","3643","3858","666","8167","1"
"ANSON","7638","3416","54","6","0","0","0","0","4743","6689","6078","34","2","89","25","2674","266","212","5918","7192","2747","15857","1"
"ASHE","3402","9591","98","5","0","0","0","0","7519","18756","114","27","2","58","17","1368","273","359","9210","10087","1318","20615","1"
"AVERY","1128","7062","66","4","0","0","0","0","4028","11052","55","17","0","29","14","972","149","140","5468","5926","894","12288","1"
"BEAUFORT","9076","13231","121","10","0","0","0","0","11086","23548","6495","38","3","62","51","2500","827","771","14183","16673","2668","33524","1"
"BERTIE","7000","1793","41","1","0","0","0","0","3417","4561","6631","16","1","29","15","928","71","52","5046","6265","941","12252","1"
"BLADEN","8159","5984","75","11","0","0","0","0","8500","12519","7053","397","6","27","88","2039","600","665","9555","11378","1796","22729","1"
"BRUNSWICK","27480","58832","723","40","0","0","0","0","56168","119100","9229","412","12","649","235","10636","2970","2678","60782","70236","12225","143243","1"
"BUNCOMBE","71063","44859","1544","243","0","0","0","0","95012","175190","10206","363","44","1675","1000","17752","6491","6196","90532","105588","16601","212721","1"
"BURKE","11366","24973","356","22","0","0","0","0","23188","49801","3059","96","2","975","129","4188","1655","1673","26176","29129","4600","59905","1"
"CABARRUS","43187","51888","1082","125","0","0","0","0","63451","97095","32899","427","21","4250","698","15702","8641","8715","66532","77838","15363","159733","1"
"CALDWELL","8659","27793","343","18","0","0","0","0","18714","45936","2530","77","0","208","142","5463","1171","1360","24411","27109","4007","55527","1"
"CAMDEN","1194","3396","64","6","0","0","0","0","3817","6785","864","8","2","39","16","590","173","84","3787","4039","651","8477","1"
"CARTERET","8404","26634","346","26","0","0","0","0","21468","49152","2071","101","7","329","122","4180","916","850","24687","27763","4428","56878","1"
"CASWELL","5468","4759","58","2","0","0","0","0","5222","9693","4329","24","1","37","48","1099","278","297","6713","7648","1148","15509","1"
"CATAWBA","19580","51282","676","52","0","0","0","0","45778","90116","8955","156","9","2752","317","9463","5600","5813","50761","56517","10090","117368","1"
"CHATHAM","20890","14995","308","29","0","0","0","0","27435","46263","5792","131","9","1339","249","7235","2639","2789","26064","30285","7308","63657","1"
"CHEROKEE","2984","13046","148","8","0","0","0","0","8258","22669","250","117","2","101","30","968","307","281","11550","12338","556","24444","1"
"CHOWAN","3164","3236","46","1","0","0","0","0","3518","6589","2552","16","5","18","23","623","139","100","4348","5170","447","9965","1"
"CLAY","1267","5059","52","2","0","0","0","0","3647","9375","42","16","0","18","9","482","85","101","4565","5007","455","10027","1"
"CLEVELAND","18162","27593","401","21","0","0","0","0","22579","47367","12985","95","8","385","213","6251","1452","1294","28918","33692","6146","68756","1"
