"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","39377","31147","287","0","0","0","23040","68650","19051","234","0","0","0","0","5916","1700","41071","50874","1906","93851","0"
"ALEXANDER","7243","10587","49","0","0","0","6229","22532","1037","29","0","0","0","0","510","194","11537","12424","147","24108","0"
"ALLEGHANY","3019","2342","21","0","0","0","1771","6885","80","11","0","0","0","0","177","124","3362","3745","46","7153","0"
"ANSON","12432","2362","15","0","0","0","2353","7765","7656","39","0","0","0","0","1702","45","7019","8422","1721","17162","0"
"ASHE","6087","7794","45","0","0","0","4542","18097","93","18","0","0","0","0","260","126","8707","9709","52","18468","0"
"AVERY","1584","7275","34","0","0","0","3160","11665","101","29","0","0","0","0","258","66","5615","6357","81","12053","0"
"BEAUFORT","14971","10129","86","0","0","0","7227","23061","8484","36","0","0","0","0","832","226","14499","17505","409","32413","0"
"BERTIE","10922","1409","13","0","0","0","2065","5101","8691","18","0","0","0","0","599","29","6186","7833","390","14409","0"
"BLADEN","14761","2979","28","0","0","0","4825","13213","8444","291","0","0","0","0","645","236","10301","12171","121","22593","0"
"BRUNSWICK","26862","30855","264","0","0","0","26484","73097","8675","245","0","0","0","0","2448","710","38958","44632","875","84465","0"
"BUNCOMBE","75555","47350","908","0","0","0","60964","163608","11075","382","0","0","0","0","9712","2021","83611","98346","2820","184777","0"
"BURKE","20816","20037","210","0","0","0","16510","51875","3511","77","0","0","0","0","2110","468","26829","30506","238","57573","0"
"CABARRUS","39596","46438","506","0","0","0","33971","93337","19727","317","0","0","0","0","7130","2721","54614","64355","1542","120511","0"
"CALDWELL","16153","23763","268","0","0","0","13051","49012","2850","53","0","0","0","0","1320","519","25078","27898","259","53235","0"
"CAMDEN","2808","2046","26","0","0","0","2458","6016","1104","12","0","0","0","0","206","30","3490","3772","76","7338","0"
"CARTERET","14023","20785","201","0","0","0","15330","45838","2747","101","0","0","0","0","1653","324","23281","26266","792","50339","0"
"CASWELL","8784","3399","21","0","0","0","3220","9540","5479","19","0","0","0","0","386","73","6946","8331","147","15424","0"
"CATAWBA","29276","43752","276","0","0","0","28250","86901","9383","126","0","0","0","0","5144","1683","46652","54253","649","101554","0"
"CHATHAM","20339","12009","166","0","0","0","14113","37398","6293","94","0","0","0","0","2842","845","20733","24538","1356","46627","0"
"CHEROKEE","6670","8881","74","0","0","0","6067","21004","223","124","0","0","0","0","341","115","10156","11474","62","21692","0"
"CHOWAN","5484","2549","15","0","0","0","2525","6978","3343","10","0","0","0","0","242","38","4717","5781","75","10573","0"
"CLAY","2496","3393","30","0","0","0","2935","8641","41","18","0","0","0","0","154","39","4184","4645","25","8854","0"
"CLEVELAND","28498","18994","143","0","0","0","13960","46348","13588","87","0","0","0","0","1572","438","27680","33569","346","61595","0"
"COLUMBUS","23483","6192","48","0","0","0","7331","23573","11733","990","0","0","0","0","758","167","16639","20286","129","37054","0"
"CRAVEN","26766","23282","256","0","0","0","19164","49799","16089","135","0","0","0","0","3445","1138","31030","37508","930","69468","0"
"CUMBERLAND","101794","47914","729","0","0","0","51731","95204","83533","2116","0","0","0","0","21315","9071","88633","109040","4495","202168","0"
"CURRITUCK","4579","5899","88","0","0","0","6901","15925","982","51","0","0","0","0","509","120","8301","9027","139","17467","0"
"DARE","9616","8200","156","0","0","0","9651","26270","553","37","0","0","0","0","763","170","13121","14371","131","27623","0"
"DAVIDSON","29871","47773","356","0","0","0","25807","91036","9769","252","0","0","0","0","2750","1062","48138","55306","363","103807","0"
"DAVIE","6018","14779","74","0","0","0","7379","25486","1933","33","0","0","0","0","798","297","13099","15067","84","28250","0"
"DUPLIN","15129","7487","68","0","0","0","6557","18602","9168","43","0","0","0","0","1428","884","12847","15743","651","29241","0"
"DURHAM","118433","27814","714","0","0","0","55089","102301","78450","529","0","0","0","0","20770","4992","86402","110571","5077","202050","0"
"EDGECOMBE","28892","6061","50","0","0","0","3925","14396","23738","50","0","0","0","0","744","225","16955","21706","267","38928","0"
"FORSYTH","105514","75930","841","0","0","0","58387","159971","67041","454","0","0","0","0","13206","5359","106107","131679","2886","240672","0"
"FRANKLIN","18897","12098","158","0","0","0","9206","27427","11189","112","0","0","0","0","1631","572","18598","21148","613","40359","0"
"GASTON","46824","50941","441","0","0","0","34866","105452","21371","316","0","0","0","0","5933","2049","59103","71847","2122","133072","0"
"GATES","4927","1543","18","0","0","0","1815","5057","2921","10","0","0","0","0","315","26","3704","4320","279","8303","0"
"GRAHAM","2307","2828","13","0","0","0","1482","6195","2","309","0","0","0","0","124","44","3178","3397","55","6630","0"
"GRANVILLE","19816","8667","109","0","0","0","7977","22745","12243","95","0","0","0","0","1486","447","16246","19251","1072","36569","0"
"GREENE","7160","1886","22","0","0","0","2180","6584","4306","12","0","0","0","0","346","220","5166","6069","13","11248","0"
"GUILFORD","168914","95190","1303","0","0","0","83489","206487","120435","989","0","0","0","0","20985","5663","154596","192873","1427","348896","0"
"HALIFAX","26603","4399","68","0","0","0","6856","15089","20481","1115","0","0","0","0","1241","194","16427","21115","384","37926","0"
"HARNETT","28276","23510","372","0","0","0","16925","48316","15968","461","0","0","0","0","4338","2025","30953","37597","533","69083","0"
"HAYWOOD","18520","12214","128","0","0","0","11255","40912","425","102","0","0","0","0","678","249","19378","22508","231","42117","0"
"HENDERSON","18170","30528","292","0","0","0","28395","72061","2251","139","0","0","0","0","2934","1212","35229","41572","584","77385","0"
"HERTFORD","11531","1464","17","0","0","0","2038","5130","9433","107","0","0","0","0","380","53","6437","8534","79","15050","0"
"HOKE","15321","6339","105","0","0","0","8451","13865","11781","2199","0","0","0","0","2371","1388","13517","16649","50","30216","0"
"HYDE","2263","498","4","0","0","0","719","2535","874","4","0","0","0","0","71","14","1609","1842","33","3484","0"
"IREDELL","32459","45183","370","0","0","0","31861","91501","13332","218","0","0","0","0","4822","1791","51313","57672","888","109873","0"
"JACKSON","10668","6607","98","0","0","0","8923","22440","473","1561","0","0","0","0","1822","237","11632","13419","1245","26296","0"
"JOHNSTON","38364","41962","434","0","0","0","29258","86018","17817","318","0","0","0","0","5865","2332","50200","58512","1306","110018","0"
