"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","38368","38502","693","37","262","6","3","14","42173","76958","24785","274","18","1281","758","10404","5580","7140","49674","60006","10378","120058","1"
"ALEXANDER","3964","12812","121","5","73","4","2","11","9096","22599","969","39","2","158","43","1842","436","559","11693","12489","1906","26088","1"
"ALLEGHANY","1688","3608","40","1","19","0","0","2","3024","7338","78","12","0","6","17","767","164","259","3713","3970","699","8382","1"
"ANSON","8521","3439","58","5","39","1","1","5","4749","6981","6471","33","1","105","23","2974","230","178","6259","7538","3021","16818","1"
"ASHE","3661","9613","107","4","33","0","0","1","7503","19024","123","26","3","58","21","1420","247","361","9301","10263","1358","20922","1"
"AVERY","1281","7422","68","4","23","0","1","2","4224","11721","68","18","0","27","19","1032","140","141","5802","6284","939","13025","1"
"BEAUFORT","10128","13492","135","8","64","1","6","10","11477","24463","7142","43","3","63","72","2737","798","761","14944","17477","2900","35321","1"
"BERTIE","7505","1806","40","1","20","1","1","1","3479","4647","7095","17","1","32","17","967","78","57","5312","6572","970","12854","1"
"BLADEN","8983","6000","85","8","64","0","4","10","8669","13025","7613","433","5","29","99","2053","566","678","10125","11950","1748","23823","1"
"BRUNSWICK","28473","58330","743","34","320","4","8","13","54924","118259","9411","415","12","608","276","11196","2672","2494","60389","69920","12540","142849","1"
"BUNCOMBE","74601","46418","1659","229","659","17","10","52","94759","179405","10603","379","51","1653","1116","19029","6168","6043","92538","108033","17833","218404","1"
"BURKE","12385","25291","371","21","116","7","3","17","23504","51213","3227","102","2","1045","145","4387","1594","1607","26959","30032","4724","61715","1"
"CABARRUS","45390","53492","1194","106","766","12","23","57","62844","100171","33807","439","22","4030","788","16496","8131","8518","68270","79773","15841","163884","1"
"CALDWELL","9275","28055","361","15","116","9","3","8","18508","47077","2610","81","0","206","163","5189","1024","1273","24912","27523","3915","56350","1"
"CAMDEN","1367","3441","74","6","30","1","0","2","3944","7193","947","11","2","35","18","493","166","74","4010","4312","543","8865","1"
"CARTERET","9260","27444","365","19","95","9","3","11","22078","51093","2282","108","7","331","150","4453","860","855","25664","28908","4712","59284","1"
"CASWELL","5878","4747","63","1","26","1","2","2","5240","9881","4572","22","1","38","50","1135","261","281","6951","7848","1161","15960","1"
"CATAWBA","20718","51475","671","50","430","17","14","51","44962","90902","9287","155","10","2801","361","9668","5204","5571","51323","57014","10051","118388","1"
"CHATHAM","21515","15225","318","28","143","3","2","5","26774","46423","6006","134","10","1236","274","7546","2384","2681","26213","30305","7495","64013","1"
"CHEROKEE","3252","12915","157","7","37","2","0","3","8353","22929","254","124","2","99","37","1000","281","276","11672","12519","535","24726","1"
"CHOWAN","3564","3355","47","3","31","1","1","4","3701","6974","2848","15","6","17","29","685","133","104","4647","5591","469","10707","1"
"CLAY","1392","5170","59","2","5","0","2","2","3799","9782","43","17","0","17","12","475","85","102","4740","5245","446","10431","1"
"CLEVELAND","19770","28209","421","20","239","4","5","28","22863","49035","13768","103","8","374","256","6655","1360","1263","30136","34930","6493","71559","1"
"COLUMBUS","13369","11816","121","7","55","3","1","4","12776","22959","10515","979","4","63","92","2869","671","651","16250","19134","2768","38152","1"
"CRAVEN","20374","30321","601","40","272","10","8","9","29183","56012","14739","200","9","1364","340","5432","2722","2613","34719","40706","5393","80818","1"
"CUMBERLAND","89318","53005","1878","140","1290","30","46","95","84517","90735","89625","2504","122","3774","2266","26123","15170","15661","91660","113058","25601","230319","1"
"CURRITUCK","3357","10746","221","7","96","0","1","6","10853","21702","1253","46","3","118","77","1573","515","290","11509","12187","1591","25287","1"
"DARE","7457","12044","247","15","82","3","5","3","14609","31105","568","37","1","130","73","1889","662","422","15575","16993","1897","34465","1"
"DAVIDSON","21802","59436","709","30","416","15","13","36","40608","95823","11425","263","6","994","301","10697","3556","3867","52784","59611","10670","123065","1"
"DAVIE","4697","17308","167","14","98","1","0","3","11638","28355","1989","43","0","145","89","2506","799","1004","14989","16657","2280","33926","1"
"DUPLIN","10591","10706","133","10","74","4","2","7","11461","18984","8239","68","3","70","143","3575","1906","2662","13891","16113","2984","32988","1"
"DURHAM","129621","24448","1162","189","762","19","30","55","97049","119481","75977","621","49","9830","2981","32812","11584","13742","98194","124646","30495","253335","1"
"EDGECOMBE","20301","7053","118","8","132","5","5","9","8952","12491","19487","67","3","55","111","3674","695","733","14401","18562","3620","36583","1"
"FORSYTH","99762","73522","1690","152","1029","26","38","80","102421","164364","67866","555","38","3724","1624","28193","12356","15368","113029","138803","26888","278720","1"
"FRANKLIN","17241","17640","401","14","165","10","4","11","20512","35072","12683","154","6","375","211","5273","2224","2403","23368","26608","6022","55998","1"
"GASTON","42200","63919","1206","65","913","21","13","74","57690","113125","30017","343","15","1531","731","14026","6313","7135","70496","82965","12640","166101","1"
"GATES","3373","2351","33","2","21","0","0","3","2821","5395","2476","20","0","11","42","569","91","61","3753","4219","632","8604","1"
"GRAHAM","1032","3277","36","0","2","1","1","2","2009","5754","9","280","1","19","5","245","47","41","2995","3142","223","6360","1"
"GRANVILLE","15705","11809","222","9","145","3","4","11","14532","23063","11305","78","4","181","204","6343","1262","1268","16619","18993","6828","42440","1"
"GREENE","4699","2760","26","1","44","2","4","3","3827","6127","3762","11","1","22","24","872","547","588","4852","5764","750","11366","1"
"GUILFORD","160137","92108","2151","224","1557","37","57","106","143818","199002","133645","1035","59","10756","2934","35878","16886","16422","166195","206929","27071","400195","1"
"HALIFAX","20241","5080","108","6","103","2","5","4","11053","13950","18588","1035","5","180","136","2269","439","332","15577","18808","2217","36602","1"
"HARNETT","25050","34263","814","61","503","13","19","36","33613","57680","18771","511","30","815","575","10339","5651","6433","39184","45503","9685","94372","1"
"HAYWOOD","11926","17368","341","26","139","4","8","11","18823","44549","512","139","0","172","106","2500","668","741","21930","24909","1807","48646","1"
"HENDERSON","17655","33352","629","43","236","18","4","21","41085","80321","2470","162","16","601","415","6252","2806","3355","39880","47194","5969","93043","1"
"HERTFORD","8827","1758","43","4","33","0","1","1","3811","4688","8510","99","3","45","61","906","166","117","5994","7650","834","14478","1"
"HOKE","13866","8332","314","23","155","4","5","6","14282","14146","13181","2060","22","396","263","4246","2673","2765","15474","18247","3266","36987","1"
"HYDE","1305","724","14","0","3","0","0","0","1150","2393","561","2","0","2","8","181","49","69","1415","1610","171","3196","1"
"IREDELL","28264","61410","905","48","494","10","13","36","56786","113684","16133","221","12","1729","462","10550","5175","5767","65029","71909","11028","147966","1"
"JACKSON","8449","9073","238","26","55","5","2","7","13969","25274","653","1607","9","252","199","3075","755","923","13534","15210","3080","31824","1"
"JOHNSTON","41955","61737","1224","84","884","23","22","80","61686","110253","28191","466","29","1169","669","18292","8626","10736","71743","82430","13522","167695","1"
"JONES","2383","2466","31","0","18","2","1","4","2443","4451","1995","11","2","21","27","734","107","120","3102","3525","721","7348","1"
"LEE","12565","13059","324","20","169","0","3","2","15736","26593","7581","152","9","322","285","4038","2898","3949","17521","20773","3584","41878","1"
"LENOIR","16362","11056","143","16","246","2","12","14","11863","19158","15068","62","5","107","136","4202","976","1039","15823","19731","4160","39714","1"
"LINCOLN","11737","33999","416","14","185","8","1","13","24473","59137","3857","92","3","368","177","5312","1900","2383","31304","34086","5456","70846","1"
"MACON","4948","12985","205","7","27","2","2","4","11511","27065","206","67","1","124","68","1545","615","672","13760","15415","516","29691","1"
"MADISON","4869","5171","120","15","43","3","1","4","7706","15785","133","26","2","61","45","1645","235","218","7722","8321","1889","17932","1"
"MARTIN","7493","3656","58","3","34","1","2","2","5512","8709","6216","25","1","26","54","1484","246","238","6795","8521","1445","16761","1"
"MCDOWELL","5403","14159","186","9","80","3","5","9","11877","28574","858","39","1","159","134","1313","653","709","14415","15784","1532","31731","1"
"MECKLENBURG","334148","163063","5828","521","3607","53","100","177","334434","420283","251747","2207","103","25290","5644","89578","47079","50956","347492","416832","77607","841931","1"
"MITCHELL","1051","6690","55","2","20","0","1","3","3780","10266","45","12","1","19","16","1141","102","150","5092","5589","921","11602","1"
"MONTGOMERY","4934","6850","77","6","46","0","6","10","6025","12343","2992","54","1","191","48","1600","725","915","7787","8738","1429","17954","1"
"MOORE","15208","32918","613","22","157","3","3","16","30330","63259","7517","385","11","707","269","4726","2396","2097","34684","40527","4059","79270","1"
"NASH","27705","20339","292","21","262","8","8","16","22950","35120","27101","377","4","389","300","6114","2196","2189","29531","35913","6157","71601","1"
"NEW HANOVER","51623","56809","1449","133","657","18","12","40","80815","144251","19049","424","22","1634","868","20291","5017","4741","77724","92009","21823","191556","1"
"NORTHAMPTON","7640","1684","35","2","34","1","0","2","3879","5169","7022","33","0","10","20","927","96","77","5659","6650","968","13277","1"
"ONSLOW","24073","52410","1817","57","458","13","4","38","57798","92038","20030","523","71","1939","918","13292","7857","9012","58218","66289","12161","136668","1"
"ORANGE","51633","14058","546","79","264","5","8","12","48642","78471","12052","243","8","5787","1179","12788","4719","5008","46789","55916","12542","115247","1"
"PAMLICO","2765","4409","57","5","25","1","3","2","3429","8290","1456","29","1","46","21","717","136","144","4775","5254","667","10696","1"
"PASQUOTANK","11042","8322","215","12","131","1","2","3","12622","17878","10292","47","3","168","183","3014","765","526","13539","15807","3004","32350","1"
"PENDER","10857","21732","440","16","154","5","1","11","19653","40635","5860","146","6","254","160","4317","1491","1603","22937","25365","4567","52869","1"
"PERQUIMANS","2865","3919","64","3","32","1","1","3","4076","7938","1941","22","2","27","24","886","124","82","4671","5385","908","10964","1"
"PERSON","9399","8845","124","9","56","3","3","8","10523","18659","7148","115","3","64","97","2230","654","670","12462","14434","2074","28970","1"
"PITT","48993","32373","766","72","516","16","22","27","46754","67552","41991","261","12","1189","755","12772","5007","4203","51530","64549","13460","129539","1"
"POLK","3640","6684","117","6","36","2","0","4","7067","15470","599","14","2","57","39","1075","300","337","7795","9137","624","17556","1"
"RANDOLPH","14948","52585","579","25","309","7","11","19","32159","80680","6365","330","9","809","251","7964","4234","4932","44152","49247","7243","100642","1"
"RICHMOND","11693","8232","125","12","105","4","2","3","9713","17213","9039","431","3","157","65","2079","902","710","12893","15146","1850","29889","1"
"ROBESON","33565","16288","246","23","358","10","9","28","29375","21010","19768","26844","49","334","508","8040","3349","2654","33309","41132","5461","79902","1"
"ROCKINGHAM","17256","26357","343","20","181","11","9","24","20805","45356","11571","107","0","234","187","6100","1451","1541","28641","33398","2967","65006","1"
"ROWAN","22790","44198","635","39","486","11","12","47","34579","73676","16211","190","7","581","354","8326","3452","3898","44070","50240","8487","102797","1"
"RUTHERFORD","9542","21156","267","15","134","2","5","9","16907","38762","4018","55","1","144","115","3954","988","1018","20619","23691","3727","48037","1"
"SAMPSON","12562","16174","195","9","158","7","7","9","10441","22772","10193","543","2","104","132","3221","2595","3274","17191","20154","2217","39562","1"
