"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","38034","30745","315","0","0","23510","67384","18881","227","0","6112","1835","40389","50070","2145","92604"
"ALEXANDER","6876","10331","54","0","0","6262","21975","997","28","0","523","194","11210","12163","150","23523"
"ALLEGHANY","2895","2323","26","0","0","1815","6775","80","11","0","193","136","3319","3691","49","7059"
"ANSON","12168","2279","15","0","0","2503","7500","7550","36","0","1879","52","6878","8213","1874","16965"
"ASHE","5750","7620","45","0","0","4561","17586","92","18","0","280","128","8486","9433","57","17976"
"AVERY","1384","6769","38","0","0","2972","10812","87","26","0","238","60","5200","5879","84","11163"
"BEAUFORT","14292","10065","91","0","0","7405","22690","8239","33","0","891","238","14292","17095","466","31853"
"BERTIE","10537","1391","12","0","0","2071","4958","8473","18","0","562","22","6058","7565","388","14011"
"BLADEN","14173","2937","26","0","0","4962","12894","8268","291","0","645","248","10111","11865","122","22098"
"BRUNSWICK","26079","30907","296","0","0","27191","73113","8558","246","0","2556","728","38852","44567","1054","84473"
"BUNCOMBE","72615","45286","1033","0","0","60787","159115","10684","363","0","9559","2109","81062","95749","2910","179721"
"BURKE","19570","19528","223","0","0","16325","50175","3328","73","0","2070","466","26025","29381","240","55646"
"CABARRUS","38575","45692","550","0","0","34483","91529","19922","319","0","7530","2808","53855","63672","1773","119300"
"CALDWELL","15351","23398","305","0","0","13255","48106","2800","52","0","1351","548","24708","27352","249","52309"
"CAMDEN","2642","2005","35","0","0","2451","5842","1069","12","0","210","31","3409","3652","72","7133"
"CARTERET","13154","20486","209","0","0","15482","44878","2681","95","0","1677","339","22765","25741","825","49331"
"CASWELL","8415","3355","25","0","0","3245","9325","5306","18","0","391","79","6763","8114","163","15040"
"CATAWBA","27452","42443","310","0","0","28102","83953","9080","119","0","5155","1724","45130","52473","704","98307"
"CHATHAM","19830","11967","192","0","0","14377","37151","6187","94","0","2934","914","20491","24326","1549","46366"
"CHEROKEE","6661","9111","98","0","0","6356","21504","229","131","0","362","122","10387","11776","63","22226"
"CHOWAN","5131","2475","14","0","0","2449","6691","3127","11","0","240","36","4486","5514","69","10069"
"CLAY","2337","3360","34","0","0","2887","8411","38","14","0","155","37","4075","4496","47","8618"
"CLEVELAND","26854","18144","165","0","0","13473","43985","13096","76","0","1479","400","26373","31860","403","58636"
"COLUMBUS","21748","5772","47","0","0","6845","21837","10881","945","0","749","152","15432","18784","196","34412"
"CRAVEN","25121","22449","285","0","0","18707","47567","15481","133","0","3381","1068","29712","35912","938","66562"
