"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","39379","31270","290","0","0","23408","69008","19130","236","0","5973","1740","41280","51122","1945","94347"
"ALEXANDER","7224","10596","49","0","0","6293","22584","1038","28","0","512","193","11549","12467","146","24162"
"ALLEGHANY","3010","2363","23","0","0","1803","6923","82","11","0","183","128","3373","3782","44","7199"
"ANSON","12546","2325","13","0","0","2443","7778","7720","39","0","1790","48","7067","8459","1801","17327"
"ASHE","6057","7832","44","0","0","4610","18163","97","19","0","264","126","8739","9752","52","18543"
"AVERY","1580","7306","34","0","0","3230","11764","100","29","0","257","68","5662","6404","84","12150"
"BEAUFORT","14930","10223","86","0","0","7421","23209","8552","36","0","863","236","14640","17601","419","32660"
"BERTIE","10912","1410","13","0","0","2076","5105","8695","18","0","593","28","6192","7830","389","14411"
"BLADEN","14633","2974","28","0","0","4847","13162","8380","291","0","649","237","10248","12112","122","22482"
"BRUNSWICK","27047","31196","270","0","0","26947","74044","8698","246","0","2472","729","39386","45151","923","85460"
"BUNCOMBE","75869","47449","954","0","0","61720","164723","11126","381","0","9762","2062","84203","98949","2840","185992"
"BURKE","20685","20141","216","0","0","16767","52074","3521","78","0","2136","473","26956","30617","236","57809"
"CABARRUS","39646","46466","514","0","0","34327","93537","19879","322","0","7215","2748","54780","64606","1567","120953"
"CALDWELL","16080","23831","279","0","0","13267","49196","2865","51","0","1345","540","25214","27984","259","53457"
"CAMDEN","2816","2062","28","0","0","2479","6051","1114","12","0","208","31","3518","3790","77","7385"
"CARTERET","13943","20885","203","0","0","15626","46133","2749","101","0","1674","339","23428","26413","816","50657"
"CASWELL","8766","3428","22","0","0","3253","9579","5484","19","0","387","73","6962","8357","150","15469"
"CATAWBA","29052","43877","286","0","0","28727","87212","9396","126","0","5208","1705","46797","54474","671","101942"
"CHATHAM","20306","12040","172","0","0","14226","37514","6301","92","0","2837","859","20755","24578","1411","46744"
"CHEROKEE","6682","8935","81","0","0","6132","21138","222","124","0","346","115","10219","11549","62","21830"
"CHOWAN","5445","2556","14","0","0","2535","6964","3331","11","0","244","39","4714","5761","75","10550"
"CLAY","2494","3438","32","0","0","2956","8706","41","18","0","155","41","4212","4681","27","8920"
"CLEVELAND","28472","19024","150","0","0","14103","46454","13636","87","0","1572","442","27751","33637","361","61749"
"COLUMBUS","23459","6211","47","0","0","7395","23622","11733","988","0","769","170","16653","20302","157","37112"
"CRAVEN","26679","23312","265","0","0","19273","49838","16089","136","0","3466","1140","31045","37531","953","69529"
"CUMBERLAND","101809","47960","740","0","0","52303","95341","83877","2115","0","21479","9189","88867","109329","4616","202812"
"CURRITUCK","4562","5955","92","0","0","6967","16024","992","51","0","509","120","8351","9081","144","17576"
"DARE","9644","8258","159","0","0","9779","26472","560","37","0","771","170","13225","14472","143","27840"
"DAVIDSON","29791","47779","363","0","0","25997","91097","9803","253","0","2777","1077","48186","55377","367","103930"
"DAVIE","6022","14871","77","0","0","7535","25708","1949","32","0","816","302","13214","15205","86","28505"
"DUPLIN","15085","7510","69","0","0","6619","18635","9176","43","0","1429","899","12848","15757","678","29283"
"DURHAM","118919","27821","739","0","0","56008","102864","78905","528","0","21190","5088","86932","111249","5306","203487"
"EDGECOMBE","28836","6051","56","0","0","4001","14375","23766","50","0","753","232","16944","21735","265","38944"
"FORSYTH","105512","75984","865","0","0","58971","160350","67243","461","0","13278","5421","106427","132015","2890","241332"
"FRANKLIN","18874","12137","161","0","0","9295","27521","11190","111","0","1645","577","18641","21200","626","40467"
"GASTON","46749","50877","459","0","0","35046","105374","21466","312","0","5979","2085","59084","71888","2159","133131"
"GATES","4929","1550","18","0","0","1839","5081","2928","10","0","317","26","3716","4340","280","8336"
"GRAHAM","2303","2826","14","0","0","1497","6206","2","309","0","123","44","3181","3404","55","6640"
"GRANVILLE","19857","8685","111","0","0","8110","22854","12327","94","0","1488","458","16339","19328","1096","36763"
"GREENE","7139","1879","22","0","0","2192","6568","4305","12","0","347","220","5163","6056","13","11232"
"GUILFORD","169158","95691","1356","0","0","85069","207795","121185","1000","0","21294","5811","155714","194137","1423","351274"
"HALIFAX","26607","4398","65","0","0","6907","15101","20516","1113","0","1247","197","16441","21147","389","37977"
"HARNETT","28265","23572","378","0","0","17084","48448","16001","463","0","4387","2053","31033","37700","566","69299"
"HAYWOOD","18477","12276","134","0","0","11339","41010","427","100","0","689","251","19397","22588","241","42226"
"HENDERSON","18222","30718","314","0","0","29007","72868","2272","144","0","2977","1242","35598","42069","594","78261"
"HERTFORD","11501","1465","19","0","0","2049","5126","9424","107","0","377","53","6437","8519","78","15034"
"HOKE","15350","6383","110","0","0","8546","13951","11842","2199","0","2397","1405","13604","16734","51","30389"
"HYDE","2256","495","4","0","0","726","2534","873","4","0","70","14","1607","1842","32","3481"
"IREDELL","32415","45671","397","0","0","32647","92550","13454","213","0","4913","1844","51902","58311","917","111130"
"JACKSON","10670","6686","105","0","0","9026","22620","488","1556","0","1823","242","11712","13529","1246","26487"
"JOHNSTON","38288","42085","451","0","0","29565","86277","17872","315","0","5925","2377","50369","58723","1297","110389"
"JONES","4156","1686","20","0","0","1620","4731","2563","16","0","172","52","3439","3997","46","7482"
"LEE","15892","9888","111","0","0","8529","24638","7574","117","0","2091","1442","15625","18609","186","34420"
"LENOIR","22845","9349","67","0","0","6718","21384","16617","57","0","921","331","17173","21634","172","38979"
"LINCOLN","15360","22179","129","0","0","14666","47436","3063","80","0","1755","835","24568","27279","487","52334"
"MACON","7515","9848","76","0","0","7578","24194","165","50","0","608","163","11474","13348","195","25017"
"MADISON","7192","4258","68","0","0","4861","15741","123","20","0","495","58","7786","8221","372","16379"
"MARTIN","11302","3182","43","0","0","3024","9455","7765","36","0","295","80","7873","9585","93","17551"
"MCDOWELL","9642","10152","87","0","0","8460","26960","865","25","0","491","214","13292","15049","0","28341"
"MECKLENBURG","305102","173291","2678","0","0","188377","389896","217296","1890","0","60366","20022","296807","361219","11422","669448"
"MITCHELL","1251","7275","18","0","0","3091","11424","26","15","0","170","62","5438","6144","53","11635"
"MONTGOMERY","7869","4581","26","0","0","3560","11785","3538","43","0","670","256","7350","8600","86","16036"
"MOORE","17805","26258","277","0","0","19347","53216","8291","315","0","1865","653","29064","34590","33","63687"
"NASH","35719","19101","135","0","0","11890","38371","26017","287","0","2170","714","30196","36353","296","66845"
"NEW HANOVER","53917","51257","992","0","0","50459","127019","21599","333","0","7674","1956","70296","83110","3219","156625"
"NORTHAMPTON","11744","1349","12","0","0","2196","5960","8993","25","0","323","26","6659","8332","310","15301"
"ONSLOW","29961","33741","522","0","0","31872","69521","17987","321","0","8267","3774","42708","51969","1419","96096"
"ORANGE","52478","17350","584","0","0","36266","82154","12975","281","0","11268","2548","47515","57135","2028","106678"
"PAMLICO","4342","2756","20","0","0","2313","7327","1816","31","0","257","50","4367","4953","111","9431"
"PASQUOTANK","14508","5635","111","0","0","8084","15854","11089","53","0","1342","184","12570","15166","602","28338"
"PENDER","13594","13202","170","0","0","9933","28997","6611","62","0","1229","393","17158","19391","350","36899"
"PERQUIMANS","4572","2428","28","0","0","2877","7325","2411","14","0","155","41","4586","5304","15","9905"
"PERSON","13109","6066","69","0","0","6587","17871","7157","121","0","682","216","11715","13940","176","25831"
"PITT","57202","30178","472","0","0","27968","70117","39929","237","0","5537","1508","51137","63680","1003","115820"
"POLK","4749","5372","61","0","0","5219","14291","740","11","0","359","147","7004","8319","78","15401"
"RANDOLPH","21097","44695","283","0","0","23954","81011","5643","265","0","3110","1697","41757","47839","433","90029"
"RICHMOND","18743","5286","58","0","0","6411","19095","10123","371","0","909","261","13752","16551","195","30498"
"ROBESON","53134","8681","139","0","0","12908","23680","21839","26057","0","3286","841","32361","42142","359","74862"
"ROCKINGHAM","25684","19454","167","0","0","13961","45455","11993","113","0","1705","478","27067","32199","0","59266"
"ROWAN","30284","37279","219","0","0","24180","72968","15856","168","0","2970","1085","42671","48795","496","91962"
"RUTHERFORD","17115","14833","132","0","0","11598","37813","4593","62","0","1210","397","19875","23334","469","43678"
"SAMPSON","17994","13440","74","0","0","6104","23218","11973","546","0","1875","922","16639","20530","443","37612"
"SCOTLAND","13735","3361","38","0","0","5217","11037","9011","1407","0","896","148","9438","12597","316","22351"
"STANLY","12757","17139","81","0","0","9878","34288","4329","68","0","1170","186","18500","21006","349","39855"
"STOKES","8960","14491","121","0","0","6949","28517","1350","60","0","594","215","14377","16123","21","30521"
"SURRY","16054","17663","136","0","0","10062","40840","1819","57","0","1199","632","19847","23800","268","43915"
"SWAIN","4396","2645","32","0","0","3369","8328","107","1791","0","216","43","4922","5500","20","10442"
"TRANSYLVANIA","7325","8224","91","0","0","8734","22791","904","47","0","632","146","11261","12808","305","24374"
"TYRRELL","1612","324","2","0","0","552","1587","828","7","0","68","20","1137","1335","18","2490"
"UNION","39776","60297","525","0","0","40798","115656","17473","349","0","7918","3807","66632","73862","902","141396"
