"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","36445","38251","620","50","0","0","0","0","44259","75919","24518","262","20","1320","637","10299","6650","7775","49520","59715","10390","119625","1"
"ALEXANDER","3626","12784","113","4","0","0","0","0","9281","22382","946","33","1","167","37","1731","511","606","11586","12368","1854","25808","1"
"ALLEGHANY","1496","3619","34","1","0","0","0","0","3045","7166","80","12","0","8","13","721","195","270","3664","3868","663","8195","1"
"ANSON","7672","3421","56","6","0","0","0","0","4829","6733","6132","31","2","93","25","2688","280","222","5964","7252","2768","15984","1"
"ASHE","3330","9615","98","5","0","0","0","0","7641","18808","117","25","2","57","17","1382","281","364","9258","10104","1327","20689","1"
"AVERY","1112","7096","65","4","0","0","0","0","4106","11136","56","17","0","30","14","970","160","145","5517","5978","888","12383","1"
"BEAUFORT","8897","13333","119","10","0","0","0","0","11388","23715","6495","38","3","61","52","2525","858","802","14293","16755","2699","33747","1"
"BERTIE","7020","1801","41","1","0","0","0","0","3540","4608","6699","17","0","29","16","957","77","57","5097","6339","967","12403","1"
"BLADEN","8059","6014","72","10","0","0","0","0","8649","12522","7047","399","7","27","88","2097","617","678","9577","11374","1853","22804","1"
"BRUNSWICK","27337","59458","724","44","0","0","0","0","57365","120562","9383","420","11","664","233","10553","3102","2764","61596","71160","12172","144928","1"
"BUNCOMBE","71222","44917","1537","253","0","0","0","0","96933","176643","10353","364","43","1694","999","18031","6735","6357","91440","106532","16890","214862","1"
"BURKE","11281","25228","356","30","0","0","0","0","23590","50249","3083","100","2","991","129","4180","1751","1755","26443","29430","4612","60485","1"
"CABARRUS","43542","52181","1071","129","0","0","0","0","64971","98031","33547","431","20","4401","702","15704","9058","9052","67530","78946","15418","161894","1"
"CALDWELL","8601","27823","343","17","0","0","0","0","18845","45893","2530","77","0","212","140","5573","1204","1397","24441","27092","4096","55629","1"
"CAMDEN","1191","3428","65","7","0","0","0","0","3841","6806","862","8","2","44","15","617","178","89","3813","4040","679","8532","1"
"CARTERET","8310","26827","342","25","0","0","0","0","22022","49677","2112","106","7","330","121","4213","960","878","25042","28031","4453","57526","1"
"CASWELL","5446","4785","59","4","0","0","0","0","5278","9732","4343","24","1","37","48","1106","281","300","6744","7675","1153","15572","1"
"CATAWBA","19591","51414","672","56","0","0","0","0","46244","90582","9006","154","9","2785","320","9360","5761","5916","51053","56897","10027","117977","1"
"CHATHAM","20962","15052","307","31","0","0","0","0","27701","46543","5814","132","9","1362","248","7218","2727","2850","26270","30466","7317","64053","1"
"CHEROKEE","2970","13216","149","9","0","0","0","0","8399","22949","255","117","2","107","29","963","321","292","11694","12496","553","24743","1"
