"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","39746","30256","140","0","0","19454","67930","17901","182","0","1267","1101","39708","49298","0","89596"
"ALEXANDER","7804","10387","33","0","0","5331","22118","1045","23","0","161","133","11289","12143","0","23555"
"ALLEGHANY","3396","2279","13","0","0","1549","7016","76","8","0","41","89","3390","3811","0","7237"
"ANSON","12282","2306","7","0","0","1985","8280","7927","39","0","66","24","7288","8912","0","16580"
"ASHE","6711","7939","27","0","0","4073","18406","97","14","0","85","92","8829","9883","0","18750"
"AVERY","1595","7266","15","0","0","2776","11369","60","20","0","54","52","5463","6114","0","11652"
"BEAUFORT","16002","9675","27","0","0","6143","22932","8276","35","0","239","148","14141","17427","0","31847"
"BERTIE","11179","1396","7","0","0","1625","5290","8498","17","0","34","21","6064","7947","0","14207"
"BLADEN","15351","2761","11","0","0","4045","13169","8208","250","0","147","141","9957","12103","0","22168"
"BRUNSWICK","26976","28426","115","0","0","21267","66871","7996","216","0","596","507","35553","40572","0","76784"
"BUNCOMBE","76050","47372","389","0","0","50800","156751","10196","326","0","2952","1386","78831","93590","0","174611"
"BURKE","22267","19817","107","0","0","14345","51438","3410","70","0","682","328","26282","30056","0","56536"
"CABARRUS","37831","43235","219","0","0","27144","87123","16154","236","0","1628","1758","49151","58145","0","108429"
"CALDWELL","17675","23520","101","0","0","11103","48549","2715","48","0","426","324","24499","27666","0","52399"
"CAMDEN","3124","1904","13","0","0","2171","5895","1134","12","0","61","25","3423","3708","0","7212"
"CARTERET","15167","19213","74","0","0","12633","43302","2557","83","0","335","209","21832","24648","0","47087"
"CASWELL","9239","3172","14","0","0","2804","9423","5532","14","0","90","47","6817","8316","0","15229"
"CATAWBA","30700","44235","120","0","0","25242","87780","8529","109","0","1414","1075","46175","53664","0","100297"
"CHATHAM","20203","11143","63","0","0","11457","34716","6145","74","0","549","522","19275","22751","0","42866"
"CHEROKEE","7160","8598","31","0","0","5063","20267","200","116","0","82","81","9744","11059","0","20852"
"CHOWAN","5860","2421","9","0","0","2219","6982","3307","12","0","52","27","4673","5762","0","10509"
"CLAY","2798","3334","18","0","0","2662","8621","30","13","0","30","29","4149","4608","0","8812"
"CLEVELAND","29855","18433","62","0","0","12198","46554","12648","82","0","337","320","27186","33103","0","60548"
"COLUMBUS","24535","5802","24","0","0","6162","23683","11337","971","0","184","107","16422","20012","0","36523"
"CRAVEN","27788","22734","89","0","0","16430","49059","15238","114","0","1131","847","30155","36227","0","67041"
"CUMBERLAND","100104","47334","313","0","0","44947","95546","77717","1974","0","9575","7250","84789","104980","0","192698"
"CURRITUCK","5265","5357","45","0","0","5936","15135","961","54","0","156","97","7863","8594","0","16603"
"DARE","10256","7891","72","0","0","8458","25489","516","37","0","259","119","12665","13921","0","26677"
"DAVIDSON","32059","46655","202","0","0","21973","89366","9255","237","0","975","765","46852","53867","0","100889"
"DAVIE","6194","14514","33","0","0","5979","24453","1778","28","0","215","208","12501","14209","0","26720"
"DUPLIN","15592","6894","31","0","0","5715","18399","8812","44","0","414","538","12301","15420","0","28232"
"DURHAM","110524","27898","299","0","0","43286","95890","70559","428","0","3881","3127","78566","100008","0","182007"
"EDGECOMBE","28176","5704","19","0","0","3359","14380","22219","42","0","215","100","15990","21032","0","37258"
"FORSYTH","103067","74738","370","0","0","48987","155488","61687","395","0","3931","3369","100059","125130","0","227162"
"FRANKLIN","18765","11163","63","0","0","7206","25712","10299","97","0","450","396","17064","19788","0","37197"
"GASTON","46482","48825","198","0","0","29410","102287","18429","261","0","1301","1326","55550","67998","0","124915"
"GATES","4921","1462","8","0","0","1580","4960","2754","5","0","44","15","3548","4222","0","7971"
"GRAHAM","2471","2784","7","0","0","1316","6158","1","297","0","46","42","3153","3376","0","6578"
"GRANVILLE","19569","8096","55","0","0","6212","21469","11334","77","0","364","297","14887","18195","0","33932"
"GREENE","7424","1752","8","0","0","1773","6549","4175","15","0","105","123","4923","6021","0","10957"
"GUILFORD","162342","94601","533","0","0","70052","205120","106377","845","0","5366","3568","145035","181805","0","327528"
"HALIFAX","25513","4632","31","0","0","5038","14751","18491","1006","0","241","111","15040","19910","0","35214"
"HARNETT","27751","20745","172","0","0","12986","44455","13961","410","0","1215","1231","27587","33859","0","61654"
"HAYWOOD","19871","11844","37","0","0","9767","40492","409","101","0","188","214","19055","22354","0","41519"
"HENDERSON","18812","31141","126","0","0","25177","70696","2066","133","0","912","876","34361","40387","0","75256"
"HERTFORD","11183","1649","9","0","0","1487","5199","8740","96","0","85","34","6059","8197","0","14328"
"HOKE","14239","5468","40","0","0","6694","12422","10316","2046","0","1123","996","11761","14626","0","26441"
"HYDE","2480","492","2","0","0","564","2545","932","5","0","15","11","1604","1910","0","3538"
"IREDELL","33599","42488","154","0","0","26066","86297","12179","157","0","1095","1199","47451","54069","0","102307"
"JACKSON","11494","6750","42","0","0","7686","22984","472","1477","0","189","171","11858","13578","0","25972"
"JOHNSTON","37632","37498","172","0","0","23027","78760","15479","276","0","1725","1323","44908","52629","0","98329"
"JONES","4532","1476","9","0","0","1336","4600","2601","13","0","46","37","3361","3932","0","7353"
"LEE","16149","9386","37","0","0","7035","24160","6902","99","0","719","902","14744","17753","0","32607"
"LENOIR","22876","8842","28","0","0","5678","21262","15411","55","0","319","192","16213","21092","0","37424"
"LINCOLN","16460","21124","45","0","0","12315","45885","2797","68","0","460","550","23412","26296","0","49944"
"MACON","8242","9724","19","0","0","6408","23726","190","40","0","121","103","11213","13075","0","24393"
