"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","36595","38328","635","51","0","0","0","0","43863","75977","24487","262","19","1318","642","10206","6561","7693","49506","59657","10309","119472","1"
"ALEXANDER","3677","12762","117","4","0","0","0","0","9175","22331","942","32","1","164","37","1736","492","591","11562","12324","1849","25735","1"
"ALLEGHANY","1527","3611","37","1","0","0","0","0","2993","7149","79","11","0","8","13","723","186","262","3644","3857","668","8169","1"
"ANSON","7641","3412","55","6","0","0","0","0","4758","6689","6094","34","2","89","26","2669","269","215","5928","7204","2740","15872","1"
"ASHE","3393","9602","98","5","0","0","0","0","7543","18783","115","27","2","59","17","1364","274","359","9223","10099","1319","20641","1"
"AVERY","1121","7038","66","4","0","0","0","0","4019","11012","55","17","0","29","14","972","149","140","5441","5913","894","12248","1"
"BEAUFORT","9076","13335","122","10","0","0","0","0","11205","23725","6522","39","3","62","51","2501","845","790","14308","16769","2671","33748","1"
"BERTIE","7012","1810","42","1","0","0","0","0","3437","4588","6652","16","1","30","15","930","70","52","5069","6291","942","12302","1"
"BLADEN","8135","5986","76","11","0","0","0","0","8511","12500","7052","398","6","27","88","2044","604","667","9553","11364","1802","22719","1"
"BRUNSWICK","27529","59255","727","42","0","0","0","0","56738","119980","9314","415","12","659","235","10622","3054","2728","61296","70788","12207","144291","1"
"BUNCOMBE","71287","45049","1555","249","0","0","0","0","96043","176284","10293","363","44","1684","1010","17886","6619","6297","91221","106252","16710","214183","1"
"BURKE","11366","25034","354","23","0","0","0","0","23277","49912","3073","96","2","983","129","4190","1669","1687","26251","29204","4599","60054","1"
"CABARRUS","43457","52235","1085","124","0","0","0","0","64296","97953","33201","428","21","4328","697","15719","8850","8886","67214","78584","15399","161197","1"
"CALDWELL","8687","27955","345","18","0","0","0","0","18882","46168","2542","77","0","211","141","5546","1202","1387","24581","27241","4065","55887","1"
"CAMDEN","1196","3401","64","6","0","0","0","0","3826","6788","866","8","2","39","16","600","174","85","3794","4038","661","8493","1"
"CARTERET","8402","26781","347","25","0","0","0","0","21742","49531","2089","102","7","329","122","4179","938","863","24920","27955","4422","57297","1"
