"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","36926","33731","540","19","43","32387","70505","21264","257","0","11620","4078","44309","54303","5034","103646"
"ALEXANDER","5185","10961","91","1","17","7562","21579","926","35","0","1277","336","11132","11984","701","23817"
"ALLEGHANY","2166","2726","32","2","1","2275","6660","75","8","0","459","176","3330","3600","272","7202"
"ANSON","10061","2541","28","7","23","3446","6689","6825","28","0","2564","84","6246","7570","2290","16106"
"ASHE","4530","8150","76","3","7","5696","17546","105","23","0","788","215","8530","9530","402","18462"
"AVERY","1344","6740","53","3","3","3410","10886","76","17","0","574","86","5327","5945","281","11553"
"BEAUFORT","11848","11211","99","11","11","9546","22819","7687","42","0","2178","468","14290","16901","1535","32726"
"BERTIE","8632","1464","27","2","2","2756","4588","7674","19","0","602","37","5520","6940","423","12883"
"BLADEN","10804","4460","55","1","7","6791","12632","7957","386","0","1143","441","9974","11747","397","22118"
"BRUNSWICK","26156","41577","469","18","35","38830","89713","8598","323","0","8451","1368","47141","54303","5641","107085"
"BUNCOMBE","74058","44524","1515","156","79","75249","166086","10538","377","0","18580","3885","85564","101083","8934","195581"
"BURKE","15323","20700","287","25","29","18741","47749","3187","80","0","4089","953","25203","28243","1659","55105"
"CABARRUS","41908","49478","934","51","88","48231","95208","26524","346","0","18612","5309","60833","71797","8060","140690"
"CALDWELL","11335","24133","349","35","21","15470","45856","2668","59","0","2760","892","23847","26293","1203","51343"
"CAMDEN","1784","2631","55","0","2","3271","6326","965","11","0","441","35","3655","3873","215","7743"
"CARTERET","10540","23104","247","6","15","18444","46298","2443","93","0","3522","553","23409","26456","2491","52356"
"CASWELL","6893","3484","39","2","6","4399","9123","4828","18","0","854","161","6632","7686","505","14823"
"CATAWBA","22550","44432","458","19","47","35581","83456","8947","120","0","10564","3380","46455","52575","4057","103087"
"CHATHAM","20470","13237","263","16","22","20740","41308","6049","116","0","7275","1728","23157","27274","4317","54748"
"CHEROKEE","4248","9991","127","7","8","6994","20410","217","124","0","624","177","10133","11174","68","21375"
