"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","40563","30015","88","0","0","0","18316","67702","17639","177","0","0","0","0","1176","1002","39452","48957","0","88982","0"
"ALEXANDER","8253","10533","27","0","0","0","4918","22282","1082","26","0","0","0","0","146","123","11286","12325","0","23731","0"
"ALLEGHANY","3527","2248","7","0","0","0","1366","6944","77","7","0","0","0","0","36","62","3337","3777","0","7148","0"
"ANSON","12093","2244","4","0","0","0","1792","8150","7667","35","0","0","0","0","63","23","7108","8794","0","16133","0"
"ASHE","7631","8698","15","0","0","0","4089","20086","107","11","0","0","0","0","87","81","9553","10839","0","20433","0"
"AVERY","1625","7312","7","0","0","0","2609","11272","57","19","0","0","0","0","54","49","5430","6044","0","11553","0"
"BEAUFORT","16186","9416","9","0","0","0","5553","22416","8143","33","0","0","0","0","220","130","13839","17067","0","31164","0"
"BERTIE","11250","1351","5","0","0","0","1390","5268","8347","19","0","0","0","0","27","17","5940","7880","0","13996","0"
"BLADEN","15382","2924","0","0","0","0","3388","12895","8077","217","0","0","0","0","133","119","9678","11933","0","21694","0"
"BRUNSWICK","28556","27013","65","0","0","0","18402","64573","7748","165","0","0","0","0","548","411","34307","39129","0","74036","0"
"BUNCOMBE","76661","47834","177","0","0","0","47237","154316","10140","335","0","0","0","0","2807","1246","77443","92253","0","171909","0"
"BURKE","22935","20012","53","0","0","0","13318","51329","3407","65","0","0","0","0","633","279","26126","29985","0","56318","0"
"CABARRUS","38872","42978","114","0","0","0","25286","86548","15858","230","0","0","0","0","1461","1526","48695","57406","0","107250","0"
"CALDWELL","18073","23383","53","0","0","0","10481","48227","2690","48","0","0","0","0","368","276","24358","27412","0","51990","0"
"CAMDEN","3148","1880","7","0","0","0","2042","5812","1104","13","0","0","0","0","55","18","3387","3635","0","7077","0"
"CARTERET","15654","18892","37","0","0","0","11816","42746","2512","81","0","0","0","0","317","192","21477","24342","0","46399","0"
"CASWELL","9422","3085","9","0","0","0","2585","9295","5550","14","0","0","0","0","79","44","6764","8238","0","15101","0"
"CATAWBA","32159","45089","71","0","0","0","24316","89203","8637","106","0","0","0","0","1345","932","46647","54525","0","101635","0"
"CHATHAM","20344","10709","34","0","0","0","10268","33520","6088","69","0","0","0","0","494","442","18695","21934","0","41355","0"
"CHEROKEE","7302","8459","17","0","0","0","4642","19878","198","109","0","0","0","0","78","70","9533","10854","0","20420","0"
