"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","39761","31210","288","0","0","22786","68869","19082","236","0","5858","1668","41210","50952","1883","94045"
"ALEXANDER","7287","10599","49","0","0","6169","22523","1044","30","0","507","195","11532","12425","147","24104"
"ALLEGHANY","3071","2319","21","0","0","1700","6850","81","11","0","169","120","3343","3724","44","7111"
"ANSON","12441","2402","13","0","0","2283","7782","7692","38","0","1627","43","7038","8451","1650","17139"
"ASHE","6135","7769","43","0","0","4474","18047","94","16","0","264","124","8690","9679","52","18421"
"AVERY","1603","7267","29","0","0","3099","11603","101","29","0","265","64","5590","6322","86","11998"
"BEAUFORT","15053","10120","81","0","0","7025","22957","8473","37","0","812","227","14443","17438","398","32279"
"BERTIE","10967","1418","14","0","0","2010","5111","8693","18","0","587","28","6178","7846","385","14409"
"BLADEN","14794","2962","26","0","0","4616","13079","8403","287","0","629","220","10181","12094","123","22398"
"BRUNSWICK","26982","30503","251","0","0","25638","72101","8636","245","0","2392","686","38490","44055","829","83374"
"BUNCOMBE","75483","47341","864","0","0","59678","162390","10975","376","0","9625","1961","82881","97646","2839","183366"
"BURKE","20948","20011","203","0","0","16226","51761","3486","77","0","2064","460","26741","30423","224","57388"
"CABARRUS","39770","46113","484","0","0","32919","92626","19330","310","0","7020","2651","54008","63716","1562","119286"
"CALDWELL","16311","23590","254","0","0","12712","48671","2844","52","0","1300","501","24891","27713","263","52867"
"CAMDEN","2880","2020","26","0","0","2362","5961","1107","12","0","208","28","3456","3755","77","7288"
"CARTERET","14141","20678","195","0","0","15120","45661","2730","99","0","1644","316","23196","26142","796","50134"
"CASWELL","8812","3396","21","0","0","3199","9536","5489","21","0","382","70","6941","8340","147","15428"
"CATAWBA","29507","43785","273","0","0","28057","87060","9393","127","0","5042","1646","46707","54304","611","101622"
"CHATHAM","20269","11929","160","0","0","13748","36965","6236","95","0","2810","820","20502","24265","1339","46106"
"CHEROKEE","6685","8821","67","0","0","5872","20769","222","123","0","331","108","10029","11352","64","21445"
"CHOWAN","5513","2517","14","0","0","2474","6933","3335","10","0","240","37","4695","5748","75","10518"
"CLAY","2503","3350","29","0","0","2831","8507","38","17","0","151","39","4119","4574","20","8713"
"CLEVELAND","28653","19027","137","0","0","13855","46434","13594","85","0","1559","439","27725","33601","346","61672"
"COLUMBUS","23580","6196","48","0","0","7185","23555","11721","986","0","747","165","16629","20249","131","37009"
"CRAVEN","27009","23286","243","0","0","18930","49836","16085","138","0","3409","1110","31007","37520","941","69468"
"CUMBERLAND","101643","47634","705","0","0","50622","94573","82783","2088","0","21160","8901","87891","108189","4524","200604"
"CURRITUCK","4706","5767","88","0","0","6665","15725","957","50","0","494","114","8173","8916","137","17226"
"DARE","9662","8136","149","0","0","9446","26040","553","38","0","762","165","13005","14256","132","27393"
"DAVIDSON","30047","47589","333","0","0","25375","90658","9726","253","0","2707","1032","47901","55069","374","103344"
"DAVIE","6127","14664","68","0","0","7093","25226","1921","33","0","772","294","12947","14926","79","27952"
"DUPLIN","15219","7441","67","0","0","6504","18595","9182","41","0","1413","863","12832","15744","655","29231"
"DURHAM","118071","27876","685","0","0","54253","101875","77944","524","0","20542","4896","85841","110022","5022","200885"
"EDGECOMBE","28969","6055","50","0","0","3888","14447","23720","53","0","742","219","16945","21744","273","38962"
"FORSYTH","105780","75963","811","0","0","57630","159869","66817","448","0","13050","5236","105826","131465","2893","240184"
"FRANKLIN","18877","12049","143","0","0","8755","27077","11045","113","0","1589","550","18349","20866","609","39824"
"GASTON","47034","50799","417","0","0","34427","105259","21253","314","0","5851","2017","58921","71635","2121","132677"
"GATES","4919","1537","16","0","0","1767","5032","2899","9","0","299","24","3662","4297","280","8239"
"GRAHAM","2318","2807","13","0","0","1436","6144","3","303","0","124","42","3142","3378","54","6574"
"GRANVILLE","19817","8770","104","0","0","7721","22631","12211","93","0","1477","439","16165","19160","1087","36412"
"GREENE","7174","1934","19","0","0","2095","6573","4308","12","0","329","206","5143","6066","13","11222"
"GUILFORD","169344","95468","1273","0","0","82857","206931","120131","992","0","20888","5590","154608","192889","1445","348942"
"HALIFAX","26543","4885","68","0","0","6025","14919","20282","1101","0","1219","190","16247","20891","383","37521"
"HARNETT","28363","23355","346","0","0","16568","48038","15871","461","0","4262","1975","30748","37351","533","68632"
"HAYWOOD","18573","12144","118","0","0","11056","40705","420","102","0","664","244","19292","22369","230","41891"
"HENDERSON","18313","30539","277","0","0","28020","71862","2241","141","0","2905","1182","35147","41410","592","77149"
"HERTFORD","11568","1468","15","0","0","2000","5148","9418","106","0","379","55","6449","8523","79","15051"
"HOKE","15248","6279","96","0","0","8242","13733","11601","2187","0","2344","1370","13370","16446","49","29865"
"HYDE","2272","504","4","0","0","678","2513","873","4","0","68","13","1595","1830","33","3458"
"IREDELL","32839","45015","362","0","0","31318","91233","13315","213","0","4773","1761","51158","57480","896","109534"
"JACKSON","10704","6632","94","0","0","8809","22378","481","1559","0","1821","232","11592","13390","1257","26239"
"JOHNSTON","38482","41456","405","0","0","28525","85168","17604","317","0","5779","2248","49649","57899","1320","108868"
"JONES","4171","1653","18","0","0","1588","4677","2568","16","0","169","50","3421","3961","48","7430"
"LEE","15998","9932","99","0","0","8283","24617","7556","118","0","2021","1356","15567","18556","189","34312"
"LENOIR","23013","9477","60","0","0","6384","21371","16607","59","0","897","309","17149","21627","158","38934"
"LINCOLN","15502","21918","117","0","0","14230","46966","3056","81","0","1664","797","24318","27014","435","51767"
"MACON","7646","9824","62","0","0","7358","24086","164","47","0","593","153","11430","13261","199","24890"
"MADISON","7123","4452","60","0","0","4468","15480","123","23","0","477","56","7662","8087","354","16103"
"MARTIN","11378","3159","38","0","0","2946","9434","7750","37","0","300","79","7848","9579","94","17521"
"MCDOWELL","9757","10106","80","0","0","8275","26863","850","24","0","481","200","13227","14991","0","28218"
