"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","36474","38272","614","44","0","0","0","0","44839","76126","24658","264","20","1338","633","10420","6784","7878","49718","59983","10542","120243","1"
"ALEXANDER","3598","12742","112","4","0","0","0","0","9301","22347","939","32","1","168","37","1719","514","612","11571","12344","1842","25757","1"
"ALLEGHANY","1486","3628","34","2","0","0","0","0","3059","7183","80","12","0","8","12","716","198","271","3672","3877","660","8209","1"
"ANSON","7655","3423","58","6","0","0","0","0","4850","6750","6127","31","2","94","25","2681","282","222","5967","7260","2765","15992","1"
"ASHE","3325","9614","99","5","0","0","0","0","7658","18825","118","26","2","57","17","1371","285","366","9268","10117","1316","20701","1"
"AVERY","1119","7116","65","5","0","0","0","0","4154","11210","56","17","0","31","14","960","171","150","5563","6018","878","12459","1"
"BEAUFORT","8848","13332","120","12","0","0","0","0","11576","23760","6490","38","3","61","54","2617","865","807","14313","16770","2805","33888","1"
"BERTIE","6996","1805","41","2","0","0","0","0","3707","4617","6687","17","0","29","16","1105","80","57","5090","6343","1118","12551","1"
"BLADEN","8009","6013","71","10","0","0","0","0","8734","12515","7055","396","7","27","87","2124","626","690","9581","11385","1871","22837","1"
"BRUNSWICK","27528","60046","727","49","0","0","0","0","58273","122075","9483","433","10","676","238","10536","3172","2837","62344","72110","12169","146623","1"
"BUNCOMBE","71283","44888","1547","258","0","0","0","0","98195","177377","10419","367","43","1702","1000","18434","6829","6435","91930","106932","17309","216171","1"
"BURKE","11233","25194","357","29","0","0","0","0","23707","50276","3080","99","2","993","127","4174","1769","1766","26457","29456","4607","60520","1"
"CABARRUS","43550","52098","1070","129","0","0","0","0","65224","98053","33628","433","21","4433","697","15648","9158","9121","67640","79048","15383","162071","1"
"CALDWELL","8580","27893","338","18","0","0","0","0","19107","46107","2544","77","0","221","140","5603","1244","1426","24578","27250","4108","55936","1"
"CAMDEN","1198","3449","65","8","0","0","0","0","3864","6833","869","9","2","44","15","632","180","91","3828","4059","697","8584","1"
"CARTERET","8282","26803","336","25","0","0","0","0","22110","49705","2104","107","7","332","121","4211","969","884","25030","28068","4458","57556","1"
"CASWELL","5418","4817","58","4","0","0","0","0","5314","9759","4347","24","1","37","50","1099","294","308","6764","7701","1146","15611","1"
"CATAWBA","19585","51388","668","55","0","0","0","0","46584","90730","9019","154","9","2797","317","9440","5814","5963","51185","56987","10108","118280","1"
"CHATHAM","20954","15002","303","29","0","0","0","0","27884","46649","5823","132","9","1372","243","7174","2770","2878","26332","30556","7284","64172","1"
"CHEROKEE","2964","13237","152","9","0","0","0","0","8429","23000","256","117","2","108","29","961","318","289","11725","12513","553","24791","1"
"CHOWAN","3149","3275","47","2","0","0","0","0","3710","6646","2554","16","6","19","23","772","147","107","4425","5238","520","10183","1"
"CLAY","1257","5136","53","2","0","0","0","0","3739","9517","43","16","0","19","9","493","90","108","4647","5075","465","10187","1"
