"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","36345","29136","0","0","0","0","15187","64049","14727","124","0","0","0","0","847","519","35760","44756","0","80668","0"
"ALEXANDER","8274","10449","0","0","0","0","4210","21649","1019","23","0","0","0","0","130","95","10895","12026","0","22933","0"
"ALLEGHANY","3465","2161","0","0","0","0","1042","6540","69","7","0","0","0","0","28","37","3125","3538","0","6668","0"
"ANSON","11101","2134","0","0","0","0","1664","7893","6833","32","0","0","0","0","58","19","6553","8296","0","14899","0"
"ASHE","7462","8579","0","0","0","0","3666","19408","94","11","0","0","0","0","84","62","9191","10481","0","19707","0"
"AVERY","1686","7898","0","0","0","0","2442","11833","48","15","0","0","0","0","50","27","5703","6262","0","12026","0"
"BEAUFORT","15709","9299","0","0","0","0","4736","21800","7578","25","0","0","0","0","177","78","13192","16389","0","29744","0"
"BERTIE","10977","1333","0","0","0","0","1068","5182","8008","18","0","0","0","0","31","15","5609","7691","0","13378","0"
"BLADEN","14542","2817","0","0","0","0","2946","12573","7201","230","0","0","0","0","107","57","8975","11299","0","20305","0"
"BRUNSWICK","26520","25670","0","0","0","0","15368","59763","6641","141","0","0","0","0","467","238","31260","36030","0","67558","0"
"BUNCOMBE","70053","49046","0","0","0","0","40672","145827","8809","221","0","0","0","0","2380","745","72076","86548","0","159771","0"
"BURKE","22412","20196","0","0","0","0","11856","50133","3172","45","0","0","0","0","588","196","25230","29108","0","54464","0"
"CABARRUS","34126","41428","0","0","0","0","20753","80935","12771","191","0","0","0","0","1171","869","44098","52020","0","96307","0"
"CALDWELL","17432","23493","0","0","0","0","9292","47047","2390","37","0","0","0","0","287","171","23488","26615","0","50217","0"
"CAMDEN","3104","1723","0","0","0","0","1769","5449","1054","10","0","0","0","0","55","11","3153","3412","0","6596","0"
"CARTERET","15180","18691","0","0","0","0","10725","41642","2267","74","0","0","0","0","304","140","20782","23556","0","44596","0"
"CASWELL","9019","2952","0","0","0","0","2197","8865","5154","12","0","0","0","0","58","27","6271","7853","0","14168","0"
"CATAWBA","30175","45280","0","0","0","0","21458","86655","7521","83","0","0","0","0","1292","515","44444","52308","0","96913","0"
"CHATHAM","18985","10369","0","0","0","0","8736","31475","5512","50","0","0","0","0","452","257","17261","20405","0","38090","0"
"CHEROKEE","7259","8309","0","0","0","0","4013","19107","200","93","0","0","0","0","78","53","9081","10481","0","19581","0"
"CHOWAN","5595","2183","0","0","0","0","1608","6564","2693","7","0","0","0","0","43","8","4170","5160","0","9386","0"
"CLAY","2858","3257","0","0","0","0","1932","7948","22","7","0","0","0","0","26","14","3786","4238","0","8047","0"
"CLEVELAND","28795","17958","0","0","0","0","9191","44181","11021","65","0","0","0","0","314","219","25047","30883","0","55944","0"
"COLUMBUS","24588","5710","0","0","0","0","5410","23930","10541","985","0","0","0","0","145","49","15978","19695","0","35708","0"
"CRAVEN","26444","22304","0","0","0","0","13529","46890","13709","118","0","0","0","0","944","495","27880","34267","0","62277","0"
"CUMBERLAND","89278","49964","0","0","0","0","40663","97927","67366","1773","0","0","0","0","9083","4835","79534","99607","0","179905","0"
"CURRITUCK","5471","4977","0","0","0","0","4854","14065","924","42","0","0","0","0","147","47","7184","8065","0","15302","0"
"DARE","10164","7692","0","0","0","0","7292","24260","450","26","0","0","0","0","212","61","11884","13241","0","25148","0"
"DAVIDSON","31931","45304","0","0","0","0","16726","84791","7852","176","0","0","0","0","754","418","43611","50314","0","93961","0"
"DAVIE","5939","14054","0","0","0","0","4727","22897","1529","19","0","0","0","0","168","121","11534","13185","0","24720","0"
"DUPLIN","15155","6758","0","0","0","0","4531","17755","8048","28","0","0","0","0","274","241","11331","14803","0","26444","0"
"DURHAM","98136","30395","0","0","0","0","35005","93012","60988","323","0","0","0","0","3455","1840","69891","92190","0","163536","0"
"EDGECOMBE","26390","5733","0","0","0","0","2714","14360","20110","22","0","0","0","0","167","47","14727","20003","0","34837","0"
"FORSYTH","85128","72372","0","0","0","0","36222","141281","47418","258","0","0","0","0","2415","1558","84871","108740","0","193722","0"
"FRANKLIN","16247","10184","0","0","0","0","5307","22598","8420","71","0","0","0","0","314","226","14388","17202","0","31738","0"
"GASTON","43846","46829","0","0","0","0","23814","97453","14985","181","0","0","0","0","951","671","50780","63377","0","114489","0"
"GATES","4677","1350","0","0","0","0","1293","4662","2523","1","0","0","0","0","43","5","3297","3955","0","7320","0"
"GRAHAM","2554","2834","0","0","0","0","1087","6123","1","274","0","0","0","0","43","32","3112","3356","0","6475","0"
"GRANVILLE","17409","7229","0","0","0","0","4410","18955","9481","58","0","0","0","0","298","157","12497","16191","0","29048","0"
"GREENE","6991","1716","0","0","0","0","1268","6254","3603","7","0","0","0","0","76","66","4406","5563","0","9975","0"
"GUILFORD","151885","102363","0","0","0","0","62263","212906","93266","737","0","0","0","0","3956","1823","138486","177728","0","316511","0"
"HALIFAX","24506","4746","0","0","0","0","4062","15198","16645","1000","0","0","0","0","200","59","13859","19376","0","33314","0"
"HARNETT","25795","19435","0","0","0","0","9810","41402","11625","340","0","0","0","0","929","666","24626","30255","0","55040","0"
"HAYWOOD","20369","12025","0","0","0","0","8039","39637","374","76","0","0","0","0","196","125","18665","21675","0","40433","0"
"HENDERSON","18067","32324","0","0","0","0","21572","68642","1661","92","0","0","0","0","700","440","32811","38792","0","71963","0"
"HERTFORD","10552","1786","0","0","0","0","1163","5449","7816","70","0","0","0","0","77","11","5562","7923","0","13501","0"
"HOKE","12351","4457","0","0","0","0","5038","10552","8544","1817","0","0","0","0","708","494","9436","12396","0","21846","0"
"HYDE","2599","452","0","0","0","0","428","2530","918","5","0","0","0","0","8","6","1556","1920","0","3479","0"
"IREDELL","31267","39729","0","0","0","0","20149","79087","10155","116","0","0","0","0","803","576","42157","48830","0","91145","0"
"JACKSON","11395","7060","0","0","0","0","5983","22292","362","1202","0","0","0","0","141","88","11270","12925","0","24438","0"
"JOHNSTON","36381","35850","0","0","0","0","18446","75181","13245","223","0","0","0","0","1475","580","41134","49389","0","90677","0"
"JONES","4244","1185","0","0","0","0","871","3973","2253","6","0","0","0","0","30","9","2892","3387","0","6300","0"
"LEE","14958","8867","0","0","0","0","5648","22993","5565","86","0","0","0","0","514","400","13185","16236","0","29473","0"
"LENOIR","22147","8648","0","0","0","0","4480","20813","13961","45","0","0","0","0","238","83","15039","20189","0","35275","0"
"LINCOLN","16256","19455","0","0","0","0","9488","42096","2380","51","0","0","0","0","366","294","21055","24049","0","45199","0"
"MACON","8655","9999","0","0","0","0","5592","23602","250","30","0","0","0","0","111","71","11172","12996","0","24246","0"
"MADISON","7707","4634","0","0","0","0","3334","15338","109","23","0","0","0","0","83","24","7462","8109","0","15675","0"
"MARTIN","11917","2973","0","0","0","0","2206","9639","7307","23","0","0","0","0","89","31","7390","9691","0","17096","0"
"MCDOWELL","11430","10073","0","0","0","0","6163","26485","876","19","0","0","0","0","198","80","12777","14889","0","27666","0"
"MECKLENBURG","234783","179713","0","0","0","0","130925","366853","151969","1333","0","0","0","0","12726","6119","244124","299469","0","545421","0"
"MITCHELL","1269","7776","0","0","0","0","2437","11357","20","12","0","0","0","0","29","28","5352","6116","0","11482","0"
"MONTGOMERY","8405","4853","0","0","0","0","2541","12102","3305","24","0","0","0","0","198","64","7173","8600","0","15799","0"
"MOORE","17323","25040","0","0","0","0","13608","47985","6961","237","0","0","0","0","534","211","25486","30484","0","55971","0"
"NASH","31924","19938","0","0","0","0","7381","38698","19352","202","0","0","0","0","658","254","26440","32722","0","59243","0"
"NEW HANOVER","49075","49203","0","0","0","0","31864","111009","16210","161","0","0","0","0","1276","528","58585","70016","0","130142","0"
"NORTHAMPTON","11112","1193","0","0","0","0","1426","5917","7648","16","0","0","0","0","31","19","5826","7691","0","13731","0"
"ONSLOW","27866","27596","0","0","0","0","19371","57477","13416","206","0","0","0","0","2563","1419","33102","41225","0","74833","0"
"ORANGE","47928","19344","0","0","0","0","23860","74395","10919","165","0","0","0","0","2450","891","40662","49924","0","91132","0"
"PAMLICO","4821","2591","0","0","0","0","1636","7123","1769","17","0","0","0","0","49","15","4100","4878","0","9048","0"
"PASQUOTANK","13264","5732","0","0","0","0","5975","15675","8693","35","0","0","0","0","301","71","11081","13837","0","24971","0"
"PENDER","13518","10778","0","0","0","0","6205","24006","5899","57","0","0","0","0","198","129","13957","16342","0","30501","0"
"PERQUIMANS","4421","2089","0","0","0","0","1973","6505","1919","7","0","0","0","0","29","10","3913","4570","0","8483","0"
"PERSON","12453","5680","0","0","0","0","4060","16231","5534","112","0","0","0","0","125","92","10038","12117","0","22193","0"
"PITT","48152","26946","0","0","0","0","16454","60888","28155","174","0","0","0","0","1246","467","40114","51294","0","91552","0"
"POLK","4879","5469","0","0","0","0","4036","13577","629","10","0","0","0","0","95","58","6425","7941","0","14384","0"
"RANDOLPH","21277","42110","0","0","0","0","16171","73718","4222","196","0","0","0","0","745","549","36514","42852","0","79558","0"
"RICHMOND","18703","4958","0","0","0","0","4008","18611","8386","221","0","0","0","0","187","92","12296","15336","0","27669","0"
