"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"FRANKLIN","16563","17214","385","15","168","10","6","13","19775","34087","12155","141","6","365","191","5044","2160","2317","22545","25771","5833","54149","1"
"GASTON","39701","61714","1117","65","928","23","13","81","54366","108115","28167","316","15","1453","660","13302","5980","6743","66913","79034","12061","158008","1"
"GATES","3365","2354","33","2","22","0","1","3","2833","5405","2481","20","0","11","41","566","89","59","3759","4226","628","8613","1"
"GRAHAM","977","3180","30","0","2","1","1","2","1914","5529","9","263","1","19","5","237","44","39","2861","3030","216","6107","1"
"GRANVILLE","15093","11507","211","9","152","3","4","12","14012","22320","10792","73","4","173","182","6257","1202","1209","15985","18308","6710","41003","1"
"GREENE","4411","2681","26","2","45","2","5","3","3644","5920","3522","10","1","18","17","839","492","520","4601","5490","728","10819","1"
"GUILFORD","151911","88986","1976","231","1643","39","59","108","136171","191269","125958","985","61","10335","2662","33771","16083","15550","158119","197421","25584","381124","1"
"HALIFAX","18847","4847","96","6","111","2","5","5","10371","13244","17238","948","5","176","121","2142","416","311","14446","17716","2128","34290","1"
"HARNETT","23589","32813","745","62","525","15","19","37","31495","54798","17617","479","30","766","512","9820","5278","5990","36991","42988","9321","89300","1"
"HAYWOOD","11488","16912","317","26","142","4","9","12","18253","43209","481","134","0","162","99","2423","655","722","21240","24159","1764","47163","1"
"HENDERSON","16765","32072","595","43","250","19","5","28","39270","76944","2287","153","16","561","378","5995","2713","3200","38123","45121","5803","89047","1"
"HERTFORD","8209","1656","38","4","33","0","1","1","3528","4460","7828","91","3","41","52","848","147","105","5576","7106","788","13470","1"
"HOKE","12882","7718","290","23","167","6","6","8","13198","13026","12299","1898","21","364","224","4054","2412","2472","14276","16822","3200","34298","1"
"HYDE","1213","686","13","0","3","0","0","0","1058","2245","508","2","0","2","8","164","44","59","1316","1500","157","2973","1"
"IREDELL","26837","59510","842","46","513","10","13","41","54141","109216","15350","208","12","1647","421","10157","4942","5473","62269","68991","10693","141953","1"
"JACKSON","7944","8618","210","26","57","5","2","8","13217","23926","577","1493","9","235","176","2966","705","864","12773","14332","2982","30087","1"
"JOHNSTON","40090","59935","1141","85","902","24","27","83","59036","106316","26954","444","29","1127","601","17499","8353","10224","68877","79275","13171","161323","1"
"JONES","2224","2373","27","0","19","2","1","4","2268","4214","1836","10","2","21","26","711","98","113","2900","3317","701","6918","1"
"LEE","11973","12623","304","21","173","1","4","5","14903","25483","7187","138","9","315","259","3886","2730","3734","16671","19839","3497","40007","1"
"LENOIR","15086","10557","126","16","251","2","13","14","11050","18154","13848","52","5","90","115","3981","870","931","14596","18570","3949","37115","1"
"LINCOLN","11222","33227","386","14","204","10","1","16","23558","57319","3720","86","3","348","161","5156","1845","2294","30270","32997","5371","68638","1"
"MACON","4666","12517","190","8","35","3","2","6","11084","25978","192","64","1","118","59","1503","596","660","13230","14779","502","28511","1"
"MADISON","4858","5175","119","15","47","3","1","4","7717","15791","134","26","3","61","45","1642","237","219","7719","8331","1889","17939","1"
"MARTIN","7147","3584","58","3","38","1","2","4","5336","8504","5883","24","1","21","49","1460","231","220","6520","8222","1431","16173","1"
"MCDOWELL","5099","13755","173","9","83","3","5","9","11320","27431","801","39","1","154","124","1295","611","660","13817","15118","1521","30456","1"
"MECKLENBURG","313563","153955","5281","546","3786","60","119","198","313989","397328","235080","2045","97","24050","5001","83442","44454","47792","325811","392630","73056","791497","1"
"MITCHELL","967","6428","54","2","20","0","1","3","3589","9791","41","12","1","17","15","1091","96","134","4846","5321","897","11064","1"
"MONTGOMERY","4562","6633","70","6","48","0","6","10","5717","11827","2750","50","1","177","42","1535","670","819","7351","8312","1389","17052","1"
"MOORE","14661","32597","584","23","189","4","5","24","29643","62334","7178","377","8","702","248","4523","2360","2068","33971","39729","4030","77730","1"
"NASH","26466","19824","277","21","264","9","12","17","22064","33995","25986","362","5","366","275","5895","2070","2055","28355","34609","5990","68954","1"
"NEW HANOVER","48598","54372","1318","132","678","20","13","41","75794","136803","17573","392","19","1533","770","19185","4691","4410","73171","87147","20648","180966","1"
"NORTHAMPTON","7601","1676","35","2","35","1","0","3","3874","5155","6998","32","0","10","20","916","96","78","5646","6624","957","13227","1"
"ONSLOW","21077","48672","1560","57","524","17","8","50","51732","83545","17846","470","70","1764","747","11910","7345","7946","52840","59549","11308","123697","1"
"ORANGE","49129","13303","475","79","267","5","7","12","45946","74594","11345","226","8","5462","1079","12000","4509","4709","44304","53068","11851","109223","1"
"PAMLICO","2550","4217","48","5","24","1","3","3","3190","7814","1343","24","1","43","15","669","132","130","4475","4931","635","10041","1"
"PASQUOTANK","9744","7641","177","13","134","1","3","4","11265","16135","8984","35","3","154","140","2863","668","465","11995","14128","2859","28982","1"
"PENDER","10372","21273","412","16","163","5","1","12","18883","39374","5584","141","6","239","148","4203","1442","1527","22181","24482","4474","51137","1"
"PERQUIMANS","2581","3710","57","3","33","1","1","3","3701","7316","1737","18","2","27","18","857","115","73","4296","4906","888","10090","1"
"PERSON","8957","8617","122","10","57","2","3","9","10117","18061","6790","114","3","57","90","2152","627","635","11989","13882","2023","27894","1"
"PITT","44991","30433","664","75","527","16","23","34","43085","62791","38368","241","12","1075","624","12199","4538","3830","47351","59742","12755","119848","1"
"POLK","3412","6362","101","6","36","2","0","4","6667","14614","564","14","2","54","36","1033","273","313","7350","8640","600","16590","1"
"RANDOLPH","14080","51297","538","26","313","7","13","22","30679","77932","6014","300","9","772","230","7694","4024","4659","42461","47451","7063","96975","1"
"RICHMOND","10699","7872","103","12","112","3","2","3","8871","16081","8182","381","3","148","55","2000","827","668","11806","14067","1804","27677","1"
"ROBESON","30673","15574","226","23","363","10","12","28","27001","19739","18141","25004","47","289","434","7241","3015","2422","30596","38223","5091","73910","1"
"ROCKINGHAM","16447","25701","329","20","188","11","11","28","19937","43826","11026","103","0","217","168","5936","1396","1470","27597","32116","2959","62672","1"
"ROWAN","21293","43023","592","41","500","15","12","52","32746","70943","15031","171","7","543","308","7955","3316","3717","42139","47960","8175","98274","1"
"RUTHERFORD","8935","20625","247","16","153","3","5","12","16213","37255","3748","50","1","141","96","3950","968","995","19747","22690","3772","46209","1"
"SAMPSON","11881","15782","175","9","159","5","7","9","9906","22016","9642","525","2","98","118","3107","2425","3048","16428","19346","2159","37933","1"
"SCOTLAND","8792","4937","74","11","100","3","4","5","7422","9334","7410","1737","18","163","109","2293","284","266","8469","10719","2160","21348","1"
"STANLY","7988","22236","210","24","231","3","5","46","14843","34894","4681","81","7","440","68","4509","906","864","19109","21660","4817","45586","1"
"STOKES","4808","17847","208","18","67","6","0","9","10116","28407","1228","55","2","78","85","2755","469","533","15765","17216","98","33079","1"
"SURRY","8482","23123","214","17","97","4","3","7","15740","40116","1577","47","3","129","97","4086","1632","2213","20955","23435","3297","47687","1"
"SWAIN","2564","3192","69","11","30","2","3","4","3878","7272","93","1571","1","36","36","600","144","100","4395","4839","519","9753","1"
"TRANSYLVANIA","5439","8514","146","5","39","3","4","7","11917","23151","689","47","2","94","73","1687","331","283","11385","12993","1696","26074","1"
"TYRRELL","967","495","11","0","3","0","0","0","883","1430","632","3","0","21","4","225","44","42","1022","1105","232","2359","1"
"UNION","37614","70358","1108","75","645","15","10","43","65364","116630","18509","509","14","4376","734","26516","7944","8917","72207","80200","22825","175232","1"
"VANCE","14779","5319","105","10","96","1","5","10","7157","11165","13166","56","2","105","93","2095","800","838","11076","14383","2023","27482","1"
"WAKE","277456","172847","5378","571","3445","54","87","132","358745","494304","142339","2119","94","35948","5052","94174","44685","38073","340755","393609","84351","818715","1"
"WARREN","7396","2467","42","3","30","4","0","4","3213","5558","6006","529","3","35","39","795","194","149","5626","6708","825","13159","1"
"WASHINGTON","4334","1496","20","0","10","0","0","2","2107","3608","3629","8","1","17","14","596","96","63","3307","4081","581","7969","1"
"WATAUGA","10657","12222","305","64","111","5","5","9","20041","37617","790","48","14","371","420","3362","797","1323","18727","21519","3173","43419","1"
"WAYNE","25517","26208","414","27","533","17","18","46","21757","41115","22828","141","7","535","377","5704","3830","3565","31082","37369","6086","74537","1"
"WILKES","6191","24676","192","9","94","4","2","7","13025","38363","1529","49","0","137","97","3160","865","1029","19479","21452","3269","44200","1"
"WILSON","22858","14026","238","20","198","6","10","15","15999","26320","20573","114","2","276","131","3782","2172","2058","22081","27829","3460","53370","1"
"YADKIN","2722","14515","127","6","49","4","1","6","7691","21622","707","23","2","68","38","1815","846","1069","11119","12182","1820","25121","1"
"YANCEY","3471","5467","81","8","27","0","1","2","5158","12754","70","28","1","29","22","1151","160","173","6380","6892","943","14215","1"
