"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","38071","35887","658","0","0","0","34748","70065","21206","257","8","0","0","0","17828","4557","44406","54260","10698","109364","0"
"ALEXANDER","4795","11706","117","0","0","0","7931","21059","920","33","2","0","0","0","2535","354","10922","11749","1878","24549","0"
"ALLEGHANY","2039","2987","31","0","0","0","2460","6590","70","8","0","0","0","0","849","180","3312","3546","659","7517","0"
"ANSON","9146","2843","35","8","0","26","3477","6224","6168","23","0","0","0","0","3120","75","5750","6946","2839","15535","0"
"ASHE","4260","8751","100","0","0","0","6153","17395","108","21","0","0","0","0","1740","247","8543","9476","1245","19264","0"
"AVERY","1334","6957","57","0","0","0","3649","10649","44","20","0","0","0","0","1284","80","5258","5786","953","11997","0"
"BEAUFORT","10902","11781","121","0","0","0","9350","21943","6950","34","1","0","0","0","3226","458","13537","16046","2571","32154","0"
"BERTIE","8172","1616","37","0","0","0","2791","4440","7245","19","1","0","0","0","911","38","5278","6581","757","12616","0"
"BLADEN","9844","4925","74","0","0","0","6736","12052","7375","374","2","0","0","0","1776","435","9430","11156","993","21579","0"
"BRUNSWICK","26652","46168","616","0","0","0","42148","91761","8344","346","4","0","0","0","15129","1435","47906","55181","12497","115584","0"
"BUNCOMBE","74821","45666","1633","0","0","0","78670","162804","10084","343","36","0","0","0","27523","4149","84262","98892","17636","200790","0"
"BURKE","14594","22543","340","0","0","0","19704","47085","3048","89","0","0","0","0","6959","1033","24920","27722","4539","57181","0"
"CABARRUS","43421","51040","1144","0","0","0","52058","91941","26726","352","8","0","0","0","28636","5564","59783","70346","17534","147663","0"
"CALDWELL","10634","26032","359","0","0","0","16259","45194","2560","69","0","0","0","0","5461","932","23570","25797","3917","53284","0"
"CAMDEN","1490","2756","62","0","0","0","3239","5952","870","9","1","0","0","0","715","35","3396","3645","506","7547","0"
"CARTERET","9822","23754","291","0","0","0","17897","43540","2115","85","8","0","0","0","6016","527","22014","24843","4907","51764","0"
"CASWELL","6575","3928","49","0","0","0","4569","9000","4620","21","1","0","0","0","1479","172","6524","7461","1136","15121","0"
"CATAWBA","21785","46771","588","0","0","0","37269","81542","8474","129","2","0","0","0","16266","3593","45617","51376","9420","106413","0"
"CHATHAM","20915","13854","289","0","0","0","22150","40885","5791","117","1","0","0","0","10414","1784","23116","26995","7097","57208","0"
"CHEROKEE","3878","10725","123","0","0","0","7092","20186","220","122","0","0","0","0","1290","182","10215","11142","461","21818","0"
"CHOWAN","3848","2779","33","0","0","0","2971","6160","2718","11","2","0","0","0","740","68","4140","5114","377","9631","0"
"CLAY","1539","4240","57","0","0","0","3190","8379","41","15","0","0","0","0","591","67","4101","4474","451","9026","0"
"CLEVELAND","21561","24834","362","0","0","0","19088","45219","12914","92","2","0","0","0","7618","730","27649","32383","5813","65845","0"
"COLUMBUS","15620","9667","101","0","0","0","10173","21385","10144","912","0","0","0","0","3120","332","15216","18014","2331","35561","0"
"CRAVEN","20182","25534","502","0","0","0","22353","46617","13437","160","7","0","0","0","8350","1553","28873","34792","4906","68571","0"
"CUMBERLAND","87028","47201","1581","0","0","0","64324","79893","78012","2114","53","0","0","0","40062","10949","77854","98444","23836","200134","0"
"CURRITUCK","3336","8729","194","0","0","0","8633","17888","1024","43","2","0","0","0","1935","156","9539","10039","1314","20892","0"
"DARE","7594","10204","207","0","0","0","11930","26548","500","34","1","0","0","0","2852","248","13222","14656","2057","29935","0"
"DAVIDSON","22463","54215","584","0","0","0","33884","86266","9599","240","5","0","0","0","15036","2189","47177","53469","10500","111146","0"
"DAVIE","4953","15991","158","0","0","0","9885","25107","1810","37","1","0","0","0","4032","584","13420","14845","2722","30987","0"
"DUPLIN","11997","9150","111","0","0","0","8960","17662","8081","54","1","0","0","0","4420","1706","12679","14935","2604","30218","0"
"DURHAM","124418","24492","1235","0","0","0","77908","104197","72554","531","22","0","0","0","50749","9263","88001","111820","28232","228053","0"
"EDGECOMBE","21668","6354","94","0","0","0","5634","11779","19106","63","1","0","0","0","2801","440","13676","18135","1939","33750","0"
"FORSYTH","103007","73047","1585","0","0","0","85272","153198","66753","496","23","0","0","0","42441","11026","105975","130059","26877","262911","0"
"FRANKLIN","16747","14972","321","0","0","0","14991","28353","10732","133","2","0","0","0","7811","1196","19090","21853","6088","47031","0"
"GASTON","41399","58979","1051","0","0","0","48050","102736","24486","333","3","0","0","0","21921","4291","62118","73294","14067","149479","0"
"GATES","3650","1916","27","0","0","0","2339","4807","2441","15","0","0","0","0","669","49","3414","3937","581","7932","0"
"GRAHAM","1322","2879","27","0","0","0","1697","5355","5","266","1","0","0","0","298","21","2775","2937","213","5925","0"
"GRANVILLE","16877","10563","174","0","0","0","11692","22274","11356","75","2","0","0","0","5599","896","15866","18598","4842","39306","0"
"GREENE","5133","2345","20","0","0","0","3088","5712","3665","11","0","0","0","0","1198","389","4494","5450","642","10586","0"
"GUILFORD","159011","89930","2113","0","0","0","114130","187350","119737","934","9","0","0","0","57154","11100","150768","188731","25685","365184","0"
"HALIFAX","21714","4900","105","0","0","0","9297","13635","18406","1064","1","0","0","0","2910","244","15167","18787","2062","36016","0"
"HARNETT","24273","28698","684","0","0","0","24898","46718","15694","446","15","0","0","0","15680","3817","31591","37583","9379","78553","0"
"HAYWOOD","13541","15521","326","0","0","0","15632","41208","448","116","1","0","0","0","3247","453","20142","22971","1907","45020","0"
"HENDERSON","17361","31593","564","0","0","0","35709","72408","2246","140","2","0","0","0","10431","2076","35935","42727","6565","85227","0"
"HERTFORD","9616","1521","35","0","0","0","3095","4499","8645","93","2","0","0","0","1028","92","5928","7669","670","14267","0"
"HOKE","13936","7069","285","0","0","0","10514","12315","11836","1967","14","0","0","0","5672","2068","13669","16605","1530","31804","0"
"HYDE","1402","567","16","0","0","0","1005","2163","561","1","0","0","0","0","265","37","1305","1483","202","2990","0"
"IREDELL","28050","53944","806","0","0","0","46138","97332","13441","210","1","0","0","0","17954","3509","55387","61739","11812","128938","0"
"JACKSON","9084","8073","210","0","0","0","11128","22957","602","1426","2","0","0","0","3508","609","12311","13754","2430","28495","0"
"JOHNSTON","39591","54732","1101","0","0","0","47300","95817","21993","387","13","0","0","0","24514","6386","61446","70707","10571","142724","0"
"JONES","2747","2076","35","0","0","0","1966","4090","2041","11","0","0","0","0","682","66","2905","3405","514","6824","0"
"LEE","13212","11466","234","0","0","0","12681","23495","6964","140","7","0","0","0","6987","2753","15437","18518","3638","37593","0"
"LENOIR","17035","9881","133","0","0","0","8756","17868","14061","58","0","0","0","0","3818","611","14543","18337","2925","35805","0"
"LINCOLN","12156","29632","390","0","0","0","20729","50911","3131","87","0","0","0","0","8778","1606","27099","29543","6265","62907","0"
"MACON","5554","11691","158","0","0","0","9196","24362","158","53","2","0","0","0","2024","395","12205","13904","490","26599","0"
"MADISON","5555","4602","114","0","0","0","6338","14630","140","29","0","0","0","0","1810","154","7321","7718","1570","16609","0"
"MARTIN","8445","3476","41","0","0","0","3975","8392","6449","28","0","0","0","0","1068","137","6793","8434","710","15937","0"
"MCDOWELL","6348","12448","155","0","0","0","10047","25976","762","30","1","0","0","0","2229","426","13105","14446","1447","28998","0"
"MECKLENBURG","329435","162118","5801","0","0","0","271179","387370","233790","2034","39","0","0","0","145300","37501","318507","382045","67981","768533","0"
"MITCHELL","1099","6505","47","0","0","0","3290","9677","33","10","0","0","0","0","1221","103","4814","5281","846","10941","0"
"MONTGOMERY","5925","5981","82","0","0","0","4751","11395","3107","43","0","0","0","0","2194","639","7322","8201","1216","16739","0"
"MOORE","15805","29983","556","0","0","0","25754","56264","7504","320","5","0","0","0","8005","1398","31027","36807","4264","72098","0"
"NASH","30132","19321","285","0","0","0","16221","32987","25101","317","4","0","0","0","7550","1387","27505","33677","4777","65959","0"
"NEW HANOVER","50602","52985","1416","0","0","0","66292","127263","19091","362","11","0","0","0","24568","3157","69579","81884","19832","171295","0"
"NORTHAMPTON","8497","1523","40","0","0","0","3084","5057","7216","30","0","0","0","0","841","48","5627","6742","775","13144","0"
"ONSLOW","23404","41395","1436","0","0","0","40116","70605","16482","369","23","0","0","0","18872","5132","43914","51990","10447","106351","0"
"ORANGE","49705","13846","607","0","0","0","40755","71137","10827","238","1","0","0","0","22710","3496","42436","50143","12334","104913","0"
"PAMLICO","2895","3536","47","0","0","0","2653","6886","1362","25","0","0","0","0","858","66","3980","4523","628","9131","0"
"PASQUOTANK","10821","6726","182","0","0","0","9281","14988","9091","41","1","0","0","0","2889","309","11397","13669","1944","27010","0"
"PENDER","11433","17797","361","0","0","0","14997","32550","5811","106","3","0","0","0","6118","957","19081","21288","4219","44588","0"
"PERQUIMANS","3160","3172","51","0","0","0","3355","6967","1988","20","2","0","0","0","761","42","4258","4903","577","9738","0"
"PERSON","10581","7643","118","0","0","0","8601","17040","6702","121","4","0","0","0","3076","381","11366","13371","2206","26943","0"
