"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","36538","37897","641","43","0","0","0","0","42060","74861","24031","263","20","1274","647","10092","5991","7238","48485","58507","10187","117179","1"
"ALEXANDER","3762","12618","115","5","0","0","0","0","9055","22151","932","32","2","154","37","1779","468","569","11435","12251","1869","25555","1"
"ALLEGHANY","1568","3560","35","1","0","0","0","0","2917","7081","76","11","0","5","13","734","161","242","3585","3818","678","8081","1"
"ANSON","7828","3364","53","5","0","0","0","0","4612","6656","6070","33","2","90","23","2742","246","191","5892","7155","2815","15862","1"
"ASHE","3438","9447","97","5","0","0","0","0","7364","18490","112","25","3","56","19","1383","263","347","9068","9949","1334","20351","1"
"AVERY","1133","7047","63","4","0","0","0","0","3986","11000","55","16","0","27","14","981","140","131","5442","5891","900","12233","1"
"BEAUFORT","9201","13121","126","9","0","0","0","0","10879","23374","6495","39","3","61","54","2519","791","744","14066","16579","2691","33336","1"
"BERTIE","7023","1775","40","1","0","0","0","0","3348","4537","6603","17","1","28","15","914","72","53","5030","6235","922","12187","1"
"BLADEN","8214","5825","76","8","0","0","0","0","8326","12372","7048","396","6","26","88","1962","551","639","9475","11278","1696","22449","1"
"BRUNSWICK","27157","57265","702","34","0","0","0","0","54154","115548","9029","402","12","614","244","10707","2756","2514","58983","68196","12133","139312","1"
"BUNCOMBE","71328","44770","1520","225","0","0","0","0","93101","173505","10054","363","43","1629","1010","18135","6205","5970","89515","104544","16885","210944","1"
"BURKE","11490","24761","349","20","0","0","0","0","22821","49422","3041","95","2","956","130","4219","1576","1606","25942","28892","4607","59441","1"
"CABARRUS","42988","51638","1087","110","0","0","0","0","61858","96164","32339","418","21","4097","703","15705","8234","8399","65658","76806","15217","157681","1"
"CALDWELL","8782","27736","341","15","0","0","0","0","18371","45823","2531","77","0","205","145","5358","1106","1319","24270","26992","3983","55245","1"
"CAMDEN","1202","3265","67","6","0","0","0","0","3693","6626","862","8","2","36","16","526","157","76","3685","3964","584","8233","1"
"CARTERET","8528","26384","341","20","0","0","0","0","21135","48677","2072","99","7","315","123","4253","862","824","24444","27499","4465","56408","1"
"CASWELL","5516","4648","58","1","0","0","0","0","5125","9553","4328","24","1","37","47","1094","264","283","6645","7575","1128","15348","1"
"CATAWBA","19530","50696","654","50","0","0","0","0","44301","88660","8797","160","10","2655","319","9401","5229","5526","49811","55467","9953","115231","1"
"CHATHAM","20797","14850","305","27","0","0","0","0","26757","45519","5758","125","9","1261","257","7367","2440","2668","25622","29761","7353","62736","1"
"CHEROKEE","2993","12771","142","6","0","0","0","0","8118","22270","246","115","2","98","31","976","292","269","11354","12134","542","24030","1"
"CHOWAN","3165","3177","41","1","0","0","0","0","3461","6497","2532","15","6","18","23","626","128","96","4275","5120","450","9845","1"
"CLAY","1273","5015","52","2","0","0","0","0","3618","9305","43","16","0","18","11","481","86","103","4529","4977","454","9960","1"
"CLEVELAND","18301","27389","396","19","0","0","0","0","22235","47028","12906","96","7","365","218","6347","1373","1247","28713","33439","6188","68340","1"
"COLUMBUS","12412","11589","118","7","0","0","0","0","12379","22130","9909","941","4","60","85","2730","646","626","15521","18302","2682","36505","1"
"CRAVEN","18518","28425","538","40","0","0","0","0","27249","52174","13357","180","8","1253","267","4954","2577","2331","32011","37762","4997","74770","1"
"CUMBERLAND","82266","50242","1724","148","0","0","0","0","80822","83951","83666","2348","122","3556","1972","25103","14484","14464","85093","105790","24319","215202","1"
"CURRITUCK","2997","10250","197","6","0","0","0","0","10242","20276","1165","42","3","125","67","1520","494","291","10741","11411","1540","23692","1"
"DARE","6661","11157","218","16","0","0","0","0","13720","28626","519","33","1","119","63","1754","657","393","14366","15634","1772","31772","1"
"DAVIDSON","20698","58449","682","32","0","0","0","0","40059","93419","11025","253","6","963","271","10278","3705","3909","51426","58071","10423","119920","1"
"DAVIE","4456","16950","156","14","0","0","0","0","11426","27540","1915","41","0","144","85","2432","845","1018","14589","16173","2240","33002","1"
"DUPLIN","9907","10433","117","10","0","0","0","0","11131","18308","7798","61","3","66","126","3346","1890","2559","13312","15474","2812","31598","1"
"DURHAM","121290","22626","1040","185","0","0","0","0","93349","112698","71251","563","46","9085","2537","30781","11529","13144","92439","117671","28380","238490","1"
"EDGECOMBE","19137","6875","111","9","0","0","0","0","8753","12047","18359","64","3","57","92","3578","685","722","13589","17737","3559","34885","1"
"FORSYTH","94281","71403","1587","162","0","0","0","0","100441","158895","64183","509","37","3656","1465","26495","12634","15135","108447","134029","25398","267874","1"
"FRANKLIN","16544","17398","386","16","0","0","0","0","20473","34494","12250","144","6","386","186","5060","2291","2422","22833","26114","5870","54817","1"
"GASTON","39850","62007","1135","62","0","0","0","0","56323","108728","28607","324","15","1497","649","13208","6349","7074","67646","79760","11971","159377","1"
"GATES","3068","2260","33","2","0","0","0","0","2721","5104","2299","18","0","9","37","538","79","55","3523","3960","601","8084","1"
"GRAHAM","958","3189","30","0","0","0","0","0","1965","5558","10","271","1","16","5","234","47","41","2883","3048","211","6142","1"
"GRANVILLE","14993","11535","218","8","0","0","0","0","14357","22271","10763","73","4","179","182","6379","1260","1264","16001","18311","6799","41111","1"
"GREENE","4378","2699","29","3","0","0","0","0","3746","5918","3538","10","1","17","16","835","520","551","4610","5514","731","10855","1"
"GUILFORD","151846","88997","1993","231","0","0","0","0","140096","191816","126770","975","58","10598","2577","33450","16919","16170","159489","198550","25124","383163","1"
"HALIFAX","18526","4831","94","7","0","0","0","0","10551","13157","17062","943","4","176","118","2118","431","329","14298","17613","2098","34009","1"
"HARNETT","23748","33439","768","57","0","0","0","0","33199","55682","17886","478","32","806","504","10203","5620","6276","37796","43910","9505","91211","1"
"HAYWOOD","11288","16998","314","26","0","0","0","0","18693","43352","493","134","0","166","92","2396","686","741","21358","24238","1723","47319","1"
"HENDERSON","16768","32207","611","46","0","0","0","0","40220","77480","2321","152","15","567","371","6069","2877","3324","38530","45528","5794","89852","1"
