"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","37100","36095","691","17","0","0","37499","72805","22954","257","10","0","0","0","15376","5609","46493","56433","8476","111402","0"
"ALEXANDER","4254","12011","117","3","0","0","8388","21753","943","32","1","0","0","0","2044","469","11258","11975","1540","24773","0"
"ALLEGHANY","1810","3250","40","0","0","0","2725","6957","73","7","0","0","0","0","788","221","3495","3743","587","7825","0"
"ANSON","8951","3029","51","1","0","0","3974","6727","6452","31","0","0","0","0","2796","118","6077","7357","2572","16006","0"
"ASHE","3825","9065","107","1","0","0","6857","18283","111","24","2","0","0","0","1435","296","8959","9840","1056","19855","0"
"AVERY","1276","7210","55","1","0","0","3952","11334","55","20","0","0","0","0","1085","98","5580","6107","807","12494","0"
"BEAUFORT","10411","12504","138","2","0","0","10579","23521","7107","40","2","0","0","0","2964","602","14401","16941","2292","33634","0"
"BERTIE","7757","1644","39","0","0","0","3133","4553","7138","19","1","0","0","0","862","53","5271","6562","740","12573","0"
"BLADEN","9373","5382","89","1","0","0","7433","12568","7494","404","3","0","0","0","1809","553","9761","11505","1012","22278","0"
"BRUNSWICK","27102","51229","681","16","0","0","47935","105457","8790","368","9","0","0","0","12339","1879","53997","62415","10551","126963","0"
"BUNCOMBE","72718","44555","1630","55","0","0","85468","169909","10006","339","46","0","0","0","24126","4989","87087","102147","15192","204426","0"
"BURKE","12714","23148","348","4","0","0","21661","48536","3055","92","1","0","0","0","6191","1285","25410","28396","4069","57875","0"
"CABARRUS","43286","50688","1212","36","0","0","56140","95923","30329","380","11","0","0","0","24719","6785","63478","74535","13349","151362","0"
"CALDWELL","9508","26260","358","3","0","0","17116","45875","2538","70","0","0","0","0","4762","1065","23662","26132","3451","53245","0"
"CAMDEN","1413","3078","71","0","0","0","3685","6767","918","10","1","0","0","0","551","52","3771","4059","417","8247","0"
"CARTERET","9478","25502","348","6","0","0","20036","47810","2211","99","10","0","0","0","5240","661","23986","27136","4248","55370","0"
