"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","36555","37961","634","44","0","0","0","0","42450","75091","24154","262","20","1277","644","10089","6107","7344","48727","58731","10186","117644","1"
"ALEXANDER","3744","12619","115","5","0","0","0","0","9060","22143","930","32","2","153","37","1776","470","571","11431","12245","1867","25543","1"
"ALLEGHANY","1563","3560","36","1","0","0","0","0","2917","7078","76","10","0","7","13","730","163","244","3584","3820","673","8077","1"
"ANSON","7748","3351","55","6","0","0","0","0","4590","6620","6054","33","2","90","23","2681","247","193","5872","7126","2752","15750","1"
"ASHE","3430","9469","98","5","0","0","0","0","7391","18529","112","25","4","57","19","1383","264","348","9094","9964","1335","20393","1"
"AVERY","1131","7046","62","4","0","0","0","0","3999","11011","56","17","0","27","14","974","143","133","5446","5897","899","12242","1"
"BEAUFORT","9175","13141","123","9","0","0","0","0","10915","23397","6494","39","3","61","53","2521","795","744","14083","16586","2694","33363","1"
"BERTIE","7033","1781","41","1","0","0","0","0","3375","4556","6628","16","1","28","15","915","72","52","5038","6268","925","12231","1"
"BLADEN","8182","5840","76","8","0","0","0","0","8313","12376","7036","396","6","26","87","1942","550","633","9471","11265","1683","22419","1"
"BRUNSWICK","27244","57557","713","37","0","0","0","0","54538","116224","9078","404","12","618","244","10696","2813","2558","59322","68594","12173","140089","1"
"BUNCOMBE","71339","44841","1528","226","0","0","0","0","93450","173914","10099","364","44","1639","1003","18051","6270","6020","89771","104801","16812","211384","1"
"BURKE","11462","24852","353","20","0","0","0","0","22958","49575","3052","94","2","964","131","4223","1604","1629","26042","28981","4622","59645","1"
"CABARRUS","43046","51711","1085","117","0","0","0","0","62198","96380","32494","420","21","4129","700","15674","8339","8479","65862","77064","15231","158157","1"
"CALDWELL","8779","27746","340","14","0","0","0","0","18427","45840","2530","77","0","203","145","5388","1123","1333","24315","27004","3987","55306","1"
"CAMDEN","1205","3300","67","6","0","0","0","0","3716","6657","862","8","2","36","16","552","161","77","3708","3975","611","8294","1"
"CARTERET","8506","26431","342","21","0","0","0","0","21204","48783","2076","100","7","314","123","4225","876","829","24481","27577","4446","56504","1"
"CASWELL","5504","4662","58","2","0","0","0","0","5143","9579","4321","24","1","37","47","1091","269","287","6648","7592","1129","15369","1"
"CATAWBA","19565","50850","660","50","0","0","0","0","44640","89037","8837","159","10","2674","318","9417","5313","5609","50033","55745","9987","115765","1"
"CHATHAM","20821","14870","305","27","0","0","0","0","26816","45591","5758","127","9","1282","254","7343","2475","2689","25671","29829","7339","62839","1"
"CHEROKEE","2992","12850","144","6","0","0","0","0","8152","22387","248","116","2","99","31","968","293","271","11417","12184","543","24144","1"
"CHOWAN","3161","3184","42","1","0","0","0","0","3465","6503","2532","16","6","18","23","624","131","95","4281","5122","450","9853","1"
"CLAY","1277","5027","52","2","0","0","0","0","3622","9324","43","16","0","18","10","483","86","101","4541","4985","454","9980","1"
"CLEVELAND","18289","27452","395","20","0","0","0","0","22366","47180","12942","96","7","366","217","6315","1399","1262","28804","33555","6163","68522","1"
"COLUMBUS","12370","11637","119","7","0","0","0","0","12452","22190","9908","947","4","61","84","2727","664","639","15556","18348","2681","36585","1"
"CRAVEN","18521","28534","545","40","0","0","0","0","27476","52425","13398","180","8","1266","263","4955","2621","2360","32179","37938","4999","75116","1"
"CUMBERLAND","82372","50384","1733","147","0","0","0","0","81659","84321","84003","2358","123","3584","1965","25240","14701","14606","85581","106269","24445","216295","1"
"CURRITUCK","2997","10283","199","6","0","0","0","0","10290","20355","1160","42","3","126","67","1522","500","294","10777","11459","1539","23775","1"
"DARE","6642","11212","224","17","0","0","0","0","13783","28721","517","33","1","121","63","1749","673","399","14420","15689","1769","31878","1"
"DAVIDSON","20688","58534","675","32","0","0","0","0","40196","93553","11050","254","6","969","269","10264","3760","3954","51515","58197","10413","120125","1"
"DAVIE","4445","16954","155","15","0","0","0","0","11446","27567","1913","41","0","142","85","2416","851","1029","14595","16193","2227","33015","1"
"DUPLIN","9865","10433","117","10","0","0","0","0","11132","18326","7780","61","3","65","126","3284","1912","2562","13316","15463","2778","31557","1"
"DURHAM","121530","22626","1033","196","0","0","0","0","94062","113110","71423","577","45","9163","2531","30865","11733","13314","92867","118108","28472","239447","1"
"EDGECOMBE","19120","6876","110","10","0","0","0","0","8814","12057","18361","64","3","57","92","3598","698","731","13597","17747","3586","34930","1"
"FORSYTH","94185","71278","1594","168","0","0","0","0","100798","158880","64130","508","37","3673","1459","26558","12778","15242","108486","134080","25457","268023","1"
"FRANKLIN","16557","17454","386","16","0","0","0","0","20633","34616","12308","142","6","394","187","5060","2333","2455","22948","26225","5873","55046","1"
"GASTON","39977","62100","1132","68","0","0","0","0","56566","108988","28750","325","15","1510","648","13168","6439","7156","67922","79968","11953","159843","1"
"GATES","3064","2263","33","2","0","0","0","0","2721","5104","2300","18","0","10","36","536","79","55","3527","3958","598","8083","1"
"GRAHAM","952","3195","31","0","0","0","0","0","1972","5567","10","271","1","16","5","231","49","43","2889","3052","209","6150","1"
"GRANVILLE","14988","11540","219","8","0","0","0","0","14439","22279","10764","72","4","180","183","6436","1276","1276","16029","18320","6845","41194","1"
"GREENE","4369","2702","30","3","0","0","0","0","3762","5913","3544","9","1","16","15","840","528","558","4606","5525","735","10866","1"
"GUILFORD","151875","88983","1989","235","0","0","0","0","140553","191913","126918","974","58","10647","2565","33513","17047","16261","159690","198779","25166","383635","1"
"HALIFAX","18502","4827","94","7","0","0","0","0","10589","13163","17060","945","4","178","118","2112","439","336","14317","17608","2094","34019","1"
"HARNETT","23808","33610","780","59","0","0","0","0","33450","55985","17983","480","33","817","502","10185","5722","6368","38030","44174","9503","91707","1"
