"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","39779","30256","135","0","0","0","19399","67941","17880","181","0","0","0","0","1255","1090","39709","49275","0","89569","0"
"ALEXANDER","7814","10381","33","0","0","0","5321","22115","1044","23","0","0","0","0","158","130","11276","12150","0","23549","0"
"ALLEGHANY","3411","2282","14","0","0","0","1540","7027","76","8","0","0","0","0","41","88","3395","3817","0","7247","0"
"ANSON","12239","2296","7","0","0","0","1969","8253","7886","39","0","0","0","0","67","24","7253","8880","0","16511","0"
"ASHE","6755","7958","27","0","0","0","4073","18470","98","14","0","0","0","0","84","92","8849","9925","0","18813","0"
"AVERY","1605","7280","15","0","0","0","2777","11394","60","20","0","0","0","0","55","52","5472","6131","0","11677","0"
"BEAUFORT","15983","9630","27","0","0","0","6085","22858","8235","35","0","0","0","0","234","145","14075","17370","0","31725","0"
"BERTIE","11183","1389","7","0","0","0","1614","5287","8488","17","0","0","0","0","34","21","6062","7936","0","14193","0"
"BLADEN","15550","2820","11","0","0","0","4094","13367","8303","257","0","0","0","0","152","140","10071","12295","0","22475","0"
"BRUNSWICK","26980","28328","113","0","0","0","21165","66709","7970","215","0","0","0","0","591","502","35479","40445","0","76586","0"
"BUNCOMBE","75941","47318","378","0","0","0","50562","156417","10164","329","0","0","0","0","2914","1375","78646","93366","0","174199","0"
"BURKE","22300","19821","103","0","0","0","14294","51445","3396","69","0","0","0","0","677","328","26274","30047","0","56518","0"
"CABARRUS","37839","43187","213","0","0","0","27084","87065","16115","236","0","0","0","0","1618","1756","49088","58098","0","108323","0"
"CALDWELL","17744","23549","101","0","0","0","11119","48665","2716","50","0","0","0","0","421","322","24568","27707","0","52513","0"
"CAMDEN","3182","1964","13","0","0","0","2232","6052","1154","12","0","0","0","0","63","25","3506","3803","0","7391","0"
"CARTERET","15211","19210","73","0","0","0","12631","43342","2556","83","0","0","0","0","335","210","21833","24682","0","47125","0"
"CASWELL","9262","3173","14","0","0","0","2799","9435","5539","14","0","0","0","0","90","47","6822","8330","0","15248","0"
"CATAWBA","30827","44325","117","0","0","0","25237","87986","8542","109","0","0","0","0","1406","1075","46247","53801","0","100506","0"
"CHATHAM","20158","11120","60","0","0","0","11382","34600","6120","74","0","0","0","0","547","515","19200","22674","0","42720","0"
"CHEROKEE","7150","8587","31","0","0","0","5045","20230","200","115","0","0","0","0","82","80","9723","11042","0","20813","0"
"CHOWAN","5874","2429","9","0","0","0","2214","6991","3314","12","0","0","0","0","52","27","4680","5772","0","10526","0"
"CLAY","2797","3334","18","0","0","0","2654","8611","30","13","0","0","0","0","30","29","4143","4604","0","8803","0"
"CLEVELAND","29908","18429","63","0","0","0","12190","46585","12659","82","0","0","0","0","338","318","27206","33125","0","60590","0"
"COLUMBUS","24598","5813","24","0","0","0","6165","23757","11346","969","0","0","0","0","182","103","16463","20048","0","36600","0"
"CRAVEN","27732","22617","84","0","0","0","16321","48861","15171","113","0","0","0","0","1118","838","30006","36086","0","66754","0"
"CUMBERLAND","100006","47260","309","0","0","0","44812","95421","77571","1968","0","0","0","0","9546","7221","84670","104791","0","192387","0"
"CURRITUCK","5265","5348","43","0","0","0","5921","15111","960","54","0","0","0","0","155","97","7855","8578","0","16577","0"
"DARE","10280","7879","71","0","0","0","8457","25498","516","37","0","0","0","0","258","120","12659","13937","0","26687","0"
"DAVIDSON","32113","46670","201","0","0","0","21914","89405","9236","235","0","0","0","0","971","759","46883","53883","0","100898","0"
"DAVIE","6215","14546","33","0","0","0","5981","24505","1782","28","0","0","0","0","215","207","12532","14233","0","26775","0"
"DUPLIN","15605","6876","29","0","0","0","5694","18391","8806","43","0","0","0","0","408","527","12294","15401","0","28204","0"
"DURHAM","110200","27873","293","0","0","0","43076","95726","70238","428","0","0","0","0","3853","3111","78305","99738","0","181442","0"
"EDGECOMBE","28191","5693","19","0","0","0","3359","14402","22195","42","0","0","0","0","214","98","15987","21035","0","37262","0"
"FORSYTH","102946","74706","362","0","0","0","48803","155371","61495","396","0","0","0","0","3912","3334","99921","124929","0","226817","0"
"FRANKLIN","18909","11230","61","0","0","0","7265","25906","10361","97","0","0","0","0","456","399","17203","19914","0","37465","0"
"GASTON","46493","48805","194","0","0","0","29328","102234","18390","261","0","0","0","0","1291","1320","55486","67967","0","124820","0"
"GATES","5043","1508","8","0","0","0","1644","5108","2834","5","0","0","0","0","47","15","3654","4348","0","8203","0"
"GRAHAM","2486","2793","7","0","0","0","1311","6179","1","296","0","0","0","0","45","41","3157","3390","0","6597","0"
