"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","37923","32418","438","0","0","0","27113","70183","20108","270","0","0","0","0","7331","2763","42867","52709","2316","97892","0"
"ALEXANDER","6302","10645","71","0","0","0","6979","22202","980","34","0","0","0","0","781","229","11422","12270","305","23997","0"
"ALLEGHANY","2715","2534","36","0","0","0","2040","6974","81","11","0","0","0","0","259","166","3442","3794","89","7325","0"
"ANSON","11712","2420","21","0","0","0","2995","7304","7510","36","0","0","0","0","2298","57","6882","8155","2111","17148","0"
"ASHE","5445","7877","65","0","0","0","5151","17985","109","20","0","0","0","0","424","165","8727","9667","144","18538","0"
"AVERY","1393","6812","46","0","0","0","3260","11089","77","20","0","0","0","0","325","77","5332","6063","116","11511","0"
"BEAUFORT","13410","10615","96","0","0","0","8472","23011","8114","42","0","0","0","0","1426","306","14530","17234","829","32593","0"
"BERTIE","10082","1534","20","0","0","0","2327","4968","8416","17","0","0","0","0","562","24","6049","7534","380","13963","0"
"BLADEN","13270","3448","33","0","0","0","5812","13089","8363","410","0","0","0","0","701","299","10321","12098","144","22563","0"
"BRUNSWICK","26256","35126","337","0","0","0","31982","80351","8763","278","0","0","0","0","4309","953","42605","49064","2032","93701","0"
"BUNCOMBE","74075","45738","1237","0","0","0","67405","164430","10730","411","0","0","0","0","12884","2911","84347","99237","4871","188455","0"
"BURKE","18570","20348","253","0","0","0","17957","50970","3443","89","0","0","0","0","2626","689","26796","29987","345","57128","0"
"CABARRUS","40297","48365","680","0","0","0","40466","96373","22863","343","0","0","0","0","10229","3895","58323","68800","2685","129808","0"
"CALDWELL","14323","24437","343","0","0","0","14869","49532","2775","72","0","0","0","0","1593","672","25539","28070","363","53972","0"
"CAMDEN","2391","2290","43","0","0","0","2740","6097","1076","14","0","0","0","0","277","29","3586","3810","68","7464","0"
