"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","38235","36085","681","0","0","35762","73383","22535","273","8","14564","4973","46374","56604","7785","110763"
"ALEXANDER","4703","11794","127","0","0","8043","21782","952","33","2","1898","390","11238","12053","1376","24667"
"ALLEGHANY","1996","3038","34","0","0","2506","6796","71","7","0","700","191","3399","3644","531","7574"
"ANSON","9080","2902","42","0","0","3676","6600","6326","27","0","2747","91","5948","7239","2513","15700"
"ASHE","4236","8879","102","0","0","6339","18103","114","24","1","1314","267","8854","9802","900","19556"
"AVERY","1345","7081","54","0","0","3763","11165","52","20","0","1006","85","5486","6025","732","12243"
"BEAUFORT","10802","11947","126","0","0","9563","22749","7035","37","2","2615","481","13889","16511","2038","32438"
"BERTIE","8143","1658","39","0","0","2880","4591","7365","19","1","744","42","5404","6692","624","12720"
"BLADEN","9749","5042","75","0","0","6871","12370","7453","383","2","1529","459","9597","11376","764","21737"
"BRUNSWICK","26998","47594","639","0","0","43757","98663","8686","370","5","11264","1564","50942","58746","9300","118988"
"BUNCOMBE","75350","45808","1687","0","0","80464","169227","10352","354","37","23339","4464","87136","102059","14114","203309"
"BURKE","14464","22847","350","0","0","20192","48866","3122","95","0","5770","1124","25763","28599","3491","57853"
"CABARRUS","43883","51200","1185","0","0","53538","97065","29213","383","8","23137","6060","63303","74233","12270","149806"
"CALDWELL","10505","26155","371","0","0","16676","46597","2644","74","0","4392","989","24145","26521","3041","53707"
"CAMDEN","1481","2858","64","0","0","3350","6324","896","8","1","524","39","3547","3831","375","7753"
"CARTERET","9787","24142","307","0","0","18360","45914","2173","89","10","4410","572","23016","26019","3561","52596"
"CASWELL","6538","4000","49","0","0","4641","9368","4696","22","1","1141","192","6698","7678","852","15228"
"CATAWBA","21657","47080","613","0","0","38314","85276","8727","140","3","13518","3901","47416","53308","6940","107664"
"CHATHAM","21082","13995","310","0","0","22712","43596","5974","126","1","8402","1942","24455","28401","5243","58099"
"CHEROKEE","3871","10999","129","0","0","7265","20737","237","127","0","1163","191","10486","11399","379","22264"
"CHOWAN","3823","2827","35","0","0","3058","6309","2768","12","2","652","71","4222","5218","303","9743"
"CLAY","1551","4403","61","0","0","3277","8742","42","17","0","491","77","4270","4657","365","9292"
"CLEVELAND","21437","25081","376","0","0","19477","46858","13268","95","2","6148","795","28456","33355","4560","66371"
"COLUMBUS","15411","9879","105","0","0","10425","21823","10268","933","0","2796","368","15435","18325","2060","35820"
"CRAVEN","20193","26092","515","0","0","23115","48991","13720","162","8","7034","1691","30097","36085","3733","69915"
"CUMBERLAND","87525","47640","1639","0","0","66381","83158","80896","2229","53","36849","11667","80692","101921","20572","203185"
"CURRITUCK","3372","9034","208","0","0","8951","18836","1085","46","2","1596","182","9979","10529","1057","21565"
"DARE","7595","10380","218","0","0","12248","27464","508","37","1","2431","263","13638","15073","1730","30441"
"DAVIDSON","22397","54404","623","0","0","34884","90414","10162","250","5","11477","2414","49098","55683","7527","112308"
"DAVIE","4957","16113","164","0","0","10111","26635","1893","37","1","2779","656","14101","15566","1678","31345"
"DUPLIN","11875","9356","116","0","0","9235","18214","8208","59","1","4100","1831","13006","15340","2236","30582"
"DURHAM","125500","24493","1268","0","0","79818","111239","74930","577","24","44309","9962","92170","116675","22234","231079"
"EDGECOMBE","21533","6432","97","0","0","5831","12067","19440","64","1","2321","480","13905","18458","1530","33893"
"FORSYTH","103035","72888","1629","0","0","86928","159480","68245","525","23","36207","11710","109386","134070","21024","264480"
