"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","39391","36684","679","31","0","65","34991","72041","22012","278","8","0","0","0","17502","4503","45700","55850","10291","111841","0"
"ALEXANDER","4889","11667","108","3","0","21","7701","21043","909","34","2","0","0","0","2401","342","10920","11719","1750","24389","0"
"ALLEGHANY","2153","3014","34","5","0","3","2444","6753","75","8","0","0","0","0","817","190","3374","3655","624","7653","0"
"ANSON","10182","2958","36","7","0","25","3712","6779","6848","28","0","0","0","0","3265","84","6363","7596","2961","16920","0"
"ASHE","4486","8912","92","5","0","16","6072","17826","111","25","0","0","0","0","1621","245","8737","9726","1120","19583","0"
"AVERY","1431","7255","60","6","0","9","3731","11141","73","20","0","0","0","0","1258","90","5496","6081","915","12492","0"
"BEAUFORT","11976","12199","119","15","0","19","9927","23215","7771","40","0","0","0","0","3229","500","14600","17135","2520","34255","0"
"BERTIE","8771","1659","39","3","0","3","2920","4642","7786","19","1","0","0","0","947","40","5630","6997","768","13395","0"
"BLADEN","9973","4866","64","6","0","9","6587","12051","7391","369","2","0","0","0","1692","418","9411","11148","946","21505","0"
"BRUNSWICK","27302","46262","605","32","0","53","41819","92597","8672","350","2","0","0","0","14452","1437","48521","55808","11744","116073","0"
"BUNCOMBE","77899","48031","1716","263","0","119","80712","169650","10852","383","34","0","0","0","27821","4192","88047","103159","17534","208740","0"
"BURKE","15374","23012","337","32","0","50","20000","48711","3222","92","0","0","0","0","6780","1023","25852","28669","4284","58805","0"
"CABARRUS","44821","52648","1123","77","0","116","52122","95351","27475","369","6","0","0","0","27706","5590","61661","72480","16766","150907","0"
"CALDWELL","11407","26836","395","39","0","36","16514","47118","2745","68","0","0","0","0","5296","943","24625","26893","3709","55227","0"
"CAMDEN","1753","2938","64","2","0","3","3482","6548","965","11","1","0","0","0","717","39","3765","4001","476","8242","0"
"CARTERET","10190","24134","292","14","0","34","18143","44763","2262","90","7","0","0","0","5685","542","22696","25547","4564","52807","0"
"CASWELL","6951","4028","48","4","0","11","4641","9343","4868","22","1","0","0","0","1449","172","6799","7797","1087","15683","0"
"CATAWBA","23141","48063","583","37","0","74","37620","84477","9053","132","3","0","0","0","15853","3610","47310","53292","8916","109518","0"
"CHATHAM","21418","14318","295","20","0","25","22194","41930","6088","125","1","0","0","0","10126","1822","23747","27698","6825","58270","0"
"CHEROKEE","4249","10993","129","11","0","12","7391","21192","232","132","0","0","0","0","1229","195","10638","11739","408","22785","0"
"CHOWAN","4239","2955","37","3","0","4","3152","6565","3071","12","2","0","0","0","740","73","4492","5525","373","10390","0"
"CLAY","1634","4251","59","3","0","5","3264","8564","43","16","0","0","0","0","593","68","4195","4573","448","9216","0"
"CLEVELAND","23105","25440","354","20","0","59","19510","47176","13798","98","3","0","0","0","7413","739","28980","33958","5550","68488","0"
"COLUMBUS","17026","9798","98","7","0","22","10513","22509","10916","972","0","0","0","0","3067","327","16089","19135","2240","37464","0"
"CRAVEN","22117","27052","522","42","0","45","23979","50015","14969","173","7","0","0","0","8593","1783","31425","37520","4812","73757","0"
"CUMBERLAND","98560","53237","1776","112","0","212","74824","91809","89235","2421","52","0","0","0","45204","13280","90420","111928","26373","228721","0"
"CURRITUCK","3669","9022","202","14","0","18","9152","19019","1112","48","2","0","0","0","1896","170","10168","10647","1262","22077","0"
"DARE","7595","9999","194","22","0","16","11446","25988","502","34","1","0","0","0","2747","248","12940","14335","1997","29272","0"
"DAVIDSON","24098","55583","583","42","0","78","34372","89602","10344","256","5","0","0","0","14549","2240","49227","55637","9892","114756","0"
"DAVIE","5157","16396","166","10","0","26","9977","25933","1902","39","1","0","0","0","3857","580","13875","15347","2510","31732","0"
"DUPLIN","12657","9265","111","6","0","24","8912","18194","8534","56","1","0","0","0","4190","1690","13064","15429","2482","30975","0"
"DURHAM","132558","26931","1288","154","0","85","83762","111448","79017","603","23","0","0","0","53687","10054","95585","120330","28863","244778","0"
"EDGECOMBE","23316","6557","96","12","0","16","5793","12331","20623","71","0","0","0","0","2765","463","14783","19157","1850","35790","0"
"FORSYTH","107642","76957","1620","143","0","160","87128","161112","69801","537","20","0","0","0","42180","11093","111110","136085","26455","273650","0"
"FRANKLIN","17434","15316","311","25","0","41","14904","29210","11234","136","2","0","0","0","7449","1221","19840","22495","5696","48031","0"
"GASTON","43089","60624","1052","78","0","146","48605","106212","25227","348","2","0","0","0","21805","4281","64067","75663","13864","153594","0"
