"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","37215","37436","691","36","198","4","1","7","41219","75138","24138","265","12","1159","675","10146","5274","6762","48446","58600","9761","116807","1"
"ALEXANDER","3987","12443","121","3","46","3","1","4","8976","22351","968","37","2","153","39","1616","418","538","11529","12337","1718","25584","1"
"ALLEGHANY","1686","3467","43","1","13","0","0","0","2954","7215","76","10","0","6","17","684","156","258","3649","3885","630","8164","1"
"ANSON","8466","3274","57","3","30","0","0","3","4706","6952","6507","36","1","108","23","2690","222","166","6236","7516","2787","16539","1"
"ASHE","3651","9413","106","4","23","0","0","1","7372","18910","119","24","2","57","19","1196","243","358","9253","10183","1134","20570","1"
"AVERY","1258","7280","67","3","20","0","0","1","4156","11566","67","18","0","26","18","955","135","131","5689","6238","858","12785","1"
"BEAUFORT","10040","13116","130","8","45","0","2","5","11307","24214","7108","40","2","62","72","2380","775","744","14787","17331","2535","34653","1"
"BERTIE","7470","1766","36","1","12","0","0","0","3440","4587","7048","17","1","31","17","948","76","56","5233","6539","953","12725","1"
"BLADEN","8909","5697","90","4","51","0","2","2","8573","12760","7546","401","4","27","100","1959","531","641","9932","11715","1681","23328","1"
"BRUNSWICK","27983","56374","723","26","219","1","3","5","53702","115692","9263","398","11","578","248","10318","2528","2371","58955","68324","11757","139036","1"
"BUNCOMBE","73858","45539","1659","209","530","7","5","28","93829","178387","10610","382","48","1645","1112","17431","6049","5905","91838","107325","16501","215664","1"
"BURKE","12288","24333","370","14","88","3","1","5","23139","50111","3141","92","1","1001","134","4253","1508","1527","26351","29323","4567","60241","1"
"CABARRUS","44475","52179","1204","89","553","3","8","22","61854","98986","32943","421","13","3854","745","15750","7675","8081","66790","78304","15293","160387","1"
"CALDWELL","9183","27238","353","11","89","4","2","3","18294","46386","2584","76","0","201","140","4770","1020","1240","24328","26979","3870","55177","1"
"CAMDEN","1350","3334","70","3","24","1","0","0","3920","7087","947","11","2","35","17","439","164","71","3968","4238","496","8702","1"
"CARTERET","9243","26651","369","14","71","3","0","2","21728","50250","2249","103","8","322","142","4193","814","792","25145","28450","4486","58081","1"
"CASWELL","5844","4489","63","1","16","0","0","1","5182","9704","4557","22","1","32","49","986","245","266","6833","7735","1028","15596","1"
"CATAWBA","20352","49776","661","37","358","7","5","16","44393","89148","9039","153","9","2699","341","9280","4936","5334","50107","55923","9575","115605","1"
"CHATHAM","21274","14778","320","24","103","2","0","2","26203","45814","5949","125","5","1175","258","7152","2228","2533","25743","29855","7108","62706","1"
"CHEROKEE","3276","12583","153","5","27","2","0","1","8222","22594","257","120","1","98","33","895","271","271","11454","12296","519","24269","1"
"CHOWAN","3553","3261","46","3","18","1","1","1","3659","6890","2827","14","6","16","25","643","122","96","4570","5537","436","10543","1"
"CLAY","1375","5009","55","1","3","0","1","1","3761","9592","44","16","0","17","12","444","81","94","4662","5124","420","10206","1"
"CLEVELAND","19494","27098","415","17","174","2","2","7","22488","48074","13522","95","6","340","240","6139","1281","1199","29457","34187","6053","69697","1"
"COLUMBUS","13349","11346","118","7","49","2","0","2","12673","22456","10430","960","4","68","90","2884","654","623","15943","18823","2780","37546","1"
"CRAVEN","19959","29121","594","33","202","5","4","6","28669","54585","14446","195","8","1272","279","5244","2564","2370","33583","39762","5248","78593","1"
"CUMBERLAND","87288","50383","1844","114","871","12","8","25","81943","88205","87274","2402","88","3611","2137","24472","14299","14706","88506","109832","24150","222488","1"
"CURRITUCK","3348","10545","218","7","80","0","0","4","10762","21567","1243","47","3","114","78","1409","503","284","11434","12124","1406","24964","1"
"DARE","7444","11783","244","15","60","4","2","3","14457","30741","565","38","1","130","64","1817","656","397","15343","16847","1822","34012","1"
"DAVIDSON","21382","57507","694","24","333","11","4","16","39873","94414","11202","258","6","968","282","9390","3324","3691","51702","58644","9498","119844","1"
"DAVIE","4644","16885","160","11","87","1","2","1","11481","27939","1960","43","0","140","80","2358","752","955","14698","16379","2195","33272","1"
"DUPLIN","10454","10254","134","9","58","1","1","1","11366","18608","8146","67","2","66","145","3476","1768","2553","13557","15835","2886","32278","1"
"DURHAM","126270","23783","1167","132","561","9","10","24","93904","117212","74138","604","41","9229","2740","30837","11059","12863","95496","121488","28876","245860","1"
"EDGECOMBE","20111","6814","109","6","91","3","4","5","9139","12191","19252","57","2","49","107","3961","663","697","14115","18288","3879","36282","1"
"FORSYTH","98101","72184","1675","136","791","12","18","52","100687","162873","66867","533","33","3626","1562","26263","11899","14847","111586","136922","25148","273656","1"
"FRANKLIN","16973","16998","395","11","138","0","0","2","19970","34203","12367","151","5","354","194","5181","2032","2199","22618","25948","5921","54487","1"
"GASTON","40647","61618","1181","59","646","10","2","21","55836","110282","28685","328","11","1414","643","12722","5935","6647","68261","80094","11665","160020","1"
"GATES","3371","2263","36","1","17","0","0","1","2772","5285","2450","19","0","11","43","564","89","58","3667","4168","626","8461","1"
"GRAHAM","1036","3195","36","0","2","1","0","0","1965","5652","9","270","1","18","5","235","45","40","2944","3079","212","6235","1"
"GRANVILLE","15586","11338","217","8","116","1","2","6","14067","22947","11316","79","3","183","198","5316","1299","1276","16458","18940","5943","41341","1"
"GREENE","4678","2629","27","1","32","1","0","1","3771","6047","3728","11","0","17","24","799","514","559","4769","5674","697","11140","1"
"GUILFORD","156151","90007","2156","176","1000","18","18","44","140691","196570","129108","988","40","10286","2688","34467","16114","15478","162647","202013","25601","390261","1"
"HALIFAX","20147","4935","113","7","71","0","3","1","11017","13827","18462","1035","5","178","128","2225","434","321","15423","18687","2184","36294","1"
"HARNETT","24335","32586","811","48","391","3","5","11","32643","55899","18269","487","20","760","541","9548","5309","6050","37736","44051","9046","90833","1"
"HAYWOOD","11813","16738","327","22","82","2","1","2","18340","43611","491","131","0","166","101","2206","621","698","21304","24292","1731","47327","1"
"HENDERSON","17484","32820","619","40","197","8","2","15","40661","79545","2450","154","14","578","396","5976","2733","3197","39433","46661","5752","91846","1"
"HERTFORD","8697","1652","40","3","27","0","1","1","3699","4535","8362","93","3","43","59","872","153","106","5819","7492","809","14120","1"
"HOKE","13630","7753","309","19","95","1","3","4","13321","13574","12884","2002","15","356","244","3513","2547","2598","14930","17699","2506","35135","1"
"HYDE","1321","704","15","0","3","0","0","0","1137","2383","561","1","0","1","8","176","50","70","1409","1603","168","3180","1"
"IREDELL","27763","59497","895","44","372","5","6","14","55718","111489","15674","220","9","1653","445","9952","4872","5440","63510","70364","10440","144314","1"
"JACKSON","8212","8626","247","22","33","3","1","1","13037","24459","610","1555","6","240","167","2468","677","782","13065","14588","2529","30182","1"
"JOHNSTON","40684","59506","1210","63","710","10","7","30","59987","107814","27283","443","22","1071","632","17019","7923","9990","69682","80247","12278","162207","1"
"JONES","2405","2404","33","0","15","2","1","2","2450","4471","2020","10","1","22","27","657","104","116","3116","3545","651","7312","1"
"LEE","12386","12492","307","17","126","0","1","2","15536","26055","7490","143","6","289","274","3877","2733","3750","17075","20383","3409","40867","1"
"LENOIR","16144","10756","144","18","224","0","5","7","11839","19073","15009","64","8","105","134","3813","931","982","15727","19607","3803","39137","1"
"LINCOLN","11655","33079","414","12","147","6","0","9","24236","58310","3767","89","3","349","156","5053","1831","2294","30697","33475","5386","69558","1"
"MACON","4921","12757","199","7","19","1","2","2","11280","26718","206","68","0","120","66","1424","586","631","13525","15156","507","29188","1"
"MADISON","4866","4977","118","14","34","2","0","3","7501","15603","132","28","1","54","45","1425","227","210","7640","8222","1653","17515","1"
"MARTIN","7503","3582","58","3","28","1","0","1","5494","8646","6264","26","1","23","56","1420","234","224","6773","8510","1387","16670","1"
"MCDOWELL","5382","13647","192","12","63","0","0","4","11567","27880","841","34","1","143","125","1227","616","677","13997","15403","1467","30867","1"
"MECKLENBURG","326924","159386","5850","419","2750","20","38","80","324560","413700","246646","2112","73","24098","5028","82349","46021","48651","340220","407940","71867","820027","1"
"MITCHELL","1038","6552","54","2","16","0","0","1","3706","10192","45","12","1","18","16","985","100","150","5020","5518","831","11369","1"
"MONTGOMERY","4901","6518","80","5","34","0","2","7","5911","12112","2956","49","1","192","44","1422","682","888","7617","8559","1282","17458","1"
"MOORE","15054","32109","619","20","145","3","0","8","29898","62466","7482","376","8","682","244","4251","2347","1996","34057","39949","3850","77856","1"
"NASH","27204","19769","295","14","213","4","5","11","22803","34446","26474","365","3","360","289","6317","2064","2052","28830","35195","6293","70318","1"
"NEW HANOVER","51015","55292","1453","99","489","5","2","14","79654","142929","19231","422","18","1589","868","18130","4836","4597","76999","91076","19948","188023","1"
"NORTHAMPTON","7639","1625","36","2","29","1","0","0","3841","5117","7028","33","0","10","20","872","93","75","5627","6636","910","13173","1"
"ONSLOW","23703","50568","1807","53","406","8","0","21","57585","90503","19951","507","48","1891","892","12672","7687","8740","57130","65428","11593","134151","1"
"ORANGE","50965","13633","544","55","182","0","2","4","47342","77498","11814","244","3","5475","1096","12030","4567","4751","45981","54854","11892","112727","1"
"PAMLICO","2739","4292","58","5","17","0","1","1","3410","8182","1435","30","0","43","17","687","129","134","4679","5196","648","10523","1"
"PASQUOTANK","10771","8036","212","10","104","1","0","1","12286","17459","10034","44","2","161","167","2819","735","482","13142","15433","2846","31421","1"
"PENDER","10669","20667","418","17","115","2","0","9","19198","39328","5783","131","4","229","146","4081","1393","1472","22201","24540","4354","51095","1"
"PERQUIMANS","2847","3772","63","3","29","1","0","1","4008","7826","1949","21","2","26","24","758","118","74","4618","5309","797","10724","1"
"PERSON","9301","8527","119","8","39","1","1","3","10330","18337","7003","111","2","60","101","2106","609","624","12171","14163","1995","28329","1"
"PITT","47866","31287","768","56","396","6","4","5","45253","65951","40997","254","10","1100","698","11917","4714","3793","50064","62843","12734","125641","1"
"POLK","3597","6481","116","7","30","2","0","2","6901","15168","585","10","2","53","38","990","290","325","7578","8964","594","17136","1"
"RANDOLPH","14738","50904","590","20","234","4","1","9","31614","79273","6257","321","8","749","226","7267","4013","4677","43256","48227","6631","98114","1"
"RICHMOND","11563","7887","128","9","90","0","1","2","9497","16952","8927","408","2","157","60","1802","869","669","12618","14865","1694","29177","1"
"ROBESON","33548","14687","243","20","287","3","1","5","27707","20538","19453","25815","41","315","488","6703","3148","2483","32080","39842","4579","76501","1"
"ROCKINGHAM","17119","25412","336","21","134","5","2","12","20385","44367","11297","100","0","227","174","5899","1362","1448","28048","32766","2612","63426","1"
"ROWAN","22376","42819","630","29","396","6","3","23","33880","72328","15706","184","7","545","345","7845","3202","3601","42997","49117","8048","100162","1"
"RUTHERFORD","9568","20702","268","11","115","0","1","6","16785","38606","4046","54","0","142","118","3522","968","1010","20497","23604","3355","47456","1"
"SAMPSON","12448","15825","185","8","140","5","2","5","10364","22450","10095","530","1","104","126","3175","2501","3174","16924","19875","2183","38982","1"
"SCOTLAND","9593","4853","77","12","69","1","2","3","7845","9726","8141","1766","17","163","104","2246","292","257","8960","11382","2113","22455","1"
"STANLY","8301","21967","216","22","180","1","1","25","15178","35300","4818","84","6","455","64","4258","906","859","19323","21984","4584","45891","1"
"STOKES","5011","17600","214","11","46","3","0","5","10393","28593","1229","55","2","76","81","2792","455","513","15828","17363","92","33283","1"
"SURRY","8912","23040","233","18","73","0","1","5","16394","41224","1687","53","2","133","98","3845","1634","2304","21409","24031","3236","48676","1"
"SWAIN","2737","3235","70","10","19","1","0","1","4044","7658","105","1601","1","36","32","534","150","99","4594","5071","452","10117","1"
"TRANSYLVANIA","5661","8614","147","2","32","0","1","6","12383","23894","742","46","1","93","76","1642","352","286","11738","13464","1644","26846","1"
"TYRRELL","972","486","10","0","3","0","0","0","881","1443","644","3","0","21","5","190","46","43","1032","1113","207","2352","1"
"UNION","40020","72033","1186","61","437","7","2","15","68656","124592","20077","537","12","4394","816","23410","8579","9526","76822","85160","20435","182417","1"
"VANCE","15772","5257","106","7","68","0","1","1","7587","11443","14080","62","1","105","106","2201","801","852","11737","14996","2066","28799","1"
"WAKE","290332","178927","6086","406","2533","19","25","67","372718","515415","151834","2213","74","36336","5547","93927","45767","39499","356783","409813","84517","851113","1"
"WARREN","7670","2406","40","1","25","3","0","2","3296","5600","6247","532","2","26","44","809","183","140","5748","6871","824","13443","1"
"WASHINGTON","4479","1469","21","0","8","0","0","2","2121","3657","3728","8","0","17","15","581","94","69","3373","4171","556","8100","1"
"WATAUGA","11230","12564","388","64","80","0","2","4","20804","39072","845","65","11","383","467","3455","838","1336","19498","22387","3251","45136","1"
"WAYNE","26500","26242","445","22","410","3","5","15","23042","42106","23672","137","4","544","370","5958","3893","3548","31988","38385","6311","76684","1"
"WILKES","6547","24662","204","7","76","2","0","2","13402","39199","1619","50","0","139","114","2888","893","1075","19859","21903","3140","44902","1"
