"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","38028","32931","498","0","0","0","28915","71607","20811","272","0","0","0","0","7682","3076","44146","53969","2257","100372","0"
"ALEXANDER","6165","10776","82","0","0","0","7262","22431","995","34","0","0","0","0","825","256","11557","12417","311","24285","0"
"ALLEGHANY","2649","2596","34","0","0","0","2142","7039","81","13","0","0","0","0","288","175","3490","3826","105","7421","0"
"ANSON","11620","2471","20","0","0","0","3181","7370","7585","35","0","0","0","0","2302","65","6941","8260","2091","17292","0"
"ASHE","5302","8049","72","0","0","0","5456","18304","113","18","0","0","0","0","444","187","8879","9849","151","18879","0"
"AVERY","1402","6912","48","0","0","0","3377","11311","75","20","0","0","0","0","333","83","5428","6191","120","11739","0"
"BEAUFORT","13220","10724","89","0","0","0","8949","23238","8164","39","0","0","0","0","1541","355","14730","17393","859","32982","0"
"BERTIE","10034","1542","24","0","0","0","2423","4959","8497","18","0","0","0","0","549","26","6072","7579","372","14023","0"
"BLADEN","12644","3890","38","0","0","0","6286","13274","8415","430","0","0","0","0","739","346","10441","12277","140","22858","0"
"BRUNSWICK","27088","37046","371","1","0","0","34594","85205","8963","297","0","0","0","0","4635","1058","45036","51941","2123","99100","0"
"BUNCOMBE","74781","45990","1399","4","0","0","71540","168634","10929","409","0","0","0","0","13742","3218","86720","101777","5217","193714","0"
"BURKE","18243","20683","265","2","0","0","18876","51664","3464","92","0","0","0","0","2849","776","27232","30489","348","58069","0"
"CABARRUS","41207","49135","766","1","0","0","43738","98697","24331","349","0","0","0","0","11470","4434","60549","71308","2990","134847","0"
"CALDWELL","14137","24538","356","1","0","0","15553","50005","2837","73","0","0","0","0","1670","746","25864","28371","350","54585","0"
"CAMDEN","2258","2436","45","0","0","0","3030","6379","1097","12","0","0","0","0","281","27","3746","3953","70","7769","0"
"CARTERET","12002","22262","234","0","0","0","17776","47363","2701","102","0","0","0","0","2108","473","23963","27072","1239","52274","0"
"CASWELL","7913","3295","34","0","0","0","4404","9734","5312","23","0","0","0","0","577","129","7075","8317","254","15646","0"
"CATAWBA","25532","44480","411","1","0","0","33341","87260","9314","134","0","0","0","0","7057","2634","47816","54787","1162","103765","0"
"CHATHAM","20642","12878","232","0","0","0","18711","41283","6419","105","0","0","0","0","4656","1461","23004","26990","2469","52463","0"
"CHEROKEE","5659","9894","131","0","0","0","7406","22255","258","138","0","0","0","0","439","168","10864","12163","63","23090","0"
"CHOWAN","4837","2616","22","0","0","0","2746","6683","3182","12","0","0","0","0","344","41","4535","5580","106","10221","0"
"CLAY","1889","3576","44","0","0","0","3095","8305","41","16","0","0","0","0","242","56","4077","4420","107","8604","0"
"CLEVELAND","25941","20902","238","1","0","0","17180","47789","13896","96","0","0","0","0","2481","574","29002","34262","998","64262","0"
"COLUMBUS","20684","7116","58","0","0","0","9209","23318","11687","1045","0","0","0","0","1017","276","16758","20062","247","37067","0"
"CRAVEN","22960","23902","349","0","0","0","21135","48975","15166","161","0","0","0","0","4044","1429","30742","36533","1071","68346","0"
"CUMBERLAND","97752","49101","1123","0","0","0","65640","95498","87901","2369","0","0","0","0","27848","11499","91135","112030","10451","213616","0"
"CURRITUCK","3968","7161","151","0","0","0","8211","17735","1058","47","0","0","0","0","651","136","9349","9901","241","19491","0"
"DARE","8759","9139","211","1","0","0","11479","28026","578","36","0","0","0","0","949","225","14063","15258","268","29589","0"
"DAVIDSON","26051","50238","450","1","0","0","30593","92240","10098","271","0","0","0","0","4724","1708","49670","56555","1108","107333","0"
"DAVIE","5434","15066","112","0","0","0","9011","26245","1971","36","0","0","0","0","1371","479","13792","15546","285","29623","0"
"DUPLIN","13965","8082","122","0","0","0","7835","18889","8979","49","0","0","0","0","2087","1476","13178","16052","774","30004","0"
"DURHAM","122568","27718","1083","3","0","0","70359","110045","81914","599","0","0","0","0","29173","7846","94587","118866","8278","221731","0"
"EDGECOMBE","26685","6208","82","0","0","0","5159","13820","23140","64","0","0","0","0","1110","367","16610","21140","384","38134","0"
"FORSYTH","104298","75673","1233","3","0","0","74439","164288","69765","515","0","0","0","0","21078","8723","111348","136955","7343","255646","0"
"FRANKLIN","18087","13304","197","0","0","0","12239","29491","11571","131","0","0","0","0","2634","905","20099","22563","1165","43827","0"
"GASTON","44447","54181","686","0","0","0","43284","109244","23788","365","0","0","0","0","9201","3256","63548","75957","3093","142598","0"
"GATES","4570","1763","29","0","0","0","2272","5352","2928","14","0","0","0","0","340","32","3887","4455","292","8634","0"
"GRAHAM","1901","2820","21","0","0","0","1651","5926","4","317","0","0","0","0","146","43","3076","3253","64","6393","0"
"GRANVILLE","18694","9388","144","1","0","0","10225","23898","12427","83","0","0","0","0","2044","694","16920","19965","1567","38452","0"
"GREENE","6519","2076","22","0","0","0","2778","6479","4322","10","0","0","0","0","584","380","5198","6105","92","11395","0"
"GUILFORD","167433","94745","1741","7","0","0","103195","206938","128120","1037","0","0","0","0","31026","8951","161101","201226","4794","367121","0"
"HALIFAX","25225","4634","83","0","0","0","8301","15074","20627","1139","0","0","0","0","1403","239","16816","20949","478","38243","0"
"HARNETT","26204","25777","494","0","0","0","21440","49951","16674","487","0","0","0","0","6803","3075","32927","39416","1572","73915","0"
"HAYWOOD","16535","13412","249","4","0","0","14026","42411","469","106","0","0","0","0","1240","350","20434","23499","293","44226","0"
"HENDERSON","17926","31503","435","3","0","0","33857","76662","2464","157","0","0","0","0","4441","1851","37798","44699","1227","83724","0"
"HERTFORD","11197","1480","36","0","0","0","2678","5024","9746","107","0","0","0","0","514","87","6611","8605","175","15391","0"
"HOKE","15182","6746","193","0","0","0","9893","14119","12590","2317","0","0","0","0","2988","1849","14448","17519","47","32014","0"
"HYDE","1974","532","13","0","0","0","901","2510","813","3","0","0","0","0","94","27","1596","1772","52","3420","0"
"IREDELL","30094","49027","565","0","0","0","38766","97839","13895","209","0","0","0","0","6509","2722","55426","61779","1247","118452","0"
"JACKSON","10145","7469","173","1","0","0","10453","24055","658","1593","0","0","0","0","1935","463","12563","14574","1104","28241","0"
"JOHNSTON","38459","47789","684","1","0","0","37627","95477","20241","358","0","0","0","0","8484","4490","57106","65725","1729","124560","0"
"JONES","3539","1829","21","0","0","0","1884","4588","2420","16","0","0","0","0","249","78","3350","3837","86","7273","0"
"LEE","14642","10277","170","1","0","0","11090","25135","7741","141","0","0","0","0","3163","2233","16252","19521","407","36180","0"
"LENOIR","20836","9549","114","0","0","0","8002","20595","16448","61","0","0","0","0","1397","518","16902","21003","596","38501","0"
