"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","38038","33094","501","3","1","29607","72092","20982","271","0","7899","3183","44447","54435","2362","101244"
"ALEXANDER","6149","10775","87","0","1","7322","22458","1000","35","0","841","264","11581","12437","316","24334"
"ALLEGHANY","2624","2611","35","0","0","2161","7043","80","11","0","297","175","3499","3823","109","7431"
"ANSON","11601","2463","19","2","24","3237","7398","7616","36","0","2296","67","6980","8286","2080","17346"
"ASHE","5286","8106","71","1","0","5540","18420","112","18","0","454","192","8924","9923","157","19004"
"AVERY","1402","6959","48","0","0","3410","11378","76","20","0","345","86","5471","6226","122","11819"
"BEAUFORT","13181","10793","89","0","3","9140","23384","8207","44","0","1571","372","14804","17519","883","33206"
"BERTIE","10044","1549","25","0","0","2528","4988","8594","18","0","546","27","6137","7637","372","14146"
"BLADEN","12512","3951","41","1","0","6437","13336","8418","435","0","753","353","10488","12306","148","22942"
"BRUNSWICK","27304","37841","369","4","3","35522","86878","9049","304","0","4812","1101","45795","52973","2275","101043"
"BUNCOMBE","74954","46012","1433","27","0","72510","169591","10993","408","0","13944","3285","87238","102402","5296","194936"
"BURKE","18147","20723","268","5","2","19044","51730","3478","91","0","2890","785","27296","30540","353","58189"
"CABARRUS","41409","49320","786","11","4","44515","99129","24706","349","0","11861","4562","60979","71894","3172","136045"
"CALDWELL","14103","24636","357","3","4","15733","50194","2861","72","0","1709","756","26009","28469","358","54836"
"CAMDEN","2213","2477","46","0","0","3116","6459","1096","12","0","285","29","3799","3981","72","7852"
"CARTERET","11955","22304","240","1","0","17887","47448","2694","103","0","2142","480","24008","27118","1261","52387"
"CASWELL","7890","3297","37","0","1","4454","9758","5320","22","0","579","130","7104","8318","257","15679"
"CATAWBA","25291","44720","409","2","3","34175","87738","9363","136","0","7363","2731","48203","55147","1250","104600"
"CHATHAM","20814","12940","233","5","2","19074","41744","6453","108","0","4763","1508","23237","27345","2486","53068"
"CHEROKEE","5573","9976","127","1","0","7517","22346","256","142","0","450","173","10914","12217","63","23194"
"CHOWAN","4828","2642","23","0","0","2768","6716","3190","12","0","343","44","4553","5602","106","10261"
"CLAY","1856","3580","46","2","1","3102","8284","44","18","0","241","55","4047","4433","107","8587"
"CLEVELAND","25788","21022","242","3","1","17425","47915","13935","95","0","2536","590","29105","34360","1016","64481"
"COLUMBUS","20561","7191","59","2","0","9484","23437","11745","1049","0","1066","282","16872","20157","268","37297"
"CRAVEN","23022","24153","364","1","4","21605","49541","15283","159","0","4166","1475","31080","36973","1096","69149"
"CUMBERLAND","98402","49415","1182","7","6","67684","96270","88985","2383","0","29058","11812","92204","113205","11287","216696"
"CURRITUCK","3939","7308","158","1","0","8344","17967","1068","47","0","668","141","9485","10024","241","19750"
"DARE","8738","9223","216","1","1","11622","28216","579","36","0","970","231","14144","15382","275","29801"
"DAVIDSON","25775","50487","453","3","2","31334","92673","10206","269","0","4906","1764","49939","56865","1250","108054"
"DAVIE","5405","15062","110","0","0","9078","26238","1979","36","0","1402","491","13793","15558","304","29655"
"DUPLIN","13942","8109","121","0","2","7998","18928","9003","50","0","2191","1515","13239","16100","833","30172"
"DURHAM","122933","27628","1106","26","1","71643","110830","81962","599","0","29946","8045","95119","119555","8663","223337"
"EDGECOMBE","26660","6217","83","2","1","5338","13830","23236","68","0","1167","392","16701","21202","398","38301"
"FORSYTH","104934","75704","1253","18","6","75735","165089","70571","527","0","21463","8985","112358","137883","7409","257650"
"FRANKLIN","18058","13327","199","3","0","12422","29593","11553","132","0","2731","930","20124","22646","1239","44009"
