"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","38906","33775","531","12","13","31003","73330","21623","267","0","9020","3517","45539","55650","3051","104240"
"ALEXANDER","6067","10988","91","0","3","7502","22643","1009","37","0","962","276","11685","12543","423","24651"
"ALLEGHANY","2594","2667","34","1","0","2211","7065","77","11","0","354","179","3510","3832","165","7507"
"ANSON","11552","2537","24","3","25","3332","7395","7571","35","0","2472","70","6975","8287","2211","17473"
"ASHE","5285","8232","69","1","0","5685","18592","112","18","0","550","198","9039","10037","196","19272"
"AVERY","1470","7086","51","1","0","3561","11591","84","24","0","470","95","5603","6375","191","12169"
"BEAUFORT","13276","11017","88","1","6","9346","23658","8289","49","0","1738","394","14969","17630","1135","33734"
"BERTIE","10052","1553","27","1","0","2586","4983","8650","20","0","566","31","6163","7674","382","14219"
"BLADEN","12532","4127","41","1","1","6588","13470","8553","443","0","824","379","10648","12456","186","23290"
"BRUNSWICK","27627","39207","407","8","10","36851","88518","9101","303","0","6188","1160","46687","53973","3450","104110"
"BUNCOMBE","76851","46710","1488","85","10","75286","172785","11154","411","0","16080","3508","89186","104570","6674","200430"
"BURKE","17988","21117","280","8","8","19339","51974","3499","93","0","3174","816","27448","30726","566","58740"
"CABARRUS","42421","49904","834","25","16","45911","99765","25503","372","0","13471","4845","61854","72914","4343","139111"
"CALDWELL","13883","25079","365","6","12","16016","50319","2893","73","0","2076","789","26184","28644","533","55361"
"CAMDEN","2194","2531","51","0","1","3201","6535","1106","12","0","325","37","3845","4030","103","7978"
"CARTERET","11963","22803","261","2","1","18369","48000","2693","101","0","2605","492","24298","27446","1655","53399"
"CASWELL","7863","3413","36","0","2","4561","9852","5348","21","0","654","145","7197","8366","312","15875"
"CATAWBA","25385","45313","422","4","10","35155","88447","9486","141","0","8215","2871","48771","55600","1918","106289"
"CHATHAM","21137","13294","240","14","9","19870","42351","6475","115","0","5623","1575","23669","27789","3106","54564"
"CHEROKEE","5517","10219","130","4","2","7673","22646","259","141","0","499","179","11085","12392","68","23545"
"CHOWAN","4815","2701","24","1","1","2878","6795","3238","12","0","375","50","4616","5678","126","10420"
"CLAY","1834","3685","49","2","1","3156","8378","45","17","0","287","56","4088","4495","144","8727"
"CLEVELAND","25539","21554","267","5","6","17906","48238","14004","94","0","2941","621","29280","34646","1351","65277"
"COLUMBUS","20582","7395","62","2","1","9783","23647","11886","1058","0","1234","287","17070","20360","395","37825"
"CRAVEN","23285","24856","398","10","8","22189","50445","15493","168","0","4640","1564","31662","37692","1392","70746"
"CUMBERLAND","99987","50573","1266","17","33","70098","97533","90814","2452","0","31175","12370","93959","115379","12636","221974"
"CURRITUCK","3965","7563","169","5","2","8550","18318","1096","47","0","793","152","9704","10229","321","20254"
"DARE","8815","9488","229","4","2","11960","28737","594","36","0","1131","243","14402","15692","404","30498"
"DAVIDSON","25843","51281","470","7","13","32152","93230","10320","265","0","5951","1884","50459","57370","1937","109766"
"DAVIE","5414","15267","115","3","2","9305","26375","1981","35","0","1715","494","13904","15677","525","30106"
"DUPLIN","13928","8235","121","2","7","8220","18973","9048","53","0","2439","1554","13329","16176","1008","30513"
"DURHAM","127022","27904","1140","57","15","75761","113849","83200","613","0","34237","8579","97555","122719","11625","231899"
"EDGECOMBE","26644","6306","92","6","2","5481","13861","23326","73","0","1271","400","16775","21286","470","38531"
"FORSYTH","106983","76393","1316","39","22","78173","166762","71792","551","0","23821","9479","114064","139745","9117","262926"
"FRANKLIN","18273","13699","223","4","4","12980","30064","11741","131","0","3247","1001","20495","23025","1663","45183"
"GASTON","45289","55488","764","11","15","45578","111173","24699","372","0","10901","3556","65167","77701","4277","147145"
"GATES","4563","1820","28","0","0","2385","5454","2951","14","0","377","38","3949","4540","307","8796"
"GRAHAM","1877","2853","26","0","0","1695","5984","4","313","0","150","43","3096","3288","67","6451"
"GRANVILLE","18841","9690","155","3","3","10778","24391","12599","88","0","2392","758","17274","20301","1895","39470"
"GREENE","6486","2160","23","1","2","2932","6533","4381","10","0","680","408","5276","6181","147","11604"
"GUILFORD","170530","95499","1912","50","31","110132","209580","131322","1075","0","36177","9800","164848","205681","7625","378154"
"HALIFAX","25388","4679","91","2","1","8811","15231","20974","1162","0","1605","260","17125","21209","638","38972"
"HARNETT","26868","26899","544","5","14","23095","51250","17263","509","0","8403","3379","34095","40716","2614","77425"
"HAYWOOD","16460","13980","261","6","5","14602","43240","482","115","0","1477","385","20811","24045","458","45314"
"HENDERSON","18452","32266","480","10","7","35300","78612","2550","159","0","5194","1992","38842","45947","1726","86515"
"HERTFORD","11247","1487","36","2","2","2814","5067","9850","109","0","562","88","6672","8705","211","15588"
"HOKE","15563","6961","203","2","10","10659","14440","13141","2358","0","3459","2019","15022","18146","230","33398"
"HYDE","1931","542","12","0","0","943","2515","813","3","0","97","27","1602","1766","60","3428"
"IREDELL","30516","50419","615","13","12","40965","100265","14273","219","0","7783","2956","57011","63460","2069","122540"
"JACKSON","10340","7880","189","8","2","11156","24988","712","1647","0","2228","557","13137","15202","1236","29575"
"JOHNSTON","39332","49592","759","11","30","40173","97914","21159","369","0","10455","4943","59097","68224","2576","129897"
"JONES","3493","1873","23","2","0","1947","4598","2419","17","0","304","79","3351","3835","152","7338"
"LEE","14797","10651","190","2","5","11678","25639","7876","141","0","3667","2444","16647","19949","727","37323"
"LENOIR","20696","9784","113","1","2","8295","20658","16564","61","0","1608","569","17047","21101","743","38891"
"LINCOLN","13729","25991","261","5","7","18779","52219","3288","92","0","3173","1386","27482","30058","1232","58772"
"MACON","6551","10780","139","2","1","9045","25356","195","62","0","905","295","12256","14068","194","26518"
"MADISON","6551","4530","109","5","0","6196","16395","202","31","0","763","151","8195","8682","514","17391"
"MARTIN","9988","3344","41","1","4","3765","9220","7468","26","0","429","116","7693","9292","158","17143"
"MCDOWELL","8186","11349","155","7","6","10069","28200","903","31","0","638","325","14078","15693","1","29772"
"MECKLENBURG","325888","172092","4674","111","73","243447","410551","242091","2128","0","91515","32443","328932","394951","22402","746285"
"MITCHELL","1168","6688","28","1","0","3282","10678","29","8","0","452","98","5236","5766","165","11167"
"MONTGOMERY","7138","5181","63","3","0","4424","12071","3499","49","0","1190","551","7743","8799","267","16809"
"MOORE","16639","28055","366","8","6","23896","56874","8293","336","0","3467","1115","31342","37223","405","68970"
"NASH","33375","19093","226","4","6","14896","36633","27046","334","0","3587","1213","30104","36417","1079","67600"
"NEW HANOVER","54238","54297","1226","30","21","64414","137356","22029","409","0","14432","3007","75963","88766","9497","174226"
"NORTHAMPTON","10420","1498","25","2","0","2761","5635","8618","37","0","416","41","6487","7866","353","14706"
"ONSLOW","28049","40100","1003","16","24","41447","78871","19643","411","0","11714","5735","49287","58503","2849","110639"
"ORANGE","53465","16375","736","24","8","44834","83887","13177","277","0","18101","3731","49872","59461","6109","115442"
"PAMLICO","3754","3247","43","0","0","2748","7657","1697","29","0","409","69","4513","5092","187","9792"
"PASQUOTANK","13213","6328","173","8","1","9716","16648","11043","55","0","1693","275","13122","15616","701","29439"
"PENDER","12698","15896","255","2","8","13318","33108","6526","96","0","2447","773","19554","21711","912","42177"
"PERQUIMANS","4001","2818","35","3","1","3351","7539","2381","23","0","266","48","4732","5410","67","10209"
"PERSON","11956","6833","100","1","2","8218","18441","7359","120","0","1190","315","12186","14483","441","27110"
"PITT","56223","32180","718","27","16","36208","72419","43867","267","0","8819","2657","53989","67483","3900","125372"
