"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","39356","31141","287","0","0","0","23024","68615","19044","234","0","0","0","0","5915","1700","41052","50850","1906","93808","0"
"ALEXANDER","7239","10583","49","0","0","0","6229","22524","1037","29","0","0","0","0","510","194","11532","12421","147","24100","0"
"ALLEGHANY","3016","2337","21","0","0","0","1770","6876","80","11","0","0","0","0","177","124","3357","3742","45","7144","0"
"ANSON","12431","2361","15","0","0","0","2352","7764","7655","39","0","0","0","0","1701","45","7017","8422","1720","17159","0"
"ASHE","6076","7789","45","0","0","0","4541","18080","93","18","0","0","0","0","260","126","8696","9703","52","18451","0"
"AVERY","1584","7271","34","0","0","0","3160","11661","101","29","0","0","0","0","258","66","5613","6355","81","12049","0"
"BEAUFORT","14961","10125","85","0","0","0","7220","23047","8478","35","0","0","0","0","831","226","14492","17490","409","32391","0"
"BERTIE","10922","1411","14","0","0","0","2070","5106","8696","18","0","0","0","0","597","28","6191","7837","389","14417","0"
"BLADEN","14752","2981","28","0","0","0","4826","13211","8441","290","0","0","0","0","645","236","10300","12166","121","22587","0"
"BRUNSWICK","26889","30925","266","0","0","0","26602","73309","8676","245","0","0","0","0","2452","713","39061","44743","878","84682","0"
"BUNCOMBE","75649","47404","921","0","0","0","61191","163968","11087","382","0","0","0","0","9728","2034","83819","98528","2818","185165","0"
"BURKE","20790","20023","210","0","0","0","16499","51828","3509","77","0","0","0","0","2108","468","26798","30487","237","57522","0"
"CABARRUS","39623","46467","511","0","0","0","34072","93441","19769","316","0","0","0","0","7147","2727","54675","64458","1540","120673","0"
"CALDWELL","16147","23763","268","0","0","0","13049","49004","2850","53","0","0","0","0","1320","519","25073","27895","259","53227","0"
"CAMDEN","2809","2051","27","0","0","0","2468","6029","1108","12","0","0","0","0","206","30","3501","3778","76","7355","0"
"CARTERET","14007","20883","201","0","0","0","15497","46067","2751","101","0","0","0","0","1669","331","23399","26394","795","50588","0"
"CASWELL","8780","3397","21","0","0","0","3219","9535","5477","19","0","0","0","0","386","73","6945","8325","147","15417","0"
"CATAWBA","29242","43696","276","0","0","0","28228","86807","9374","125","0","0","0","0","5136","1680","46585","54209","648","101442","0"
"CHATHAM","20372","12026","168","0","0","0","14163","37483","6303","93","0","0","0","0","2850","851","20777","24598","1354","46729","0"
"CHEROKEE","6672","8897","78","0","0","0","6089","21047","223","124","0","0","0","0","342","115","10170","11504","62","21736","0"
"CHOWAN","5478","2550","15","0","0","0","2524","6973","3342","10","0","0","0","0","242","38","4713","5779","75","10567","0"
"CLAY","2495","3408","31","0","0","0","2950","8670","41","18","0","0","0","0","155","40","4199","4659","26","8884","0"
"CLEVELAND","28477","18974","143","0","0","0","13945","46296","13586","87","0","0","0","0","1570","438","27653","33540","346","61539","0"
"COLUMBUS","23484","6189","48","0","0","0","7343","23582","11732","990","0","0","0","0","760","169","16638","20297","129","37064","0"
"CRAVEN","26754","23317","260","0","0","0","19201","49849","16103","135","0","0","0","0","3445","1139","31073","37533","926","69532","0"
"CUMBERLAND","101814","47951","735","0","0","0","51888","95313","83615","2115","0","0","0","0","21345","9094","88754","109142","4492","202388","0"
"CURRITUCK","4584","5922","89","0","0","0","6931","15976","987","51","0","0","0","0","512","120","8330","9056","140","17526","0"
"DARE","9620","8221","158","0","0","0","9694","26331","557","37","0","0","0","0","768","170","13154","14405","134","27693","0"
"DAVIDSON","29863","47836","359","0","0","0","25820","91095","9770","253","0","0","0","0","2760","1066","48172","55344","362","103878","0"
"DAVIE","6015","14761","74","0","0","0","7379","25465","1933","33","0","0","0","0","798","297","13092","15053","84","28229","0"
"DUPLIN","15105","7499","70","0","0","0","6592","18623","9172","43","0","0","0","0","1428","889","12855","15759","652","29266","0"
"DURHAM","118657","27840","723","0","0","0","55338","102508","78608","532","0","0","0","0","20910","5011","86583","110825","5150","202558","0"
"EDGECOMBE","28835","6053","50","0","0","0","3918","14366","23697","50","0","0","0","0","743","225","16920","21670","266","38856","0"
"FORSYTH","105468","75887","838","0","0","0","58360","159876","67022","454","0","0","0","0","13201","5357","106062","131606","2885","240553","0"
"FRANKLIN","18902","12108","158","0","0","0","9239","27471","11190","112","0","0","0","0","1634","574","18619","21173","615","40407","0"
"GASTON","46820","50943","444","0","0","0","34908","105461","21394","315","0","0","0","0","5945","2054","59119","71876","2120","133115","0"
"GATES","4927","1545","18","0","0","0","1822","5061","2926","10","0","0","0","0","315","26","3706","4328","278","8312","0"
"GRAHAM","2306","2829","13","0","0","0","1486","6200","2","308","0","0","0","0","124","44","3181","3398","55","6634","0"
"GRANVILLE","19807","8662","109","0","0","0","7970","22729","12240","95","0","0","0","0","1484","447","16239","19237","1072","36548","0"
"GREENE","7153","1881","22","0","0","0","2179","6577","4301","12","0","0","0","0","345","220","5162","6060","13","11235","0"
"GUILFORD","168774","95113","1301","0","0","0","83438","206309","120353","989","0","0","0","0","20975","5659","154463","192737","1426","348626","0"
"HALIFAX","26588","4380","68","0","0","0","6879","15073","20484","1114","0","0","0","0","1244","196","16426","21105","384","37915","0"
"HARNETT","28278","23546","372","0","0","0","16969","48377","15979","460","0","0","0","0","4349","2032","31002","37630","533","69165","0"
"HAYWOOD","18521","12228","130","0","0","0","11289","40963","425","101","0","0","0","0","679","249","19396","22541","231","42168","0"
"HENDERSON","18151","30508","292","0","0","0","28370","72000","2250","139","0","0","0","0","2932","1212","35201","41538","582","77321","0"
"HERTFORD","11523","1464","17","0","0","0","2042","5130","9431","107","0","0","0","0","378","53","6435","8533","78","15046","0"
"HOKE","15335","6343","107","0","0","0","8473","13887","11798","2198","0","0","0","0","2375","1391","13537","16671","50","30258","0"
"HYDE","2263","495","4","0","0","0","725","2539","872","4","0","0","0","0","72","14","1609","1845","33","3487","0"
"IREDELL","32427","45156","369","0","0","0","31838","91441","13313","217","0","0","0","0","4819","1790","51266","57636","888","109790","0"
"JACKSON","10656","6600","98","0","0","0","8911","22411","473","1560","0","0","0","0","1821","237","11616","13406","1243","26265","0"
"JOHNSTON","38379","42012","434","0","0","0","29348","86140","17837","317","0","0","0","0","5879","2344","50272","58596","1305","110173","0"
"JONES","4148","1676","21","0","0","0","1619","4717","2560","16","0","0","0","0","171","52","3433","3984","47","7464","0"
"LEE","15922","9903","106","0","0","0","8475","24638","7575","119","0","0","0","0","2074","1421","15615","18604","187","34406","0"
"LENOIR","22884","9358","65","0","0","0","6683","21401","16618","60","0","0","0","0","911","326","17178","21655","157","38990","0"
"LINCOLN","15371","22111","126","0","0","0","14564","47298","3055","80","0","0","0","0","1739","827","24494","27202","476","52172","0"
"MACON","7568","9884","75","0","0","0","7562","24267","167","51","0","0","0","0","604","162","11527","13366","196","25089","0"
"MADISON","7197","4255","66","0","0","0","4817","15708","124","21","0","0","0","0","482","58","7772","8211","352","16335","0"
"MARTIN","11300","3167","39","0","0","0","2965","9416","7727","37","0","0","0","0","291","78","7821","9559","91","17471","0"
"MCDOWELL","9667","10162","86","0","0","0","8445","26976","867","25","0","0","0","0","492","214","13302","15058","0","28360","0"
"MECKLENBURG","304227","172746","2638","0","0","0","186851","388143","216581","1884","0","0","0","0","59854","19804","295650","359684","11128","666462","0"
"MITCHELL","1254","7277","18","0","0","0","3081","11422","26","15","0","0","0","0","167","62","5438","6144","48","11630","0"
"MONTGOMERY","7886","4578","25","0","0","0","3546","11784","3545","44","0","0","0","0","662","251","7352","8597","86","16035","0"
"MOORE","17809","26249","276","0","0","0","19223","53116","8270","313","0","0","0","0","1858","650","29027","34497","33","63557","0"
"NASH","35782","19188","132","0","0","0","11815","38464","25997","289","0","0","0","0","2167","709","30238","36388","291","66917","0"
"NEW HANOVER","53834","51061","982","0","0","0","50088","126424","21554","336","0","0","0","0","7651","1937","70036","82793","3136","155965","0"
"NORTHAMPTON","11766","1345","11","0","0","0","2178","5959","8993","25","0","0","0","0","323","26","6656","8335","309","15300","0"
