"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","36491","38067","635","51","0","0","0","0","43253","75468","24315","260","19","1301","643","10158","6333","7502","49056","59175","10266","118497","1"
"ALEXANDER","3699","12669","117","4","0","0","0","0","9091","22191","934","32","1","158","37","1744","483","580","11475","12254","1851","25580","1"
"ALLEGHANY","1537","3594","37","1","0","0","0","0","2960","7121","78","11","0","8","13","721","177","258","3619","3844","666","8129","1"
"ANSON","7622","3387","54","6","0","0","0","0","4686","6626","6051","34","2","87","25","2665","265","210","5884","7131","2740","15755","1"
"ASHE","3393","9517","98","5","0","0","0","0","7463","18631","113","27","2","56","17","1366","264","352","9128","10031","1317","20476","1"
"AVERY","1128","7062","66","4","0","0","0","0","4029","11053","55","17","0","29","14","972","149","140","5468","5927","894","12289","1"
"BEAUFORT","9077","13235","121","10","0","0","0","0","11089","23553","6497","38","3","62","51","2501","827","771","14187","16676","2669","33532","1"
"BERTIE","7000","1793","41","1","0","0","0","0","3418","4562","6631","16","1","29","15","928","71","52","5047","6265","941","12253","1"
"BLADEN","8147","5941","75","11","0","0","0","0","8434","12458","7030","394","6","27","87","2021","585","653","9502","11329","1777","22608","1"
"BRUNSWICK","27483","58841","723","40","0","0","0","0","56172","119112","9229","412","12","649","235","10639","2971","2680","60792","70240","12227","143259","1"
"BUNCOMBE","71025","44843","1537","241","0","0","0","0","94868","175015","10187","362","44","1673","999","17758","6476","6182","90436","105478","16600","212514","1"
"BURKE","11377","24977","357","22","0","0","0","0","23180","49803","3061","97","2","975","129","4192","1654","1672","26180","29133","4600","59913","1"
"CABARRUS","43150","51866","1083","125","0","0","0","0","63336","97029","32843","426","21","4238","699","15682","8622","8702","66454","77765","15341","159560","1"
"CALDWELL","8666","27808","343","18","0","0","0","0","18699","45942","2528","77","0","207","142","5470","1168","1359","24415","27108","4011","55534","1"
"CAMDEN","1189","3355","64","6","0","0","0","0","3771","6707","859","8","2","38","16","586","169","82","3741","3997","647","8385","1"
"CARTERET","8411","26612","346","26","0","0","0","0","21438","49107","2071","101","7","327","122","4185","913","847","24658","27743","4432","56833","1"
"CASWELL","5466","4727","59","2","0","0","0","0","5205","9647","4326","24","1","37","47","1099","278","296","6693","7624","1142","15459","1"
"CATAWBA","19513","50954","670","51","0","0","0","0","45265","89484","8899","156","9","2720","314","9384","5487","5716","50328","56115","10010","116453","1"
"CHATHAM","20842","14950","308","29","0","0","0","0","27318","46114","5776","130","9","1331","249","7237","2601","2763","25956","30185","7306","63447","1"
"CHEROKEE","2984","13046","148","8","0","0","0","0","8258","22669","250","117","2","101","30","968","307","281","11550","12338","556","24444","1"
"CHOWAN","3165","3238","46","1","0","0","0","0","3514","6587","2554","16","5","18","23","622","139","100","4349","5169","446","9964","1"
"CLAY","1267","5059","53","2","0","0","0","0","3647","9375","43","16","0","18","9","482","85","101","4565","5008","455","10028","1"
"CLEVELAND","18174","27592","401","21","0","0","0","0","22571","47365","12990","95","8","385","213","6251","1452","1295","28920","33693","6146","68759","1"
"COLUMBUS","12177","11742","123","7","0","0","0","0","12722","22316","9884","961","4","59","81","2771","695","668","15634","18398","2739","36771","1"
"CRAVEN","18498","28739","545","42","0","0","0","0","28048","52944","13465","178","8","1294","262","5006","2715","2419","32536","38270","5066","75872","1"
"CUMBERLAND","82486","50649","1750","154","0","0","0","0","83619","84917","84814","2394","125","3660","1952","25572","15224","14972","86539","107329","24790","218658","1"
"CURRITUCK","3015","10444","203","5","0","0","0","0","10454","20678","1175","41","3","127","66","1513","518","305","10961","11619","1541","24121","1"
"DARE","6613","11314","229","18","0","0","0","0","14004","29016","524","33","1","122","62","1727","693","419","14577","15849","1752","32178","1"
"DAVIDSON","20651","58839","682","35","0","0","0","0","40768","94181","11160","257","7","987","264","10186","3933","4080","51948","58623","10404","120975","1"
"DAVIE","4437","17039","151","14","0","0","0","0","11584","27741","1935","41","0","152","85","2379","892","1065","14695","16301","2229","33225","1"
"DUPLIN","9783","10500","120","10","0","0","0","0","11211","18431","7764","60","3","65","122","3208","1971","2599","13368","15528","2728","31624","1"
"DURHAM","121842","22714","1043","215","0","0","0","0","96743","114554","71658","572","45","9371","2524","31668","12165","13631","93987","119275","29295","242557","1"
"EDGECOMBE","19009","6907","112","12","0","0","0","0","9024","12076","18360","66","3","57","92","3687","723","752","13615","17754","3695","35064","1"
"FORSYTH","94179","71419","1597","179","0","0","0","0","102326","159696","64386","508","36","3731","1457","26678","13208","15559","109148","134966","25586","269700","1"
"FRANKLIN","16529","17631","390","22","0","0","0","0","21030","34944","12368","143","6","404","184","5137","2416","2516","23172","26449","5981","55602","1"
"GASTON","40085","62459","1149","68","0","0","0","0","57470","109730","29114","328","14","1556","648","13142","6699","7410","68526","80757","11948","161231","1"
"GATES","3040","2293","32","2","0","0","0","0","2761","5154","2302","17","0","10","37","526","82","58","3562","3982","584","8128","1"
"GRAHAM","940","3223","31","0","0","0","0","0","1999","5608","10","273","1","16","5","229","51","44","2918","3067","208","6193","1"
"GRANVILLE","14910","11615","218","8","0","0","0","0","14712","22356","10800","76","2","184","181","6544","1320","1316","16095","18429","6939","41463","1"
"GREENE","4327","2717","30","4","0","0","0","0","3821","5904","3552","9","1","16","14","849","554","583","4623","5527","749","10899","1"
