"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","36575","37840","642","43","308","8","7","18","41099","74647","23918","266","19","1258","654","9945","5833","7106","48267","58239","10034","116540","1"
"ALEXANDER","3790","12624","116","5","80","5","2","11","8911","22130","936","33","2","152","38","1793","460","564","11428","12243","1873","25544","1"
"ALLEGHANY","1584","3538","35","1","20","0","0","2","2891","7070","76","11","0","5","13","739","157","239","3577","3811","683","8071","1"
"ANSON","7854","3334","53","5","45","1","2","8","4537","6631","6067","32","1","91","23","2757","237","182","5882","7133","2824","15839","1"
"ASHE","3444","9414","97","5","35","0","0","1","7274","18412","112","25","3","55","20","1391","252","342","9018","9912","1340","20270","1"
"AVERY","1139","7055","62","5","22","0","1","2","3964","11014","55","16","0","26","14","990","135","128","5445","5900","905","12250","1"
"BEAUFORT","9234","13046","123","9","66","2","6","19","10738","23286","6495","39","3","57","54","2535","774","728","13997","16552","2694","33243","1"
"BERTIE","7032","1763","38","1","21","2","1","3","3311","4518","6599","17","1","27","15","922","73","54","5027","6218","927","12172","1"
"BLADEN","8281","5787","76","8","68","0","7","17","8201","12359","7065","393","6","27","88","1968","539","627","9494","11257","1694","22445","1"
"BRUNSWICK","27072","56792","688","34","331","5","7","16","53062","114382","8966","401","14","590","247","10734","2673","2459","58377","67519","12111","138007","1"
"BUNCOMBE","71413","44728","1531","229","698","19","14","60","91689","172865","10030","363","45","1609","1026","18350","6093","5897","89205","104147","17029","210381","1"
"BURKE","11544","24698","345","21","132","8","5","21","22556","49304","3044","95","2","945","130","4266","1544","1574","25878","28811","4641","59330","1"
"CABARRUS","42892","51576","1091","112","835","14","30","72","60242","95817","32079","414","22","4035","706","15788","8003","8216","65224","76370","15270","156864","1"
"CALDWELL","8826","27682","341","15","142","9","5","12","18114","45807","2528","75","0","203","144","5315","1074","1294","24251","26933","3962","55146","1"
"CAMDEN","1203","3230","67","6","28","1","0","2","3636","6606","855","8","2","35","16","498","153","73","3674","3947","552","8173","1"
"CARTERET","8551","26317","335","20","104","9","3","11","20860","48468","2064","100","7","313","123","4290","845","810","24334","27383","4493","56210","1"
"CASWELL","5516","4631","59","1","27","1","2","2","5061","9519","4313","24","1","37","46","1097","263","283","6627","7543","1130","15300","1"
"CATAWBA","19549","50539","652","51","461","21","18","59","43336","88248","8775","154","10","2605","322","9478","5094","5411","49542","55155","9989","114686","1"
"CHATHAM","20823","14851","305","28","156","2","7","5","26386","45360","5744","124","10","1239","258","7437","2391","2634","25560","29646","7357","62563","1"
"CHEROKEE","3023","12666","143","7","37","5","1","5","8023","22147","245","115","2","99","31","986","285","265","11283","12089","538","23910","1"
"CHOWAN","3182","3173","41","2","32","1","1","5","3414","6490","2547","15","6","17","23","630","123","95","4287","5113","451","9851","1"
"CLAY","1279","4989","52","2","5","0","2","2","3574","9254","43","16","0","18","11","479","84","102","4511","4943","451","9905","1"
"CLEVELAND","18379","27322","391","19","251","5","5","30","21743","46871","12869","95","7","360","220","6387","1336","1229","28587","33347","6211","68145","1"
"COLUMBUS","12429","11530","118","7","62","4","2","5","12228","22066","9863","935","4","61","84","2742","630","612","15475","18231","2679","36385","1"
"CRAVEN","18506","28318","537","40","279","12","10","17","26704","51936","13297","180","8","1241","269","4975","2517","2295","31858","37562","5003","74423","1"
"CUMBERLAND","82318","50066","1716","149","1417","36","62","127","78283","83622","83230","2333","123","3507","1986","25174","14199","14271","84614","105188","24372","214174","1"
"CURRITUCK","2998","10180","195","6","99","0","1","6","10040","20124","1152","42","3","121","66","1529","488","284","10661","11320","1544","23525","1"
"DARE","6681","11132","221","16","85","3","6","3","13498","28501","515","33","1","116","64","1772","643","385","14299","15561","1785","31645","1"
"DAVIDSON","20727","58289","679","32","431","15","13","42","39206","93077","10951","249","6","952","275","10317","3607","3839","51174","57843","10417","119434","1"
"DAVIE","4448","16920","155","14","93","1","1","4","11278","27465","1910","42","0","144","84","2444","825","1007","14550","16124","2240","32914","1"
"DUPLIN","9919","10427","119","10","79","4","3","8","10972","18294","7783","61","3","66","126","3375","1833","2508","13282","15431","2828","31541","1"
"DURHAM","121183","22672","1035","189","813","22","35","68","91624","112326","71076","560","47","8981","2540","30834","11277","12980","91968","117278","28395","237641","1"
"EDGECOMBE","19196","6871","111","9","143","5","6","13","8519","12046","18366","64","3","56","93","3573","672","707","13604","17730","3539","34873","1"
"FORSYTH","94155","71191","1578","162","1193","31","50","100","97953","158091","63907","508","37","3607","1463","26478","12322","14846","107758","133283","25372","266413","1"
"FRANKLIN","16544","17294","384","16","175","11","6","14","20061","34268","12208","143","6","374","187","5080","2239","2374","22670","25958","5877","54505","1"
"GASTON","39766","61886","1124","65","990","24","13","86","54812","108433","28421","320","15","1476","651","13268","6182","6938","67325","79466","11975","158766","1"
"GATES","3063","2248","31","2","25","0","1","4","2665","5074","2283","18","0","9","36","541","78","54","3491","3942","606","8039","1"
"GRAHAM","961","3186","29","0","2","1","1","2","1943","5540","10","269","1","17","5","236","47","41","2872","3041","212","6125","1"
"GRANVILLE","14999","11521","215","9","153","4","4","12","14091","22260","10738","73","4","177","183","6341","1232","1234","15969","18275","6764","41008","1"
"GREENE","4388","2689","28","2","45","4","7","3","3677","5920","3531","10","1","17","16","839","509","538","4609","5503","731","10843","1"
"GUILFORD","151737","88908","1970","231","1636","38","63","115","136797","191243","126090","983","58","10459","2604","33532","16526","15847","158594","197749","25152","381495","1"
"HALIFAX","18562","4824","92","7","113","2","5","6","10385","13128","17066","943","5","176","118","2135","425","319","14275","17608","2113","33996","1"
"HARNETT","23689","33264","759","57","545","17","22","43","32147","55247","17780","478","32","789","505","10260","5452","6138","37510","43517","9516","90543","1"
"HAYWOOD","11344","16949","318","26","146","5","10","14","18377","43224","486","132","0","166","93","2417","671","729","21281","24170","1738","47189","1"
"HENDERSON","16756","32130","598","45","263","21","5","29","39602","77158","2302","152","15","565","370","6083","2804","3264","38341","45328","5780","89449","1"
"HERTFORD","8213","1682","38","4","34","0","1","1","3558","4487","7850","92","3","41","52","854","152","107","5626","7118","787","13531","1"
"HOKE","12888","7884","301","24","173","6","7","15","13516","13183","12388","1898","22","366","225","4214","2518","2560","14449","17049","3316","34814","1"
"HYDE","1210","690","13","0","3","0","0","0","1062","2242","508","2","0","2","8","166","50","62","1326","1495","157","2978","1"
"IREDELL","26864","59786","863","44","531","11","14","46","54813","109680","15512","209","12","1681","418","10321","5139","5603","62724","69401","10847","142972","1"
"JACKSON","7857","8650","209","26","56","4","2","7","13267","23913","570","1498","9","234","174","2961","719","858","12757","14360","2961","30078","1"
"JOHNSTON","40068","60219","1150","89","924","25","34","91","59869","106872","27205","449","28","1152","596","17520","8647","10475","69416","79791","13262","162469","1"
"JONES","2196","2384","28","0","20","3","1","3","2283","4214","1826","10","2","21","25","714","106","118","2903","3316","699","6918","1"
"LEE","11947","12716","305","21","173","1","4","6","15108","25559","7204","140","9","321","257","3944","2847","3816","16798","19938","3545","40281","1"
"LENOIR","14910","10549","132","15","265","3","21","16","11122","18098","13794","52","5","93","114","3977","900","954","14563","18529","3941","37033","1"
"LINCOLN","11068","33021","387","15","203","10","2","17","23482","56911","3695","87","3","353","154","5121","1881","2321","30071","32824","5310","68205","1"
"MACON","4615","12503","189","9","37","3","3","5","11223","26001","198","63","1","118","60","1519","627","680","13274","14807","506","28587","1"
"MADISON","4634","5021","113","16","45","3","1","5","7417","15192","112","25","3","61","42","1592","228","206","7399","8023","1833","17255","1"
"MARTIN","7101","3626","59","4","41","1","2","4","5349","8522","5873","24","1","21","50","1455","241","223","6528","8231","1428","16187","1"
"MCDOWELL","5029","13734","178","12","82","3","6","10","11350","27374","803","39","1","153","123","1285","626","671","13808","15080","1516","30404","1"
"MECKLENBURG","315227","155768","5354","583","4354","80","180","293","318820","402043","238642","2057","93","24692","4876","81504","46752","49516","331281","398361","71017","800659","1"
"MITCHELL","957","6398","54","2","21","0","2","3","3594","9774","41","14","1","16","15","1074","96","138","4839","5302","890","11031","1"
"MONTGOMERY","4492","6638","68","6","49","0","6","10","5747","11784","2736","48","1","179","43","1536","689","838","7347","8287","1382","17016","1"
"MOORE","14677","32805","604","23","202","7","6","24","30041","62563","7206","387","8","710","248","4827","2440","2139","34310","39998","4081","78389","1"
"NASH","26392","19865","281","20","265","9","12","19","22172","34040","26037","359","5","368","264","5851","2111","2091","28396","34691","5948","69035","1"
"NEW HANOVER","48597","54468","1329","133","683","18","16","41","76476","137160","17599","394","17","1541","764","19490","4796","4499","73459","87465","20837","181761","1"
"NORTHAMPTON","7123","1612","32","2","34","1","0","3","3713","4945","6537","30","0","11","15","889","93","74","5355","6249","916","12520","1"
"ONSLOW","21238","49462","1613","59","533","22","12","56","52672","84312","17997","472","71","1814","734","12683","7584","8134","53505","60283","11879","125667","1"
"ORANGE","49119","13324","471","82","285","6","7","12","46443","74503","11328","229","8","5487","1059","12507","4628","4748","44463","53206","12080","109749","1"
"PAMLICO","2536","4235","48","5","28","2","3","4","3244","7870","1346","24","1","45","15","666","138","133","4514","4952","639","10105","1"
"PASQUOTANK","9711","7755","182","13","141","1","3","5","11287","16258","8970","34","3","154","141","2839","699","480","12109","14189","2800","29098","1"
"PENDER","10331","21439","410","17","174","5","1","12","19164","39661","5596","140","6","244","144","4243","1519","1590","22373","24666","4514","51553","1"
"PERQUIMANS","2559","3764","57","3","34","2","1","3","3726","7374","1734","18","2","25","18","860","118","78","4312","4946","891","10149","1"
"PERSON","8887","8652","124","10","56","2","3","10","10145","18053","6774","111","3","57","88","2157","646","655","11989","13869","2031","27889","1"
"PITT","45040","30584","665","76","541","17","23","41","43422","63029","38577","245","12","1084","615","12204","4643","3904","47634","60102","12673","120409","1"
"POLK","3397","6417","102","6","38","2","0","4","6734","14710","566","14","2","54","36","1038","280","319","7388","8708","604","16700","1"
"RANDOLPH","13979","51269","537","25","329","8","11","20","30882","77801","6057","294","9","784","221","7719","4175","4777","42477","47482","7101","97060","1"
"RICHMOND","10638","7940","105","13","119","4","4","5","8978","16123","8194","384","3","152","54","2041","855","693","11857","14098","1851","27806","1"
"ROBESON","30422","15686","225","25","381","11","14","31","27169","19700","18119","25026","46","290","431","7232","3120","2499","30669","38213","5082","73964","1"
"ROCKINGHAM","16307","25725","326","20","189","10","13","33","20131","43868","11056","103","1","222","165","5881","1458","1521","27620","32163","2971","62754","1"
"ROWAN","21241","43081","598","40","533","14","16","58","32967","71058","15061","167","7","547","300","7961","3447","3817","42292","48072","8184","98548","1"
"RUTHERFORD","8799","20622","247","16","156","2","6","15","16282","37192","3732","48","1","146","96","3924","1006","1015","19724","22663","3758","46145","1"
"SAMPSON","11850","15899","178","11","177","6","7","10","10076","22125","9673","528","2","99","114","3105","2568","3158","16561","19450","2203","38214","1"
"SCOTLAND","8703","4958","75","12","103","3","7","6","7445","9303","7389","1727","18","164","110","2308","293","270","8448","10686","2178","21312","1"
"STANLY","7956","22308","218","25","236","3","7","54","14966","35012","4723","83","7","439","68","4498","943","905","19212","21735","4826","45773","1"
"STOKES","4756","17866","207","18","68","6","0","9","10195","28458","1223","54","2","79","82","2749","478","544","15814","17213","98","33125","1"
"SURRY","8403","23171","221","17","97","5","3","7","15845","40118","1587","47","3","132","96","4094","1692","2271","21007","23466","3296","47769","1"
"SWAIN","2531","3219","71","12","32","4","3","4","3900","7294","91","1572","1","38","36","595","149","102","4410","4851","515","9776","1"
"TRANSYLVANIA","5404","8534","147","5","38","4","4","9","11997","23169","691","47","2","95","73","1718","347","292","11421","13009","1712","26142","1"
"TYRRELL","952","498","12","0","4","0","0","0","870","1412","630","3","0","21","4","223","43","42","1015","1094","227","2336","1"
"UNION","37622","70566","1099","71","659","15","11","43","66210","116804","18594","515","14","4482","730","26990","8167","9109","72539","80510","23247","176296","1"
"VANCE","14706","5326","108","10","103","1","6","13","7241","11148","13177","57","2","102","92","2100","836","868","11085","14386","2043","27514","1"
"WAKE","277433","172533","5357","566","3465","55","90","138","362175","495809","143195","2149","94","36384","4945","93403","45833","38830","342455","395421","83936","821812","1"
"WARREN","7364","2492","43","3","31","6","1","4","3235","5572","6005","527","3","35","41","797","199","153","5622","6730","827","13179","1"
"WASHINGTON","4311","1512","22","0","11","1","0","2","2116","3605","3629","8","1","18","13","604","97","66","3308","4081","586","7975","1"
"WATAUGA","10582","12235","307","62","112","5","4","9","20079","37598","782","46","14","369","415","3381","790","1310","18724","21527","3144","43395","1"
"WAYNE","25475","26280","423","27","559","19","23","53","22058","41150","22871","140","7","538","366","5899","3946","3659","31218","37500","6199","74917","1"
"WILKES","6105","24938","189","11","106","5","2","10","13208","38662","1531","50","0","137","98","3163","933","1082","19651","21640","3283","44574","1"
"WILSON","22711","14007","235","21","216","6","11","18","16165","26262","20555","116","2","279","133","3804","2239","2108","22070","27841","3479","53390","1"
"YADKIN","2707","14549","130","5","51","4","0","6","7735","21645","713","22","2","67","37","1824","877","1094","11161","12197","1829","25187","1"
"YANCEY","3454","5488","77","8","27","0","1","2","5211","12790","69","28","1","31","22","1162","165","177","6398","6912","958","14268","1"
